CE13	XIN20001226.1400.0090-CE1
CE16	XIN20001226.1400.0090-CE2
CE17	XIN20001226.1400.0090-CE3
CE18	XIN20001226.1400.0090-CE4
CE19	XIN20001226.1400.0090-CE5
CE21	XIN20001226.1400.0090-CE6
CE22	XIN20001226.1400.0090-CE7
CE23	XIN20001226.1400.0090-CE8
CE20	XIN20001226.1400.0090-CE9
CE1	XIN20001226.1400.0090-CE10
CE3	XIN20001226.1400.0090-CE11
CE14	XIN20001226.1400.0090-CE12
CE8	XIN20001226.1400.0090-CE13
CE2	XIN20001226.1400.0090-CE14
CE4	XIN20001226.1400.0090-CE15
CE5	XIN20001226.1400.0090-CE16
CE6	XIN20001226.1400.0090-CE17
CE9	XIN20001226.1400.0090-CE18
CE7	XIN20001226.1400.0090-CE19
CE15	XIN20001226.1400.0090-CE20
CE10	XIN20001226.1400.0090-CE21
CE11	XIN20001226.1400.0090-CE22
CE12	XIN20001226.1400.0090-CE23
E14	XIN20001226.1400.0090-E1
E16	XIN20001226.1400.0090-E2
E17	XIN20001226.1400.0090-E3
E18	XIN20001226.1400.0090-E4
E19	XIN20001226.1400.0090-E5
E20	XIN20001226.1400.0090-E6
E21	XIN20001226.1400.0090-E7
E22	XIN20001226.1400.0090-E8
E24	XIN20001226.1400.0090-E9
E1	XIN20001226.1400.0090-E10
E25	XIN20001226.1400.0090-E11
E27	XIN20001226.1400.0090-E12
E28	XIN20001226.1400.0090-E13
E29	XIN20001226.1400.0090-E14
E30	XIN20001226.1400.0090-E15
E2	XIN20001226.1400.0090-E16
E3	XIN20001226.1400.0090-E17
E5	XIN20001226.1400.0090-E18
E6	XIN20001226.1400.0090-E19
E7	XIN20001226.1400.0090-E20
E8	XIN20001226.1400.0090-E21
E9	XIN20001226.1400.0090-E22
E10	XIN20001226.1400.0090-E23
E11	XIN20001226.1400.0090-E24
E12	XIN20001226.1400.0090-E25
E13	XIN20001226.1400.0090-E26
EM1	XIN20001226.1400.0090-E10-1
EM19	XIN20001226.1400.0090-E1-2
EM22	XIN20001226.1400.0090-E20-3
EM23	XIN20001226.1400.0090-E19-4
EM24	XIN20001226.1400.0090-E2-5
EM25	XIN20001226.1400.0090-E19-6
EM26	XIN20001226.1400.0090-E3-7
EM27	XIN20001226.1400.0090-E4-8
EM28	XIN20001226.1400.0090-E20-9
EM29	XIN20001226.1400.0090-E19-10
EM30	XIN20001226.1400.0090-E20-11
EM31	XIN20001226.1400.0090-E5-12
EM32	XIN20001226.1400.0090-E19-13
EM33	XIN20001226.1400.0090-E20-14
EM34	XIN20001226.1400.0090-E22-15
EM36	XIN20001226.1400.0090-E19-16
EM37	XIN20001226.1400.0090-E6-17
EM38	XIN20001226.1400.0090-E19-18
EM40	XIN20001226.1400.0090-E20-19
EM39	XIN20001226.1400.0090-E22-20
EM41	XIN20001226.1400.0090-E19-21
EM43	XIN20001226.1400.0090-E7-22
EM42	XIN20001226.1400.0090-E8-23
EM44	XIN20001226.1400.0090-E6-24
EM46	XIN20001226.1400.0090-E20-25
EM45	XIN20001226.1400.0090-E9-26
EM21	XIN20001226.1400.0090-E22-27
EM35	XIN20001226.1400.0090-E11-28
EM48	XIN20001226.1400.0090-E22-29
EM20	XIN20001226.1400.0090-E13-30
EM3	XIN20001226.1400.0090-E14-31
EM7	XIN20001226.1400.0090-E15-32
EM2	XIN20001226.1400.0090-E16-33
EM49	XIN20001226.1400.0090-E19-34
EM47	XIN20001226.1400.0090-E19-35
EM4	XIN20001226.1400.0090-E12-36
EM5	XIN20001226.1400.0090-E17-37
EM6	XIN20001226.1400.0090-E18-38
EM8	XIN20001226.1400.0090-E19-39
EM10	XIN20001226.1400.0090-E20-40
EM9	XIN20001226.1400.0090-E21-41
EM11	XIN20001226.1400.0090-E23-42
EM12	XIN20001226.1400.0090-E19-43
EM13	XIN20001226.1400.0090-E16-44
EM15	XIN20001226.1400.0090-E16-45
EM14	XIN20001226.1400.0090-E24-46
EM16	XIN20001226.1400.0090-E25-47
EM17	XIN20001226.1400.0090-E26-48
EM18	XIN20001226.1400.0090-E19-49
R7	XIN20001226.1400.0090-R1
R14	XIN20001226.1400.0090-R2
R24	XIN20001226.1400.0090-R3
R1	XIN20001226.1400.0090-R4
R2	XIN20001226.1400.0090-R5
R17	XIN20001226.1400.0090-R6
R3	XIN20001226.1400.0090-R7
R4	XIN20001226.1400.0090-R8
R8	XIN20001226.1400.0090-R9
R9	XIN20001226.1400.0090-R10
R10	XIN20001226.1400.0090-R11
R5	XIN20001226.1400.0090-R12
R6	XIN20001226.1400.0090-R13
R12	XIN20001226.1400.0090-R14
R13	XIN20001226.1400.0090-R15
R18	XIN20001226.1400.0090-R16
R15	XIN20001226.1400.0090-R17
R16	XIN20001226.1400.0090-R18
R19	XIN20001226.1400.0090-R19
R21	XIN20001226.1400.0090-R20
R20	XIN20001226.1400.0090-R21
R22	XIN20001226.1400.0090-R22
R23	XIN20001226.1400.0090-R23
R25	XIN20001226.1400.0090-R24
R26	XIN20001226.1400.0090-R25
R27	XIN20001226.1400.0090-R26
R28	XIN20001226.1400.0090-R27
RM14	XIN20001226.1400.0090-R2-1
RM17	XIN20001226.1400.0090-R6-1
RM24	XIN20001226.1400.0090-R3-1
RM1	XIN20001226.1400.0090-R4-1
RM2	XIN20001226.1400.0090-R5-1
RM3	XIN20001226.1400.0090-R7-1
RM4	XIN20001226.1400.0090-R8-1
RM8	XIN20001226.1400.0090-R9-1
RM9	XIN20001226.1400.0090-R10-1
RM10	XIN20001226.1400.0090-R11-1
RM5	XIN20001226.1400.0090-R12-1
RM18	XIN20001226.1400.0090-R16-1
RM6	XIN20001226.1400.0090-R13-1
RM12	XIN20001226.1400.0090-R14-1
RM13	XIN20001226.1400.0090-R15-1
RM15	XIN20001226.1400.0090-R17-1
RM16	XIN20001226.1400.0090-R18-1
RM20	XIN20001226.1400.0090-R15-2
RM21	XIN20001226.1400.0090-R20-1
RM19	XIN20001226.1400.0090-R14-2
RM22	XIN20001226.1400.0090-R14-3
RM23	XIN20001226.1400.0090-R15-3
RM25	XIN20001226.1400.0090-R24-1
RM26	XIN20001226.1400.0090-R25-1
RM27	XIN20001226.1400.0090-R15-4
RM28	XIN20001226.1400.0090-R27-1
RM7	XIN20001226.1400.0090-R1-1
V1	XIN20001226.1400.0090-EV1
V2	XIN20001226.1400.0090-EV2
V4	XIN20001226.1400.0090-EV3
V5	XIN20001226.1400.0090-EV4
V6	XIN20001226.1400.0090-EV5
V7	XIN20001226.1400.0090-EV6
VM1	XIN20001226.1400.0090-EV1-1
VM2	XIN20001226.1400.0090-EV2-1
VM4	XIN20001226.1400.0090-EV3-1
VM5	XIN20001226.1400.0090-EV4-1
VM6	XIN20001226.1400.0090-EV5-1
VM7	XIN20001226.1400.0090-EV6-1
Q1	XIN20001226.1400.0090-T1
Q2	XIN20001226.1400.0090-T2
Q3	XIN20001226.1400.0090-T3
Q4	XIN20001226.1400.0090-T4
Q6	XIN20001226.1400.0090-T5
Q7	XIN20001226.1400.0090-T6
Q8	XIN20001226.1400.0090-T7
Q5	XIN20001226.1400.0090-T8
