CE14	ZBN20001007.1300.0047-CE1
CE36	ZBN20001007.1300.0047-CE2
CE16	ZBN20001007.1300.0047-CE3
CE17	ZBN20001007.1300.0047-CE4
CE18	ZBN20001007.1300.0047-CE5
CE19	ZBN20001007.1300.0047-CE6
CE20	ZBN20001007.1300.0047-CE7
CE24	ZBN20001007.1300.0047-CE8
CE23	ZBN20001007.1300.0047-CE9
CE26	ZBN20001007.1300.0047-CE10
CE27	ZBN20001007.1300.0047-CE11
CE25	ZBN20001007.1300.0047-CE12
CE22	ZBN20001007.1300.0047-CE13
CE28	ZBN20001007.1300.0047-CE14
CE29	ZBN20001007.1300.0047-CE15
CE38	ZBN20001007.1300.0047-CE16
CE32	ZBN20001007.1300.0047-CE17
CE31	ZBN20001007.1300.0047-CE18
CE33	ZBN20001007.1300.0047-CE19
CE30	ZBN20001007.1300.0047-CE20
CE40	ZBN20001007.1300.0047-CE21
CE35	ZBN20001007.1300.0047-CE22
CE34	ZBN20001007.1300.0047-CE23
CE37	ZBN20001007.1300.0047-CE24
CE10	ZBN20001007.1300.0047-CE25
CE39	ZBN20001007.1300.0047-CE26
CE41	ZBN20001007.1300.0047-CE27
CE42	ZBN20001007.1300.0047-CE28
CE43	ZBN20001007.1300.0047-CE29
CE44	ZBN20001007.1300.0047-CE30
CE46	ZBN20001007.1300.0047-CE31
CE45	ZBN20001007.1300.0047-CE32
CE2	ZBN20001007.1300.0047-CE33
CE47	ZBN20001007.1300.0047-CE34
CE21	ZBN20001007.1300.0047-CE35
CE3	ZBN20001007.1300.0047-CE36
CE1	ZBN20001007.1300.0047-CE37
CE4	ZBN20001007.1300.0047-CE38
CE5	ZBN20001007.1300.0047-CE39
CE6	ZBN20001007.1300.0047-CE40
CE8	ZBN20001007.1300.0047-CE41
CE7	ZBN20001007.1300.0047-CE42
CE9	ZBN20001007.1300.0047-CE43
CE11	ZBN20001007.1300.0047-CE44
CE12	ZBN20001007.1300.0047-CE45
CE13	ZBN20001007.1300.0047-CE46
CE15	ZBN20001007.1300.0047-CE47
E54	ZBN20001007.1300.0047-E1
E17	ZBN20001007.1300.0047-E2
E19	ZBN20001007.1300.0047-E3
E20	ZBN20001007.1300.0047-E4
E21	ZBN20001007.1300.0047-E5
E22	ZBN20001007.1300.0047-E6
E23	ZBN20001007.1300.0047-E7
E24	ZBN20001007.1300.0047-E8
E25	ZBN20001007.1300.0047-E9
E26	ZBN20001007.1300.0047-E10
E27	ZBN20001007.1300.0047-E11
E28	ZBN20001007.1300.0047-E12
E29	ZBN20001007.1300.0047-E13
E30	ZBN20001007.1300.0047-E14
E31	ZBN20001007.1300.0047-E15
E55	ZBN20001007.1300.0047-E16
E33	ZBN20001007.1300.0047-E17
E34	ZBN20001007.1300.0047-E18
E35	ZBN20001007.1300.0047-E19
E36	ZBN20001007.1300.0047-E20
E56	ZBN20001007.1300.0047-E21
E38	ZBN20001007.1300.0047-E22
E39	ZBN20001007.1300.0047-E23
E41	ZBN20001007.1300.0047-E24
E1	ZBN20001007.1300.0047-E25
E58	ZBN20001007.1300.0047-E26
E43	ZBN20001007.1300.0047-E27
E44	ZBN20001007.1300.0047-E28
E45	ZBN20001007.1300.0047-E29
E46	ZBN20001007.1300.0047-E30
E47	ZBN20001007.1300.0047-E31
E49	ZBN20001007.1300.0047-E32
E50	ZBN20001007.1300.0047-E33
E51	ZBN20001007.1300.0047-E34
E59	ZBN20001007.1300.0047-E35
E52	ZBN20001007.1300.0047-E36
E2	ZBN20001007.1300.0047-E37
E3	ZBN20001007.1300.0047-E38
E4	ZBN20001007.1300.0047-E39
E5	ZBN20001007.1300.0047-E40
E6	ZBN20001007.1300.0047-E41
E7	ZBN20001007.1300.0047-E42
E8	ZBN20001007.1300.0047-E43
E9	ZBN20001007.1300.0047-E44
E10	ZBN20001007.1300.0047-E45
E11	ZBN20001007.1300.0047-E46
E12	ZBN20001007.1300.0047-E47
E14	ZBN20001007.1300.0047-E48
E15	ZBN20001007.1300.0047-E49
EM2	ZBN20001007.1300.0047-E25-1
EM48	ZBN20001007.1300.0047-E1-2
EM17	ZBN20001007.1300.0047-E2-3
EM19	ZBN20001007.1300.0047-E3-4
EM21	ZBN20001007.1300.0047-E4-5
EM22	ZBN20001007.1300.0047-E5-6
EM23	ZBN20001007.1300.0047-E4-7
EM25	ZBN20001007.1300.0047-E6-8
