CE13	XIN20001223.0800.0057-CE1
CE14	XIN20001223.0800.0057-CE2
CE15	XIN20001223.0800.0057-CE3
CE16	XIN20001223.0800.0057-CE4
CE18	XIN20001223.0800.0057-CE5
CE20	XIN20001223.0800.0057-CE6
CE21	XIN20001223.0800.0057-CE7
CE22	XIN20001223.0800.0057-CE8
CE25	XIN20001223.0800.0057-CE9
CE24	XIN20001223.0800.0057-CE10
CE26	XIN20001223.0800.0057-CE11
CE27	XIN20001223.0800.0057-CE12
CE28	XIN20001223.0800.0057-CE13
CE31	XIN20001223.0800.0057-CE14
CE30	XIN20001223.0800.0057-CE15
CE29	XIN20001223.0800.0057-CE16
CE33	XIN20001223.0800.0057-CE17
CE1	XIN20001223.0800.0057-CE18
CE32	XIN20001223.0800.0057-CE19
CE34	XIN20001223.0800.0057-CE20
CE35	XIN20001223.0800.0057-CE21
CE38	XIN20001223.0800.0057-CE22
CE37	XIN20001223.0800.0057-CE23
CE41	XIN20001223.0800.0057-CE24
CE40	XIN20001223.0800.0057-CE25
CE43	XIN20001223.0800.0057-CE26
CE44	XIN20001223.0800.0057-CE27
CE42	XIN20001223.0800.0057-CE28
CE17	XIN20001223.0800.0057-CE29
CE36	XIN20001223.0800.0057-CE30
CE19	XIN20001223.0800.0057-CE31
CE39	XIN20001223.0800.0057-CE32
CE2	XIN20001223.0800.0057-CE33
CE3	XIN20001223.0800.0057-CE34
CE4	XIN20001223.0800.0057-CE35
CE5	XIN20001223.0800.0057-CE36
CE6	XIN20001223.0800.0057-CE37
CE7	XIN20001223.0800.0057-CE38
CE8	XIN20001223.0800.0057-CE39
CE9	XIN20001223.0800.0057-CE40
CE10	XIN20001223.0800.0057-CE41
CE11	XIN20001223.0800.0057-CE42
CE12	XIN20001223.0800.0057-CE43
E13	XIN20001223.0800.0057-E1
E14	XIN20001223.0800.0057-E2
E15	XIN20001223.0800.0057-E3
E16	XIN20001223.0800.0057-E4
E18	XIN20001223.0800.0057-E5
E19	XIN20001223.0800.0057-E6
E22	XIN20001223.0800.0057-E7
E23	XIN20001223.0800.0057-E8
E24	XIN20001223.0800.0057-E9
E25	XIN20001223.0800.0057-E10
E32	XIN20001223.0800.0057-E11
E27	XIN20001223.0800.0057-E12
E29	XIN20001223.0800.0057-E13
E31	XIN20001223.0800.0057-E14
E1	XIN20001223.0800.0057-E15
E33	XIN20001223.0800.0057-E16
E34	XIN20001223.0800.0057-E17
E35	XIN20001223.0800.0057-E18
E36	XIN20001223.0800.0057-E19
E37	XIN20001223.0800.0057-E20
E38	XIN20001223.0800.0057-E21
E39	XIN20001223.0800.0057-E22
E40	XIN20001223.0800.0057-E23
E41	XIN20001223.0800.0057-E24
E42	XIN20001223.0800.0057-E25
E43	XIN20001223.0800.0057-E26
E44	XIN20001223.0800.0057-E27
E45	XIN20001223.0800.0057-E28
E46	XIN20001223.0800.0057-E29
E48	XIN20001223.0800.0057-E30
E49	XIN20001223.0800.0057-E31
E50	XIN20001223.0800.0057-E32
E51	XIN20001223.0800.0057-E33
E52	XIN20001223.0800.0057-E34
E53	XIN20001223.0800.0057-E35
E54	XIN20001223.0800.0057-E36
E55	XIN20001223.0800.0057-E37
E56	XIN20001223.0800.0057-E38
E57	XIN20001223.0800.0057-E39
E59	XIN20001223.0800.0057-E40
E2	XIN20001223.0800.0057-E41
E58	XIN20001223.0800.0057-E42
E60	XIN20001223.0800.0057-E43
E62	XIN20001223.0800.0057-E44
E3	XIN20001223.0800.0057-E45
E4	XIN20001223.0800.0057-E46
E5	XIN20001223.0800.0057-E47
E6	XIN20001223.0800.0057-E48
E7	XIN20001223.0800.0057-E49
E8	XIN20001223.0800.0057-E50
E9	XIN20001223.0800.0057-E51
E10	XIN20001223.0800.0057-E52
E11	XIN20001223.0800.0057-E53
E12	XIN20001223.0800.0057-E54
EM1	XIN20001223.0800.0057-E15-1
EM17	XIN20001223.0800.0057-E1-2
EM18	XIN20001223.0800.0057-E2-3
EM19	XIN20001223.0800.0057-E3-4
EM22	XIN20001223.0800.0057-E51-5
EM23	XIN20001223.0800.0057-E51-6
EM24	XIN20001223.0800.0057-E4-7
EM26	XIN20001223.0800.0057-E51-8
EM27	XIN20001223.0800.0057-E51-9
EM29	XIN20001223.0800.0057-E5-10
EM30	XIN20001223.0800.0057-E51-11
EM31	XIN20001223.0800.0057-E6-12
EM32	XIN20001223.0800.0057-E47-13
EM33	XIN20001223.0800.0057-E51-14
EM34	XIN20001223.0800.0057-E51-15
EM36	XIN20001223.0800.0057-E45-16
EM37	XIN20001223.0800.0057-E46-17
EM38	XIN20001223.0800.0057-E7-18
EM39	XIN20001223.0800.0057-E51-19
EM40	XIN20001223.0800.0057-E51-20
EM41	XIN20001223.0800.0057-E54-21
EM42	XIN20001223.0800.0057-E4-22
EM43	XIN20001223.0800.0057-E8-23
EM44	XIN20001223.0800.0057-E9-24
EM47	XIN20001223.0800.0057-E8-25
EM48	XIN20001223.0800.0057-E8-26
EM45	XIN20001223.0800.0057-E45-27
EM46	XIN20001223.0800.0057-E46-28
EM49	XIN20001223.0800.0057-E8-29
EM50	XIN20001223.0800.0057-E51-30
EM51	XIN20001223.0800.0057-E51-31
EM52	XIN20001223.0800.0057-E10-32
EM61	XIN20001223.0800.0057-E11-33
EM53	XIN20001223.0800.0057-E12-34
EM56	XIN20001223.0800.0057-E13-35
EM62	XIN20001223.0800.0057-E54-36
EM57	XIN20001223.0800.0057-E14-37
EM58	XIN20001223.0800.0057-E51-38
EM59	XIN20001223.0800.0057-E49-39
EM63	XIN20001223.0800.0057-E16-40
EM60	XIN20001223.0800.0057-E54-41
EM64	XIN20001223.0800.0057-E17-42
EM65	XIN20001223.0800.0057-E51-43
EM66	XIN20001223.0800.0057-E51-44
EM67	XIN20001223.0800.0057-E51-45
EM71	XIN20001223.0800.0057-E51-46
EM74	XIN20001223.0800.0057-E51-47
EM75	XIN20001223.0800.0057-E51-48
EM76	XIN20001223.0800.0057-E51-49
EM68	XIN20001223.0800.0057-E49-50
EM69	XIN20001223.0800.0057-E4-51
EM72	XIN20001223.0800.0057-E4-52
EM77	XIN20001223.0800.0057-E18-53
EM78	XIN20001223.0800.0057-E19-54
EM83	XIN20001223.0800.0057-E19-55
EM79	XIN20001223.0800.0057-E20-56
EM80	XIN20001223.0800.0057-E21-57
EM81	XIN20001223.0800.0057-E22-58
EM82	XIN20001223.0800.0057-E49-59
EM84	XIN20001223.0800.0057-E23-60
EM85	XIN20001223.0800.0057-E24-61
EM86	XIN20001223.0800.0057-E25-62
EM87	XIN20001223.0800.0057-E26-63
EM88	XIN20001223.0800.0057-E47-64
EM90	XIN20001223.0800.0057-E27-65
EM91	XIN20001223.0800.0057-E28-66
EM94	XIN20001223.0800.0057-E27-67
EM92	XIN20001223.0800.0057-E48-68
EM93	XIN20001223.0800.0057-E50-69
EM95	XIN20001223.0800.0057-E29-70
EM96	XIN20001223.0800.0057-E30-71
EM97	XIN20001223.0800.0057-E31-72
EM98	XIN20001223.0800.0057-E26-73
EM99	XIN20001223.0800.0057-E47-74
EM102	XIN20001223.0800.0057-E32-75
EM103	XIN20001223.0800.0057-E33-76
EM107	XIN20001223.0800.0057-E32-77
EM104	XIN20001223.0800.0057-E34-78
EM105	XIN20001223.0800.0057-E45-79
EM106	XIN20001223.0800.0057-E46-80
EM108	XIN20001223.0800.0057-E51-81
EM2	XIN20001223.0800.0057-E41-82
EM110	XIN20001223.0800.0057-E50-83
EM112	XIN20001223.0800.0057-E35-84
EM111	XIN20001223.0800.0057-E36-85
EM113	XIN20001223.0800.0057-E54-86
EM114	XIN20001223.0800.0057-E45-87
EM115	XIN20001223.0800.0057-E46-88
EM116	XIN20001223.0800.0057-E47-89
EM117	XIN20001223.0800.0057-E48-90
EM118	XIN20001223.0800.0057-E49-91
EM119	XIN20001223.0800.0057-E50-92
EM120	XIN20001223.0800.0057-E37-93
EM122	XIN20001223.0800.0057-E38-94
EM121	XIN20001223.0800.0057-E39-95
EM28	XIN20001223.0800.0057-E40-96
EM100	XIN20001223.0800.0057-E42-97
EM35	XIN20001223.0800.0057-E43-98
EM109	XIN20001223.0800.0057-E44-99
EM89	XIN20001223.0800.0057-E23-100
EM101	XIN20001223.0800.0057-E29-101
EM25	XIN20001223.0800.0057-E4-102
EM70	XIN20001223.0800.0057-E4-103
EM73	XIN20001223.0800.0057-E4-104
EM3	XIN20001223.0800.0057-E45-105
EM4	XIN20001223.0800.0057-E46-106
EM5	XIN20001223.0800.0057-E47-107
EM6	XIN20001223.0800.0057-E48-108
EM7	XIN20001223.0800.0057-E49-109
EM8	XIN20001223.0800.0057-E50-110
EM9	XIN20001223.0800.0057-E51-111
EM10	XIN20001223.0800.0057-E52-112
EM14	XIN20001223.0800.0057-E53-113
EM11	XIN20001223.0800.0057-E53-114
EM13	XIN20001223.0800.0057-E54-115
EM12	XIN20001223.0800.0057-E41-116
EM15	XIN20001223.0800.0057-E51-117
EM16	XIN20001223.0800.0057-E53-118
EM20	XIN20001223.0800.0057-E51-119
EM21	XIN20001223.0800.0057-E51-120
R1	XIN20001223.0800.0057-R1
R2	XIN20001223.0800.0057-R2
R3	XIN20001223.0800.0057-R3
R4	XIN20001223.0800.0057-R4
R6	XIN20001223.0800.0057-R5
R7	XIN20001223.0800.0057-R6
R8	XIN20001223.0800.0057-R7
R9	XIN20001223.0800.0057-R8
R10	XIN20001223.0800.0057-R9
R11	XIN20001223.0800.0057-R10
R12	XIN20001223.0800.0057-R11
R13	XIN20001223.0800.0057-R12
R14	XIN20001223.0800.0057-R13
R15	XIN20001223.0800.0057-R14
R16	XIN20001223.0800.0057-R15
R18	XIN20001223.0800.0057-R16
R19	XIN20001223.0800.0057-R17
R20	XIN20001223.0800.0057-R18
R21	XIN20001223.0800.0057-R19
R22	XIN20001223.0800.0057-R20
R23	XIN20001223.0800.0057-R21
R24	XIN20001223.0800.0057-R22
R25	XIN20001223.0800.0057-R23
R26	XIN20001223.0800.0057-R24
R27	XIN20001223.0800.0057-R25
R29	XIN20001223.0800.0057-R26
R30	XIN20001223.0800.0057-R27
R31	XIN20001223.0800.0057-R28
R5	XIN20001223.0800.0057-R29
R28	XIN20001223.0800.0057-R30
RM1	XIN20001223.0800.0057-R1-1
RM2	XIN20001223.0800.0057-R2-1
RM3	XIN20001223.0800.0057-R3-1
RM4	XIN20001223.0800.0057-R4-1
RM8	XIN20001223.0800.0057-R5-1
RM6	XIN20001223.0800.0057-R6-1
RM7	XIN20001223.0800.0057-R7-1
RM9	XIN20001223.0800.0057-R8-1
RM10	XIN20001223.0800.0057-R2-2
RM11	XIN20001223.0800.0057-R10-1
RM13	XIN20001223.0800.0057-R11-1
RM12	XIN20001223.0800.0057-R2-3
RM14	XIN20001223.0800.0057-R13-1
RM15	XIN20001223.0800.0057-R14-1
RM16	XIN20001223.0800.0057-R15-1
RM18	XIN20001223.0800.0057-R16-1
RM19	XIN20001223.0800.0057-R17-1
RM20	XIN20001223.0800.0057-R4-2
RM21	XIN20001223.0800.0057-R19-1
RM22	XIN20001223.0800.0057-R20-1
RM23	XIN20001223.0800.0057-R21-1
RM24	XIN20001223.0800.0057-R22-1
RM25	XIN20001223.0800.0057-R2-4
RM26	XIN20001223.0800.0057-R24-1
RM27	XIN20001223.0800.0057-R25-1
RM29	XIN20001223.0800.0057-R2-5
RM30	XIN20001223.0800.0057-R3-2
RM31	XIN20001223.0800.0057-R4-3
RM5	XIN20001223.0800.0057-R29-1
RM28	XIN20001223.0800.0057-R30-1
Q1	XIN20001223.0800.0057-T1
Q2	XIN20001223.0800.0057-T2
Q3	XIN20001223.0800.0057-T3
