CE11	ZBN20001027.1300.0041-CE1
CE46	ZBN20001027.1300.0041-CE2
CE12	ZBN20001027.1300.0041-CE3
CE14	ZBN20001027.1300.0041-CE4
CE13	ZBN20001027.1300.0041-CE5
CE15	ZBN20001027.1300.0041-CE6
CE19	ZBN20001027.1300.0041-CE7
CE20	ZBN20001027.1300.0041-CE8
CE1	ZBN20001027.1300.0041-CE9
CE21	ZBN20001027.1300.0041-CE10
CE22	ZBN20001027.1300.0041-CE11
CE23	ZBN20001027.1300.0041-CE12
CE24	ZBN20001027.1300.0041-CE13
CE25	ZBN20001027.1300.0041-CE14
CE26	ZBN20001027.1300.0041-CE15
CE27	ZBN20001027.1300.0041-CE16
CE3	ZBN20001027.1300.0041-CE17
CE28	ZBN20001027.1300.0041-CE18
CE29	ZBN20001027.1300.0041-CE19
CE30	ZBN20001027.1300.0041-CE20
CE31	ZBN20001027.1300.0041-CE21
CE32	ZBN20001027.1300.0041-CE22
CE37	ZBN20001027.1300.0041-CE23
CE39	ZBN20001027.1300.0041-CE24
CE40	ZBN20001027.1300.0041-CE25
CE41	ZBN20001027.1300.0041-CE26
CE4	ZBN20001027.1300.0041-CE27
CE42	ZBN20001027.1300.0041-CE28
CE33	ZBN20001027.1300.0041-CE29
CE34	ZBN20001027.1300.0041-CE30
CE2	ZBN20001027.1300.0041-CE31
CE16	ZBN20001027.1300.0041-CE32
CE17	ZBN20001027.1300.0041-CE33
CE35	ZBN20001027.1300.0041-CE34
CE36	ZBN20001027.1300.0041-CE35
CE38	ZBN20001027.1300.0041-CE36
CE43	ZBN20001027.1300.0041-CE37
CE44	ZBN20001027.1300.0041-CE38
CE45	ZBN20001027.1300.0041-CE39
CE5	ZBN20001027.1300.0041-CE40
CE6	ZBN20001027.1300.0041-CE41
CE7	ZBN20001027.1300.0041-CE42
CE8	ZBN20001027.1300.0041-CE43
CE9	ZBN20001027.1300.0041-CE44
CE18	ZBN20001027.1300.0041-CE45
CE10	ZBN20001027.1300.0041-CE46
E104	ZBN20001027.1300.0041-E1
E13	ZBN20001027.1300.0041-E2
E15	ZBN20001027.1300.0041-E3
E16	ZBN20001027.1300.0041-E4
E17	ZBN20001027.1300.0041-E5
E19	ZBN20001027.1300.0041-E6
E22	ZBN20001027.1300.0041-E7
E23	ZBN20001027.1300.0041-E8
E28	ZBN20001027.1300.0041-E9
E29	ZBN20001027.1300.0041-E10
E30	ZBN20001027.1300.0041-E11
E31	ZBN20001027.1300.0041-E12
E32	ZBN20001027.1300.0041-E13
E33	ZBN20001027.1300.0041-E14
E34	ZBN20001027.1300.0041-E15
E35	ZBN20001027.1300.0041-E16
E36	ZBN20001027.1300.0041-E17
E37	ZBN20001027.1300.0041-E18
E58	ZBN20001027.1300.0041-E19
E39	ZBN20001027.1300.0041-E20
E59	ZBN20001027.1300.0041-E21
E41	ZBN20001027.1300.0041-E22
E42	ZBN20001027.1300.0041-E23
E43	ZBN20001027.1300.0041-E24
E44	ZBN20001027.1300.0041-E25
E49	ZBN20001027.1300.0041-E26
E50	ZBN20001027.1300.0041-E27
E51	ZBN20001027.1300.0041-E28
E52	ZBN20001027.1300.0041-E29
E55	ZBN20001027.1300.0041-E30
