CE11	XIN20001008.0200.0020-CE1
CE15	XIN20001008.0200.0020-CE2
CE16	XIN20001008.0200.0020-CE3
CE17	XIN20001008.0200.0020-CE4
CE14	XIN20001008.0200.0020-CE5
CE13	XIN20001008.0200.0020-CE6
CE18	XIN20001008.0200.0020-CE7
CE19	XIN20001008.0200.0020-CE8
CE22	XIN20001008.0200.0020-CE9
CE24	XIN20001008.0200.0020-CE10
CE25	XIN20001008.0200.0020-CE11
CE26	XIN20001008.0200.0020-CE12
CE27	XIN20001008.0200.0020-CE13
CE28	XIN20001008.0200.0020-CE14
CE29	XIN20001008.0200.0020-CE15
CE30	XIN20001008.0200.0020-CE16
CE31	XIN20001008.0200.0020-CE17
CE32	XIN20001008.0200.0020-CE18
CE1	XIN20001008.0200.0020-CE19
CE33	XIN20001008.0200.0020-CE20
CE34	XIN20001008.0200.0020-CE21
CE35	XIN20001008.0200.0020-CE22
CE38	XIN20001008.0200.0020-CE23
CE37	XIN20001008.0200.0020-CE24
CE39	XIN20001008.0200.0020-CE25
CE21	XIN20001008.0200.0020-CE26
CE10	XIN20001008.0200.0020-CE27
CE23	XIN20001008.0200.0020-CE28
CE2	XIN20001008.0200.0020-CE29
CE3	XIN20001008.0200.0020-CE30
CE7	XIN20001008.0200.0020-CE31
CE6	XIN20001008.0200.0020-CE32
CE5	XIN20001008.0200.0020-CE33
CE8	XIN20001008.0200.0020-CE34
CE9	XIN20001008.0200.0020-CE35
CE4	XIN20001008.0200.0020-CE36
CE12	XIN20001008.0200.0020-CE37
CE36	XIN20001008.0200.0020-CE38
E14	XIN20001008.0200.0020-E1
E16	XIN20001008.0200.0020-E2
E17	XIN20001008.0200.0020-E3
E18	XIN20001008.0200.0020-E4
E19	XIN20001008.0200.0020-E5
E20	XIN20001008.0200.0020-E6
E22	XIN20001008.0200.0020-E7
E23	XIN20001008.0200.0020-E8
E24	XIN20001008.0200.0020-E9
E25	XIN20001008.0200.0020-E10
E26	XIN20001008.0200.0020-E11
E28	XIN20001008.0200.0020-E12
E29	XIN20001008.0200.0020-E13
E30	XIN20001008.0200.0020-E14
E1	XIN20001008.0200.0020-E15
E53	XIN20001008.0200.0020-E16
E33	XIN20001008.0200.0020-E17
E34	XIN20001008.0200.0020-E18
E35	XIN20001008.0200.0020-E19
E36	XIN20001008.0200.0020-E20
E37	XIN20001008.0200.0020-E21
E38	XIN20001008.0200.0020-E22
E39	XIN20001008.0200.0020-E23
E40	XIN20001008.0200.0020-E24
E41	XIN20001008.0200.0020-E25
E42	XIN20001008.0200.0020-E26
E43	XIN20001008.0200.0020-E27
E45	XIN20001008.0200.0020-E28
E46	XIN20001008.0200.0020-E29
E47	XIN20001008.0200.0020-E30
E51	XIN20001008.0200.0020-E31
E48	XIN20001008.0200.0020-E32
E52	XIN20001008.0200.0020-E33
E2	XIN20001008.0200.0020-E34
E3	XIN20001008.0200.0020-E35
E4	XIN20001008.0200.0020-E36
E5	XIN20001008.0200.0020-E37
E6	XIN20001008.0200.0020-E38
E7	XIN20001008.0200.0020-E39
E8	XIN20001008.0200.0020-E40
E9	XIN20001008.0200.0020-E41
E10	XIN20001008.0200.0020-E42
E11	XIN20001008.0200.0020-E43
E49	XIN20001008.0200.0020-E44
EM1	XIN20001008.0200.0020-E15-1
EM22	XIN20001008.0200.0020-E38-2
EM10	XIN20001008.0200.0020-E37-3
EM12	XIN20001008.0200.0020-E37-4
EM23	XIN20001008.0200.0020-E37-5
EM24	XIN20001008.0200.0020-E3-6
EM25	XIN20001008.0200.0020-E2-7
EM26	XIN20001008.0200.0020-E4-8
EM27	XIN20001008.0200.0020-E5-9
EM28	XIN20001008.0200.0020-E2-10
EM29	XIN20001008.0200.0020-E37-11
EM31	XIN20001008.0200.0020-E37-12
EM32	XIN20001008.0200.0020-E2-13
EM34	XIN20001008.0200.0020-E1-14
EM35	XIN20001008.0200.0020-E37-15
EM37	XIN20001008.0200.0020-E6-16
EM41	XIN20001008.0200.0020-E7-17
EM43	XIN20001008.0200.0020-E10-18
EM45	XIN20001008.0200.0020-E37-19
EM47	XIN20001008.0200.0020-E6-20
EM44	XIN20001008.0200.0020-E6-21
EM49	XIN20001008.0200.0020-E11-22
EM50	XIN20001008.0200.0020-E8-23
EM51	XIN20001008.0200.0020-E9-24
EM52	XIN20001008.0200.0020-E37-25
EM53	XIN20001008.0200.0020-E37-26
EM56	XIN20001008.0200.0020-E12-27
EM57	XIN20001008.0200.0020-E13-28
EM93	XIN20001008.0200.0020-E16-29
EM59	XIN20001008.0200.0020-E14-30
EM60	XIN20001008.0200.0020-E37-31
EM61	XIN20001008.0200.0020-E1-32
EM62	XIN20001008.0200.0020-E34-33
EM69	XIN20001008.0200.0020-E6-34
EM72	XIN20001008.0200.0020-E17-35
EM73	XIN20001008.0200.0020-E18-36
EM74	XIN20001008.0200.0020-E19-37
EM75	XIN20001008.0200.0020-E20-38
EM77	XIN20001008.0200.0020-E21-39
EM78	XIN20001008.0200.0020-E14-40
EM79	XIN20001008.0200.0020-E22-41
EM80	XIN20001008.0200.0020-E23-42
EM81	XIN20001008.0200.0020-E24-43
EM82	XIN20001008.0200.0020-E25-44
EM83	XIN20001008.0200.0020-E26-45
EM84	XIN20001008.0200.0020-E27-46
EM86	XIN20001008.0200.0020-E34-47
EM88	XIN20001008.0200.0020-E28-48
EM89	XIN20001008.0200.0020-E29-49
EM90	XIN20001008.0200.0020-E37-50
EM91	XIN20001008.0200.0020-E37-51
EM92	XIN20001008.0200.0020-E30-52
EM2	XIN20001008.0200.0020-E34-53
