CE11	XIN20001126.0800.0042-CE1
CE12	XIN20001126.0800.0042-CE2
CE8	XIN20001126.0800.0042-CE3
CE13	XIN20001126.0800.0042-CE4
CE15	XIN20001126.0800.0042-CE5
CE16	XIN20001126.0800.0042-CE6
CE7	XIN20001126.0800.0042-CE7
CE14	XIN20001126.0800.0042-CE8
CE10	XIN20001126.0800.0042-CE9
CE21	XIN20001126.0800.0042-CE10
CE1	XIN20001126.0800.0042-CE11
CE17	XIN20001126.0800.0042-CE12
CE20	XIN20001126.0800.0042-CE13
CE18	XIN20001126.0800.0042-CE14
CE19	XIN20001126.0800.0042-CE15
CE2	XIN20001126.0800.0042-CE16
CE3	XIN20001126.0800.0042-CE17
CE5	XIN20001126.0800.0042-CE18
CE4	XIN20001126.0800.0042-CE19
CE6	XIN20001126.0800.0042-CE20
CE9	XIN20001126.0800.0042-CE21
E12	XIN20001126.0800.0042-E1
E13	XIN20001126.0800.0042-E2
E22	XIN20001126.0800.0042-E3
E15	XIN20001126.0800.0042-E4
E16	XIN20001126.0800.0042-E5
E17	XIN20001126.0800.0042-E6
E19	XIN20001126.0800.0042-E7
E1	XIN20001126.0800.0042-E8
E21	XIN20001126.0800.0042-E9
E24	XIN20001126.0800.0042-E10
E28	XIN20001126.0800.0042-E11
E30	XIN20001126.0800.0042-E12
E31	XIN20001126.0800.0042-E13
E32	XIN20001126.0800.0042-E14
E33	XIN20001126.0800.0042-E15
E2	XIN20001126.0800.0042-E16
E3	XIN20001126.0800.0042-E17
E4	XIN20001126.0800.0042-E18
E5	XIN20001126.0800.0042-E19
E6	XIN20001126.0800.0042-E20
E7	XIN20001126.0800.0042-E21
E8	XIN20001126.0800.0042-E22
E10	XIN20001126.0800.0042-E23
EM1	XIN20001126.0800.0042-E8-1
EM23	XIN20001126.0800.0042-E19-2
EM24	XIN20001126.0800.0042-E23-3
EM25	XIN20001126.0800.0042-E20-4
EM40	XIN20001126.0800.0042-E20-5
EM47	XIN20001126.0800.0042-E20-6
