CE5	XIN20001119.0200.0016-CE1
CE22	XIN20001119.0200.0016-CE2
CE8	XIN20001119.0200.0016-CE3
CE11	XIN20001119.0200.0016-CE4
CE13	XIN20001119.0200.0016-CE5
CE12	XIN20001119.0200.0016-CE6
CE14	XIN20001119.0200.0016-CE7
CE15	XIN20001119.0200.0016-CE8
CE16	XIN20001119.0200.0016-CE9
CE18	XIN20001119.0200.0016-CE10
CE19	XIN20001119.0200.0016-CE11
CE20	XIN20001119.0200.0016-CE12
CE17	XIN20001119.0200.0016-CE13
CE24	XIN20001119.0200.0016-CE14
CE25	XIN20001119.0200.0016-CE15
CE23	XIN20001119.0200.0016-CE16
CE26	XIN20001119.0200.0016-CE17
CE27	XIN20001119.0200.0016-CE18
CE28	XIN20001119.0200.0016-CE19
CE29	XIN20001119.0200.0016-CE20
CE1	XIN20001119.0200.0016-CE21
CE2	XIN20001119.0200.0016-CE22
CE3	XIN20001119.0200.0016-CE23
CE21	XIN20001119.0200.0016-CE24
CE6	XIN20001119.0200.0016-CE25
CE7	XIN20001119.0200.0016-CE26
CE10	XIN20001119.0200.0016-CE27
CE9	XIN20001119.0200.0016-CE28
CE4	XIN20001119.0200.0016-CE29
E14	XIN20001119.0200.0016-E1
E40	XIN20001119.0200.0016-E2
E15	XIN20001119.0200.0016-E3
E16	XIN20001119.0200.0016-E4
E17	XIN20001119.0200.0016-E5
E18	XIN20001119.0200.0016-E6
E19	XIN20001119.0200.0016-E7
E20	XIN20001119.0200.0016-E8
E21	XIN20001119.0200.0016-E9
E22	XIN20001119.0200.0016-E10
E23	XIN20001119.0200.0016-E11
E24	XIN20001119.0200.0016-E12
E43	XIN20001119.0200.0016-E13
E1	XIN20001119.0200.0016-E14
E31	XIN20001119.0200.0016-E15
E32	XIN20001119.0200.0016-E16
E33	XIN20001119.0200.0016-E17
E34	XIN20001119.0200.0016-E18
E35	XIN20001119.0200.0016-E19
E36	XIN20001119.0200.0016-E20
E37	XIN20001119.0200.0016-E21
E2	XIN20001119.0200.0016-E22
E3	XIN20001119.0200.0016-E23
E4	XIN20001119.0200.0016-E24
E38	XIN20001119.0200.0016-E25
E6	XIN20001119.0200.0016-E26
E7	XIN20001119.0200.0016-E27
E8	XIN20001119.0200.0016-E28
E10	XIN20001119.0200.0016-E29
E13	XIN20001119.0200.0016-E30
EM1	XIN20001119.0200.0016-E14-1
EM24	XIN20001119.0200.0016-E30-2
EM25	XIN20001119.0200.0016-E30-3
EM33	XIN20001119.0200.0016-E26-4
EM6	XIN20001119.0200.0016-E1-5
EM47	XIN20001119.0200.0016-E25-6
EM51	XIN20001119.0200.0016-E30-7
EM10	XIN20001119.0200.0016-E3-8
EM16	XIN20001119.0200.0016-E30-9
EM18	XIN20001119.0200.0016-E4-10
EM20	XIN20001119.0200.0016-E4-11
EM21	XIN20001119.0200.0016-E5-12
EM22	XIN20001119.0200.0016-E6-13
EM26	XIN20001119.0200.0016-E29-14
EM27	XIN20001119.0200.0016-E7-15
EM28	XIN20001119.0200.0016-E8-16
EM29	XIN20001119.0200.0016-E9-17
EM32	XIN20001119.0200.0016-E10-18
EM34	XIN20001119.0200.0016-E27-19
EM36	XIN20001119.0200.0016-E1-20
EM37	XIN20001119.0200.0016-E11-21
EM38	XIN20001119.0200.0016-E12-22
EM53	XIN20001119.0200.0016-E27-23
EM39	XIN20001119.0200.0016-E27-24
EM40	XIN20001119.0200.0016-E27-25
EM42	XIN20001119.0200.0016-E27-26
EM50	XIN20001119.0200.0016-E25-27
EM30	XIN20001119.0200.0016-E13-28
EM14	XIN20001119.0200.0016-E22-29
EM48	XIN20001119.0200.0016-E27-30
EM31	XIN20001119.0200.0016-E13-31
EM41	XIN20001119.0200.0016-E12-32
EM43	XIN20001119.0200.0016-E12-33
EM49	XIN20001119.0200.0016-E12-34
EM52	XIN20001119.0200.0016-E3-35
EM54	XIN20001119.0200.0016-E15-36
EM55	XIN20001119.0200.0016-E16-37
EM56	XIN20001119.0200.0016-E17-38
EM57	XIN20001119.0200.0016-E18-39
EM58	XIN20001119.0200.0016-E19-40
EM59	XIN20001119.0200.0016-E20-41
EM60	XIN20001119.0200.0016-E30-42
EM61	XIN20001119.0200.0016-E21-43
EM62	XIN20001119.0200.0016-E30-44
EM63	XIN20001119.0200.0016-E12-45
EM64	XIN20001119.0200.0016-E27-46
EM65	XIN20001119.0200.0016-E15-47
EM2	XIN20001119.0200.0016-E22-48
EM3	XIN20001119.0200.0016-E23-49
EM5	XIN20001119.0200.0016-E23-50
EM4	XIN20001119.0200.0016-E24-51
EM44	XIN20001119.0200.0016-E25-52
EM8	XIN20001119.0200.0016-E26-53
EM9	XIN20001119.0200.0016-E27-54
EM13	XIN20001119.0200.0016-E28-55
EM11	XIN20001119.0200.0016-E29-56
EM46	XIN20001119.0200.0016-E25-57
EM45	XIN20001119.0200.0016-E2-58
EM12	XIN20001119.0200.0016-E30-59
EM15	XIN20001119.0200.0016-E26-60
EM17	XIN20001119.0200.0016-E29-61
EM19	XIN20001119.0200.0016-E30-62
EM23	XIN20001119.0200.0016-E30-63
R13	XIN20001119.0200.0016-R1
R20	XIN20001119.0200.0016-R2
R1	XIN20001119.0200.0016-R3
R2	XIN20001119.0200.0016-R4
R3	XIN20001119.0200.0016-R5
R4	XIN20001119.0200.0016-R6
R5	XIN20001119.0200.0016-R7
R6	XIN20001119.0200.0016-R8
R7	XIN20001119.0200.0016-R9
R8	XIN20001119.0200.0016-R10
R9	XIN20001119.0200.0016-R11
R10	XIN20001119.0200.0016-R12
R11	XIN20001119.0200.0016-R13
R12	XIN20001119.0200.0016-R14
R14	XIN20001119.0200.0016-R15
R15	XIN20001119.0200.0016-R16
R16	XIN20001119.0200.0016-R17
R17	XIN20001119.0200.0016-R18
R19	XIN20001119.0200.0016-R19
R21	XIN20001119.0200.0016-R20
R22	XIN20001119.0200.0016-R21
RM13	XIN20001119.0200.0016-R1-1
RM20	XIN20001119.0200.0016-R2-1
RM1	XIN20001119.0200.0016-R3-1
RM2	XIN20001119.0200.0016-R4-1
RM3	XIN20001119.0200.0016-R5-1
RM4	XIN20001119.0200.0016-R4-2
RM5	XIN20001119.0200.0016-R7-1
RM6	XIN20001119.0200.0016-R7-2
RM7	XIN20001119.0200.0016-R9-1
RM8	XIN20001119.0200.0016-R10-1
RM9	XIN20001119.0200.0016-R4-3
RM10	XIN20001119.0200.0016-R12-1
RM11	XIN20001119.0200.0016-R13-1
RM12	XIN20001119.0200.0016-R1-2
RM14	XIN20001119.0200.0016-R1-3
RM15	XIN20001119.0200.0016-R1-4
RM16	XIN20001119.0200.0016-R17-1
RM17	XIN20001119.0200.0016-R18-1
RM19	XIN20001119.0200.0016-R19-1
RM21	XIN20001119.0200.0016-R20-1
RM22	XIN20001119.0200.0016-R1-5
V1	XIN20001119.0200.0016-EV1
V2	XIN20001119.0200.0016-EV2
V7	XIN20001119.0200.0016-EV3
V11	XIN20001119.0200.0016-EV4
V9	XIN20001119.0200.0016-EV5
V10	XIN20001119.0200.0016-EV6
V13	XIN20001119.0200.0016-EV7
V3	XIN20001119.0200.0016-EV8
V14	XIN20001119.0200.0016-EV9
V4	XIN20001119.0200.0016-EV10
V5	XIN20001119.0200.0016-EV11
V6	XIN20001119.0200.0016-EV12
V8	XIN20001119.0200.0016-EV13
V15	XIN20001119.0200.0016-EV14
V12	XIN20001119.0200.0016-EV15
V16	XIN20001119.0200.0016-EV16
VM1	XIN20001119.0200.0016-EV1-1
VM2	XIN20001119.0200.0016-EV2-1
VM7	XIN20001119.0200.0016-EV3-1
VM11	XIN20001119.0200.0016-EV4-1
VM9	XIN20001119.0200.0016-EV5-1
VM10	XIN20001119.0200.0016-EV6-1
VM13	XIN20001119.0200.0016-EV7-1
VM14	XIN20001119.0200.0016-EV9-1
VM3	XIN20001119.0200.0016-EV8-1
VM15	XIN20001119.0200.0016-EV14-1
VM4	XIN20001119.0200.0016-EV10-1
VM5	XIN20001119.0200.0016-EV11-1
VM6	XIN20001119.0200.0016-EV12-1
VM8	XIN20001119.0200.0016-EV13-1
VM12	XIN20001119.0200.0016-EV15-1
VM16	XIN20001119.0200.0016-EV16-1
Q3	XIN20001119.0200.0016-T1
Q9	XIN20001119.0200.0016-T2
Q1	XIN20001119.0200.0016-T3
Q2	XIN20001119.0200.0016-T4
Q4	XIN20001119.0200.0016-T5
Q5	XIN20001119.0200.0016-T6
Q6	XIN20001119.0200.0016-T7
Q8	XIN20001119.0200.0016-T8
Q10	XIN20001119.0200.0016-T9
Q11	XIN20001119.0200.0016-T10
Q7	XIN20001119.0200.0016-T11
