CE9	XIN20001201.0200.0031-CE1
CE11	XIN20001201.0200.0031-CE2
CE14	XIN20001201.0200.0031-CE3
CE15	XIN20001201.0200.0031-CE4
CE16	XIN20001201.0200.0031-CE5
CE12	XIN20001201.0200.0031-CE6
CE7	XIN20001201.0200.0031-CE7
CE17	XIN20001201.0200.0031-CE8
CE18	XIN20001201.0200.0031-CE9
CE13	XIN20001201.0200.0031-CE10
CE1	XIN20001201.0200.0031-CE11
CE2	XIN20001201.0200.0031-CE12
CE3	XIN20001201.0200.0031-CE13
CE5	XIN20001201.0200.0031-CE14
CE19	XIN20001201.0200.0031-CE15
CE4	XIN20001201.0200.0031-CE16
CE10	XIN20001201.0200.0031-CE17
CE6	XIN20001201.0200.0031-CE18
CE8	XIN20001201.0200.0031-CE19
E10	XIN20001201.0200.0031-E1
E11	XIN20001201.0200.0031-E2
E13	XIN20001201.0200.0031-E3
E14	XIN20001201.0200.0031-E4
E15	XIN20001201.0200.0031-E5
E44	XIN20001201.0200.0031-E6
E45	XIN20001201.0200.0031-E7
E47	XIN20001201.0200.0031-E8
E20	XIN20001201.0200.0031-E9
E21	XIN20001201.0200.0031-E10
E22	XIN20001201.0200.0031-E11
E23	XIN20001201.0200.0031-E12
E25	XIN20001201.0200.0031-E13
E32	XIN20001201.0200.0031-E14
E34	XIN20001201.0200.0031-E15
E35	XIN20001201.0200.0031-E16
E1	XIN20001201.0200.0031-E17
E37	XIN20001201.0200.0031-E18
E38	XIN20001201.0200.0031-E19
E56	XIN20001201.0200.0031-E20
E41	XIN20001201.0200.0031-E21
E58	XIN20001201.0200.0031-E22
E59	XIN20001201.0200.0031-E23
E60	XIN20001201.0200.0031-E24
E61	XIN20001201.0200.0031-E25
E64	XIN20001201.0200.0031-E26
E2	XIN20001201.0200.0031-E27
E3	XIN20001201.0200.0031-E28
E4	XIN20001201.0200.0031-E29
E5	XIN20001201.0200.0031-E30
E65	XIN20001201.0200.0031-E31
E6	XIN20001201.0200.0031-E32
E42	XIN20001201.0200.0031-E33
E8	XIN20001201.0200.0031-E34
E9	XIN20001201.0200.0031-E35
EM1	XIN20001201.0200.0031-E17-1
EM23	XIN20001201.0200.0031-E34-2
EM24	XIN20001201.0200.0031-E1-3
EM14	XIN20001201.0200.0031-E2-4
EM18	XIN20001201.0200.0031-E2-5
