CE14	XIN20001125.1400.0078-CE1
CE15	XIN20001125.1400.0078-CE2
CE16	XIN20001125.1400.0078-CE3
CE17	XIN20001125.1400.0078-CE4
CE18	XIN20001125.1400.0078-CE5
CE19	XIN20001125.1400.0078-CE6
CE20	XIN20001125.1400.0078-CE7
CE21	XIN20001125.1400.0078-CE8
CE10	XIN20001125.1400.0078-CE9
CE22	XIN20001125.1400.0078-CE10
CE23	XIN20001125.1400.0078-CE11
CE1	XIN20001125.1400.0078-CE12
CE2	XIN20001125.1400.0078-CE13
CE3	XIN20001125.1400.0078-CE14
CE4	XIN20001125.1400.0078-CE15
CE5	XIN20001125.1400.0078-CE16
CE7	XIN20001125.1400.0078-CE17
CE8	XIN20001125.1400.0078-CE18
CE6	XIN20001125.1400.0078-CE19
CE9	XIN20001125.1400.0078-CE20
CE11	XIN20001125.1400.0078-CE21
CE13	XIN20001125.1400.0078-CE22
CE12	XIN20001125.1400.0078-CE23
E14	XIN20001125.1400.0078-E1
E15	XIN20001125.1400.0078-E2
E16	XIN20001125.1400.0078-E3
E17	XIN20001125.1400.0078-E4
E18	XIN20001125.1400.0078-E5
E19	XIN20001125.1400.0078-E6
E20	XIN20001125.1400.0078-E7
E28	XIN20001125.1400.0078-E8
E21	XIN20001125.1400.0078-E9
E22	XIN20001125.1400.0078-E10
E23	XIN20001125.1400.0078-E11
E24	XIN20001125.1400.0078-E12
E25	XIN20001125.1400.0078-E13
E26	XIN20001125.1400.0078-E14
E27	XIN20001125.1400.0078-E15
E1	XIN20001125.1400.0078-E16
E2	XIN20001125.1400.0078-E17
E3	XIN20001125.1400.0078-E18
E4	XIN20001125.1400.0078-E19
E5	XIN20001125.1400.0078-E20
E6	XIN20001125.1400.0078-E21
E7	XIN20001125.1400.0078-E22
E8	XIN20001125.1400.0078-E23
E9	XIN20001125.1400.0078-E24
E10	XIN20001125.1400.0078-E25
E11	XIN20001125.1400.0078-E26
E12	XIN20001125.1400.0078-E27
E13	XIN20001125.1400.0078-E28
EM1	XIN20001125.1400.0078-E16-1
EM19	XIN20001125.1400.0078-E27-2
EM20	XIN20001125.1400.0078-E1-3
EM21	XIN20001125.1400.0078-E20-4
EM22	XIN20001125.1400.0078-E2-5
EM23	XIN20001125.1400.0078-E3-6
EM24	XIN20001125.1400.0078-E4-7
EM25	XIN20001125.1400.0078-E5-8
EM26	XIN20001125.1400.0078-E2-9
EM27	XIN20001125.1400.0078-E6-10
EM28	XIN20001125.1400.0078-E7-11
EM30	XIN20001125.1400.0078-E6-12
EM29	XIN20001125.1400.0078-E20-13
EM31	XIN20001125.1400.0078-E9-14
EM32	XIN20001125.1400.0078-E10-15
EM34	XIN20001125.1400.0078-E9-16
EM33	XIN20001125.1400.0078-E21-17
EM35	XIN20001125.1400.0078-E11-18
EM36	XIN20001125.1400.0078-E12-19
EM37	XIN20001125.1400.0078-E13-20
EM39	XIN20001125.1400.0078-E12-21
EM38	XIN20001125.1400.0078-E20-22
EM40	XIN20001125.1400.0078-E14-23
EM43	XIN20001125.1400.0078-E14-24
EM41	XIN20001125.1400.0078-E15-25
EM42	XIN20001125.1400.0078-E21-26
EM2	XIN20001125.1400.0078-E17-27
EM3	XIN20001125.1400.0078-E18-28
EM14	XIN20001125.1400.0078-E8-29
EM5	XIN20001125.1400.0078-E18-30
EM4	XIN20001125.1400.0078-E19-31
EM6	XIN20001125.1400.0078-E20-32
EM7	XIN20001125.1400.0078-E20-33
EM8	XIN20001125.1400.0078-E20-34
EM9	XIN20001125.1400.0078-E21-35
EM10	XIN20001125.1400.0078-E22-36
EM12	XIN20001125.1400.0078-E23-37
EM11	XIN20001125.1400.0078-E24-38
EM13	XIN20001125.1400.0078-E25-39
EM15	XIN20001125.1400.0078-E26-40
EM16	XIN20001125.1400.0078-E27-41
EM17	XIN20001125.1400.0078-E28-42
EM18	XIN20001125.1400.0078-E24-43
R1	XIN20001125.1400.0078-R1
R2	XIN20001125.1400.0078-R2
R3	XIN20001125.1400.0078-R3
R6	XIN20001125.1400.0078-R4
R7	XIN20001125.1400.0078-R5
R4	XIN20001125.1400.0078-R6
R5	XIN20001125.1400.0078-R7
R8	XIN20001125.1400.0078-R8
R9	XIN20001125.1400.0078-R9
RM1	XIN20001125.1400.0078-R1-1
RM2	XIN20001125.1400.0078-R2-1
RM3	XIN20001125.1400.0078-R3-1
RM6	XIN20001125.1400.0078-R4-1
RM7	XIN20001125.1400.0078-R5-1
RM4	XIN20001125.1400.0078-R6-1
RM5	XIN20001125.1400.0078-R7-1
RM8	XIN20001125.1400.0078-R8-1
RM9	XIN20001125.1400.0078-R9-1
V1	XIN20001125.1400.0078-EV1
V2	XIN20001125.1400.0078-EV2
V3	XIN20001125.1400.0078-EV3
V4	XIN20001125.1400.0078-EV4
V5	XIN20001125.1400.0078-EV5
VM1	XIN20001125.1400.0078-EV2-1
VM2	XIN20001125.1400.0078-EV1-1
VM3	XIN20001125.1400.0078-EV1-2
VM4	XIN20001125.1400.0078-EV3-1
VM7	XIN20001125.1400.0078-EV5-1
VM5	XIN20001125.1400.0078-EV3-2
VM6	XIN20001125.1400.0078-EV4-1
Q1	XIN20001125.1400.0078-T1
Q2	XIN20001125.1400.0078-T2
Q3	XIN20001125.1400.0078-T3
Q4	XIN20001125.1400.0078-T4
Q5	XIN20001125.1400.0078-T5
Q6	XIN20001125.1400.0078-T6
