CE11	XIN20001002.0200.0004-CE1
CE12	XIN20001002.0200.0004-CE2
CE13	XIN20001002.0200.0004-CE3
CE14	XIN20001002.0200.0004-CE4
CE15	XIN20001002.0200.0004-CE5
CE6	XIN20001002.0200.0004-CE6
CE16	XIN20001002.0200.0004-CE7
CE17	XIN20001002.0200.0004-CE8
CE18	XIN20001002.0200.0004-CE9
CE19	XIN20001002.0200.0004-CE10
CE20	XIN20001002.0200.0004-CE11
CE21	XIN20001002.0200.0004-CE12
CE22	XIN20001002.0200.0004-CE13
CE25	XIN20001002.0200.0004-CE14
CE23	XIN20001002.0200.0004-CE15
CE24	XIN20001002.0200.0004-CE16
CE26	XIN20001002.0200.0004-CE17
CE27	XIN20001002.0200.0004-CE18
CE28	XIN20001002.0200.0004-CE19
CE29	XIN20001002.0200.0004-CE20
CE30	XIN20001002.0200.0004-CE21
CE31	XIN20001002.0200.0004-CE22
CE32	XIN20001002.0200.0004-CE23
CE1	XIN20001002.0200.0004-CE24
CE2	XIN20001002.0200.0004-CE25
CE3	XIN20001002.0200.0004-CE26
CE4	XIN20001002.0200.0004-CE27
CE5	XIN20001002.0200.0004-CE28
CE7	XIN20001002.0200.0004-CE29
CE9	XIN20001002.0200.0004-CE30
CE8	XIN20001002.0200.0004-CE31
CE10	XIN20001002.0200.0004-CE32
E14	XIN20001002.0200.0004-E1
E15	XIN20001002.0200.0004-E2
E16	XIN20001002.0200.0004-E3
E17	XIN20001002.0200.0004-E4
E19	XIN20001002.0200.0004-E5
E20	XIN20001002.0200.0004-E6
E21	XIN20001002.0200.0004-E7
E22	XIN20001002.0200.0004-E8
E23	XIN20001002.0200.0004-E9
E24	XIN20001002.0200.0004-E10
E25	XIN20001002.0200.0004-E11
E26	XIN20001002.0200.0004-E12
E27	XIN20001002.0200.0004-E13
E28	XIN20001002.0200.0004-E14
E30	XIN20001002.0200.0004-E15
E31	XIN20001002.0200.0004-E16
E32	XIN20001002.0200.0004-E17
E33	XIN20001002.0200.0004-E18
E1	XIN20001002.0200.0004-E19
E34	XIN20001002.0200.0004-E20
E35	XIN20001002.0200.0004-E21
E36	XIN20001002.0200.0004-E22
E37	XIN20001002.0200.0004-E23
E38	XIN20001002.0200.0004-E24
E39	XIN20001002.0200.0004-E25
E2	XIN20001002.0200.0004-E26
E3	XIN20001002.0200.0004-E27
E4	XIN20001002.0200.0004-E28
E5	XIN20001002.0200.0004-E29
E6	XIN20001002.0200.0004-E30
E7	XIN20001002.0200.0004-E31
E10	XIN20001002.0200.0004-E32
E11	XIN20001002.0200.0004-E33
E12	XIN20001002.0200.0004-E34
E13	XIN20001002.0200.0004-E35
EM1	XIN20001002.0200.0004-E19-1
EM18	XIN20001002.0200.0004-E29-2
EM19	XIN20001002.0200.0004-E2-3
EM20	XIN20001002.0200.0004-E3-4
EM23	XIN20001002.0200.0004-E2-5
EM21	XIN20001002.0200.0004-E31-6
EM22	XIN20001002.0200.0004-E4-7
EM24	XIN20001002.0200.0004-E32-8
EM25	XIN20001002.0200.0004-E5-9
EM26	XIN20001002.0200.0004-E6-10
EM27	XIN20001002.0200.0004-E33-11
EM28	XIN20001002.0200.0004-E34-12
EM10	XIN20001002.0200.0004-E7-13
EM29	XIN20001002.0200.0004-E7-14
EM30	XIN20001002.0200.0004-E8-15
EM31	XIN20001002.0200.0004-E8-16
EM32	XIN20001002.0200.0004-E9-17
EM33	XIN20001002.0200.0004-E10-18
EM34	XIN20001002.0200.0004-E7-19
EM35	XIN20001002.0200.0004-E31-20
EM36	XIN20001002.0200.0004-E34-21
EM37	XIN20001002.0200.0004-E11-22
EM38	XIN20001002.0200.0004-E11-23
EM39	XIN20001002.0200.0004-E12-24
EM40	XIN20001002.0200.0004-E13-25
EM41	XIN20001002.0200.0004-E14-26
EM42	XIN20001002.0200.0004-E35-27
EM43	XIN20001002.0200.0004-E31-28
EM44	XIN20001002.0200.0004-E7-29
EM45	XIN20001002.0200.0004-E34-30
EM46	XIN20001002.0200.0004-E7-31
EM47	XIN20001002.0200.0004-E31-32
EM48	XIN20001002.0200.0004-E7-33
EM49	XIN20001002.0200.0004-E34-34
EM52	XIN20001002.0200.0004-E15-35
EM50	XIN20001002.0200.0004-E16-36
EM51	XIN20001002.0200.0004-E17-37
EM53	XIN20001002.0200.0004-E18-38
EM54	XIN20001002.0200.0004-E20-39
EM55	XIN20001002.0200.0004-E21-40
EM56	XIN20001002.0200.0004-E7-41
EM57	XIN20001002.0200.0004-E7-42
EM58	XIN20001002.0200.0004-E22-43
EM59	XIN20001002.0200.0004-E23-44
EM60	XIN20001002.0200.0004-E24-45
EM61	XIN20001002.0200.0004-E25-46
EM2	XIN20001002.0200.0004-E26-47
EM3	XIN20001002.0200.0004-E27-48
EM4	XIN20001002.0200.0004-E28-49
EM5	XIN20001002.0200.0004-E27-50
EM6	XIN20001002.0200.0004-E29-51
EM7	XIN20001002.0200.0004-E30-52
EM9	XIN20001002.0200.0004-E29-53
EM8	XIN20001002.0200.0004-E31-54
EM11	XIN20001002.0200.0004-E31-55
EM12	XIN20001002.0200.0004-E32-56
EM13	XIN20001002.0200.0004-E33-57
EM14	XIN20001002.0200.0004-E34-58
EM15	XIN20001002.0200.0004-E34-59
EM16	XIN20001002.0200.0004-E35-60
EM17	XIN20001002.0200.0004-E1-61
R1	XIN20001002.0200.0004-R1
R2	XIN20001002.0200.0004-R2
R3	XIN20001002.0200.0004-R3
R4	XIN20001002.0200.0004-R4
R6	XIN20001002.0200.0004-R5
R7	XIN20001002.0200.0004-R6
R5	XIN20001002.0200.0004-R7
R8	XIN20001002.0200.0004-R8
R9	XIN20001002.0200.0004-R9
R10	XIN20001002.0200.0004-R10
R11	XIN20001002.0200.0004-R11
R12	XIN20001002.0200.0004-R12
R13	XIN20001002.0200.0004-R13
RM1	XIN20001002.0200.0004-R1-1
RM2	XIN20001002.0200.0004-R2-1
RM3	XIN20001002.0200.0004-R3-1
RM4	XIN20001002.0200.0004-R4-1
RM6	XIN20001002.0200.0004-R5-1
RM7	XIN20001002.0200.0004-R6-1
RM5	XIN20001002.0200.0004-R7-1
RM8	XIN20001002.0200.0004-R4-2
RM9	XIN20001002.0200.0004-R9-1
RM10	XIN20001002.0200.0004-R3-2
RM11	XIN20001002.0200.0004-R3-3
RM12	XIN20001002.0200.0004-R3-4
RM13	XIN20001002.0200.0004-R13-1
V1	XIN20001002.0200.0004-EV1
V2	XIN20001002.0200.0004-EV2
V3	XIN20001002.0200.0004-EV3
V4	XIN20001002.0200.0004-EV4
V5	XIN20001002.0200.0004-EV5
V6	XIN20001002.0200.0004-EV6
V7	XIN20001002.0200.0004-EV7
V8	XIN20001002.0200.0004-EV8
V9	XIN20001002.0200.0004-EV9
V10	XIN20001002.0200.0004-EV10
VM1	XIN20001002.0200.0004-EV1-1
VM2	XIN20001002.0200.0004-EV2-1
VM3	XIN20001002.0200.0004-EV3-1
VM4	XIN20001002.0200.0004-EV4-1
VM5	XIN20001002.0200.0004-EV5-1
VM6	XIN20001002.0200.0004-EV6-1
VM7	XIN20001002.0200.0004-EV7-1
VM8	XIN20001002.0200.0004-EV8-1
VM9	XIN20001002.0200.0004-EV9-1
VM10	XIN20001002.0200.0004-EV10-1
Q1	XIN20001002.0200.0004-T1
Q2	XIN20001002.0200.0004-T2
