CE7	ZBN20001217.0400.0001-CE1
CE10	ZBN20001217.0400.0001-CE2
CE11	ZBN20001217.0400.0001-CE3
CE13	ZBN20001217.0400.0001-CE4
CE14	ZBN20001217.0400.0001-CE5
CE15	ZBN20001217.0400.0001-CE6
CE21	ZBN20001217.0400.0001-CE7
CE16	ZBN20001217.0400.0001-CE8
CE17	ZBN20001217.0400.0001-CE9
CE18	ZBN20001217.0400.0001-CE10
CE19	ZBN20001217.0400.0001-CE11
CE9	ZBN20001217.0400.0001-CE12
CE1	ZBN20001217.0400.0001-CE13
CE12	ZBN20001217.0400.0001-CE14
CE4	ZBN20001217.0400.0001-CE15
CE2	ZBN20001217.0400.0001-CE16
CE5	ZBN20001217.0400.0001-CE17
CE8	ZBN20001217.0400.0001-CE18
CE6	ZBN20001217.0400.0001-CE19
E10	ZBN20001217.0400.0001-E1
E11	ZBN20001217.0400.0001-E2
E12	ZBN20001217.0400.0001-E3
E13	ZBN20001217.0400.0001-E4
E14	ZBN20001217.0400.0001-E5
E15	ZBN20001217.0400.0001-E6
E16	ZBN20001217.0400.0001-E7
E30	ZBN20001217.0400.0001-E8
E17	ZBN20001217.0400.0001-E9
E19	ZBN20001217.0400.0001-E10
E20	ZBN20001217.0400.0001-E11
E21	ZBN20001217.0400.0001-E12
E22	ZBN20001217.0400.0001-E13
E25	ZBN20001217.0400.0001-E14
E23	ZBN20001217.0400.0001-E15
E24	ZBN20001217.0400.0001-E16
E27	ZBN20001217.0400.0001-E17
E28	ZBN20001217.0400.0001-E18
E3	ZBN20001217.0400.0001-E19
E4	ZBN20001217.0400.0001-E20
E5	ZBN20001217.0400.0001-E21
E6	ZBN20001217.0400.0001-E22
E7	ZBN20001217.0400.0001-E23
E8	ZBN20001217.0400.0001-E24
E9	ZBN20001217.0400.0001-E25
EM33	ZBN20001217.0400.0001-E14-1
EM18	ZBN20001217.0400.0001-E1-2
EM19	ZBN20001217.0400.0001-E1-3
EM21	ZBN20001217.0400.0001-E1-4
EM22	ZBN20001217.0400.0001-E19-5
EM23	ZBN20001217.0400.0001-E19-6
EM25	ZBN20001217.0400.0001-E23-7
EM26	ZBN20001217.0400.0001-E18-8
EM27	ZBN20001217.0400.0001-E18-9
EM28	ZBN20001217.0400.0001-E23-10
EM30	ZBN20001217.0400.0001-E23-11
EM31	ZBN20001217.0400.0001-E19-12
EM32	ZBN20001217.0400.0001-E2-13
EM34	ZBN20001217.0400.0001-E3-14
EM35	ZBN20001217.0400.0001-E19-15
EM36	ZBN20001217.0400.0001-E23-16
EM73	ZBN20001217.0400.0001-E8-17
EM38	ZBN20001217.0400.0001-E2-18
EM39	ZBN20001217.0400.0001-E23-19
EM40	ZBN20001217.0400.0001-E19-20
EM42	ZBN20001217.0400.0001-E23-21
EM43	ZBN20001217.0400.0001-E4-22
EM46	ZBN20001217.0400.0001-E4-23
EM44	ZBN20001217.0400.0001-E5-24
EM45	ZBN20001217.0400.0001-E23-25
EM47	ZBN20001217.0400.0001-E24-26
EM48	ZBN20001217.0400.0001-E6-27
EM49	ZBN20001217.0400.0001-E7-28
EM51	ZBN20001217.0400.0001-E4-29
EM52	ZBN20001217.0400.0001-E9-30
EM54	ZBN20001217.0400.0001-E4-31
EM56	ZBN20001217.0400.0001-E19-32
EM57	ZBN20001217.0400.0001-E10-33
EM58	ZBN20001217.0400.0001-E4-34
EM59	ZBN20001217.0400.0001-E19-35
EM60	ZBN20001217.0400.0001-E11-36
EM61	ZBN20001217.0400.0001-E12-37
EM62	ZBN20001217.0400.0001-E4-38
EM63	ZBN20001217.0400.0001-E13-39
EM64	ZBN20001217.0400.0001-E1-40
EM66	ZBN20001217.0400.0001-E15-41
EM67	ZBN20001217.0400.0001-E13-42
EM68	ZBN20001217.0400.0001-E19-43
EM69	ZBN20001217.0400.0001-E9-44
EM70	ZBN20001217.0400.0001-E16-45
EM72	ZBN20001217.0400.0001-E13-46
EM37	ZBN20001217.0400.0001-E18-47
EM41	ZBN20001217.0400.0001-E18-48
EM50	ZBN20001217.0400.0001-E18-49
EM53	ZBN20001217.0400.0001-E18-50
EM55	ZBN20001217.0400.0001-E18-51
EM1	ZBN20001217.0400.0001-E18-52
EM65	ZBN20001217.0400.0001-E18-53
EM71	ZBN20001217.0400.0001-E19-54
EM10	ZBN20001217.0400.0001-E18-55
EM2	ZBN20001217.0400.0001-E20-56
EM24	ZBN20001217.0400.0001-E18-57
EM5	ZBN20001217.0400.0001-E20-58
EM3	ZBN20001217.0400.0001-E21-59
EM6	ZBN20001217.0400.0001-E19-60
EM7	ZBN20001217.0400.0001-E20-61
EM8	ZBN20001217.0400.0001-E19-62
EM9	ZBN20001217.0400.0001-E22-63
EM29	ZBN20001217.0400.0001-E17-64
EM13	ZBN20001217.0400.0001-E18-65
EM11	ZBN20001217.0400.0001-E19-66
EM12	ZBN20001217.0400.0001-E20-67
EM20	ZBN20001217.0400.0001-E18-68
EM14	ZBN20001217.0400.0001-E24-69
EM17	ZBN20001217.0400.0001-E24-70
EM15	ZBN20001217.0400.0001-E25-71
EM16	ZBN20001217.0400.0001-E19-72
R5	ZBN20001217.0400.0001-R1
R22	ZBN20001217.0400.0001-R2
R7	ZBN20001217.0400.0001-R3
R9	ZBN20001217.0400.0001-R4
R3	ZBN20001217.0400.0001-R5
R6	ZBN20001217.0400.0001-R6
R18	ZBN20001217.0400.0001-R7
R11	ZBN20001217.0400.0001-R8
R4	ZBN20001217.0400.0001-R9
R13	ZBN20001217.0400.0001-R10
R14	ZBN20001217.0400.0001-R11
R15	ZBN20001217.0400.0001-R12
R17	ZBN20001217.0400.0001-R13
R8	ZBN20001217.0400.0001-R14
R16	ZBN20001217.0400.0001-R15
R19	ZBN20001217.0400.0001-R16
RM5	ZBN20001217.0400.0001-R1-1
RM7	ZBN20001217.0400.0001-R3-1
RM9	ZBN20001217.0400.0001-R4-1
RM3	ZBN20001217.0400.0001-R5-1
RM6	ZBN20001217.0400.0001-R6-1
RM18	ZBN20001217.0400.0001-R7-1
RM11	ZBN20001217.0400.0001-R8-1
RM4	ZBN20001217.0400.0001-R3-2
RM13	ZBN20001217.0400.0001-R10-1
RM14	ZBN20001217.0400.0001-R3-3
RM16	ZBN20001217.0400.0001-R12-1
RM8	ZBN20001217.0400.0001-R14-1
RM17	ZBN20001217.0400.0001-R3-4
RM15	ZBN20001217.0400.0001-R15-1
RM19	ZBN20001217.0400.0001-R16-1
Q2	ZBN20001217.0400.0001-T1
Q8	ZBN20001217.0400.0001-T2
Q9	ZBN20001217.0400.0001-T3
Q10	ZBN20001217.0400.0001-T4
Q3	ZBN20001217.0400.0001-T5
Q4	ZBN20001217.0400.0001-T6
Q5	ZBN20001217.0400.0001-T7
Q6	ZBN20001217.0400.0001-T8
Q7	ZBN20001217.0400.0001-T9
Q1	ZBN20001217.0400.0001-T10
