CE10	XIN20001021.2000.0143-CE1
CE11	XIN20001021.2000.0143-CE2
CE15	XIN20001021.2000.0143-CE3
CE13	XIN20001021.2000.0143-CE4
CE14	XIN20001021.2000.0143-CE5
CE16	XIN20001021.2000.0143-CE6
CE17	XIN20001021.2000.0143-CE7
CE19	XIN20001021.2000.0143-CE8
CE18	XIN20001021.2000.0143-CE9
CE21	XIN20001021.2000.0143-CE10
CE20	XIN20001021.2000.0143-CE11
CE22	XIN20001021.2000.0143-CE12
CE23	XIN20001021.2000.0143-CE13
CE24	XIN20001021.2000.0143-CE14
CE25	XIN20001021.2000.0143-CE15
CE26	XIN20001021.2000.0143-CE16
CE12	XIN20001021.2000.0143-CE17
CE1	XIN20001021.2000.0143-CE18
CE2	XIN20001021.2000.0143-CE19
CE3	XIN20001021.2000.0143-CE20
CE9	XIN20001021.2000.0143-CE21
CE4	XIN20001021.2000.0143-CE22
CE5	XIN20001021.2000.0143-CE23
CE6	XIN20001021.2000.0143-CE24
CE7	XIN20001021.2000.0143-CE25
CE8	XIN20001021.2000.0143-CE26
E13	XIN20001021.2000.0143-E1
E14	XIN20001021.2000.0143-E2
E15	XIN20001021.2000.0143-E3
E34	XIN20001021.2000.0143-E4
E19	XIN20001021.2000.0143-E5
E20	XIN20001021.2000.0143-E6
E21	XIN20001021.2000.0143-E7
E22	XIN20001021.2000.0143-E8
E23	XIN20001021.2000.0143-E9
E24	XIN20001021.2000.0143-E10
E25	XIN20001021.2000.0143-E11
E26	XIN20001021.2000.0143-E12
E27	XIN20001021.2000.0143-E13
E28	XIN20001021.2000.0143-E14
E29	XIN20001021.2000.0143-E15
E30	XIN20001021.2000.0143-E16
E31	XIN20001021.2000.0143-E17
E32	XIN20001021.2000.0143-E18
E1	XIN20001021.2000.0143-E19
E33	XIN20001021.2000.0143-E20
E2	XIN20001021.2000.0143-E21
E3	XIN20001021.2000.0143-E22
E4	XIN20001021.2000.0143-E23
E5	XIN20001021.2000.0143-E24
E6	XIN20001021.2000.0143-E25
E7	XIN20001021.2000.0143-E26
E8	XIN20001021.2000.0143-E27
E9	XIN20001021.2000.0143-E28
E10	XIN20001021.2000.0143-E29
E11	XIN20001021.2000.0143-E30
E12	XIN20001021.2000.0143-E31
EM1	XIN20001021.2000.0143-E19-1
EM19	XIN20001021.2000.0143-E1-2
EM20	XIN20001021.2000.0143-E29-3
EM21	XIN20001021.2000.0143-E2-4
EM22	XIN20001021.2000.0143-E29-5
EM23	XIN20001021.2000.0143-E3-6
EM24	XIN20001021.2000.0143-E25-7
EM26	XIN20001021.2000.0143-E29-8
EM27	XIN20001021.2000.0143-E2-9
EM46	XIN20001021.2000.0143-E29-10
EM62	XIN20001021.2000.0143-E24-11
EM47	XIN20001021.2000.0143-E4-12
EM28	XIN20001021.2000.0143-E25-13
EM29	XIN20001021.2000.0143-E25-14
EM30	XIN20001021.2000.0143-E29-15
EM31	XIN20001021.2000.0143-E22-16
EM32	XIN20001021.2000.0143-E29-17
EM33	XIN20001021.2000.0143-E5-18
EM34	XIN20001021.2000.0143-E2-19
EM35	XIN20001021.2000.0143-E6-20
EM36	XIN20001021.2000.0143-E7-21
EM37	XIN20001021.2000.0143-E8-22
EM39	XIN20001021.2000.0143-E29-23
EM40	XIN20001021.2000.0143-E9-24
EM41	XIN20001021.2000.0143-E10-25
EM42	XIN20001021.2000.0143-E10-26
EM43	XIN20001021.2000.0143-E11-27
EM44	XIN20001021.2000.0143-E12-28
EM45	XIN20001021.2000.0143-E13-29
EM48	XIN20001021.2000.0143-E14-30
EM49	XIN20001021.2000.0143-E13-31
EM50	XIN20001021.2000.0143-E15-32
EM51	XIN20001021.2000.0143-E16-33
EM52	XIN20001021.2000.0143-E15-34
EM53	XIN20001021.2000.0143-E8-35
EM54	XIN20001021.2000.0143-E15-36
EM56	XIN20001021.2000.0143-E17-37
EM57	XIN20001021.2000.0143-E18-38
EM58	XIN20001021.2000.0143-E16-39
EM59	XIN20001021.2000.0143-E8-40
EM60	XIN20001021.2000.0143-E29-41
EM61	XIN20001021.2000.0143-E29-42
EM25	XIN20001021.2000.0143-E20-43
EM2	XIN20001021.2000.0143-E21-44
EM3	XIN20001021.2000.0143-E22-45
EM4	XIN20001021.2000.0143-E23-46
EM5	XIN20001021.2000.0143-E22-47
EM38	XIN20001021.2000.0143-E4-48
EM6	XIN20001021.2000.0143-E25-49
EM7	XIN20001021.2000.0143-E26-50
EM8	XIN20001021.2000.0143-E27-51
EM11	XIN20001021.2000.0143-E26-52
EM9	XIN20001021.2000.0143-E28-53
EM10	XIN20001021.2000.0143-E25-54
EM12	XIN20001021.2000.0143-E29-55
EM14	XIN20001021.2000.0143-E25-56
EM15	XIN20001021.2000.0143-E30-57
EM16	XIN20001021.2000.0143-E31-58
EM18	XIN20001021.2000.0143-E30-59
