CE14	XIN20001010.1400.0104-CE1
CE15	XIN20001010.1400.0104-CE2
CE16	XIN20001010.1400.0104-CE3
CE20	XIN20001010.1400.0104-CE4
CE21	XIN20001010.1400.0104-CE5
CE22	XIN20001010.1400.0104-CE6
CE4	XIN20001010.1400.0104-CE7
CE11	XIN20001010.1400.0104-CE8
CE19	XIN20001010.1400.0104-CE9
CE18	XIN20001010.1400.0104-CE10
CE17	XIN20001010.1400.0104-CE11
CE23	XIN20001010.1400.0104-CE12
CE1	XIN20001010.1400.0104-CE13
CE2	XIN20001010.1400.0104-CE14
CE3	XIN20001010.1400.0104-CE15
CE5	XIN20001010.1400.0104-CE16
CE6	XIN20001010.1400.0104-CE17
CE7	XIN20001010.1400.0104-CE18
CE8	XIN20001010.1400.0104-CE19
CE9	XIN20001010.1400.0104-CE20
CE10	XIN20001010.1400.0104-CE21
CE12	XIN20001010.1400.0104-CE22
CE13	XIN20001010.1400.0104-CE23
E13	XIN20001010.1400.0104-E1
E14	XIN20001010.1400.0104-E2
E15	XIN20001010.1400.0104-E3
E16	XIN20001010.1400.0104-E4
E17	XIN20001010.1400.0104-E5
E18	XIN20001010.1400.0104-E6
E19	XIN20001010.1400.0104-E7
E20	XIN20001010.1400.0104-E8
E21	XIN20001010.1400.0104-E9
E22	XIN20001010.1400.0104-E10
E23	XIN20001010.1400.0104-E11
E24	XIN20001010.1400.0104-E12
E25	XIN20001010.1400.0104-E13
E1	XIN20001010.1400.0104-E14
E2	XIN20001010.1400.0104-E15
E3	XIN20001010.1400.0104-E16
E4	XIN20001010.1400.0104-E17
E5	XIN20001010.1400.0104-E18
E6	XIN20001010.1400.0104-E19
E7	XIN20001010.1400.0104-E20
E8	XIN20001010.1400.0104-E21
E9	XIN20001010.1400.0104-E22
E10	XIN20001010.1400.0104-E23
E11	XIN20001010.1400.0104-E24
E12	XIN20001010.1400.0104-E25
EM1	XIN20001010.1400.0104-E14-1
EM22	XIN20001010.1400.0104-E25-2
EM19	XIN20001010.1400.0104-E18-3
EM23	XIN20001010.1400.0104-E18-4
EM24	XIN20001010.1400.0104-E2-5
EM25	XIN20001010.1400.0104-E3-6
EM26	XIN20001010.1400.0104-E4-7
EM27	XIN20001010.1400.0104-E5-8
EM31	XIN20001010.1400.0104-E6-9
EM32	XIN20001010.1400.0104-E7-10
EM6	XIN20001010.1400.0104-E8-11
EM16	XIN20001010.1400.0104-E9-12
EM28	XIN20001010.1400.0104-E10-13
EM29	XIN20001010.1400.0104-E11-14
EM30	XIN20001010.1400.0104-E12-15
EM33	XIN20001010.1400.0104-E13-16
EM2	XIN20001010.1400.0104-E15-17
EM3	XIN20001010.1400.0104-E16-18
EM4	XIN20001010.1400.0104-E17-19
EM5	XIN20001010.1400.0104-E16-20
EM7	XIN20001010.1400.0104-E16-21
EM8	XIN20001010.1400.0104-E18-22
EM9	XIN20001010.1400.0104-E19-23
EM10	XIN20001010.1400.0104-E19-24
EM11	XIN20001010.1400.0104-E20-25
EM12	XIN20001010.1400.0104-E20-26
EM13	XIN20001010.1400.0104-E21-27
EM14	XIN20001010.1400.0104-E19-28
EM15	XIN20001010.1400.0104-E22-29
EM17	XIN20001010.1400.0104-E23-30
EM18	XIN20001010.1400.0104-E24-31
EM20	XIN20001010.1400.0104-E25-32
EM21	XIN20001010.1400.0104-E1-33
R1	XIN20001010.1400.0104-R1
R2	XIN20001010.1400.0104-R2
R3	XIN20001010.1400.0104-R3
R7	XIN20001010.1400.0104-R4
R4	XIN20001010.1400.0104-R5
R5	XIN20001010.1400.0104-R6
R6	XIN20001010.1400.0104-R7
RM1	XIN20001010.1400.0104-R1-1
RM2	XIN20001010.1400.0104-R2-1
RM3	XIN20001010.1400.0104-R3-1
RM7	XIN20001010.1400.0104-R4-1
RM4	XIN20001010.1400.0104-R5-1
RM6	XIN20001010.1400.0104-R6-1
RM5	XIN20001010.1400.0104-R7-1
Q1	XIN20001010.1400.0104-T1
Q2	XIN20001010.1400.0104-T2
Q3	XIN20001010.1400.0104-T3
Q7	XIN20001010.1400.0104-T4
Q8	XIN20001010.1400.0104-T5
Q10	XIN20001010.1400.0104-T6
Q4	XIN20001010.1400.0104-T7
Q5	XIN20001010.1400.0104-T8
Q6	XIN20001010.1400.0104-T9
Q9	XIN20001010.1400.0104-T10
