CE8	ZBN20001217.1300.0038-CE1
CE9	ZBN20001217.1300.0038-CE2
CE11	ZBN20001217.1300.0038-CE3
CE12	ZBN20001217.1300.0038-CE4
CE13	ZBN20001217.1300.0038-CE5
CE15	ZBN20001217.1300.0038-CE6
CE14	ZBN20001217.1300.0038-CE7
CE16	ZBN20001217.1300.0038-CE8
CE17	ZBN20001217.1300.0038-CE9
CE18	ZBN20001217.1300.0038-CE10
CE19	ZBN20001217.1300.0038-CE11
CE20	ZBN20001217.1300.0038-CE12
CE22	ZBN20001217.1300.0038-CE13
CE21	ZBN20001217.1300.0038-CE14
CE23	ZBN20001217.1300.0038-CE15
CE24	ZBN20001217.1300.0038-CE16
CE25	ZBN20001217.1300.0038-CE17
CE26	ZBN20001217.1300.0038-CE18
CE28	ZBN20001217.1300.0038-CE19
CE27	ZBN20001217.1300.0038-CE20
CE29	ZBN20001217.1300.0038-CE21
CE30	ZBN20001217.1300.0038-CE22
CE31	ZBN20001217.1300.0038-CE23
CE33	ZBN20001217.1300.0038-CE24
CE1	ZBN20001217.1300.0038-CE25
CE34	ZBN20001217.1300.0038-CE26
CE35	ZBN20001217.1300.0038-CE27
CE36	ZBN20001217.1300.0038-CE28
CE37	ZBN20001217.1300.0038-CE29
CE38	ZBN20001217.1300.0038-CE30
CE40	ZBN20001217.1300.0038-CE31
CE39	ZBN20001217.1300.0038-CE32
CE10	ZBN20001217.1300.0038-CE33
CE32	ZBN20001217.1300.0038-CE34
CE4	ZBN20001217.1300.0038-CE35
CE2	ZBN20001217.1300.0038-CE36
CE5	ZBN20001217.1300.0038-CE37
CE3	ZBN20001217.1300.0038-CE38
CE6	ZBN20001217.1300.0038-CE39
CE7	ZBN20001217.1300.0038-CE40
E10	ZBN20001217.1300.0038-E1
E11	ZBN20001217.1300.0038-E2
E12	ZBN20001217.1300.0038-E3
E13	ZBN20001217.1300.0038-E4
E14	ZBN20001217.1300.0038-E5
E15	ZBN20001217.1300.0038-E6
E16	ZBN20001217.1300.0038-E7
E17	ZBN20001217.1300.0038-E8
E18	ZBN20001217.1300.0038-E9
E19	ZBN20001217.1300.0038-E10
E21	ZBN20001217.1300.0038-E11
E22	ZBN20001217.1300.0038-E12
E23	ZBN20001217.1300.0038-E13
E24	ZBN20001217.1300.0038-E14
E25	ZBN20001217.1300.0038-E15
E26	ZBN20001217.1300.0038-E16
E28	ZBN20001217.1300.0038-E17
E1	ZBN20001217.1300.0038-E18
E29	ZBN20001217.1300.0038-E19
E30	ZBN20001217.1300.0038-E20
E32	ZBN20001217.1300.0038-E21
E33	ZBN20001217.1300.0038-E22
E34	ZBN20001217.1300.0038-E23
E35	ZBN20001217.1300.0038-E24
E36	ZBN20001217.1300.0038-E25
E37	ZBN20001217.1300.0038-E26
E38	ZBN20001217.1300.0038-E27
E39	ZBN20001217.1300.0038-E28
E40	ZBN20001217.1300.0038-E29
E41	ZBN20001217.1300.0038-E30
E42	ZBN20001217.1300.0038-E31
E43	ZBN20001217.1300.0038-E32
E45	ZBN20001217.1300.0038-E33
E46	ZBN20001217.1300.0038-E34
E47	ZBN20001217.1300.0038-E35
E48	ZBN20001217.1300.0038-E36
E50	ZBN20001217.1300.0038-E37
E53	ZBN20001217.1300.0038-E38
E54	ZBN20001217.1300.0038-E39
E55	ZBN20001217.1300.0038-E40
E2	ZBN20001217.1300.0038-E41
E3	ZBN20001217.1300.0038-E42
E4	ZBN20001217.1300.0038-E43
E5	ZBN20001217.1300.0038-E44
E6	ZBN20001217.1300.0038-E45
E7	ZBN20001217.1300.0038-E46
E8	ZBN20001217.1300.0038-E47
EM1	ZBN20001217.1300.0038-E18-1
EM20	ZBN20001217.1300.0038-E47-2
EM22	ZBN20001217.1300.0038-E1-3
EM23	ZBN20001217.1300.0038-E2-4
EM25	ZBN20001217.1300.0038-E3-5
EM26	ZBN20001217.1300.0038-E4-6
EM27	ZBN20001217.1300.0038-E5-7
EM30	ZBN20001217.1300.0038-E47-8
EM29	ZBN20001217.1300.0038-E6-9
EM31	ZBN20001217.1300.0038-E6-10
EM33	ZBN20001217.1300.0038-E7-11
EM32	ZBN20001217.1300.0038-E8-12
EM34	ZBN20001217.1300.0038-E9-13
EM35	ZBN20001217.1300.0038-E3-14
EM37	ZBN20001217.1300.0038-E10-15
EM38	ZBN20001217.1300.0038-E43-16
EM28	ZBN20001217.1300.0038-E3-17
EM39	ZBN20001217.1300.0038-E47-18
EM40	ZBN20001217.1300.0038-E5-19
