CE11	XIN20001005.0200.0010-CE1
CE12	XIN20001005.0200.0010-CE2
CE13	XIN20001005.0200.0010-CE3
CE14	XIN20001005.0200.0010-CE4
CE15	XIN20001005.0200.0010-CE5
CE6	XIN20001005.0200.0010-CE6
CE17	XIN20001005.0200.0010-CE7
CE18	XIN20001005.0200.0010-CE8
CE8	XIN20001005.0200.0010-CE9
CE1	XIN20001005.0200.0010-CE10
CE2	XIN20001005.0200.0010-CE11
CE3	XIN20001005.0200.0010-CE12
CE4	XIN20001005.0200.0010-CE13
CE5	XIN20001005.0200.0010-CE14
CE7	XIN20001005.0200.0010-CE15
CE16	XIN20001005.0200.0010-CE16
CE9	XIN20001005.0200.0010-CE17
CE10	XIN20001005.0200.0010-CE18
E12	XIN20001005.0200.0010-E1
E13	XIN20001005.0200.0010-E2
E14	XIN20001005.0200.0010-E3
E15	XIN20001005.0200.0010-E4
E16	XIN20001005.0200.0010-E5
E17	XIN20001005.0200.0010-E6
E18	XIN20001005.0200.0010-E7
E20	XIN20001005.0200.0010-E8
E24	XIN20001005.0200.0010-E9
E22	XIN20001005.0200.0010-E10
E23	XIN20001005.0200.0010-E11
E25	XIN20001005.0200.0010-E12
E1	XIN20001005.0200.0010-E13
E2	XIN20001005.0200.0010-E14
E3	XIN20001005.0200.0010-E15
E4	XIN20001005.0200.0010-E16
E5	XIN20001005.0200.0010-E17
E7	XIN20001005.0200.0010-E18
E8	XIN20001005.0200.0010-E19
E9	XIN20001005.0200.0010-E20
E10	XIN20001005.0200.0010-E21
E11	XIN20001005.0200.0010-E22
EM1	XIN20001005.0200.0010-E13-1
EM20	XIN20001005.0200.0010-E2-2
EM21	XIN20001005.0200.0010-E3-3
EM24	XIN20001005.0200.0010-E4-4
EM28	XIN20001005.0200.0010-E4-5
EM26	XIN20001005.0200.0010-E5-6
EM27	XIN20001005.0200.0010-E6-7
EM25	XIN20001005.0200.0010-E7-8
EM29	XIN20001005.0200.0010-E16-9
EM30	XIN20001005.0200.0010-E16-10
EM31	XIN20001005.0200.0010-E9-11
EM32	XIN20001005.0200.0010-E8-12
EM33	XIN20001005.0200.0010-E9-13
EM35	XIN20001005.0200.0010-E20-14
EM37	XIN20001005.0200.0010-E16-15
EM38	XIN20001005.0200.0010-E17-16
EM39	XIN20001005.0200.0010-E9-17
EM34	XIN20001005.0200.0010-E16-18
EM40	XIN20001005.0200.0010-E10-19
EM36	XIN20001005.0200.0010-E16-20
EM41	XIN20001005.0200.0010-E10-21
EM42	XIN20001005.0200.0010-E11-22
EM5	XIN20001005.0200.0010-E17-23
EM15	XIN20001005.0200.0010-E12-24
EM23	XIN20001005.0200.0010-E9-25
EM2	XIN20001005.0200.0010-E14-26
EM3	XIN20001005.0200.0010-E15-27
EM4	XIN20001005.0200.0010-E16-28
EM8	XIN20001005.0200.0010-E9-29
EM7	XIN20001005.0200.0010-E17-30
EM6	XIN20001005.0200.0010-E13-31
EM9	XIN20001005.0200.0010-E14-32
EM10	XIN20001005.0200.0010-E18-33
EM11	XIN20001005.0200.0010-E17-34
EM12	XIN20001005.0200.0010-E16-35
EM14	XIN20001005.0200.0010-E16-36
EM13	XIN20001005.0200.0010-E19-37
EM16	XIN20001005.0200.0010-E21-38
EM17	XIN20001005.0200.0010-E22-39
EM18	XIN20001005.0200.0010-E16-40
EM19	XIN20001005.0200.0010-E16-41
EM22	XIN20001005.0200.0010-E1-42
R1	XIN20001005.0200.0010-R1
R2	XIN20001005.0200.0010-R2
R3	XIN20001005.0200.0010-R3
R4	XIN20001005.0200.0010-R4
R5	XIN20001005.0200.0010-R5
R6	XIN20001005.0200.0010-R6
RM1	XIN20001005.0200.0010-R1-1
RM2	XIN20001005.0200.0010-R2-1
RM3	XIN20001005.0200.0010-R3-1
RM5	XIN20001005.0200.0010-R4-1
RM4	XIN20001005.0200.0010-R5-1
RM6	XIN20001005.0200.0010-R6-1
V1	XIN20001005.0200.0010-EV1
VM1	XIN20001005.0200.0010-EV1-1
Q1	XIN20001005.0200.0010-T1
Q2	XIN20001005.0200.0010-T2
Q4	XIN20001005.0200.0010-T3
Q6	XIN20001005.0200.0010-T4
Q7	XIN20001005.0200.0010-T5
Q9	XIN20001005.0200.0010-T6
Q3	XIN20001005.0200.0010-T7
Q10	XIN20001005.0200.0010-T8
Q8	XIN20001005.0200.0010-T9
Q5	XIN20001005.0200.0010-T10
