CE2	XIN20001221.2000.0152-CE1
CE11	XIN20001221.2000.0152-CE2
CE1	XIN20001221.2000.0152-CE3
CE12	XIN20001221.2000.0152-CE4
CE13	XIN20001221.2000.0152-CE5
CE14	XIN20001221.2000.0152-CE6
CE15	XIN20001221.2000.0152-CE7
CE16	XIN20001221.2000.0152-CE8
CE18	XIN20001221.2000.0152-CE9
CE4	XIN20001221.2000.0152-CE10
CE5	XIN20001221.2000.0152-CE11
CE6	XIN20001221.2000.0152-CE12
CE7	XIN20001221.2000.0152-CE13
CE8	XIN20001221.2000.0152-CE14
CE9	XIN20001221.2000.0152-CE15
CE10	XIN20001221.2000.0152-CE16
CE3	XIN20001221.2000.0152-CE17
E14	XIN20001221.2000.0152-E1
E15	XIN20001221.2000.0152-E2
E17	XIN20001221.2000.0152-E3
E18	XIN20001221.2000.0152-E4
E19	XIN20001221.2000.0152-E5
E20	XIN20001221.2000.0152-E6
E21	XIN20001221.2000.0152-E7
E22	XIN20001221.2000.0152-E8
E23	XIN20001221.2000.0152-E9
E25	XIN20001221.2000.0152-E10
E1	XIN20001221.2000.0152-E11
E2	XIN20001221.2000.0152-E12
E3	XIN20001221.2000.0152-E13
E4	XIN20001221.2000.0152-E14
E5	XIN20001221.2000.0152-E15
E6	XIN20001221.2000.0152-E16
E7	XIN20001221.2000.0152-E17
E8	XIN20001221.2000.0152-E18
E9	XIN20001221.2000.0152-E19
E11	XIN20001221.2000.0152-E20
EM1	XIN20001221.2000.0152-E11-1
EM20	XIN20001221.2000.0152-E19-2
EM21	XIN20001221.2000.0152-E19-3
EM22	XIN20001221.2000.0152-E1-4
EM23	XIN20001221.2000.0152-E15-5
EM24	XIN20001221.2000.0152-E2-6
EM25	XIN20001221.2000.0152-E19-7
EM26	XIN20001221.2000.0152-E19-8
EM27	XIN20001221.2000.0152-E3-9
EM28	XIN20001221.2000.0152-E4-10
EM29	XIN20001221.2000.0152-E4-11
EM30	XIN20001221.2000.0152-E19-12
EM31	XIN20001221.2000.0152-E5-13
