CE11	XIN20001231.0200.0010-CE1
CE14	XIN20001231.0200.0010-CE2
CE13	XIN20001231.0200.0010-CE3
CE9	XIN20001231.0200.0010-CE4
CE7	XIN20001231.0200.0010-CE5
CE1	XIN20001231.0200.0010-CE6
CE2	XIN20001231.0200.0010-CE7
CE3	XIN20001231.0200.0010-CE8
CE5	XIN20001231.0200.0010-CE9
CE4	XIN20001231.0200.0010-CE10
CE6	XIN20001231.0200.0010-CE11
CE8	XIN20001231.0200.0010-CE12
CE10	XIN20001231.0200.0010-CE13
CE12	XIN20001231.0200.0010-CE14
E13	XIN20001231.0200.0010-E1
E14	XIN20001231.0200.0010-E2
E15	XIN20001231.0200.0010-E3
E16	XIN20001231.0200.0010-E4
E17	XIN20001231.0200.0010-E5
E18	XIN20001231.0200.0010-E6
E19	XIN20001231.0200.0010-E7
E1	XIN20001231.0200.0010-E8
E2	XIN20001231.0200.0010-E9
E3	XIN20001231.0200.0010-E10
E4	XIN20001231.0200.0010-E11
E5	XIN20001231.0200.0010-E12
E6	XIN20001231.0200.0010-E13
E7	XIN20001231.0200.0010-E14
E8	XIN20001231.0200.0010-E15
E9	XIN20001231.0200.0010-E16
E10	XIN20001231.0200.0010-E17
E11	XIN20001231.0200.0010-E18
E12	XIN20001231.0200.0010-E19
EM1	XIN20001231.0200.0010-E8-1
EM21	XIN20001231.0200.0010-E2-2
EM22	XIN20001231.0200.0010-E14-3
EM18	XIN20001231.0200.0010-E3-4
EM25	XIN20001231.0200.0010-E14-5
EM26	XIN20001231.0200.0010-E13-6
EM27	XIN20001231.0200.0010-E4-7
EM28	XIN20001231.0200.0010-E5-8
EM29	XIN20001231.0200.0010-E12-9
EM30	XIN20001231.0200.0010-E5-10
EM31	XIN20001231.0200.0010-E5-11
EM16	XIN20001231.0200.0010-E6-12
EM10	XIN20001231.0200.0010-E7-13
EM2	XIN20001231.0200.0010-E9-14
EM3	XIN20001231.0200.0010-E10-15
EM5	XIN20001231.0200.0010-E10-16
EM4	XIN20001231.0200.0010-E11-17
EM6	XIN20001231.0200.0010-E12-18
EM7	XIN20001231.0200.0010-E13-19
EM8	XIN20001231.0200.0010-E14-20
EM9	XIN20001231.0200.0010-E12-21
EM11	XIN20001231.0200.0010-E15-22
EM12	XIN20001231.0200.0010-E16-23
EM13	XIN20001231.0200.0010-E12-24
EM14	XIN20001231.0200.0010-E17-25
EM15	XIN20001231.0200.0010-E17-26
EM17	XIN20001231.0200.0010-E18-27
EM19	XIN20001231.0200.0010-E19-28
EM23	XIN20001231.0200.0010-E19-29
EM24	XIN20001231.0200.0010-E19-30
EM20	XIN20001231.0200.0010-E1-31
R1	XIN20001231.0200.0010-R1
R2	XIN20001231.0200.0010-R2
R3	XIN20001231.0200.0010-R3
R4	XIN20001231.0200.0010-R4
R5	XIN20001231.0200.0010-R5
R6	XIN20001231.0200.0010-R6
R7	XIN20001231.0200.0010-R7
R9	XIN20001231.0200.0010-R8
R8	XIN20001231.0200.0010-R9
RM1	XIN20001231.0200.0010-R1-1
RM2	XIN20001231.0200.0010-R2-1
RM3	XIN20001231.0200.0010-R3-1
RM4	XIN20001231.0200.0010-R4-1
RM5	XIN20001231.0200.0010-R5-1
RM6	XIN20001231.0200.0010-R6-1
RM7	XIN20001231.0200.0010-R7-1
RM9	XIN20001231.0200.0010-R8-1
RM8	XIN20001231.0200.0010-R3-2
V2	XIN20001231.0200.0010-EV1
V1	XIN20001231.0200.0010-EV2
VM2	XIN20001231.0200.0010-EV1-1
VM1	XIN20001231.0200.0010-EV2-1
Q1	XIN20001231.0200.0010-T1
Q2	XIN20001231.0200.0010-T2
Q5	XIN20001231.0200.0010-T3
Q9	XIN20001231.0200.0010-T4
Q8	XIN20001231.0200.0010-T5
Q10	XIN20001231.0200.0010-T6
Q11	XIN20001231.0200.0010-T7
Q12	XIN20001231.0200.0010-T8
Q7	XIN20001231.0200.0010-T9
Q3	XIN20001231.0200.0010-T10
Q4	XIN20001231.0200.0010-T11
Q6	XIN20001231.0200.0010-T12
