CE10	XIN20001217.2000.0089-CE1
CE12	XIN20001217.2000.0089-CE2
CE16	XIN20001217.2000.0089-CE3
CE15	XIN20001217.2000.0089-CE4
CE17	XIN20001217.2000.0089-CE5
CE18	XIN20001217.2000.0089-CE6
CE19	XIN20001217.2000.0089-CE7
CE13	XIN20001217.2000.0089-CE8
CE14	XIN20001217.2000.0089-CE9
CE1	XIN20001217.2000.0089-CE10
CE2	XIN20001217.2000.0089-CE11
CE3	XIN20001217.2000.0089-CE12
CE4	XIN20001217.2000.0089-CE13
CE5	XIN20001217.2000.0089-CE14
CE6	XIN20001217.2000.0089-CE15
CE7	XIN20001217.2000.0089-CE16
CE8	XIN20001217.2000.0089-CE17
CE9	XIN20001217.2000.0089-CE18
CE11	XIN20001217.2000.0089-CE19
E14	XIN20001217.2000.0089-E1
E15	XIN20001217.2000.0089-E2
E16	XIN20001217.2000.0089-E3
E17	XIN20001217.2000.0089-E4
E18	XIN20001217.2000.0089-E5
E19	XIN20001217.2000.0089-E6
E20	XIN20001217.2000.0089-E7
E21	XIN20001217.2000.0089-E8
E22	XIN20001217.2000.0089-E9
E24	XIN20001217.2000.0089-E10
E25	XIN20001217.2000.0089-E11
E1	XIN20001217.2000.0089-E12
E2	XIN20001217.2000.0089-E13
E3	XIN20001217.2000.0089-E14
E4	XIN20001217.2000.0089-E15
E5	XIN20001217.2000.0089-E16
E6	XIN20001217.2000.0089-E17
E7	XIN20001217.2000.0089-E18
E8	XIN20001217.2000.0089-E19
E9	XIN20001217.2000.0089-E20
E10	XIN20001217.2000.0089-E21
E11	XIN20001217.2000.0089-E22
E12	XIN20001217.2000.0089-E23
E13	XIN20001217.2000.0089-E24
EM1	XIN20001217.2000.0089-E12-1
EM19	XIN20001217.2000.0089-E2-2
EM20	XIN20001217.2000.0089-E18-3
EM23	XIN20001217.2000.0089-E19-4
EM24	XIN20001217.2000.0089-E19-5
EM25	XIN20001217.2000.0089-E21-6
EM26	XIN20001217.2000.0089-E3-7
EM27	XIN20001217.2000.0089-E4-8
EM28	XIN20001217.2000.0089-E5-9
EM31	XIN20001217.2000.0089-E4-10
EM32	XIN20001217.2000.0089-E4-11
EM29	XIN20001217.2000.0089-E6-12
EM30	XIN20001217.2000.0089-E7-13
EM33	XIN20001217.2000.0089-E16-14
EM34	XIN20001217.2000.0089-E8-15
EM35	XIN20001217.2000.0089-E22-16
EM36	XIN20001217.2000.0089-E9-17
EM37	XIN20001217.2000.0089-E18-18
EM21	XIN20001217.2000.0089-E10-19
EM22	XIN20001217.2000.0089-E11-20
EM2	XIN20001217.2000.0089-E13-21
EM3	XIN20001217.2000.0089-E14-22
EM4	XIN20001217.2000.0089-E15-23
EM5	XIN20001217.2000.0089-E14-24
EM6	XIN20001217.2000.0089-E16-25
EM7	XIN20001217.2000.0089-E17-26
EM8	XIN20001217.2000.0089-E18-27
EM9	XIN20001217.2000.0089-E19-28
EM10	XIN20001217.2000.0089-E20-29
EM11	XIN20001217.2000.0089-E21-30
EM12	XIN20001217.2000.0089-E22-31
EM13	XIN20001217.2000.0089-E16-32
EM14	XIN20001217.2000.0089-E23-33
EM15	XIN20001217.2000.0089-E24-34
EM17	XIN20001217.2000.0089-E23-35
EM18	XIN20001217.2000.0089-E23-36
EM16	XIN20001217.2000.0089-E1-37
R1	XIN20001217.2000.0089-R1
R2	XIN20001217.2000.0089-R2
R3	XIN20001217.2000.0089-R3
R4	XIN20001217.2000.0089-R4
R6	XIN20001217.2000.0089-R5
R7	XIN20001217.2000.0089-R6
R8	XIN20001217.2000.0089-R7
R9	XIN20001217.2000.0089-R8
RM1	XIN20001217.2000.0089-R1-1
RM2	XIN20001217.2000.0089-R2-1
RM3	XIN20001217.2000.0089-R3-1
RM5	XIN20001217.2000.0089-R4-1
RM6	XIN20001217.2000.0089-R5-1
RM7	XIN20001217.2000.0089-R6-1
RM8	XIN20001217.2000.0089-R7-1
RM9	XIN20001217.2000.0089-R8-1
Q1	XIN20001217.2000.0089-T1
Q2	XIN20001217.2000.0089-T2
