CE1	ZBN20001116.1300.0045-CE1
CE2	ZBN20001116.1300.0045-CE2
CE3	ZBN20001116.1300.0045-CE3
CE4	ZBN20001116.1300.0045-CE4
CE5	ZBN20001116.1300.0045-CE5
CE6	ZBN20001116.1300.0045-CE6
CE7	ZBN20001116.1300.0045-CE7
E1	ZBN20001116.1300.0045-E1
E2	ZBN20001116.1300.0045-E2
E3	ZBN20001116.1300.0045-E3
E4	ZBN20001116.1300.0045-E4
E5	ZBN20001116.1300.0045-E5
E6	ZBN20001116.1300.0045-E6
E7	ZBN20001116.1300.0045-E7
EM1	ZBN20001116.1300.0045-E1-1
EM2	ZBN20001116.1300.0045-E2-2
EM3	ZBN20001116.1300.0045-E3-3
EM4	ZBN20001116.1300.0045-E4-4
EM5	ZBN20001116.1300.0045-E5-5
EM6	ZBN20001116.1300.0045-E6-6
EM7	ZBN20001116.1300.0045-E7-7
Q1	ZBN20001116.1300.0045-T1
Q2	ZBN20001116.1300.0045-T2
Q3	ZBN20001116.1300.0045-T3
Q4	ZBN20001116.1300.0045-T4
