CE12	ZBN20001108.1300.0050-CE1
CE13	ZBN20001108.1300.0050-CE2
CE15	ZBN20001108.1300.0050-CE3
CE14	ZBN20001108.1300.0050-CE4
CE17	ZBN20001108.1300.0050-CE5
CE16	ZBN20001108.1300.0050-CE6
CE18	ZBN20001108.1300.0050-CE7
CE19	ZBN20001108.1300.0050-CE8
CE21	ZBN20001108.1300.0050-CE9
CE22	ZBN20001108.1300.0050-CE10
CE20	ZBN20001108.1300.0050-CE11
CE23	ZBN20001108.1300.0050-CE12
CE24	ZBN20001108.1300.0050-CE13
CE25	ZBN20001108.1300.0050-CE14
CE4	ZBN20001108.1300.0050-CE15
CE1	ZBN20001108.1300.0050-CE16
CE2	ZBN20001108.1300.0050-CE17
CE3	ZBN20001108.1300.0050-CE18
CE5	ZBN20001108.1300.0050-CE19
CE6	ZBN20001108.1300.0050-CE20
CE8	ZBN20001108.1300.0050-CE21
CE9	ZBN20001108.1300.0050-CE22
CE7	ZBN20001108.1300.0050-CE23
CE11	ZBN20001108.1300.0050-CE24
CE10	ZBN20001108.1300.0050-CE25
E13	ZBN20001108.1300.0050-E1
E14	ZBN20001108.1300.0050-E2
E15	ZBN20001108.1300.0050-E3
E16	ZBN20001108.1300.0050-E4
E17	ZBN20001108.1300.0050-E5
E18	ZBN20001108.1300.0050-E6
E19	ZBN20001108.1300.0050-E7
E20	ZBN20001108.1300.0050-E8
E21	ZBN20001108.1300.0050-E9
E22	ZBN20001108.1300.0050-E10
E23	ZBN20001108.1300.0050-E11
E24	ZBN20001108.1300.0050-E12
E25	ZBN20001108.1300.0050-E13
E26	ZBN20001108.1300.0050-E14
E1	ZBN20001108.1300.0050-E15
E29	ZBN20001108.1300.0050-E16
E2	ZBN20001108.1300.0050-E17
E3	ZBN20001108.1300.0050-E18
E4	ZBN20001108.1300.0050-E19
E6	ZBN20001108.1300.0050-E20
E7	ZBN20001108.1300.0050-E21
E27	ZBN20001108.1300.0050-E22
E8	ZBN20001108.1300.0050-E23
E9	ZBN20001108.1300.0050-E24
E11	ZBN20001108.1300.0050-E25
EM1	ZBN20001108.1300.0050-E15-1
EM24	ZBN20001108.1300.0050-E21-2
EM21	ZBN20001108.1300.0050-E22-3
EM25	ZBN20001108.1300.0050-E1-4
EM26	ZBN20001108.1300.0050-E19-5
EM27	ZBN20001108.1300.0050-E17-6
EM28	ZBN20001108.1300.0050-E2-7
EM29	ZBN20001108.1300.0050-E3-8
EM30	ZBN20001108.1300.0050-E4-9
EM31	ZBN20001108.1300.0050-E5-10
EM32	ZBN20001108.1300.0050-E6-11
EM33	ZBN20001108.1300.0050-E21-12
EM34	ZBN20001108.1300.0050-E3-13
EM35	ZBN20001108.1300.0050-E6-14
EM36	ZBN20001108.1300.0050-E3-15
EM37	ZBN20001108.1300.0050-E21-16
EM38	ZBN20001108.1300.0050-E7-17
EM39	ZBN20001108.1300.0050-E8-18
EM40	ZBN20001108.1300.0050-E9-19
EM42	ZBN20001108.1300.0050-E10-20
EM41	ZBN20001108.1300.0050-E11-21
EM43	ZBN20001108.1300.0050-E19-22
EM44	ZBN20001108.1300.0050-E17-23
EM45	ZBN20001108.1300.0050-E12-24
EM46	ZBN20001108.1300.0050-E5-25
EM47	ZBN20001108.1300.0050-E19-26
EM48	ZBN20001108.1300.0050-E17-27
EM49	ZBN20001108.1300.0050-E19-28
EM50	ZBN20001108.1300.0050-E13-29
EM51	ZBN20001108.1300.0050-E14-30
EM19	ZBN20001108.1300.0050-E21-31
EM16	ZBN20001108.1300.0050-E15-32
EM4	ZBN20001108.1300.0050-E16-33
EM2	ZBN20001108.1300.0050-E17-34
EM3	ZBN20001108.1300.0050-E18-35
EM5	ZBN20001108.1300.0050-E19-36
EM9	ZBN20001108.1300.0050-E22-37
EM6	ZBN20001108.1300.0050-E17-38
EM7	ZBN20001108.1300.0050-E20-39
EM8	ZBN20001108.1300.0050-E15-40
EM10	ZBN20001108.1300.0050-E21-41
EM11	ZBN20001108.1300.0050-E15-42
EM12	ZBN20001108.1300.0050-E19-43
EM14	ZBN20001108.1300.0050-E23-44
EM13	ZBN20001108.1300.0050-E22-45
EM15	ZBN20001108.1300.0050-E22-46
EM18	ZBN20001108.1300.0050-E22-47
