CE10	XIN20001001.2000.0152-CE1
CE11	XIN20001001.2000.0152-CE2
CE9	XIN20001001.2000.0152-CE3
CE3	XIN20001001.2000.0152-CE4
CE13	XIN20001001.2000.0152-CE5
CE12	XIN20001001.2000.0152-CE6
CE14	XIN20001001.2000.0152-CE7
CE15	XIN20001001.2000.0152-CE8
CE16	XIN20001001.2000.0152-CE9
CE17	XIN20001001.2000.0152-CE10
CE1	XIN20001001.2000.0152-CE11
CE2	XIN20001001.2000.0152-CE12
CE5	XIN20001001.2000.0152-CE13
CE4	XIN20001001.2000.0152-CE14
CE6	XIN20001001.2000.0152-CE15
CE7	XIN20001001.2000.0152-CE16
CE8	XIN20001001.2000.0152-CE17
E11	XIN20001001.2000.0152-E1
E12	XIN20001001.2000.0152-E2
E13	XIN20001001.2000.0152-E3
E22	XIN20001001.2000.0152-E4
E14	XIN20001001.2000.0152-E5
E15	XIN20001001.2000.0152-E6
E16	XIN20001001.2000.0152-E7
E17	XIN20001001.2000.0152-E8
E19	XIN20001001.2000.0152-E9
E1	XIN20001001.2000.0152-E10
E2	XIN20001001.2000.0152-E11
E3	XIN20001001.2000.0152-E12
E4	XIN20001001.2000.0152-E13
E6	XIN20001001.2000.0152-E14
E7	XIN20001001.2000.0152-E15
E8	XIN20001001.2000.0152-E16
E9	XIN20001001.2000.0152-E17
E10	XIN20001001.2000.0152-E18
EM1	XIN20001001.2000.0152-E10-1
EM22	XIN20001001.2000.0152-E1-2
EM23	XIN20001001.2000.0152-E13-3
EM16	XIN20001001.2000.0152-E2-4
EM24	XIN20001001.2000.0152-E3-5
EM26	XIN20001001.2000.0152-E3-6
EM27	XIN20001001.2000.0152-E3-7
EM3	XIN20001001.2000.0152-E3-8
EM28	XIN20001001.2000.0152-E15-9
EM29	XIN20001001.2000.0152-E16-10
EM30	XIN20001001.2000.0152-E5-11
EM45	XIN20001001.2000.0152-E7-12
EM32	XIN20001001.2000.0152-E15-13
EM33	XIN20001001.2000.0152-E15-14
EM34	XIN20001001.2000.0152-E16-15
EM35	XIN20001001.2000.0152-E16-16
EM36	XIN20001001.2000.0152-E6-17
EM37	XIN20001001.2000.0152-E7-18
EM38	XIN20001001.2000.0152-E7-19
EM39	XIN20001001.2000.0152-E7-20
EM40	XIN20001001.2000.0152-E7-21
EM41	XIN20001001.2000.0152-E7-22
EM42	XIN20001001.2000.0152-E7-23
EM43	XIN20001001.2000.0152-E8-24
EM46	XIN20001001.2000.0152-E3-25
EM47	XIN20001001.2000.0152-E9-26
EM48	XIN20001001.2000.0152-E9-27
EM49	XIN20001001.2000.0152-E8-28
EM2	XIN20001001.2000.0152-E11-29
EM25	XIN20001001.2000.0152-E15-30
EM4	XIN20001001.2000.0152-E13-31
EM44	XIN20001001.2000.0152-E7-32
EM5	XIN20001001.2000.0152-E12-33
EM6	XIN20001001.2000.0152-E14-34
EM7	XIN20001001.2000.0152-E12-35
EM8	XIN20001001.2000.0152-E12-36
EM9	XIN20001001.2000.0152-E12-37
EM31	XIN20001001.2000.0152-E4-38
EM10	XIN20001001.2000.0152-E15-39
EM11	XIN20001001.2000.0152-E16-40
EM12	XIN20001001.2000.0152-E12-41
EM13	XIN20001001.2000.0152-E12-42
EM14	XIN20001001.2000.0152-E12-43
EM15	XIN20001001.2000.0152-E12-44
EM17	XIN20001001.2000.0152-E15-45
EM18	XIN20001001.2000.0152-E17-46
EM19	XIN20001001.2000.0152-E13-47
EM20	XIN20001001.2000.0152-E13-48
EM21	XIN20001001.2000.0152-E18-49
R1	XIN20001001.2000.0152-R1
R2	XIN20001001.2000.0152-R2
R3	XIN20001001.2000.0152-R3
R4	XIN20001001.2000.0152-R4
R5	XIN20001001.2000.0152-R5
RM1	XIN20001001.2000.0152-R1-1
RM2	XIN20001001.2000.0152-R2-1
RM3	XIN20001001.2000.0152-R3-1
RM4	XIN20001001.2000.0152-R2-2
RM5	XIN20001001.2000.0152-R2-3
Q1	XIN20001001.2000.0152-T1
Q2	XIN20001001.2000.0152-T2
Q3	XIN20001001.2000.0152-T3
