CE14	XIN20001130.1400.0106-CE1
CE15	XIN20001130.1400.0106-CE2
CE16	XIN20001130.1400.0106-CE3
CE17	XIN20001130.1400.0106-CE4
CE13	XIN20001130.1400.0106-CE5
CE6	XIN20001130.1400.0106-CE6
CE12	XIN20001130.1400.0106-CE7
CE18	XIN20001130.1400.0106-CE8
CE20	XIN20001130.1400.0106-CE9
CE19	XIN20001130.1400.0106-CE10
CE21	XIN20001130.1400.0106-CE11
CE23	XIN20001130.1400.0106-CE12
CE22	XIN20001130.1400.0106-CE13
CE24	XIN20001130.1400.0106-CE14
CE27	XIN20001130.1400.0106-CE15
CE26	XIN20001130.1400.0106-CE16
CE28	XIN20001130.1400.0106-CE17
CE29	XIN20001130.1400.0106-CE18
CE31	XIN20001130.1400.0106-CE19
CE30	XIN20001130.1400.0106-CE20
CE32	XIN20001130.1400.0106-CE21
CE35	XIN20001130.1400.0106-CE22
CE36	XIN20001130.1400.0106-CE23
CE38	XIN20001130.1400.0106-CE24
CE39	XIN20001130.1400.0106-CE25
CE40	XIN20001130.1400.0106-CE26
CE41	XIN20001130.1400.0106-CE27
CE43	XIN20001130.1400.0106-CE28
CE45	XIN20001130.1400.0106-CE29
CE1	XIN20001130.1400.0106-CE30
CE44	XIN20001130.1400.0106-CE31
CE42	XIN20001130.1400.0106-CE32
CE46	XIN20001130.1400.0106-CE33
CE48	XIN20001130.1400.0106-CE34
CE49	XIN20001130.1400.0106-CE35
CE50	XIN20001130.1400.0106-CE36
CE52	XIN20001130.1400.0106-CE37
CE34	XIN20001130.1400.0106-CE38
CE25	XIN20001130.1400.0106-CE39
CE33	XIN20001130.1400.0106-CE40
CE51	XIN20001130.1400.0106-CE41
CE37	XIN20001130.1400.0106-CE42
CE47	XIN20001130.1400.0106-CE43
CE2	XIN20001130.1400.0106-CE44
CE3	XIN20001130.1400.0106-CE45
CE4	XIN20001130.1400.0106-CE46
CE5	XIN20001130.1400.0106-CE47
CE7	XIN20001130.1400.0106-CE48
CE9	XIN20001130.1400.0106-CE49
CE8	XIN20001130.1400.0106-CE50
CE10	XIN20001130.1400.0106-CE51
CE11	XIN20001130.1400.0106-CE52
E14	XIN20001130.1400.0106-E1
E15	XIN20001130.1400.0106-E2
E16	XIN20001130.1400.0106-E3
E17	XIN20001130.1400.0106-E4
E18	XIN20001130.1400.0106-E5
E19	XIN20001130.1400.0106-E6
E20	XIN20001130.1400.0106-E7
E21	XIN20001130.1400.0106-E8
E22	XIN20001130.1400.0106-E9
E23	XIN20001130.1400.0106-E10
E24	XIN20001130.1400.0106-E11
E25	XIN20001130.1400.0106-E12
E26	XIN20001130.1400.0106-E13
E27	XIN20001130.1400.0106-E14
E28	XIN20001130.1400.0106-E15
E31	XIN20001130.1400.0106-E16
E32	XIN20001130.1400.0106-E17
E33	XIN20001130.1400.0106-E18
E34	XIN20001130.1400.0106-E19
E35	XIN20001130.1400.0106-E20
E36	XIN20001130.1400.0106-E21
E1	XIN20001130.1400.0106-E22
E37	XIN20001130.1400.0106-E23
E39	XIN20001130.1400.0106-E24
E40	XIN20001130.1400.0106-E25
E43	XIN20001130.1400.0106-E26
E45	XIN20001130.1400.0106-E27
E46	XIN20001130.1400.0106-E28
E47	XIN20001130.1400.0106-E29
E48	XIN20001130.1400.0106-E30
E49	XIN20001130.1400.0106-E31
E50	XIN20001130.1400.0106-E32
E51	XIN20001130.1400.0106-E33
E52	XIN20001130.1400.0106-E34
E53	XIN20001130.1400.0106-E35
E54	XIN20001130.1400.0106-E36
E55	XIN20001130.1400.0106-E37
E56	XIN20001130.1400.0106-E38
E57	XIN20001130.1400.0106-E39
E59	XIN20001130.1400.0106-E40
E60	XIN20001130.1400.0106-E41
E65	XIN20001130.1400.0106-E42
E67	XIN20001130.1400.0106-E43
E61	XIN20001130.1400.0106-E44
E2	XIN20001130.1400.0106-E45
E70	XIN20001130.1400.0106-E46
E71	XIN20001130.1400.0106-E47
E72	XIN20001130.1400.0106-E48
E73	XIN20001130.1400.0106-E49
E74	XIN20001130.1400.0106-E50
E3	XIN20001130.1400.0106-E51
E62	XIN20001130.1400.0106-E52
E6	XIN20001130.1400.0106-E53
E63	XIN20001130.1400.0106-E54
E8	XIN20001130.1400.0106-E55
E9	XIN20001130.1400.0106-E56
E11	XIN20001130.1400.0106-E57
E12	XIN20001130.1400.0106-E58
EM1	XIN20001130.1400.0106-E22-1
EM19	XIN20001130.1400.0106-E53-2
EM33	XIN20001130.1400.0106-E53-3
EM53	XIN20001130.1400.0106-E53-4
EM79	XIN20001130.1400.0106-E53-5
EM22	XIN20001130.1400.0106-E1-6
EM23	XIN20001130.1400.0106-E2-7
EM24	XIN20001130.1400.0106-E3-8
EM25	XIN20001130.1400.0106-E4-9
EM21	XIN20001130.1400.0106-E5-10
EM26	XIN20001130.1400.0106-E55-11
EM27	XIN20001130.1400.0106-E56-12
EM6	XIN20001130.1400.0106-E6-13
EM20	XIN20001130.1400.0106-E7-14
EM28	XIN20001130.1400.0106-E8-15
EM31	XIN20001130.1400.0106-E9-16
EM32	XIN20001130.1400.0106-E10-17
EM34	XIN20001130.1400.0106-E11-18
EM37	XIN20001130.1400.0106-E12-19
EM38	XIN20001130.1400.0106-E13-20
EM39	XIN20001130.1400.0106-E14-21
EM42	XIN20001130.1400.0106-E12-22
EM43	XIN20001130.1400.0106-E55-23
EM44	XIN20001130.1400.0106-E55-24
EM45	XIN20001130.1400.0106-E15-25
EM46	XIN20001130.1400.0106-E16-26
EM47	XIN20001130.1400.0106-E17-27
EM48	XIN20001130.1400.0106-E18-28
EM49	XIN20001130.1400.0106-E19-29
EM50	XIN20001130.1400.0106-E20-30
EM51	XIN20001130.1400.0106-E21-31
EM52	XIN20001130.1400.0106-E53-32
EM54	XIN20001130.1400.0106-E13-33
EM55	XIN20001130.1400.0106-E23-34
EM57	XIN20001130.1400.0106-E13-35
EM60	XIN20001130.1400.0106-E24-36
EM61	XIN20001130.1400.0106-E25-37
EM64	XIN20001130.1400.0106-E25-38
EM65	XIN20001130.1400.0106-E26-39
EM66	XIN20001130.1400.0106-E27-40
EM67	XIN20001130.1400.0106-E28-41
EM68	XIN20001130.1400.0106-E29-42
EM69	XIN20001130.1400.0106-E30-43
EM73	XIN20001130.1400.0106-E31-44
EM76	XIN20001130.1400.0106-E31-45
EM74	XIN20001130.1400.0106-E32-46
EM75	XIN20001130.1400.0106-E33-47
EM72	XIN20001130.1400.0106-E30-48
EM70	XIN20001130.1400.0106-E34-49
EM71	XIN20001130.1400.0106-E35-50
EM77	XIN20001130.1400.0106-E36-51
EM35	XIN20001130.1400.0106-E55-52
EM36	XIN20001130.1400.0106-E56-53
EM80	XIN20001130.1400.0106-E37-54
EM81	XIN20001130.1400.0106-E38-55
EM82	XIN20001130.1400.0106-E39-56
EM83	XIN20001130.1400.0106-E55-57
EM85	XIN20001130.1400.0106-E40-58
EM59	XIN20001130.1400.0106-E41-59
EM2	XIN20001130.1400.0106-E45-60
EM40	XIN20001130.1400.0106-E42-61
EM29	XIN20001130.1400.0106-E55-62
EM30	XIN20001130.1400.0106-E56-63
EM56	XIN20001130.1400.0106-E43-64
EM84	XIN20001130.1400.0106-E44-65
EM63	XIN20001130.1400.0106-E46-66
EM7	XIN20001130.1400.0106-E52-67
EM14	XIN20001130.1400.0106-E52-68
EM16	XIN20001130.1400.0106-E47-69
EM12	XIN20001130.1400.0106-E48-70
EM11	XIN20001130.1400.0106-E52-71
EM58	XIN20001130.1400.0106-E52-72
EM41	XIN20001130.1400.0106-E53-73
EM78	XIN20001130.1400.0106-E49-74
EM62	XIN20001130.1400.0106-E50-75
EM3	XIN20001130.1400.0106-E51-76
EM4	XIN20001130.1400.0106-E52-77
EM5	XIN20001130.1400.0106-E53-78
EM8	XIN20001130.1400.0106-E54-79
EM9	XIN20001130.1400.0106-E55-80
EM10	XIN20001130.1400.0106-E56-81
EM13	XIN20001130.1400.0106-E53-82
EM15	XIN20001130.1400.0106-E57-83
EM18	XIN20001130.1400.0106-E58-84
EM17	XIN20001130.1400.0106-E53-85
R5	XIN20001130.1400.0106-R1
R8	XIN20001130.1400.0106-R2
R1	XIN20001130.1400.0106-R3
R2	XIN20001130.1400.0106-R4
R3	XIN20001130.1400.0106-R5
R4	XIN20001130.1400.0106-R6
R7	XIN20001130.1400.0106-R7
R9	XIN20001130.1400.0106-R8
R10	XIN20001130.1400.0106-R9
R13	XIN20001130.1400.0106-R10
R14	XIN20001130.1400.0106-R11
R16	XIN20001130.1400.0106-R12
R17	XIN20001130.1400.0106-R13
R18	XIN20001130.1400.0106-R14
R19	XIN20001130.1400.0106-R15
R22	XIN20001130.1400.0106-R16
R23	XIN20001130.1400.0106-R17
R24	XIN20001130.1400.0106-R18
R25	XIN20001130.1400.0106-R19
R26	XIN20001130.1400.0106-R20
R6	XIN20001130.1400.0106-R21
R11	XIN20001130.1400.0106-R22
R12	XIN20001130.1400.0106-R23
R15	XIN20001130.1400.0106-R24
R20	XIN20001130.1400.0106-R25
R21	XIN20001130.1400.0106-R26
R27	XIN20001130.1400.0106-R27
RM5	XIN20001130.1400.0106-R1-1
RM8	XIN20001130.1400.0106-R2-1
RM1	XIN20001130.1400.0106-R3-1
RM2	XIN20001130.1400.0106-R4-1
RM3	XIN20001130.1400.0106-R5-1
RM4	XIN20001130.1400.0106-R2-2
RM7	XIN20001130.1400.0106-R7-1
RM9	XIN20001130.1400.0106-R2-3
RM10	XIN20001130.1400.0106-R9-1
RM13	XIN20001130.1400.0106-R10-1
RM14	XIN20001130.1400.0106-R11-1
RM16	XIN20001130.1400.0106-R12-1
RM17	XIN20001130.1400.0106-R13-1
RM18	XIN20001130.1400.0106-R14-1
RM19	XIN20001130.1400.0106-R15-1
RM22	XIN20001130.1400.0106-R16-1
RM23	XIN20001130.1400.0106-R17-1
RM24	XIN20001130.1400.0106-R18-1
RM25	XIN20001130.1400.0106-R19-1
RM26	XIN20001130.1400.0106-R20-1
RM6	XIN20001130.1400.0106-R21-1
RM11	XIN20001130.1400.0106-R22-1
RM12	XIN20001130.1400.0106-R23-1
RM15	XIN20001130.1400.0106-R24-1
RM20	XIN20001130.1400.0106-R25-1
RM21	XIN20001130.1400.0106-R26-1
RM27	XIN20001130.1400.0106-R27-1
V1	XIN20001130.1400.0106-EV1
V3	XIN20001130.1400.0106-EV2
V2	XIN20001130.1400.0106-EV3
V4	XIN20001130.1400.0106-EV4
VM1	XIN20001130.1400.0106-EV1-1
VM3	XIN20001130.1400.0106-EV2-1
VM2	XIN20001130.1400.0106-EV3-1
VM4	XIN20001130.1400.0106-EV4-1
Q1	XIN20001130.1400.0106-T1
Q2	XIN20001130.1400.0106-T2
Q4	XIN20001130.1400.0106-T3
Q6	XIN20001130.1400.0106-T4
Q7	XIN20001130.1400.0106-T5
Q8	XIN20001130.1400.0106-T6
Q5	XIN20001130.1400.0106-T7
Q3	XIN20001130.1400.0106-V1
QM3	XIN20001130.1400.0106-V1-1
