CE10	XIN20001122.1400.0074-CE1
CE12	XIN20001122.1400.0074-CE2
CE13	XIN20001122.1400.0074-CE3
CE14	XIN20001122.1400.0074-CE4
CE15	XIN20001122.1400.0074-CE5
CE16	XIN20001122.1400.0074-CE6
CE17	XIN20001122.1400.0074-CE7
CE18	XIN20001122.1400.0074-CE8
CE19	XIN20001122.1400.0074-CE9
CE20	XIN20001122.1400.0074-CE10
CE22	XIN20001122.1400.0074-CE11
CE4	XIN20001122.1400.0074-CE12
CE21	XIN20001122.1400.0074-CE13
CE23	XIN20001122.1400.0074-CE14
CE7	XIN20001122.1400.0074-CE15
CE8	XIN20001122.1400.0074-CE16
CE1	XIN20001122.1400.0074-CE17
CE2	XIN20001122.1400.0074-CE18
CE3	XIN20001122.1400.0074-CE19
CE5	XIN20001122.1400.0074-CE20
CE6	XIN20001122.1400.0074-CE21
CE9	XIN20001122.1400.0074-CE22
CE11	XIN20001122.1400.0074-CE23
E13	XIN20001122.1400.0074-E1
E14	XIN20001122.1400.0074-E2
E15	XIN20001122.1400.0074-E3
E16	XIN20001122.1400.0074-E4
E18	XIN20001122.1400.0074-E5
E19	XIN20001122.1400.0074-E6
E20	XIN20001122.1400.0074-E7
E21	XIN20001122.1400.0074-E8
E22	XIN20001122.1400.0074-E9
E23	XIN20001122.1400.0074-E10
E24	XIN20001122.1400.0074-E11
E1	XIN20001122.1400.0074-E12
E25	XIN20001122.1400.0074-E13
E26	XIN20001122.1400.0074-E14
E2	XIN20001122.1400.0074-E15
E3	XIN20001122.1400.0074-E16
E4	XIN20001122.1400.0074-E17
E5	XIN20001122.1400.0074-E18
E6	XIN20001122.1400.0074-E19
E7	XIN20001122.1400.0074-E20
E8	XIN20001122.1400.0074-E21
E10	XIN20001122.1400.0074-E22
E11	XIN20001122.1400.0074-E23
E12	XIN20001122.1400.0074-E24
EM45	XIN20001122.1400.0074-E14-1
EM13	XIN20001122.1400.0074-E1-2
EM15	XIN20001122.1400.0074-E2-3
EM16	XIN20001122.1400.0074-E15-4
EM17	XIN20001122.1400.0074-E16-5
EM18	XIN20001122.1400.0074-E3-6
EM19	XIN20001122.1400.0074-E1-7
EM20	XIN20001122.1400.0074-E15-8
EM21	XIN20001122.1400.0074-E16-9
EM22	XIN20001122.1400.0074-E4-10
EM23	XIN20001122.1400.0074-E1-11
EM25	XIN20001122.1400.0074-E5-12
EM26	XIN20001122.1400.0074-E16-13
EM27	XIN20001122.1400.0074-E6-14
EM29	XIN20001122.1400.0074-E6-15
EM30	XIN20001122.1400.0074-E15-16
EM31	XIN20001122.1400.0074-E16-17
EM32	XIN20001122.1400.0074-E5-18
EM33	XIN20001122.1400.0074-E16-19
EM34	XIN20001122.1400.0074-E15-20
EM35	XIN20001122.1400.0074-E16-21
EM36	XIN20001122.1400.0074-E7-22
EM37	XIN20001122.1400.0074-E18-23
EM38	XIN20001122.1400.0074-E8-24
EM39	XIN20001122.1400.0074-E9-25
EM40	XIN20001122.1400.0074-E10-26
EM43	XIN20001122.1400.0074-E16-27
EM44	XIN20001122.1400.0074-E1-28
EM42	XIN20001122.1400.0074-E11-29
EM41	XIN20001122.1400.0074-E13-30
EM28	XIN20001122.1400.0074-E22-31
EM24	XIN20001122.1400.0074-E12-32
EM1	XIN20001122.1400.0074-E17-33
EM2	XIN20001122.1400.0074-E18-34
EM3	XIN20001122.1400.0074-E19-35
EM5	XIN20001122.1400.0074-E19-36
EM4	XIN20001122.1400.0074-E20-37
EM6	XIN20001122.1400.0074-E12-38
EM7	XIN20001122.1400.0074-E21-39
EM8	XIN20001122.1400.0074-E18-40
EM9	XIN20001122.1400.0074-E22-41
EM10	XIN20001122.1400.0074-E15-42
EM11	XIN20001122.1400.0074-E16-43
EM12	XIN20001122.1400.0074-E23-44
EM14	XIN20001122.1400.0074-E24-45
R14	XIN20001122.1400.0074-R1
R1	XIN20001122.1400.0074-R2
R2	XIN20001122.1400.0074-R3
R3	XIN20001122.1400.0074-R4
R5	XIN20001122.1400.0074-R5
R6	XIN20001122.1400.0074-R6
R7	XIN20001122.1400.0074-R7
R8	XIN20001122.1400.0074-R8
R9	XIN20001122.1400.0074-R9
R10	XIN20001122.1400.0074-R10
R11	XIN20001122.1400.0074-R11
R12	XIN20001122.1400.0074-R12
R13	XIN20001122.1400.0074-R13
R16	XIN20001122.1400.0074-R14
R17	XIN20001122.1400.0074-R15
R18	XIN20001122.1400.0074-R16
R19	XIN20001122.1400.0074-R17
R22	XIN20001122.1400.0074-R18
R21	XIN20001122.1400.0074-R19
RM14	XIN20001122.1400.0074-R1-1
RM1	XIN20001122.1400.0074-R2-1
RM2	XIN20001122.1400.0074-R3-1
RM3	XIN20001122.1400.0074-R4-1
RM5	XIN20001122.1400.0074-R5-1
RM6	XIN20001122.1400.0074-R6-1
RM7	XIN20001122.1400.0074-R7-1
RM8	XIN20001122.1400.0074-R8-1
RM9	XIN20001122.1400.0074-R9-1
RM10	XIN20001122.1400.0074-R7-2
RM11	XIN20001122.1400.0074-R11-1
RM12	XIN20001122.1400.0074-R7-3
RM13	XIN20001122.1400.0074-R13-1
RM16	XIN20001122.1400.0074-R14-1
RM17	XIN20001122.1400.0074-R7-4
RM18	XIN20001122.1400.0074-R14-2
RM19	XIN20001122.1400.0074-R7-5
RM22	XIN20001122.1400.0074-R18-1
RM21	XIN20001122.1400.0074-R19-1
V10	XIN20001122.1400.0074-EV1
V1	XIN20001122.1400.0074-EV2
V2	XIN20001122.1400.0074-EV3
V3	XIN20001122.1400.0074-EV4
V4	XIN20001122.1400.0074-EV5
V5	XIN20001122.1400.0074-EV6
V6	XIN20001122.1400.0074-EV7
V7	XIN20001122.1400.0074-EV8
V8	XIN20001122.1400.0074-EV9
