CE11	XIN20001127.0800.0053-CE1
CE12	XIN20001127.0800.0053-CE2
CE9	XIN20001127.0800.0053-CE3
CE13	XIN20001127.0800.0053-CE4
CE14	XIN20001127.0800.0053-CE5
CE15	XIN20001127.0800.0053-CE6
CE16	XIN20001127.0800.0053-CE7
CE1	XIN20001127.0800.0053-CE8
CE2	XIN20001127.0800.0053-CE9
CE3	XIN20001127.0800.0053-CE10
CE4	XIN20001127.0800.0053-CE11
CE5	XIN20001127.0800.0053-CE12
CE6	XIN20001127.0800.0053-CE13
CE7	XIN20001127.0800.0053-CE14
CE8	XIN20001127.0800.0053-CE15
CE10	XIN20001127.0800.0053-CE16
E13	XIN20001127.0800.0053-E1
E14	XIN20001127.0800.0053-E2
E16	XIN20001127.0800.0053-E3
E17	XIN20001127.0800.0053-E4
E18	XIN20001127.0800.0053-E5
E19	XIN20001127.0800.0053-E6
E20	XIN20001127.0800.0053-E7
E1	XIN20001127.0800.0053-E8
E2	XIN20001127.0800.0053-E9
E3	XIN20001127.0800.0053-E10
E4	XIN20001127.0800.0053-E11
E5	XIN20001127.0800.0053-E12
E6	XIN20001127.0800.0053-E13
E7	XIN20001127.0800.0053-E14
E8	XIN20001127.0800.0053-E15
E10	XIN20001127.0800.0053-E16
E11	XIN20001127.0800.0053-E17
EM1	XIN20001127.0800.0053-E8-1
EM19	XIN20001127.0800.0053-E13-2
EM20	XIN20001127.0800.0053-E17-3
EM22	XIN20001127.0800.0053-E15-4
EM25	XIN20001127.0800.0053-E2-5
EM27	XIN20001127.0800.0053-E12-6
EM28	XIN20001127.0800.0053-E2-7
EM29	XIN20001127.0800.0053-E2-8
EM30	XIN20001127.0800.0053-E1-9
EM33	XIN20001127.0800.0053-E3-10
EM36	XIN20001127.0800.0053-E2-11
EM34	XIN20001127.0800.0053-E4-12
EM37	XIN20001127.0800.0053-E3-13
EM39	XIN20001127.0800.0053-E2-14
EM38	XIN20001127.0800.0053-E5-15
EM40	XIN20001127.0800.0053-E2-16
EM41	XIN20001127.0800.0053-E5-17
EM42	XIN20001127.0800.0053-E2-18
EM43	XIN20001127.0800.0053-E16-19
EM44	XIN20001127.0800.0053-E6-20
EM45	XIN20001127.0800.0053-E6-21
EM46	XIN20001127.0800.0053-E7-22
EM47	XIN20001127.0800.0053-E7-23
EM48	XIN20001127.0800.0053-E5-24
EM49	XIN20001127.0800.0053-E1-25
EM50	XIN20001127.0800.0053-E2-26
EM31	XIN20001127.0800.0053-E2-27
EM32	XIN20001127.0800.0053-E14-28
EM23	XIN20001127.0800.0053-E16-29
EM12	XIN20001127.0800.0053-E3-30
EM24	XIN20001127.0800.0053-E15-31
EM17	XIN20001127.0800.0053-E1-32
EM2	XIN20001127.0800.0053-E9-33
EM3	XIN20001127.0800.0053-E10-34
EM5	XIN20001127.0800.0053-E10-35
EM4	XIN20001127.0800.0053-E11-36
EM6	XIN20001127.0800.0053-E12-37
EM7	XIN20001127.0800.0053-E13-38
EM8	XIN20001127.0800.0053-E14-39
EM9	XIN20001127.0800.0053-E15-40
EM10	XIN20001127.0800.0053-E16-41
EM11	XIN20001127.0800.0053-E13-42
EM13	XIN20001127.0800.0053-E13-43
EM14	XIN20001127.0800.0053-E17-44
EM15	XIN20001127.0800.0053-E16-45
EM16	XIN20001127.0800.0053-E15-46
EM18	XIN20001127.0800.0053-E14-47
EM21	XIN20001127.0800.0053-E14-48
EM26	XIN20001127.0800.0053-E14-49
EM35	XIN20001127.0800.0053-E14-50
R1	XIN20001127.0800.0053-R1
R2	XIN20001127.0800.0053-R2
R3	XIN20001127.0800.0053-R3
R4	XIN20001127.0800.0053-R4
R6	XIN20001127.0800.0053-R5
R7	XIN20001127.0800.0053-R6
R8	XIN20001127.0800.0053-R7
R9	XIN20001127.0800.0053-R8
R11	XIN20001127.0800.0053-R9
R12	XIN20001127.0800.0053-R10
R13	XIN20001127.0800.0053-R11
R14	XIN20001127.0800.0053-R12
R15	XIN20001127.0800.0053-R13
R5	XIN20001127.0800.0053-R14
R10	XIN20001127.0800.0053-R15
RM1	XIN20001127.0800.0053-R1-1
RM2	XIN20001127.0800.0053-R2-1
RM3	XIN20001127.0800.0053-R3-1
RM4	XIN20001127.0800.0053-R4-1
RM6	XIN20001127.0800.0053-R3-2
RM7	XIN20001127.0800.0053-R6-1
RM8	XIN20001127.0800.0053-R4-2
RM9	XIN20001127.0800.0053-R2-2
RM11	XIN20001127.0800.0053-R9-1
RM12	XIN20001127.0800.0053-R9-2
RM13	XIN20001127.0800.0053-R11-1
RM14	XIN20001127.0800.0053-R12-1
RM15	XIN20001127.0800.0053-R13-1
RM5	XIN20001127.0800.0053-R14-1
RM10	XIN20001127.0800.0053-R3-3
V1	XIN20001127.0800.0053-EV1
VM1	XIN20001127.0800.0053-EV1-1
VM2	XIN20001127.0800.0053-EV1-2
VM3	XIN20001127.0800.0053-EV1-3
Q1	XIN20001127.0800.0053-T1
Q2	XIN20001127.0800.0053-T2
Q3	XIN20001127.0800.0053-T3
Q4	XIN20001127.0800.0053-T4
Q7	XIN20001127.0800.0053-T5
Q8	XIN20001127.0800.0053-T6
Q10	XIN20001127.0800.0053-T7
Q11	XIN20001127.0800.0053-T8
Q5	XIN20001127.0800.0053-V1
Q6	XIN20001127.0800.0053-T9
Q9	XIN20001127.0800.0053-T10
QM5	XIN20001127.0800.0053-V1-1
