CE9	XIN20001224.1400.0066-CE1
CE10	XIN20001224.1400.0066-CE2
CE11	XIN20001224.1400.0066-CE3
CE12	XIN20001224.1400.0066-CE4
CE13	XIN20001224.1400.0066-CE5
CE14	XIN20001224.1400.0066-CE6
CE15	XIN20001224.1400.0066-CE7
CE16	XIN20001224.1400.0066-CE8
CE1	XIN20001224.1400.0066-CE9
CE2	XIN20001224.1400.0066-CE10
CE3	XIN20001224.1400.0066-CE11
CE5	XIN20001224.1400.0066-CE12
CE4	XIN20001224.1400.0066-CE13
CE6	XIN20001224.1400.0066-CE14
CE7	XIN20001224.1400.0066-CE15
CE8	XIN20001224.1400.0066-CE16
E12	XIN20001224.1400.0066-E1
E13	XIN20001224.1400.0066-E2
E14	XIN20001224.1400.0066-E3
E15	XIN20001224.1400.0066-E4
E16	XIN20001224.1400.0066-E5
E17	XIN20001224.1400.0066-E6
E18	XIN20001224.1400.0066-E7
E19	XIN20001224.1400.0066-E8
E21	XIN20001224.1400.0066-E9
E22	XIN20001224.1400.0066-E10
E2	XIN20001224.1400.0066-E11
E3	XIN20001224.1400.0066-E12
E4	XIN20001224.1400.0066-E13
E5	XIN20001224.1400.0066-E14
E6	XIN20001224.1400.0066-E15
E7	XIN20001224.1400.0066-E16
E8	XIN20001224.1400.0066-E17
E9	XIN20001224.1400.0066-E18
E10	XIN20001224.1400.0066-E19
E11	XIN20001224.1400.0066-E20
EM16	XIN20001224.1400.0066-E15-1
EM20	XIN20001224.1400.0066-E17-2
EM21	XIN20001224.1400.0066-E2-3
EM23	XIN20001224.1400.0066-E2-4
EM22	XIN20001224.1400.0066-E3-5
EM24	XIN20001224.1400.0066-E2-6
EM25	XIN20001224.1400.0066-E4-7
EM26	XIN20001224.1400.0066-E17-8
EM27	XIN20001224.1400.0066-E17-9
EM28	XIN20001224.1400.0066-E5-10
EM29	XIN20001224.1400.0066-E16-11
EM30	XIN20001224.1400.0066-E17-12
EM31	XIN20001224.1400.0066-E6-13
EM32	XIN20001224.1400.0066-E17-14
EM33	XIN20001224.1400.0066-E19-15
EM34	XIN20001224.1400.0066-E17-16
EM35	XIN20001224.1400.0066-E7-17
EM36	XIN20001224.1400.0066-E8-18
EM37	XIN20001224.1400.0066-E16-19
EM38	XIN20001224.1400.0066-E9-20
EM39	XIN20001224.1400.0066-E10-21
EM11	XIN20001224.1400.0066-E17-22
EM1	XIN20001224.1400.0066-E11-23
EM2	XIN20001224.1400.0066-E12-24
EM3	XIN20001224.1400.0066-E13-25
EM5	XIN20001224.1400.0066-E13-26
EM4	XIN20001224.1400.0066-E14-27
EM6	XIN20001224.1400.0066-E15-28
EM7	XIN20001224.1400.0066-E16-29
EM8	XIN20001224.1400.0066-E17-30
EM10	XIN20001224.1400.0066-E17-31
EM9	XIN20001224.1400.0066-E18-32
EM12	XIN20001224.1400.0066-E15-33
EM13	XIN20001224.1400.0066-E16-34
EM14	XIN20001224.1400.0066-E19-35
EM15	XIN20001224.1400.0066-E17-36
EM17	XIN20001224.1400.0066-E20-37
EM19	XIN20001224.1400.0066-E20-38
EM18	XIN20001224.1400.0066-E1-39
R1	XIN20001224.1400.0066-R1
R2	XIN20001224.1400.0066-R2
R3	XIN20001224.1400.0066-R3
R4	XIN20001224.1400.0066-R4
R6	XIN20001224.1400.0066-R5
R7	XIN20001224.1400.0066-R6
R9	XIN20001224.1400.0066-R7
R10	XIN20001224.1400.0066-R8
R5	XIN20001224.1400.0066-R9
R8	XIN20001224.1400.0066-R10
RM1	XIN20001224.1400.0066-R1-1
RM2	XIN20001224.1400.0066-R2-1
RM3	XIN20001224.1400.0066-R2-2
RM4	XIN20001224.1400.0066-R4-1
RM6	XIN20001224.1400.0066-R5-1
RM7	XIN20001224.1400.0066-R6-1
RM9	XIN20001224.1400.0066-R7-1
RM10	XIN20001224.1400.0066-R8-1
RM5	XIN20001224.1400.0066-R9-1
RM8	XIN20001224.1400.0066-R10-1
Q2	XIN20001224.1400.0066-T1
Q3	XIN20001224.1400.0066-T2
Q4	XIN20001224.1400.0066-T3
Q5	XIN20001224.1400.0066-T4
Q6	XIN20001224.1400.0066-T5
Q7	XIN20001224.1400.0066-T6
Q8	XIN20001224.1400.0066-T7
Q9	XIN20001224.1400.0066-T8
Q1	XIN20001224.1400.0066-T9
