CE13	CNN_IP_20030330.1600.06-CE1
CE14	CNN_IP_20030330.1600.06-CE2
CE15	CNN_IP_20030330.1600.06-CE3
CE16	CNN_IP_20030330.1600.06-CE4
CE17	CNN_IP_20030330.1600.06-CE5
CE32	CNN_IP_20030330.1600.06-CE6
CE18	CNN_IP_20030330.1600.06-CE7
CE19	CNN_IP_20030330.1600.06-CE8
CE36	CNN_IP_20030330.1600.06-CE9
CE20	CNN_IP_20030330.1600.06-CE10
CE21	CNN_IP_20030330.1600.06-CE11
CE22	CNN_IP_20030330.1600.06-CE12
CE23	CNN_IP_20030330.1600.06-CE13
CE24	CNN_IP_20030330.1600.06-CE14
CE25	CNN_IP_20030330.1600.06-CE15
CE26	CNN_IP_20030330.1600.06-CE16
CE4	CNN_IP_20030330.1600.06-CE17
CE27	CNN_IP_20030330.1600.06-CE18
CE28	CNN_IP_20030330.1600.06-CE19
CE29	CNN_IP_20030330.1600.06-CE20
CE2	CNN_IP_20030330.1600.06-CE21
CE1	CNN_IP_20030330.1600.06-CE22
CE30	CNN_IP_20030330.1600.06-CE23
CE31	CNN_IP_20030330.1600.06-CE24
CE33	CNN_IP_20030330.1600.06-CE25
CE34	CNN_IP_20030330.1600.06-CE26
CE35	CNN_IP_20030330.1600.06-CE27
CE37	CNN_IP_20030330.1600.06-CE28
CE38	CNN_IP_20030330.1600.06-CE29
CE39	CNN_IP_20030330.1600.06-CE30
CE41	CNN_IP_20030330.1600.06-CE31
CE42	CNN_IP_20030330.1600.06-CE32
CE5	CNN_IP_20030330.1600.06-CE33
CE6	CNN_IP_20030330.1600.06-CE34
CE10	CNN_IP_20030330.1600.06-CE35
CE7	CNN_IP_20030330.1600.06-CE36
CE8	CNN_IP_20030330.1600.06-CE37
CE9	CNN_IP_20030330.1600.06-CE38
CE11	CNN_IP_20030330.1600.06-CE39
CE12	CNN_IP_20030330.1600.06-CE40
CE3	CNN_IP_20030330.1600.06-CE41
E14	CNN_IP_20030330.1600.06-E1
E15	CNN_IP_20030330.1600.06-E2
E16	CNN_IP_20030330.1600.06-E3
E17	CNN_IP_20030330.1600.06-E4
E20	CNN_IP_20030330.1600.06-E5
E49	CNN_IP_20030330.1600.06-E6
E21	CNN_IP_20030330.1600.06-E7
E22	CNN_IP_20030330.1600.06-E8
E50	CNN_IP_20030330.1600.06-E9
E26	CNN_IP_20030330.1600.06-E10
E27	CNN_IP_20030330.1600.06-E11
E28	CNN_IP_20030330.1600.06-E12
E29	CNN_IP_20030330.1600.06-E13
E31	CNN_IP_20030330.1600.06-E14
E32	CNN_IP_20030330.1600.06-E15
E33	CNN_IP_20030330.1600.06-E16
E34	CNN_IP_20030330.1600.06-E17
E51	CNN_IP_20030330.1600.06-E18
E37	CNN_IP_20030330.1600.06-E19
E38	CNN_IP_20030330.1600.06-E20
E39	CNN_IP_20030330.1600.06-E21
E40	CNN_IP_20030330.1600.06-E22
E41	CNN_IP_20030330.1600.06-E23
E44	CNN_IP_20030330.1600.06-E24
E45	CNN_IP_20030330.1600.06-E25
E53	CNN_IP_20030330.1600.06-E26
E47	CNN_IP_20030330.1600.06-E27
E48	CNN_IP_20030330.1600.06-E28
E54	CNN_IP_20030330.1600.06-E29
E55	CNN_IP_20030330.1600.06-E30
E56	CNN_IP_20030330.1600.06-E31
E57	CNN_IP_20030330.1600.06-E32
E59	CNN_IP_20030330.1600.06-E33
E60	CNN_IP_20030330.1600.06-E34
E61	CNN_IP_20030330.1600.06-E35
E62	CNN_IP_20030330.1600.06-E36
E63	CNN_IP_20030330.1600.06-E37
E70	CNN_IP_20030330.1600.06-E38
E2	CNN_IP_20030330.1600.06-E39
E71	CNN_IP_20030330.1600.06-E40
E72	CNN_IP_20030330.1600.06-E41
E73	CNN_IP_20030330.1600.06-E42
E3	CNN_IP_20030330.1600.06-E43
E4	CNN_IP_20030330.1600.06-E44
E5	CNN_IP_20030330.1600.06-E45
E6	CNN_IP_20030330.1600.06-E46
E7	CNN_IP_20030330.1600.06-E47
E8	CNN_IP_20030330.1600.06-E48
E9	CNN_IP_20030330.1600.06-E49
E68	CNN_IP_20030330.1600.06-E50
EM14	CNN_IP_20030330.1600.06-E1-1
EM15	CNN_IP_20030330.1600.06-E2-2
EM16	CNN_IP_20030330.1600.06-E3-3
EM17	CNN_IP_20030330.1600.06-E3-4
EM18	CNN_IP_20030330.1600.06-E4-5
EM65	CNN_IP_20030330.1600.06-E6-6
EM19	CNN_IP_20030330.1600.06-E39-7
EM20	CNN_IP_20030330.1600.06-E46-8
EM21	CNN_IP_20030330.1600.06-E5-9
EM22	CNN_IP_20030330.1600.06-E4-10
EM23	CNN_IP_20030330.1600.06-E39-11
EM24	CNN_IP_20030330.1600.06-E4-12
EM25	CNN_IP_20030330.1600.06-E7-13
EM26	CNN_IP_20030330.1600.06-E8-14
EM28	CNN_IP_20030330.1600.06-E4-15
EM29	CNN_IP_20030330.1600.06-E8-16
EM32	CNN_IP_20030330.1600.06-E47-17
EM12	CNN_IP_20030330.1600.06-E9-18
EM8	CNN_IP_20030330.1600.06-E39-19
EM31	CNN_IP_20030330.1600.06-E3-20
EM33	CNN_IP_20030330.1600.06-E10-21
EM34	CNN_IP_20030330.1600.06-E11-22
EM35	CNN_IP_20030330.1600.06-E12-23
EM66	CNN_IP_20030330.1600.06-E18-24
EM36	CNN_IP_20030330.1600.06-E12-25
EM37	CNN_IP_20030330.1600.06-E13-26
EM38	CNN_IP_20030330.1600.06-E4-27
EM30	CNN_IP_20030330.1600.06-E3-28
EM39	CNN_IP_20030330.1600.06-E14-29
EM40	CNN_IP_20030330.1600.06-E15-30
EM41	CNN_IP_20030330.1600.06-E16-31
EM42	CNN_IP_20030330.1600.06-E4-32
EM43	CNN_IP_20030330.1600.06-E17-33
EM44	CNN_IP_20030330.1600.06-E4-34
EM79	CNN_IP_20030330.1600.06-E49-35
EM67	CNN_IP_20030330.1600.06-E26-36
EM45	CNN_IP_20030330.1600.06-E19-37
EM46	CNN_IP_20030330.1600.06-E49-38
EM47	CNN_IP_20030330.1600.06-E49-39
EM48	CNN_IP_20030330.1600.06-E44-40
EM49	CNN_IP_20030330.1600.06-E20-41
EM50	CNN_IP_20030330.1600.06-E21-42
EM51	CNN_IP_20030330.1600.06-E22-43
EM52	CNN_IP_20030330.1600.06-E22-44
EM54	CNN_IP_20030330.1600.06-E23-45
EM53	CNN_IP_20030330.1600.06-E24-46
EM55	CNN_IP_20030330.1600.06-E22-47
EM56	CNN_IP_20030330.1600.06-E39-48
EM57	CNN_IP_20030330.1600.06-E22-49
EM58	CNN_IP_20030330.1600.06-E25-50
EM59	CNN_IP_20030330.1600.06-E43-51
EM68	CNN_IP_20030330.1600.06-E44-52
EM60	CNN_IP_20030330.1600.06-E43-53
EM61	CNN_IP_20030330.1600.06-E22-54
EM62	CNN_IP_20030330.1600.06-E27-55
EM63	CNN_IP_20030330.1600.06-E28-56
EM64	CNN_IP_20030330.1600.06-E43-57
EM69	CNN_IP_20030330.1600.06-E29-58
EM70	CNN_IP_20030330.1600.06-E43-59
EM71	CNN_IP_20030330.1600.06-E30-60
EM72	CNN_IP_20030330.1600.06-E30-61
EM73	CNN_IP_20030330.1600.06-E30-62
EM74	CNN_IP_20030330.1600.06-E4-63
EM75	CNN_IP_20030330.1600.06-E31-64
EM76	CNN_IP_20030330.1600.06-E48-65
EM77	CNN_IP_20030330.1600.06-E32-66
EM78	CNN_IP_20030330.1600.06-E39-67
EM80	CNN_IP_20030330.1600.06-E44-68
EM81	CNN_IP_20030330.1600.06-E33-69
EM83	CNN_IP_20030330.1600.06-E33-70
EM84	CNN_IP_20030330.1600.06-E33-71
EM85	CNN_IP_20030330.1600.06-E34-72
EM86	CNN_IP_20030330.1600.06-E35-73
EM87	CNN_IP_20030330.1600.06-E36-74
EM88	CNN_IP_20030330.1600.06-E37-75
EM1	CNN_IP_20030330.1600.06-E39-76
EM94	CNN_IP_20030330.1600.06-E48-77
EM96	CNN_IP_20030330.1600.06-E41-78
EM90	CNN_IP_20030330.1600.06-E38-79
EM91	CNN_IP_20030330.1600.06-E40-80
EM92	CNN_IP_20030330.1600.06-E40-81
EM93	CNN_IP_20030330.1600.06-E48-82
EM98	CNN_IP_20030330.1600.06-E48-83
EM99	CNN_IP_20030330.1600.06-E42-84
EM2	CNN_IP_20030330.1600.06-E43-85
EM3	CNN_IP_20030330.1600.06-E39-86
EM4	CNN_IP_20030330.1600.06-E45-87
EM5	CNN_IP_20030330.1600.06-E46-88
EM6	CNN_IP_20030330.1600.06-E47-89
EM7	CNN_IP_20030330.1600.06-E44-90
EM9	CNN_IP_20030330.1600.06-E48-91
EM10	CNN_IP_20030330.1600.06-E49-92
EM11	CNN_IP_20030330.1600.06-E44-93
EM82	CNN_IP_20030330.1600.06-E50-94
EM13	CNN_IP_20030330.1600.06-E43-95
R5	CNN_IP_20030330.1600.06-R1
R10	CNN_IP_20030330.1600.06-R2
R12	CNN_IP_20030330.1600.06-R3
R16	CNN_IP_20030330.1600.06-R4
R1	CNN_IP_20030330.1600.06-R5
R3	CNN_IP_20030330.1600.06-R6
R6	CNN_IP_20030330.1600.06-R7
R7	CNN_IP_20030330.1600.06-R8
R9	CNN_IP_20030330.1600.06-R9
R8	CNN_IP_20030330.1600.06-R10
R11	CNN_IP_20030330.1600.06-R11
R13	CNN_IP_20030330.1600.06-R12
R14	CNN_IP_20030330.1600.06-R13
R15	CNN_IP_20030330.1600.06-R14
R17	CNN_IP_20030330.1600.06-R15
R18	CNN_IP_20030330.1600.06-R16
R19	CNN_IP_20030330.1600.06-R17
R20	CNN_IP_20030330.1600.06-R18
R21	CNN_IP_20030330.1600.06-R19
R4	CNN_IP_20030330.1600.06-R20
RM10	CNN_IP_20030330.1600.06-R2-1
RM12	CNN_IP_20030330.1600.06-R3-1
RM16	CNN_IP_20030330.1600.06-R4-1
RM1	CNN_IP_20030330.1600.06-R5-1
RM3	CNN_IP_20030330.1600.06-R6-1
RM5	CNN_IP_20030330.1600.06-R7-1
RM7	CNN_IP_20030330.1600.06-R8-1
RM9	CNN_IP_20030330.1600.06-R9-1
RM8	CNN_IP_20030330.1600.06-R10-1
