CE15	CNN_IP_20030403.1600.00-2-CE1
CE21	CNN_IP_20030403.1600.00-2-CE2
CE17	CNN_IP_20030403.1600.00-2-CE3
CE1	CNN_IP_20030403.1600.00-2-CE4
CE18	CNN_IP_20030403.1600.00-2-CE5
CE19	CNN_IP_20030403.1600.00-2-CE6
CE2	CNN_IP_20030403.1600.00-2-CE7
CE20	CNN_IP_20030403.1600.00-2-CE8
CE4	CNN_IP_20030403.1600.00-2-CE9
CE10	CNN_IP_20030403.1600.00-2-CE10
CE14	CNN_IP_20030403.1600.00-2-CE11
CE22	CNN_IP_20030403.1600.00-2-CE12
CE3	CNN_IP_20030403.1600.00-2-CE13
CE23	CNN_IP_20030403.1600.00-2-CE14
CE5	CNN_IP_20030403.1600.00-2-CE15
CE6	CNN_IP_20030403.1600.00-2-CE16
CE7	CNN_IP_20030403.1600.00-2-CE17
CE8	CNN_IP_20030403.1600.00-2-CE18
CE9	CNN_IP_20030403.1600.00-2-CE19
CE16	CNN_IP_20030403.1600.00-2-CE20
CE11	CNN_IP_20030403.1600.00-2-CE21
CE12	CNN_IP_20030403.1600.00-2-CE22
CE13	CNN_IP_20030403.1600.00-2-CE23
E12	CNN_IP_20030403.1600.00-2-E1
E33	CNN_IP_20030403.1600.00-2-E2
E14	CNN_IP_20030403.1600.00-2-E3
E16	CNN_IP_20030403.1600.00-2-E4
E17	CNN_IP_20030403.1600.00-2-E5
E18	CNN_IP_20030403.1600.00-2-E6
E30	CNN_IP_20030403.1600.00-2-E7
E1	CNN_IP_20030403.1600.00-2-E8
E20	CNN_IP_20030403.1600.00-2-E9
E22	CNN_IP_20030403.1600.00-2-E10
E23	CNN_IP_20030403.1600.00-2-E11
E24	CNN_IP_20030403.1600.00-2-E12
E31	CNN_IP_20030403.1600.00-2-E13
E26	CNN_IP_20030403.1600.00-2-E14
E32	CNN_IP_20030403.1600.00-2-E15
E34	CNN_IP_20030403.1600.00-2-E16
E28	CNN_IP_20030403.1600.00-2-E17
E2	CNN_IP_20030403.1600.00-2-E18
E35	CNN_IP_20030403.1600.00-2-E19
E3	CNN_IP_20030403.1600.00-2-E20
E4	CNN_IP_20030403.1600.00-2-E21
E6	CNN_IP_20030403.1600.00-2-E22
E7	CNN_IP_20030403.1600.00-2-E23
E8	CNN_IP_20030403.1600.00-2-E24
E9	CNN_IP_20030403.1600.00-2-E25
E10	CNN_IP_20030403.1600.00-2-E26
E11	CNN_IP_20030403.1600.00-2-E27
EM1	CNN_IP_20030403.1600.00-2-E8-1
EM20	CNN_IP_20030403.1600.00-2-E20-2
EM21	CNN_IP_20030403.1600.00-2-E1-3
EM22	CNN_IP_20030403.1600.00-2-E1-4
EM23	CNN_IP_20030403.1600.00-2-E21-5
EM24	CNN_IP_20030403.1600.00-2-E21-6
EM25	CNN_IP_20030403.1600.00-2-E21-7
EM26	CNN_IP_20030403.1600.00-2-E21-8
EM27	CNN_IP_20030403.1600.00-2-E20-9
EM28	CNN_IP_20030403.1600.00-2-E21-10
EM29	CNN_IP_20030403.1600.00-2-E20-11
EM30	CNN_IP_20030403.1600.00-2-E21-12
EM31	CNN_IP_20030403.1600.00-2-E20-13
EM32	CNN_IP_20030403.1600.00-2-E21-14
EM33	CNN_IP_20030403.1600.00-2-E21-15
EM133	CNN_IP_20030403.1600.00-2-E13-16
EM134	CNN_IP_20030403.1600.00-2-E13-17
EM36	CNN_IP_20030403.1600.00-2-E3-18
EM37	CNN_IP_20030403.1600.00-2-E21-19
EM38	CNN_IP_20030403.1600.00-2-E1-20
EM39	CNN_IP_20030403.1600.00-2-E21-21
EM40	CNN_IP_20030403.1600.00-2-E21-22
EM41	CNN_IP_20030403.1600.00-2-E3-23
EM42	CNN_IP_20030403.1600.00-2-E3-24
EM43	CNN_IP_20030403.1600.00-2-E21-25
EM44	CNN_IP_20030403.1600.00-2-E20-26
EM45	CNN_IP_20030403.1600.00-2-E21-27
EM47	CNN_IP_20030403.1600.00-2-E3-28
EM46	CNN_IP_20030403.1600.00-2-E4-29
EM48	CNN_IP_20030403.1600.00-2-E3-30
EM49	CNN_IP_20030403.1600.00-2-E5-31
EM50	CNN_IP_20030403.1600.00-2-E1-32
EM63	CNN_IP_20030403.1600.00-2-E7-33
EM51	CNN_IP_20030403.1600.00-2-E21-34
EM52	CNN_IP_20030403.1600.00-2-E21-35
EM53	CNN_IP_20030403.1600.00-2-E21-36
EM54	CNN_IP_20030403.1600.00-2-E20-37
EM55	CNN_IP_20030403.1600.00-2-E20-38
EM56	CNN_IP_20030403.1600.00-2-E21-39
EM57	CNN_IP_20030403.1600.00-2-E6-40
EM58	CNN_IP_20030403.1600.00-2-E21-41
EM59	CNN_IP_20030403.1600.00-2-E21-42
EM60	CNN_IP_20030403.1600.00-2-E21-43
EM61	CNN_IP_20030403.1600.00-2-E21-44
EM62	CNN_IP_20030403.1600.00-2-E21-45
EM135	CNN_IP_20030403.1600.00-2-E2-46
EM64	CNN_IP_20030403.1600.00-2-E20-47
EM34	CNN_IP_20030403.1600.00-2-E24-48
EM65	CNN_IP_20030403.1600.00-2-E1-49
EM66	CNN_IP_20030403.1600.00-2-E1-50
EM67	CNN_IP_20030403.1600.00-2-E20-51
EM35	CNN_IP_20030403.1600.00-2-E24-52
EM68	CNN_IP_20030403.1600.00-2-E21-53
EM69	CNN_IP_20030403.1600.00-2-E1-54
EM70	CNN_IP_20030403.1600.00-2-E21-55
EM71	CNN_IP_20030403.1600.00-2-E1-56
