CE14	CNN_IP_20030403.1600.00-3-CE1
CE16	CNN_IP_20030403.1600.00-3-CE2
CE15	CNN_IP_20030403.1600.00-3-CE3
CE33	CNN_IP_20030403.1600.00-3-CE4
CE17	CNN_IP_20030403.1600.00-3-CE5
CE18	CNN_IP_20030403.1600.00-3-CE6
CE19	CNN_IP_20030403.1600.00-3-CE7
CE20	CNN_IP_20030403.1600.00-3-CE8
CE21	CNN_IP_20030403.1600.00-3-CE9
CE22	CNN_IP_20030403.1600.00-3-CE10
CE23	CNN_IP_20030403.1600.00-3-CE11
CE24	CNN_IP_20030403.1600.00-3-CE12
CE75	CNN_IP_20030403.1600.00-3-CE13
CE25	CNN_IP_20030403.1600.00-3-CE14
CE26	CNN_IP_20030403.1600.00-3-CE15
CE27	CNN_IP_20030403.1600.00-3-CE16
CE28	CNN_IP_20030403.1600.00-3-CE17
CE29	CNN_IP_20030403.1600.00-3-CE18
CE30	CNN_IP_20030403.1600.00-3-CE19
CE31	CNN_IP_20030403.1600.00-3-CE20
CE76	CNN_IP_20030403.1600.00-3-CE21
CE77	CNN_IP_20030403.1600.00-3-CE22
CE6	CNN_IP_20030403.1600.00-3-CE23
CE36	CNN_IP_20030403.1600.00-3-CE24
CE35	CNN_IP_20030403.1600.00-3-CE25
CE37	CNN_IP_20030403.1600.00-3-CE26
CE38	CNN_IP_20030403.1600.00-3-CE27
CE5	CNN_IP_20030403.1600.00-3-CE28
CE39	CNN_IP_20030403.1600.00-3-CE29
CE40	CNN_IP_20030403.1600.00-3-CE30
CE41	CNN_IP_20030403.1600.00-3-CE31
CE78	CNN_IP_20030403.1600.00-3-CE32
CE46	CNN_IP_20030403.1600.00-3-CE33
CE47	CNN_IP_20030403.1600.00-3-CE34
CE45	CNN_IP_20030403.1600.00-3-CE35
CE11	CNN_IP_20030403.1600.00-3-CE36
CE43	CNN_IP_20030403.1600.00-3-CE37
CE44	CNN_IP_20030403.1600.00-3-CE38
CE49	CNN_IP_20030403.1600.00-3-CE39
CE51	CNN_IP_20030403.1600.00-3-CE40
CE52	CNN_IP_20030403.1600.00-3-CE41
CE3	CNN_IP_20030403.1600.00-3-CE42
CE53	CNN_IP_20030403.1600.00-3-CE43
CE55	CNN_IP_20030403.1600.00-3-CE44
CE56	CNN_IP_20030403.1600.00-3-CE45
CE57	CNN_IP_20030403.1600.00-3-CE46
CE58	CNN_IP_20030403.1600.00-3-CE47
CE59	CNN_IP_20030403.1600.00-3-CE48
CE60	CNN_IP_20030403.1600.00-3-CE49
CE61	CNN_IP_20030403.1600.00-3-CE50
CE62	CNN_IP_20030403.1600.00-3-CE51
CE63	CNN_IP_20030403.1600.00-3-CE52
CE54	CNN_IP_20030403.1600.00-3-CE53
CE64	CNN_IP_20030403.1600.00-3-CE54
CE65	CNN_IP_20030403.1600.00-3-CE55
CE66	CNN_IP_20030403.1600.00-3-CE56
CE67	CNN_IP_20030403.1600.00-3-CE57
CE68	CNN_IP_20030403.1600.00-3-CE58
CE69	CNN_IP_20030403.1600.00-3-CE59
CE70	CNN_IP_20030403.1600.00-3-CE60
CE71	CNN_IP_20030403.1600.00-3-CE61
CE72	CNN_IP_20030403.1600.00-3-CE62
CE73	CNN_IP_20030403.1600.00-3-CE63
CE74	CNN_IP_20030403.1600.00-3-CE64
CE34	CNN_IP_20030403.1600.00-3-CE65
CE42	CNN_IP_20030403.1600.00-3-CE66
CE1	CNN_IP_20030403.1600.00-3-CE67
CE48	CNN_IP_20030403.1600.00-3-CE68
CE50	CNN_IP_20030403.1600.00-3-CE69
CE4	CNN_IP_20030403.1600.00-3-CE70
