CE37	CNN_IP_20030405.1600.00-3-CE1
CE38	CNN_IP_20030405.1600.00-3-CE2
CE12	CNN_IP_20030405.1600.00-3-CE3
CE13	CNN_IP_20030405.1600.00-3-CE4
CE14	CNN_IP_20030405.1600.00-3-CE5
CE15	CNN_IP_20030405.1600.00-3-CE6
CE16	CNN_IP_20030405.1600.00-3-CE7
CE23	CNN_IP_20030405.1600.00-3-CE8
CE17	CNN_IP_20030405.1600.00-3-CE9
CE1	CNN_IP_20030405.1600.00-3-CE10
CE18	CNN_IP_20030405.1600.00-3-CE11
CE19	CNN_IP_20030405.1600.00-3-CE12
CE20	CNN_IP_20030405.1600.00-3-CE13
CE21	CNN_IP_20030405.1600.00-3-CE14
CE22	CNN_IP_20030405.1600.00-3-CE15
CE2	CNN_IP_20030405.1600.00-3-CE16
CE24	CNN_IP_20030405.1600.00-3-CE17
CE25	CNN_IP_20030405.1600.00-3-CE18
CE26	CNN_IP_20030405.1600.00-3-CE19
CE27	CNN_IP_20030405.1600.00-3-CE20
CE28	CNN_IP_20030405.1600.00-3-CE21
CE29	CNN_IP_20030405.1600.00-3-CE22
CE30	CNN_IP_20030405.1600.00-3-CE23
CE6	CNN_IP_20030405.1600.00-3-CE24
CE31	CNN_IP_20030405.1600.00-3-CE25
CE32	CNN_IP_20030405.1600.00-3-CE26
CE33	CNN_IP_20030405.1600.00-3-CE27
CE34	CNN_IP_20030405.1600.00-3-CE28
CE35	CNN_IP_20030405.1600.00-3-CE29
CE36	CNN_IP_20030405.1600.00-3-CE30
CE40	CNN_IP_20030405.1600.00-3-CE31
CE42	CNN_IP_20030405.1600.00-3-CE32
CE3	CNN_IP_20030405.1600.00-3-CE33
CE4	CNN_IP_20030405.1600.00-3-CE34
CE5	CNN_IP_20030405.1600.00-3-CE35
CE11	CNN_IP_20030405.1600.00-3-CE36
CE7	CNN_IP_20030405.1600.00-3-CE37
CE9	CNN_IP_20030405.1600.00-3-CE38
CE8	CNN_IP_20030405.1600.00-3-CE39
CE10	CNN_IP_20030405.1600.00-3-CE40
E12	CNN_IP_20030405.1600.00-3-E1
E13	CNN_IP_20030405.1600.00-3-E2
E14	CNN_IP_20030405.1600.00-3-E3
E54	CNN_IP_20030405.1600.00-3-E4
E15	CNN_IP_20030405.1600.00-3-E5
E16	CNN_IP_20030405.1600.00-3-E6
E17	CNN_IP_20030405.1600.00-3-E7
E60	CNN_IP_20030405.1600.00-3-E8
E18	CNN_IP_20030405.1600.00-3-E9
E20	CNN_IP_20030405.1600.00-3-E10
E22	CNN_IP_20030405.1600.00-3-E11
E23	CNN_IP_20030405.1600.00-3-E12
E24	CNN_IP_20030405.1600.00-3-E13
E25	CNN_IP_20030405.1600.00-3-E14
E26	CNN_IP_20030405.1600.00-3-E15
E27	CNN_IP_20030405.1600.00-3-E16
E29	CNN_IP_20030405.1600.00-3-E17
E30	CNN_IP_20030405.1600.00-3-E18
E31	CNN_IP_20030405.1600.00-3-E19
E33	CNN_IP_20030405.1600.00-3-E20
E34	CNN_IP_20030405.1600.00-3-E21
E35	CNN_IP_20030405.1600.00-3-E22
E38	CNN_IP_20030405.1600.00-3-E23
E39	CNN_IP_20030405.1600.00-3-E24
E40	CNN_IP_20030405.1600.00-3-E25
E56	CNN_IP_20030405.1600.00-3-E26
E57	CNN_IP_20030405.1600.00-3-E27
E42	CNN_IP_20030405.1600.00-3-E28
E43	CNN_IP_20030405.1600.00-3-E29
E58	CNN_IP_20030405.1600.00-3-E30
E44	CNN_IP_20030405.1600.00-3-E31
E46	CNN_IP_20030405.1600.00-3-E32
E47	CNN_IP_20030405.1600.00-3-E33
E48	CNN_IP_20030405.1600.00-3-E34
E49	CNN_IP_20030405.1600.00-3-E35
E50	CNN_IP_20030405.1600.00-3-E36
E51	CNN_IP_20030405.1600.00-3-E37
E52	CNN_IP_20030405.1600.00-3-E38
E62	CNN_IP_20030405.1600.00-3-E39
E64	CNN_IP_20030405.1600.00-3-E40
E3	CNN_IP_20030405.1600.00-3-E41
E4	CNN_IP_20030405.1600.00-3-E42
E5	CNN_IP_20030405.1600.00-3-E43
E6	CNN_IP_20030405.1600.00-3-E44
E7	CNN_IP_20030405.1600.00-3-E45
E8	CNN_IP_20030405.1600.00-3-E46
E59	CNN_IP_20030405.1600.00-3-E47
E9	CNN_IP_20030405.1600.00-3-E48
E10	CNN_IP_20030405.1600.00-3-E49
EM9	CNN_IP_20030405.1600.00-3-E48-1
EM19	CNN_IP_20030405.1600.00-3-E1-2
EM20	CNN_IP_20030405.1600.00-3-E2-3
EM21	CNN_IP_20030405.1600.00-3-E3-4
EM22	CNN_IP_20030405.1600.00-3-E44-5
EM23	CNN_IP_20030405.1600.00-3-E5-6
EM24	CNN_IP_20030405.1600.00-3-E6-7
EM25	CNN_IP_20030405.1600.00-3-E7-8
EM28	CNN_IP_20030405.1600.00-3-E41-9
EM31	CNN_IP_20030405.1600.00-3-E41-10
EM30	CNN_IP_20030405.1600.00-3-E44-11
EM27	CNN_IP_20030405.1600.00-3-E44-12
EM32	CNN_IP_20030405.1600.00-3-E44-13
EM33	CNN_IP_20030405.1600.00-3-E41-14
EM34	CNN_IP_20030405.1600.00-3-E9-15
EM77	CNN_IP_20030405.1600.00-3-E8-16
EM36	CNN_IP_20030405.1600.00-3-E10-17
EM65	CNN_IP_20030405.1600.00-3-E28-18
EM35	CNN_IP_20030405.1600.00-3-E11-19
EM37	CNN_IP_20030405.1600.00-3-E12-20
EM38	CNN_IP_20030405.1600.00-3-E13-21
EM40	CNN_IP_20030405.1600.00-3-E14-22
EM7	CNN_IP_20030405.1600.00-3-E28-23
EM41	CNN_IP_20030405.1600.00-3-E15-24
EM42	CNN_IP_20030405.1600.00-3-E16-25
EM43	CNN_IP_20030405.1600.00-3-E17-26
EM45	CNN_IP_20030405.1600.00-3-E18-27
EM46	CNN_IP_20030405.1600.00-3-E49-28
EM66	CNN_IP_20030405.1600.00-3-E28-29
EM47	CNN_IP_20030405.1600.00-3-E19-30
EM12	CNN_IP_20030405.1600.00-3-E45-31
EM48	CNN_IP_20030405.1600.00-3-E20-32
EM49	CNN_IP_20030405.1600.00-3-E9-33
EM50	CNN_IP_20030405.1600.00-3-E21-34
EM51	CNN_IP_20030405.1600.00-3-E22-35
EM52	CNN_IP_20030405.1600.00-3-E22-36
EM14	CNN_IP_20030405.1600.00-3-E45-37
EM54	CNN_IP_20030405.1600.00-3-E44-38
EM78	CNN_IP_20030405.1600.00-3-E8-39
EM55	CNN_IP_20030405.1600.00-3-E44-40
EM56	CNN_IP_20030405.1600.00-3-E44-41
EM57	CNN_IP_20030405.1600.00-3-E44-42
EM58	CNN_IP_20030405.1600.00-3-E44-43
EM62	CNN_IP_20030405.1600.00-3-E44-44
EM64	CNN_IP_20030405.1600.00-3-E44-45
EM59	CNN_IP_20030405.1600.00-3-E23-46
EM26	CNN_IP_20030405.1600.00-3-E26-47
EM60	CNN_IP_20030405.1600.00-3-E23-48
EM61	CNN_IP_20030405.1600.00-3-E24-49
EM63	CNN_IP_20030405.1600.00-3-E25-50
EM39	CNN_IP_20030405.1600.00-3-E27-51
EM1	CNN_IP_20030405.1600.00-3-E30-52
EM53	CNN_IP_20030405.1600.00-3-E29-53
EM67	CNN_IP_20030405.1600.00-3-E31-54
EM79	CNN_IP_20030405.1600.00-3-E8-55
EM68	CNN_IP_20030405.1600.00-3-E32-56
EM71	CNN_IP_20030405.1600.00-3-E33-57
EM70	CNN_IP_20030405.1600.00-3-E34-58
EM72	CNN_IP_20030405.1600.00-3-E35-59
EM73	CNN_IP_20030405.1600.00-3-E36-60
EM76	CNN_IP_20030405.1600.00-3-E37-61
EM75	CNN_IP_20030405.1600.00-3-E38-62
EM74	CNN_IP_20030405.1600.00-3-E46-63
EM81	CNN_IP_20030405.1600.00-3-E39-64
EM82	CNN_IP_20030405.1600.00-3-E32-65
EM2	CNN_IP_20030405.1600.00-3-E41-66
EM83	CNN_IP_20030405.1600.00-3-E32-67
EM84	CNN_IP_20030405.1600.00-3-E32-68
EM85	CNN_IP_20030405.1600.00-3-E40-69
EM80	CNN_IP_20030405.1600.00-3-E32-70
EM6	CNN_IP_20030405.1600.00-3-E47-71
EM29	CNN_IP_20030405.1600.00-3-E41-72
EM69	CNN_IP_20030405.1600.00-3-E41-73
EM3	CNN_IP_20030405.1600.00-3-E42-74
EM4	CNN_IP_20030405.1600.00-3-E43-75
EM5	CNN_IP_20030405.1600.00-3-E42-76
EM8	CNN_IP_20030405.1600.00-3-E45-77
EM10	CNN_IP_20030405.1600.00-3-E46-78
EM11	CNN_IP_20030405.1600.00-3-E46-79
EM13	CNN_IP_20030405.1600.00-3-E48-80
EM15	CNN_IP_20030405.1600.00-3-E42-81
EM16	CNN_IP_20030405.1600.00-3-E42-82
EM17	CNN_IP_20030405.1600.00-3-E49-83
EM18	CNN_IP_20030405.1600.00-3-E44-84
EM44	CNN_IP_20030405.1600.00-3-E4-85
R2	CNN_IP_20030405.1600.00-3-R1
R4	CNN_IP_20030405.1600.00-3-R2
R5	CNN_IP_20030405.1600.00-3-R3
R6	CNN_IP_20030405.1600.00-3-R4
R8	CNN_IP_20030405.1600.00-3-R5
R9	CNN_IP_20030405.1600.00-3-R6
R10	CNN_IP_20030405.1600.00-3-R7
R12	CNN_IP_20030405.1600.00-3-R8
R13	CNN_IP_20030405.1600.00-3-R9
R14	CNN_IP_20030405.1600.00-3-R10
R15	CNN_IP_20030405.1600.00-3-R11
R1	CNN_IP_20030405.1600.00-3-R12
R16	CNN_IP_20030405.1600.00-3-R13
R17	CNN_IP_20030405.1600.00-3-R14
R18	CNN_IP_20030405.1600.00-3-R15
R3	CNN_IP_20030405.1600.00-3-R16
R11	CNN_IP_20030405.1600.00-3-R17
R7	CNN_IP_20030405.1600.00-3-R18
R19	CNN_IP_20030405.1600.00-3-R19
RM2	CNN_IP_20030405.1600.00-3-R1-1
RM4	CNN_IP_20030405.1600.00-3-R2-1
RM5	CNN_IP_20030405.1600.00-3-R3-1
RM6	CNN_IP_20030405.1600.00-3-R4-1
RM8	CNN_IP_20030405.1600.00-3-R5-1
RM9	CNN_IP_20030405.1600.00-3-R6-1
RM10	CNN_IP_20030405.1600.00-3-R7-1
RM12	CNN_IP_20030405.1600.00-3-R8-1
RM13	CNN_IP_20030405.1600.00-3-R9-1
RM1	CNN_IP_20030405.1600.00-3-R12-1
RM14	CNN_IP_20030405.1600.00-3-R10-1
RM15	CNN_IP_20030405.1600.00-3-R11-1
RM16	CNN_IP_20030405.1600.00-3-R13-1
RM17	CNN_IP_20030405.1600.00-3-R14-1
RM18	CNN_IP_20030405.1600.00-3-R15-1
RM3	CNN_IP_20030405.1600.00-3-R1-2
RM11	CNN_IP_20030405.1600.00-3-R17-1
RM7	CNN_IP_20030405.1600.00-3-R18-1
RM19	CNN_IP_20030405.1600.00-3-R19-1
V1	CNN_IP_20030405.1600.00-3-EV1
V3	CNN_IP_20030405.1600.00-3-EV2
V5	CNN_IP_20030405.1600.00-3-EV3
V6	CNN_IP_20030405.1600.00-3-EV4
V7	CNN_IP_20030405.1600.00-3-EV5
V8	CNN_IP_20030405.1600.00-3-EV6
V9	CNN_IP_20030405.1600.00-3-EV7
V2	CNN_IP_20030405.1600.00-3-EV8
V4	CNN_IP_20030405.1600.00-3-EV9
VM1	CNN_IP_20030405.1600.00-3-EV1-1
VM3	CNN_IP_20030405.1600.00-3-EV2-1
VM5	CNN_IP_20030405.1600.00-3-EV3-1
VM6	CNN_IP_20030405.1600.00-3-EV4-1
VM7	CNN_IP_20030405.1600.00-3-EV5-1
VM8	CNN_IP_20030405.1600.00-3-EV6-1
VM9	CNN_IP_20030405.1600.00-3-EV7-1
VM2	CNN_IP_20030405.1600.00-3-EV8-1
VM4	CNN_IP_20030405.1600.00-3-EV9-1
Q7	CNN_IP_20030405.1600.00-3-T1
Q1	CNN_IP_20030405.1600.00-3-T2
Q5	CNN_IP_20030405.1600.00-3-T3
Q6	CNN_IP_20030405.1600.00-3-T4
Q4	CNN_IP_20030405.1600.00-3-T5
