CE11	CNN_IP_20030330.1600.05-2-CE1
CE14	CNN_IP_20030330.1600.05-2-CE2
CE12	CNN_IP_20030330.1600.05-2-CE3
CE18	CNN_IP_20030330.1600.05-2-CE4
CE15	CNN_IP_20030330.1600.05-2-CE5
CE16	CNN_IP_20030330.1600.05-2-CE6
CE17	CNN_IP_20030330.1600.05-2-CE7
CE19	CNN_IP_20030330.1600.05-2-CE8
CE49	CNN_IP_20030330.1600.05-2-CE9
CE50	CNN_IP_20030330.1600.05-2-CE10
CE2	CNN_IP_20030330.1600.05-2-CE11
CE21	CNN_IP_20030330.1600.05-2-CE12
CE22	CNN_IP_20030330.1600.05-2-CE13
CE23	CNN_IP_20030330.1600.05-2-CE14
CE24	CNN_IP_20030330.1600.05-2-CE15
CE25	CNN_IP_20030330.1600.05-2-CE16
CE20	CNN_IP_20030330.1600.05-2-CE17
CE26	CNN_IP_20030330.1600.05-2-CE18
CE27	CNN_IP_20030330.1600.05-2-CE19
CE28	CNN_IP_20030330.1600.05-2-CE20
CE31	CNN_IP_20030330.1600.05-2-CE21
CE33	CNN_IP_20030330.1600.05-2-CE22
CE34	CNN_IP_20030330.1600.05-2-CE23
CE3	CNN_IP_20030330.1600.05-2-CE24
CE35	CNN_IP_20030330.1600.05-2-CE25
CE37	CNN_IP_20030330.1600.05-2-CE26
CE38	CNN_IP_20030330.1600.05-2-CE27
CE39	CNN_IP_20030330.1600.05-2-CE28
CE1	CNN_IP_20030330.1600.05-2-CE29
CE40	CNN_IP_20030330.1600.05-2-CE30
CE41	CNN_IP_20030330.1600.05-2-CE31
CE42	CNN_IP_20030330.1600.05-2-CE32
CE43	CNN_IP_20030330.1600.05-2-CE33
CE44	CNN_IP_20030330.1600.05-2-CE34
CE45	CNN_IP_20030330.1600.05-2-CE35
CE46	CNN_IP_20030330.1600.05-2-CE36
CE47	CNN_IP_20030330.1600.05-2-CE37
CE48	CNN_IP_20030330.1600.05-2-CE38
CE29	CNN_IP_20030330.1600.05-2-CE39
CE4	CNN_IP_20030330.1600.05-2-CE40
CE30	CNN_IP_20030330.1600.05-2-CE41
CE32	CNN_IP_20030330.1600.05-2-CE42
CE36	CNN_IP_20030330.1600.05-2-CE43
CE6	CNN_IP_20030330.1600.05-2-CE44
CE8	CNN_IP_20030330.1600.05-2-CE45
CE7	CNN_IP_20030330.1600.05-2-CE46
CE5	CNN_IP_20030330.1600.05-2-CE47
