CE11	CNN_IP_20030405.1600.01-2-CE1
CE12	CNN_IP_20030405.1600.01-2-CE2
CE13	CNN_IP_20030405.1600.01-2-CE3
CE14	CNN_IP_20030405.1600.01-2-CE4
CE21	CNN_IP_20030405.1600.01-2-CE5
CE15	CNN_IP_20030405.1600.01-2-CE6
CE16	CNN_IP_20030405.1600.01-2-CE7
CE17	CNN_IP_20030405.1600.01-2-CE8
CE18	CNN_IP_20030405.1600.01-2-CE9
CE19	CNN_IP_20030405.1600.01-2-CE10
CE24	CNN_IP_20030405.1600.01-2-CE11
CE26	CNN_IP_20030405.1600.01-2-CE12
CE1	CNN_IP_20030405.1600.01-2-CE13
CE27	CNN_IP_20030405.1600.01-2-CE14
CE25	CNN_IP_20030405.1600.01-2-CE15
CE29	CNN_IP_20030405.1600.01-2-CE16
CE30	CNN_IP_20030405.1600.01-2-CE17
CE31	CNN_IP_20030405.1600.01-2-CE18
CE32	CNN_IP_20030405.1600.01-2-CE19
CE33	CNN_IP_20030405.1600.01-2-CE20
CE34	CNN_IP_20030405.1600.01-2-CE21
CE35	CNN_IP_20030405.1600.01-2-CE22
CE36	CNN_IP_20030405.1600.01-2-CE23
CE37	CNN_IP_20030405.1600.01-2-CE24
CE38	CNN_IP_20030405.1600.01-2-CE25
CE4	CNN_IP_20030405.1600.01-2-CE26
CE43	CNN_IP_20030405.1600.01-2-CE27
CE44	CNN_IP_20030405.1600.01-2-CE28
CE45	CNN_IP_20030405.1600.01-2-CE29
CE46	CNN_IP_20030405.1600.01-2-CE30
CE47	CNN_IP_20030405.1600.01-2-CE31
CE60	CNN_IP_20030405.1600.01-2-CE32
CE48	CNN_IP_20030405.1600.01-2-CE33
CE49	CNN_IP_20030405.1600.01-2-CE34
CE50	CNN_IP_20030405.1600.01-2-CE35
CE51	CNN_IP_20030405.1600.01-2-CE36
CE52	CNN_IP_20030405.1600.01-2-CE37
CE54	CNN_IP_20030405.1600.01-2-CE38
CE3	CNN_IP_20030405.1600.01-2-CE39
CE56	CNN_IP_20030405.1600.01-2-CE40
CE58	CNN_IP_20030405.1600.01-2-CE41
CE57	CNN_IP_20030405.1600.01-2-CE42
CE59	CNN_IP_20030405.1600.01-2-CE43
CE23	CNN_IP_20030405.1600.01-2-CE44
CE28	CNN_IP_20030405.1600.01-2-CE45
CE5	CNN_IP_20030405.1600.01-2-CE46
CE20	CNN_IP_20030405.1600.01-2-CE47
CE53	CNN_IP_20030405.1600.01-2-CE48
CE22	CNN_IP_20030405.1600.01-2-CE49
CE41	CNN_IP_20030405.1600.01-2-CE50
CE42	CNN_IP_20030405.1600.01-2-CE51
CE55	CNN_IP_20030405.1600.01-2-CE52
CE2	CNN_IP_20030405.1600.01-2-CE53
CE6	CNN_IP_20030405.1600.01-2-CE54
CE7	CNN_IP_20030405.1600.01-2-CE55
CE8	CNN_IP_20030405.1600.01-2-CE56
CE9	CNN_IP_20030405.1600.01-2-CE57
CE10	CNN_IP_20030405.1600.01-2-CE58
E13	CNN_IP_20030405.1600.01-2-E1
E14	CNN_IP_20030405.1600.01-2-E2
E19	CNN_IP_20030405.1600.01-2-E3
E20	CNN_IP_20030405.1600.01-2-E4
E84	CNN_IP_20030405.1600.01-2-E5
E22	CNN_IP_20030405.1600.01-2-E6
E23	CNN_IP_20030405.1600.01-2-E7
E24	CNN_IP_20030405.1600.01-2-E8
E25	CNN_IP_20030405.1600.01-2-E9
E33	CNN_IP_20030405.1600.01-2-E10
E37	CNN_IP_20030405.1600.01-2-E11
E39	CNN_IP_20030405.1600.01-2-E12
E40	CNN_IP_20030405.1600.01-2-E13
E41	CNN_IP_20030405.1600.01-2-E14
E42	CNN_IP_20030405.1600.01-2-E15
E43	CNN_IP_20030405.1600.01-2-E16
E44	CNN_IP_20030405.1600.01-2-E17
E47	CNN_IP_20030405.1600.01-2-E18
E48	CNN_IP_20030405.1600.01-2-E19
E2	CNN_IP_20030405.1600.01-2-E20
E49	CNN_IP_20030405.1600.01-2-E21
