CE12	CNN_IP_20030412.1600.03-CE1
CE13	CNN_IP_20030412.1600.03-CE2
CE14	CNN_IP_20030412.1600.03-CE3
CE15	CNN_IP_20030412.1600.03-CE4
CE16	CNN_IP_20030412.1600.03-CE5
CE17	CNN_IP_20030412.1600.03-CE6
CE18	CNN_IP_20030412.1600.03-CE7
CE2	CNN_IP_20030412.1600.03-CE8
CE45	CNN_IP_20030412.1600.03-CE9
CE3	CNN_IP_20030412.1600.03-CE10
CE19	CNN_IP_20030412.1600.03-CE11
CE21	CNN_IP_20030412.1600.03-CE12
CE22	CNN_IP_20030412.1600.03-CE13
CE24	CNN_IP_20030412.1600.03-CE14
CE23	CNN_IP_20030412.1600.03-CE15
CE25	CNN_IP_20030412.1600.03-CE16
CE26	CNN_IP_20030412.1600.03-CE17
CE27	CNN_IP_20030412.1600.03-CE18
CE28	CNN_IP_20030412.1600.03-CE19
CE29	CNN_IP_20030412.1600.03-CE20
CE30	CNN_IP_20030412.1600.03-CE21
CE4	CNN_IP_20030412.1600.03-CE22
CE31	CNN_IP_20030412.1600.03-CE23
CE33	CNN_IP_20030412.1600.03-CE24
CE34	CNN_IP_20030412.1600.03-CE25
CE36	CNN_IP_20030412.1600.03-CE26
CE37	CNN_IP_20030412.1600.03-CE27
CE38	CNN_IP_20030412.1600.03-CE28
CE39	CNN_IP_20030412.1600.03-CE29
CE40	CNN_IP_20030412.1600.03-CE30
CE41	CNN_IP_20030412.1600.03-CE31
CE42	CNN_IP_20030412.1600.03-CE32
CE43	CNN_IP_20030412.1600.03-CE33
CE44	CNN_IP_20030412.1600.03-CE34
CE32	CNN_IP_20030412.1600.03-CE35
CE35	CNN_IP_20030412.1600.03-CE36
CE5	CNN_IP_20030412.1600.03-CE37
CE1	CNN_IP_20030412.1600.03-CE38
CE20	CNN_IP_20030412.1600.03-CE39
CE46	CNN_IP_20030412.1600.03-CE40
CE47	CNN_IP_20030412.1600.03-CE41
CE48	CNN_IP_20030412.1600.03-CE42
CE49	CNN_IP_20030412.1600.03-CE43
CE50	CNN_IP_20030412.1600.03-CE44
CE51	CNN_IP_20030412.1600.03-CE45
CE6	CNN_IP_20030412.1600.03-CE46
CE7	CNN_IP_20030412.1600.03-CE47
CE8	CNN_IP_20030412.1600.03-CE48
CE9	CNN_IP_20030412.1600.03-CE49
CE11	CNN_IP_20030412.1600.03-CE50
CE10	CNN_IP_20030412.1600.03-CE51
E12	CNN_IP_20030412.1600.03-E1
E13	CNN_IP_20030412.1600.03-E2
E15	CNN_IP_20030412.1600.03-E3
E16	CNN_IP_20030412.1600.03-E4
E17	CNN_IP_20030412.1600.03-E5
E18	CNN_IP_20030412.1600.03-E6
E19	CNN_IP_20030412.1600.03-E7
E20	CNN_IP_20030412.1600.03-E8
E21	CNN_IP_20030412.1600.03-E9
E22	CNN_IP_20030412.1600.03-E10
E23	CNN_IP_20030412.1600.03-E11
E24	CNN_IP_20030412.1600.03-E12
E25	CNN_IP_20030412.1600.03-E13
E27	CNN_IP_20030412.1600.03-E14
E29	CNN_IP_20030412.1600.03-E15
E30	CNN_IP_20030412.1600.03-E16
E75	CNN_IP_20030412.1600.03-E17
E31	CNN_IP_20030412.1600.03-E18
E32	CNN_IP_20030412.1600.03-E19
E1	CNN_IP_20030412.1600.03-E20
E33	CNN_IP_20030412.1600.03-E21
E34	CNN_IP_20030412.1600.03-E22
E35	CNN_IP_20030412.1600.03-E23
E36	CNN_IP_20030412.1600.03-E24
E37	CNN_IP_20030412.1600.03-E25
E38	CNN_IP_20030412.1600.03-E26
E39	CNN_IP_20030412.1600.03-E27
E40	CNN_IP_20030412.1600.03-E28
E41	CNN_IP_20030412.1600.03-E29
E43	CNN_IP_20030412.1600.03-E30
E44	CNN_IP_20030412.1600.03-E31
E45	CNN_IP_20030412.1600.03-E32
E46	CNN_IP_20030412.1600.03-E33
E47	CNN_IP_20030412.1600.03-E34
E48	CNN_IP_20030412.1600.03-E35
E50	CNN_IP_20030412.1600.03-E36
E51	CNN_IP_20030412.1600.03-E37
E54	CNN_IP_20030412.1600.03-E38
E55	CNN_IP_20030412.1600.03-E39
E56	CNN_IP_20030412.1600.03-E40
E57	CNN_IP_20030412.1600.03-E41
E58	CNN_IP_20030412.1600.03-E42
E59	CNN_IP_20030412.1600.03-E43
E60	CNN_IP_20030412.1600.03-E44
E61	CNN_IP_20030412.1600.03-E45
E62	CNN_IP_20030412.1600.03-E46
E2	CNN_IP_20030412.1600.03-E47
E63	CNN_IP_20030412.1600.03-E48
E64	CNN_IP_20030412.1600.03-E49
E70	CNN_IP_20030412.1600.03-E50
E71	CNN_IP_20030412.1600.03-E51
E72	CNN_IP_20030412.1600.03-E52
E66	CNN_IP_20030412.1600.03-E53
E76	CNN_IP_20030412.1600.03-E54
E67	CNN_IP_20030412.1600.03-E55
E77	CNN_IP_20030412.1600.03-E56
E78	CNN_IP_20030412.1600.03-E57
E79	CNN_IP_20030412.1600.03-E58
E73	CNN_IP_20030412.1600.03-E59
E74	CNN_IP_20030412.1600.03-E60
E80	CNN_IP_20030412.1600.03-E61
E81	CNN_IP_20030412.1600.03-E62
E3	CNN_IP_20030412.1600.03-E63
E4	CNN_IP_20030412.1600.03-E64
E5	CNN_IP_20030412.1600.03-E65
E6	CNN_IP_20030412.1600.03-E66
E7	CNN_IP_20030412.1600.03-E67
E8	CNN_IP_20030412.1600.03-E68
E9	CNN_IP_20030412.1600.03-E69
E10	CNN_IP_20030412.1600.03-E70
E11	CNN_IP_20030412.1600.03-E71
EM1	CNN_IP_20030412.1600.03-E20-1
EM21	CNN_IP_20030412.1600.03-E1-2
EM22	CNN_IP_20030412.1600.03-E2-3
EM24	CNN_IP_20030412.1600.03-E3-4
EM25	CNN_IP_20030412.1600.03-E4-5
EM26	CNN_IP_20030412.1600.03-E5-6
EM27	CNN_IP_20030412.1600.03-E6-7
EM30	CNN_IP_20030412.1600.03-E47-8
EM28	CNN_IP_20030412.1600.03-E64-9
EM29	CNN_IP_20030412.1600.03-E7-10
EM31	CNN_IP_20030412.1600.03-E64-11
EM32	CNN_IP_20030412.1600.03-E67-12
EM33	CNN_IP_20030412.1600.03-E8-13
EM34	CNN_IP_20030412.1600.03-E64-14
EM35	CNN_IP_20030412.1600.03-E9-15
EM37	CNN_IP_20030412.1600.03-E10-16
EM39	CNN_IP_20030412.1600.03-E64-17
EM41	CNN_IP_20030412.1600.03-E64-18
EM45	CNN_IP_20030412.1600.03-E64-19
EM38	CNN_IP_20030412.1600.03-E11-20
EM40	CNN_IP_20030412.1600.03-E12-21
EM42	CNN_IP_20030412.1600.03-E67-22
EM43	CNN_IP_20030412.1600.03-E13-23
EM44	CNN_IP_20030412.1600.03-E14-24
EM46	CNN_IP_20030412.1600.03-E15-25
EM47	CNN_IP_20030412.1600.03-E64-26
EM48	CNN_IP_20030412.1600.03-E64-27
EM49	CNN_IP_20030412.1600.03-E16-28
EM50	CNN_IP_20030412.1600.03-E16-29
EM51	CNN_IP_20030412.1600.03-E16-30
EM52	CNN_IP_20030412.1600.03-E64-31
