CE63	CNN_IP_20030329.1600.00-3-CE1
CE64	CNN_IP_20030329.1600.00-3-CE2
CE18	CNN_IP_20030329.1600.00-3-CE3
CE19	CNN_IP_20030329.1600.00-3-CE4
CE20	CNN_IP_20030329.1600.00-3-CE5
CE21	CNN_IP_20030329.1600.00-3-CE6
CE23	CNN_IP_20030329.1600.00-3-CE7
CE24	CNN_IP_20030329.1600.00-3-CE8
CE25	CNN_IP_20030329.1600.00-3-CE9
CE26	CNN_IP_20030329.1600.00-3-CE10
CE27	CNN_IP_20030329.1600.00-3-CE11
CE28	CNN_IP_20030329.1600.00-3-CE12
CE29	CNN_IP_20030329.1600.00-3-CE13
CE30	CNN_IP_20030329.1600.00-3-CE14
CE65	CNN_IP_20030329.1600.00-3-CE15
CE66	CNN_IP_20030329.1600.00-3-CE16
CE35	CNN_IP_20030329.1600.00-3-CE17
CE36	CNN_IP_20030329.1600.00-3-CE18
CE37	CNN_IP_20030329.1600.00-3-CE19
CE38	CNN_IP_20030329.1600.00-3-CE20
CE39	CNN_IP_20030329.1600.00-3-CE21
CE40	CNN_IP_20030329.1600.00-3-CE22
CE41	CNN_IP_20030329.1600.00-3-CE23
CE43	CNN_IP_20030329.1600.00-3-CE24
CE44	CNN_IP_20030329.1600.00-3-CE25
CE45	CNN_IP_20030329.1600.00-3-CE26
CE46	CNN_IP_20030329.1600.00-3-CE27
CE1	CNN_IP_20030329.1600.00-3-CE28
CE48	CNN_IP_20030329.1600.00-3-CE29
CE50	CNN_IP_20030329.1600.00-3-CE30
CE51	CNN_IP_20030329.1600.00-3-CE31
CE52	CNN_IP_20030329.1600.00-3-CE32
CE53	CNN_IP_20030329.1600.00-3-CE33
CE54	CNN_IP_20030329.1600.00-3-CE34
CE55	CNN_IP_20030329.1600.00-3-CE35
CE56	CNN_IP_20030329.1600.00-3-CE36
CE57	CNN_IP_20030329.1600.00-3-CE37
CE58	CNN_IP_20030329.1600.00-3-CE38
CE59	CNN_IP_20030329.1600.00-3-CE39
CE60	CNN_IP_20030329.1600.00-3-CE40
CE61	CNN_IP_20030329.1600.00-3-CE41
CE68	CNN_IP_20030329.1600.00-3-CE42
CE69	CNN_IP_20030329.1600.00-3-CE43
CE70	CNN_IP_20030329.1600.00-3-CE44
CE72	CNN_IP_20030329.1600.00-3-CE45
CE2	CNN_IP_20030329.1600.00-3-CE46
CE3	CNN_IP_20030329.1600.00-3-CE47
CE4	CNN_IP_20030329.1600.00-3-CE48
CE5	CNN_IP_20030329.1600.00-3-CE49
CE6	CNN_IP_20030329.1600.00-3-CE50
CE7	CNN_IP_20030329.1600.00-3-CE51
CE8	CNN_IP_20030329.1600.00-3-CE52
