CE9	CNN_IP_20030412.1600.03-CE1
CE10	CNN_IP_20030412.1600.03-CE2
CE11	CNN_IP_20030412.1600.03-CE3
CE12	CNN_IP_20030412.1600.03-CE4
CE13	CNN_IP_20030412.1600.03-CE5
CE14	CNN_IP_20030412.1600.03-CE6
CE15	CNN_IP_20030412.1600.03-CE7
CE16	CNN_IP_20030412.1600.03-CE8
CE17	CNN_IP_20030412.1600.03-CE9
CE18	CNN_IP_20030412.1600.03-CE10
CE19	CNN_IP_20030412.1600.03-CE11
CE20	CNN_IP_20030412.1600.03-CE12
CE21	CNN_IP_20030412.1600.03-CE13
CE22	CNN_IP_20030412.1600.03-CE14
CE23	CNN_IP_20030412.1600.03-CE15
CE24	CNN_IP_20030412.1600.03-CE16
CE25	CNN_IP_20030412.1600.03-CE17
CE26	CNN_IP_20030412.1600.03-CE18
CE27	CNN_IP_20030412.1600.03-CE19
CE28	CNN_IP_20030412.1600.03-CE20
CE1	CNN_IP_20030412.1600.03-CE21
CE29	CNN_IP_20030412.1600.03-CE22
CE30	CNN_IP_20030412.1600.03-CE23
CE31	CNN_IP_20030412.1600.03-CE24
CE32	CNN_IP_20030412.1600.03-CE25
CE33	CNN_IP_20030412.1600.03-CE26
CE35	CNN_IP_20030412.1600.03-CE27
CE36	CNN_IP_20030412.1600.03-CE28
CE37	CNN_IP_20030412.1600.03-CE29
CE38	CNN_IP_20030412.1600.03-CE30
CE39	CNN_IP_20030412.1600.03-CE31
CE40	CNN_IP_20030412.1600.03-CE32
CE41	CNN_IP_20030412.1600.03-CE33
CE42	CNN_IP_20030412.1600.03-CE34
CE43	CNN_IP_20030412.1600.03-CE35
CE44	CNN_IP_20030412.1600.03-CE36
CE2	CNN_IP_20030412.1600.03-CE37
CE45	CNN_IP_20030412.1600.03-CE38
CE3	CNN_IP_20030412.1600.03-CE39
CE4	CNN_IP_20030412.1600.03-CE40
CE5	CNN_IP_20030412.1600.03-CE41
CE6	CNN_IP_20030412.1600.03-CE42
CE7	CNN_IP_20030412.1600.03-CE43
CE8	CNN_IP_20030412.1600.03-CE44
E12	CNN_IP_20030412.1600.03-E1
E13	CNN_IP_20030412.1600.03-E2
E14	CNN_IP_20030412.1600.03-E3
E15	CNN_IP_20030412.1600.03-E4
E16	CNN_IP_20030412.1600.03-E5
E17	CNN_IP_20030412.1600.03-E6
E18	CNN_IP_20030412.1600.03-E7
E19	CNN_IP_20030412.1600.03-E8
E20	CNN_IP_20030412.1600.03-E9
E21	CNN_IP_20030412.1600.03-E10
E22	CNN_IP_20030412.1600.03-E11
E23	CNN_IP_20030412.1600.03-E12
E24	CNN_IP_20030412.1600.03-E13
E25	CNN_IP_20030412.1600.03-E14
E27	CNN_IP_20030412.1600.03-E15
E29	CNN_IP_20030412.1600.03-E16
E30	CNN_IP_20030412.1600.03-E17
E31	CNN_IP_20030412.1600.03-E18
E32	CNN_IP_20030412.1600.03-E19
E1	CNN_IP_20030412.1600.03-E20
E33	CNN_IP_20030412.1600.03-E21
E34	CNN_IP_20030412.1600.03-E22
E35	CNN_IP_20030412.1600.03-E23
E36	CNN_IP_20030412.1600.03-E24
E37	CNN_IP_20030412.1600.03-E25
E38	CNN_IP_20030412.1600.03-E26
E39	CNN_IP_20030412.1600.03-E27
E40	CNN_IP_20030412.1600.03-E28
E41	CNN_IP_20030412.1600.03-E29
E42	CNN_IP_20030412.1600.03-E30
E43	CNN_IP_20030412.1600.03-E31
E44	CNN_IP_20030412.1600.03-E32
E45	CNN_IP_20030412.1600.03-E33
E46	CNN_IP_20030412.1600.03-E34
E47	CNN_IP_20030412.1600.03-E35
E48	CNN_IP_20030412.1600.03-E36
E49	CNN_IP_20030412.1600.03-E37
E50	CNN_IP_20030412.1600.03-E38
E51	CNN_IP_20030412.1600.03-E39
E54	CNN_IP_20030412.1600.03-E40
E55	CNN_IP_20030412.1600.03-E41
E56	CNN_IP_20030412.1600.03-E42
E57	CNN_IP_20030412.1600.03-E43
E58	CNN_IP_20030412.1600.03-E44
E59	CNN_IP_20030412.1600.03-E45
E60	CNN_IP_20030412.1600.03-E46
E61	CNN_IP_20030412.1600.03-E47
E62	CNN_IP_20030412.1600.03-E48
E2	CNN_IP_20030412.1600.03-E49
E63	CNN_IP_20030412.1600.03-E50
E64	CNN_IP_20030412.1600.03-E51
E66	CNN_IP_20030412.1600.03-E52
E67	CNN_IP_20030412.1600.03-E53
E3	CNN_IP_20030412.1600.03-E54
E4	CNN_IP_20030412.1600.03-E55
E5	CNN_IP_20030412.1600.03-E56
E6	CNN_IP_20030412.1600.03-E57
E7	CNN_IP_20030412.1600.03-E58
E8	CNN_IP_20030412.1600.03-E59
E9	CNN_IP_20030412.1600.03-E60
E10	CNN_IP_20030412.1600.03-E61
E11	CNN_IP_20030412.1600.03-E62
EM1	CNN_IP_20030412.1600.03-E20-1
EM21	CNN_IP_20030412.1600.03-E1-2
EM22	CNN_IP_20030412.1600.03-E2-3
EM23	CNN_IP_20030412.1600.03-E3-4
EM24	CNN_IP_20030412.1600.03-E4-5
EM25	CNN_IP_20030412.1600.03-E5-6
EM26	CNN_IP_20030412.1600.03-E6-7
EM27	CNN_IP_20030412.1600.03-E7-8
EM28	CNN_IP_20030412.1600.03-E49-9
EM29	CNN_IP_20030412.1600.03-E55-10
EM30	CNN_IP_20030412.1600.03-E8-11
EM31	CNN_IP_20030412.1600.03-E55-12
EM32	CNN_IP_20030412.1600.03-E58-13
EM33	CNN_IP_20030412.1600.03-E9-14
EM34	CNN_IP_20030412.1600.03-E55-15
EM35	CNN_IP_20030412.1600.03-E10-16
EM36	CNN_IP_20030412.1600.03-E11-17
EM37	CNN_IP_20030412.1600.03-E55-18
EM38	CNN_IP_20030412.1600.03-E55-19
EM39	CNN_IP_20030412.1600.03-E55-20
EM40	CNN_IP_20030412.1600.03-E12-21
EM41	CNN_IP_20030412.1600.03-E13-22
EM42	CNN_IP_20030412.1600.03-E58-23
EM43	CNN_IP_20030412.1600.03-E14-24
EM44	CNN_IP_20030412.1600.03-E14-25
EM45	CNN_IP_20030412.1600.03-E15-26
EM46	CNN_IP_20030412.1600.03-E16-27
EM47	CNN_IP_20030412.1600.03-E55-28
EM48	CNN_IP_20030412.1600.03-E55-29
EM49	CNN_IP_20030412.1600.03-E17-30
EM50	CNN_IP_20030412.1600.03-E17-31
EM51	CNN_IP_20030412.1600.03-E17-32
EM52	CNN_IP_20030412.1600.03-E55-33
EM53	CNN_IP_20030412.1600.03-E17-34
EM54	CNN_IP_20030412.1600.03-E57-35
EM55	CNN_IP_20030412.1600.03-E57-36
EM56	CNN_IP_20030412.1600.03-E18-37
EM57	CNN_IP_20030412.1600.03-E18-38
EM58	CNN_IP_20030412.1600.03-E18-39
EM59	CNN_IP_20030412.1600.03-E19-40
EM60	CNN_IP_20030412.1600.03-E55-41
EM61	CNN_IP_20030412.1600.03-E55-42
EM62	CNN_IP_20030412.1600.03-E55-43
EM63	CNN_IP_20030412.1600.03-E58-44
EM64	CNN_IP_20030412.1600.03-E19-45
EM65	CNN_IP_20030412.1600.03-E55-46
EM66	CNN_IP_20030412.1600.03-E21-47
EM67	CNN_IP_20030412.1600.03-E55-48
EM68	CNN_IP_20030412.1600.03-E22-49
EM69	CNN_IP_20030412.1600.03-E23-50
EM70	CNN_IP_20030412.1600.03-E24-51
EM71	CNN_IP_20030412.1600.03-E55-52
EM72	CNN_IP_20030412.1600.03-E25-53
EM73	CNN_IP_20030412.1600.03-E55-54
EM74	CNN_IP_20030412.1600.03-E55-55
EM75	CNN_IP_20030412.1600.03-E55-56
EM76	CNN_IP_20030412.1600.03-E26-57
EM77	CNN_IP_20030412.1600.03-E27-58
EM78	CNN_IP_20030412.1600.03-E28-59
EM79	CNN_IP_20030412.1600.03-E29-60
EM80	CNN_IP_20030412.1600.03-E29-61
EM81	CNN_IP_20030412.1600.03-E55-62
EM82	CNN_IP_20030412.1600.03-E30-63
EM83	CNN_IP_20030412.1600.03-E31-64
EM84	CNN_IP_20030412.1600.03-E2-65
EM85	CNN_IP_20030412.1600.03-E2-66
EM86	CNN_IP_20030412.1600.03-E32-67
EM87	CNN_IP_20030412.1600.03-E33-68
EM88	CNN_IP_20030412.1600.03-E34-69
EM89	CNN_IP_20030412.1600.03-E55-70
EM90	CNN_IP_20030412.1600.03-E55-71
EM91	CNN_IP_20030412.1600.03-E35-72
