CE13	CNN_IP_20030404.1600.00-2-CE1
CE14	CNN_IP_20030404.1600.00-2-CE2
CE15	CNN_IP_20030404.1600.00-2-CE3
CE16	CNN_IP_20030404.1600.00-2-CE4
CE17	CNN_IP_20030404.1600.00-2-CE5
CE18	CNN_IP_20030404.1600.00-2-CE6
CE19	CNN_IP_20030404.1600.00-2-CE7
CE20	CNN_IP_20030404.1600.00-2-CE8
CE21	CNN_IP_20030404.1600.00-2-CE9
CE22	CNN_IP_20030404.1600.00-2-CE10
CE23	CNN_IP_20030404.1600.00-2-CE11
CE24	CNN_IP_20030404.1600.00-2-CE12
CE26	CNN_IP_20030404.1600.00-2-CE13
CE27	CNN_IP_20030404.1600.00-2-CE14
CE28	CNN_IP_20030404.1600.00-2-CE15
CE29	CNN_IP_20030404.1600.00-2-CE16
CE30	CNN_IP_20030404.1600.00-2-CE17
CE31	CNN_IP_20030404.1600.00-2-CE18
CE32	CNN_IP_20030404.1600.00-2-CE19
CE33	CNN_IP_20030404.1600.00-2-CE20
CE34	CNN_IP_20030404.1600.00-2-CE21
CE35	CNN_IP_20030404.1600.00-2-CE22
CE36	CNN_IP_20030404.1600.00-2-CE23
CE37	CNN_IP_20030404.1600.00-2-CE24
CE38	CNN_IP_20030404.1600.00-2-CE25
CE39	CNN_IP_20030404.1600.00-2-CE26
CE1	CNN_IP_20030404.1600.00-2-CE27
CE40	CNN_IP_20030404.1600.00-2-CE28
CE41	CNN_IP_20030404.1600.00-2-CE29
CE42	CNN_IP_20030404.1600.00-2-CE30
CE43	CNN_IP_20030404.1600.00-2-CE31
CE44	CNN_IP_20030404.1600.00-2-CE32
CE45	CNN_IP_20030404.1600.00-2-CE33
CE46	CNN_IP_20030404.1600.00-2-CE34
CE47	CNN_IP_20030404.1600.00-2-CE35
CE48	CNN_IP_20030404.1600.00-2-CE36
CE49	CNN_IP_20030404.1600.00-2-CE37
CE54	CNN_IP_20030404.1600.00-2-CE38
CE50	CNN_IP_20030404.1600.00-2-CE39
CE51	CNN_IP_20030404.1600.00-2-CE40
CE52	CNN_IP_20030404.1600.00-2-CE41
CE53	CNN_IP_20030404.1600.00-2-CE42
CE55	CNN_IP_20030404.1600.00-2-CE43
CE56	CNN_IP_20030404.1600.00-2-CE44
CE57	CNN_IP_20030404.1600.00-2-CE45
CE58	CNN_IP_20030404.1600.00-2-CE46
CE59	CNN_IP_20030404.1600.00-2-CE47
CE60	CNN_IP_20030404.1600.00-2-CE48
CE62	CNN_IP_20030404.1600.00-2-CE49
CE63	CNN_IP_20030404.1600.00-2-CE50
CE64	CNN_IP_20030404.1600.00-2-CE51
CE65	CNN_IP_20030404.1600.00-2-CE52
CE66	CNN_IP_20030404.1600.00-2-CE53
CE67	CNN_IP_20030404.1600.00-2-CE54
CE68	CNN_IP_20030404.1600.00-2-CE55
CE69	CNN_IP_20030404.1600.00-2-CE56
CE70	CNN_IP_20030404.1600.00-2-CE57
CE71	CNN_IP_20030404.1600.00-2-CE58
CE72	CNN_IP_20030404.1600.00-2-CE59
CE73	CNN_IP_20030404.1600.00-2-CE60
CE74	CNN_IP_20030404.1600.00-2-CE61
CE2	CNN_IP_20030404.1600.00-2-CE62
CE75	CNN_IP_20030404.1600.00-2-CE63
CE76	CNN_IP_20030404.1600.00-2-CE64
CE77	CNN_IP_20030404.1600.00-2-CE65
CE78	CNN_IP_20030404.1600.00-2-CE66
CE79	CNN_IP_20030404.1600.00-2-CE67
CE80	CNN_IP_20030404.1600.00-2-CE68
CE81	CNN_IP_20030404.1600.00-2-CE69
CE82	CNN_IP_20030404.1600.00-2-CE70
CE83	CNN_IP_20030404.1600.00-2-CE71
CE84	CNN_IP_20030404.1600.00-2-CE72
CE85	CNN_IP_20030404.1600.00-2-CE73
CE86	CNN_IP_20030404.1600.00-2-CE74
CE87	CNN_IP_20030404.1600.00-2-CE75
CE88	CNN_IP_20030404.1600.00-2-CE76
CE89	CNN_IP_20030404.1600.00-2-CE77
CE90	CNN_IP_20030404.1600.00-2-CE78
CE92	CNN_IP_20030404.1600.00-2-CE79
CE3	CNN_IP_20030404.1600.00-2-CE80
CE91	CNN_IP_20030404.1600.00-2-CE81
CE4	CNN_IP_20030404.1600.00-2-CE82
CE5	CNN_IP_20030404.1600.00-2-CE83
CE6	CNN_IP_20030404.1600.00-2-CE84
CE7	CNN_IP_20030404.1600.00-2-CE85
CE8	CNN_IP_20030404.1600.00-2-CE86
CE9	CNN_IP_20030404.1600.00-2-CE87
CE10	CNN_IP_20030404.1600.00-2-CE88
CE11	CNN_IP_20030404.1600.00-2-CE89
CE12	CNN_IP_20030404.1600.00-2-CE90
E16	CNN_IP_20030404.1600.00-2-E1
E17	CNN_IP_20030404.1600.00-2-E2
E18	CNN_IP_20030404.1600.00-2-E3
E19	CNN_IP_20030404.1600.00-2-E4
E20	CNN_IP_20030404.1600.00-2-E5
E21	CNN_IP_20030404.1600.00-2-E6
E22	CNN_IP_20030404.1600.00-2-E7
E23	CNN_IP_20030404.1600.00-2-E8
E24	CNN_IP_20030404.1600.00-2-E9
E25	CNN_IP_20030404.1600.00-2-E10
E26	CNN_IP_20030404.1600.00-2-E11
E27	CNN_IP_20030404.1600.00-2-E12
E28	CNN_IP_20030404.1600.00-2-E13
E29	CNN_IP_20030404.1600.00-2-E14
E30	CNN_IP_20030404.1600.00-2-E15
E31	CNN_IP_20030404.1600.00-2-E16
E32	CNN_IP_20030404.1600.00-2-E17
E33	CNN_IP_20030404.1600.00-2-E18
E78	CNN_IP_20030404.1600.00-2-E19
E35	CNN_IP_20030404.1600.00-2-E20
E36	CNN_IP_20030404.1600.00-2-E21
E37	CNN_IP_20030404.1600.00-2-E22
E38	CNN_IP_20030404.1600.00-2-E23
E40	CNN_IP_20030404.1600.00-2-E24
E42	CNN_IP_20030404.1600.00-2-E25
E44	CNN_IP_20030404.1600.00-2-E26
E1	CNN_IP_20030404.1600.00-2-E27
E45	CNN_IP_20030404.1600.00-2-E28
E46	CNN_IP_20030404.1600.00-2-E29
E47	CNN_IP_20030404.1600.00-2-E30
E48	CNN_IP_20030404.1600.00-2-E31
E49	CNN_IP_20030404.1600.00-2-E32
E50	CNN_IP_20030404.1600.00-2-E33
E51	CNN_IP_20030404.1600.00-2-E34
E53	CNN_IP_20030404.1600.00-2-E35
E54	CNN_IP_20030404.1600.00-2-E36
E55	CNN_IP_20030404.1600.00-2-E37
E56	CNN_IP_20030404.1600.00-2-E38
E57	CNN_IP_20030404.1600.00-2-E39
E58	CNN_IP_20030404.1600.00-2-E40
E59	CNN_IP_20030404.1600.00-2-E41
E60	CNN_IP_20030404.1600.00-2-E42
E61	CNN_IP_20030404.1600.00-2-E43
E62	CNN_IP_20030404.1600.00-2-E44
E63	CNN_IP_20030404.1600.00-2-E45
E64	CNN_IP_20030404.1600.00-2-E46
E65	CNN_IP_20030404.1600.00-2-E47
E66	CNN_IP_20030404.1600.00-2-E48
E67	CNN_IP_20030404.1600.00-2-E49
E68	CNN_IP_20030404.1600.00-2-E50
E69	CNN_IP_20030404.1600.00-2-E51
E70	CNN_IP_20030404.1600.00-2-E52
E71	CNN_IP_20030404.1600.00-2-E53
E72	CNN_IP_20030404.1600.00-2-E54
E73	CNN_IP_20030404.1600.00-2-E55
E74	CNN_IP_20030404.1600.00-2-E56
E75	CNN_IP_20030404.1600.00-2-E57
E76	CNN_IP_20030404.1600.00-2-E58
E77	CNN_IP_20030404.1600.00-2-E59
E79	CNN_IP_20030404.1600.00-2-E60
E80	CNN_IP_20030404.1600.00-2-E61
E81	CNN_IP_20030404.1600.00-2-E62
E82	CNN_IP_20030404.1600.00-2-E63
E83	CNN_IP_20030404.1600.00-2-E64
E84	CNN_IP_20030404.1600.00-2-E65
E85	CNN_IP_20030404.1600.00-2-E66
E87	CNN_IP_20030404.1600.00-2-E67
E88	CNN_IP_20030404.1600.00-2-E68
E89	CNN_IP_20030404.1600.00-2-E69
E90	CNN_IP_20030404.1600.00-2-E70
E91	CNN_IP_20030404.1600.00-2-E71
E92	CNN_IP_20030404.1600.00-2-E72
E93	CNN_IP_20030404.1600.00-2-E73
E95	CNN_IP_20030404.1600.00-2-E74
E96	CNN_IP_20030404.1600.00-2-E75
E97	CNN_IP_20030404.1600.00-2-E76
E98	CNN_IP_20030404.1600.00-2-E77
E99	CNN_IP_20030404.1600.00-2-E78
E100	CNN_IP_20030404.1600.00-2-E79
E101	CNN_IP_20030404.1600.00-2-E80
E102	CNN_IP_20030404.1600.00-2-E81
E103	CNN_IP_20030404.1600.00-2-E82
E104	CNN_IP_20030404.1600.00-2-E83
E105	CNN_IP_20030404.1600.00-2-E84
E106	CNN_IP_20030404.1600.00-2-E85
E107	CNN_IP_20030404.1600.00-2-E86
E108	CNN_IP_20030404.1600.00-2-E87
E110	CNN_IP_20030404.1600.00-2-E88
E111	CNN_IP_20030404.1600.00-2-E89
E112	CNN_IP_20030404.1600.00-2-E90
E113	CNN_IP_20030404.1600.00-2-E91
E114	CNN_IP_20030404.1600.00-2-E92
E116	CNN_IP_20030404.1600.00-2-E93
E117	CNN_IP_20030404.1600.00-2-E94
E118	CNN_IP_20030404.1600.00-2-E95
E120	CNN_IP_20030404.1600.00-2-E96
E3	CNN_IP_20030404.1600.00-2-E97
E121	CNN_IP_20030404.1600.00-2-E98
E122	CNN_IP_20030404.1600.00-2-E99
E123	CNN_IP_20030404.1600.00-2-E100
E124	CNN_IP_20030404.1600.00-2-E101
E125	CNN_IP_20030404.1600.00-2-E102
E126	CNN_IP_20030404.1600.00-2-E103
E127	CNN_IP_20030404.1600.00-2-E104
E129	CNN_IP_20030404.1600.00-2-E105
E130	CNN_IP_20030404.1600.00-2-E106
E4	CNN_IP_20030404.1600.00-2-E107
E132	CNN_IP_20030404.1600.00-2-E108
E134	CNN_IP_20030404.1600.00-2-E109
E6	CNN_IP_20030404.1600.00-2-E110
E7	CNN_IP_20030404.1600.00-2-E111
E8	CNN_IP_20030404.1600.00-2-E112
E9	CNN_IP_20030404.1600.00-2-E113
E10	CNN_IP_20030404.1600.00-2-E114
E11	CNN_IP_20030404.1600.00-2-E115
E12	CNN_IP_20030404.1600.00-2-E116
E13	CNN_IP_20030404.1600.00-2-E117
E14	CNN_IP_20030404.1600.00-2-E118
E15	CNN_IP_20030404.1600.00-2-E119
EM1	CNN_IP_20030404.1600.00-2-E27-1
EM17	CNN_IP_20030404.1600.00-2-E2-2
EM18	CNN_IP_20030404.1600.00-2-E4-3
EM19	CNN_IP_20030404.1600.00-2-E5-4
EM20	CNN_IP_20030404.1600.00-2-E6-5
EM21	CNN_IP_20030404.1600.00-2-E115-6
EM22	CNN_IP_20030404.1600.00-2-E7-7
EM23	CNN_IP_20030404.1600.00-2-E8-8
EM24	CNN_IP_20030404.1600.00-2-E7-9
EM25	CNN_IP_20030404.1600.00-2-E9-10
EM26	CNN_IP_20030404.1600.00-2-E10-11
EM27	CNN_IP_20030404.1600.00-2-E11-12
EM28	CNN_IP_20030404.1600.00-2-E12-13
EM29	CNN_IP_20030404.1600.00-2-E13-14
EM30	CNN_IP_20030404.1600.00-2-E14-15
EM31	CNN_IP_20030404.1600.00-2-E7-16
EM32	CNN_IP_20030404.1600.00-2-E15-17
EM33	CNN_IP_20030404.1600.00-2-E16-18
EM34	CNN_IP_20030404.1600.00-2-E112-19
EM35	CNN_IP_20030404.1600.00-2-E112-20
EM36	CNN_IP_20030404.1600.00-2-E17-21
EM37	CNN_IP_20030404.1600.00-2-E18-22
EM38	CNN_IP_20030404.1600.00-2-E6-23
EM39	CNN_IP_20030404.1600.00-2-E115-24
EM40	CNN_IP_20030404.1600.00-2-E5-25
EM120	CNN_IP_20030404.1600.00-2-E19-26
EM42	CNN_IP_20030404.1600.00-2-E20-27
EM43	CNN_IP_20030404.1600.00-2-E21-28
EM44	CNN_IP_20030404.1600.00-2-E22-29
EM45	CNN_IP_20030404.1600.00-2-E6-30
EM46	CNN_IP_20030404.1600.00-2-E5-31
EM47	CNN_IP_20030404.1600.00-2-E5-32
EM48	CNN_IP_20030404.1600.00-2-E112-33
EM49	CNN_IP_20030404.1600.00-2-E23-34
EM50	CNN_IP_20030404.1600.00-2-E24-35
EM51	CNN_IP_20030404.1600.00-2-E25-36
EM52	CNN_IP_20030404.1600.00-2-E26-37
EM53	CNN_IP_20030404.1600.00-2-E28-38
EM54	CNN_IP_20030404.1600.00-2-E29-39
EM55	CNN_IP_20030404.1600.00-2-E30-40
EM56	CNN_IP_20030404.1600.00-2-E5-41
EM57	CNN_IP_20030404.1600.00-2-E112-42
EM58	CNN_IP_20030404.1600.00-2-E18-43
EM59	CNN_IP_20030404.1600.00-2-E31-44
EM60	CNN_IP_20030404.1600.00-2-E32-45
EM61	CNN_IP_20030404.1600.00-2-E33-46
EM62	CNN_IP_20030404.1600.00-2-E34-47
EM63	CNN_IP_20030404.1600.00-2-E35-48
EM64	CNN_IP_20030404.1600.00-2-E36-49
EM65	CNN_IP_20030404.1600.00-2-E34-50
EM66	CNN_IP_20030404.1600.00-2-E37-51
EM67	CNN_IP_20030404.1600.00-2-E31-52
EM68	CNN_IP_20030404.1600.00-2-E31-53
EM69	CNN_IP_20030404.1600.00-2-E34-54
EM70	CNN_IP_20030404.1600.00-2-E38-55
EM71	CNN_IP_20030404.1600.00-2-E31-56
EM72	CNN_IP_20030404.1600.00-2-E112-57
EM73	CNN_IP_20030404.1600.00-2-E33-58
EM74	CNN_IP_20030404.1600.00-2-E31-59
EM75	CNN_IP_20030404.1600.00-2-E39-60
EM76	CNN_IP_20030404.1600.00-2-E40-61
EM77	CNN_IP_20030404.1600.00-2-E34-62
EM78	CNN_IP_20030404.1600.00-2-E41-63
EM79	CNN_IP_20030404.1600.00-2-E40-64
EM80	CNN_IP_20030404.1600.00-2-E40-65
EM81	CNN_IP_20030404.1600.00-2-E40-66
EM82	CNN_IP_20030404.1600.00-2-E42-67
EM83	CNN_IP_20030404.1600.00-2-E43-68
EM84	CNN_IP_20030404.1600.00-2-E44-69
EM85	CNN_IP_20030404.1600.00-2-E45-70
EM86	CNN_IP_20030404.1600.00-2-E44-71
EM87	CNN_IP_20030404.1600.00-2-E31-72
EM88	CNN_IP_20030404.1600.00-2-E46-73
EM89	CNN_IP_20030404.1600.00-2-E47-74
EM90	CNN_IP_20030404.1600.00-2-E47-75
EM91	CNN_IP_20030404.1600.00-2-E115-76
EM92	CNN_IP_20030404.1600.00-2-E48-77
EM93	CNN_IP_20030404.1600.00-2-E49-78
EM94	CNN_IP_20030404.1600.00-2-E50-79
EM2	CNN_IP_20030404.1600.00-2-E97-80
EM95	CNN_IP_20030404.1600.00-2-E51-81
EM96	CNN_IP_20030404.1600.00-2-E52-82
EM97	CNN_IP_20030404.1600.00-2-E116-83
EM98	CNN_IP_20030404.1600.00-2-E117-84
EM99	CNN_IP_20030404.1600.00-2-E112-85
EM100	CNN_IP_20030404.1600.00-2-E18-86
EM101	CNN_IP_20030404.1600.00-2-E113-87
EM102	CNN_IP_20030404.1600.00-2-E116-88
EM103	CNN_IP_20030404.1600.00-2-E53-89
EM104	CNN_IP_20030404.1600.00-2-E53-90
EM121	CNN_IP_20030404.1600.00-2-E57-91
