CE9	CNN_IP_20030405.1600.01-2-CE1
CE10	CNN_IP_20030405.1600.01-2-CE2
CE11	CNN_IP_20030405.1600.01-2-CE3
CE12	CNN_IP_20030405.1600.01-2-CE4
CE14	CNN_IP_20030405.1600.01-2-CE5
CE15	CNN_IP_20030405.1600.01-2-CE6
CE16	CNN_IP_20030405.1600.01-2-CE7
CE78	CNN_IP_20030405.1600.01-2-CE8
CE18	CNN_IP_20030405.1600.01-2-CE9
CE19	CNN_IP_20030405.1600.01-2-CE10
CE20	CNN_IP_20030405.1600.01-2-CE11
CE21	CNN_IP_20030405.1600.01-2-CE12
CE25	CNN_IP_20030405.1600.01-2-CE13
CE26	CNN_IP_20030405.1600.01-2-CE14
CE28	CNN_IP_20030405.1600.01-2-CE15
CE29	CNN_IP_20030405.1600.01-2-CE16
CE31	CNN_IP_20030405.1600.01-2-CE17
CE32	CNN_IP_20030405.1600.01-2-CE18
CE33	CNN_IP_20030405.1600.01-2-CE19
CE35	CNN_IP_20030405.1600.01-2-CE20
CE1	CNN_IP_20030405.1600.01-2-CE21
CE36	CNN_IP_20030405.1600.01-2-CE22
CE37	CNN_IP_20030405.1600.01-2-CE23
CE38	CNN_IP_20030405.1600.01-2-CE24
CE39	CNN_IP_20030405.1600.01-2-CE25
CE40	CNN_IP_20030405.1600.01-2-CE26
CE41	CNN_IP_20030405.1600.01-2-CE27
CE42	CNN_IP_20030405.1600.01-2-CE28
CE43	CNN_IP_20030405.1600.01-2-CE29
CE44	CNN_IP_20030405.1600.01-2-CE30
CE45	CNN_IP_20030405.1600.01-2-CE31
CE46	CNN_IP_20030405.1600.01-2-CE32
CE47	CNN_IP_20030405.1600.01-2-CE33
CE48	CNN_IP_20030405.1600.01-2-CE34
CE49	CNN_IP_20030405.1600.01-2-CE35
CE50	CNN_IP_20030405.1600.01-2-CE36
CE51	CNN_IP_20030405.1600.01-2-CE37
CE52	CNN_IP_20030405.1600.01-2-CE38
CE54	CNN_IP_20030405.1600.01-2-CE39
CE55	CNN_IP_20030405.1600.01-2-CE40
CE56	CNN_IP_20030405.1600.01-2-CE41
CE57	CNN_IP_20030405.1600.01-2-CE42
CE58	CNN_IP_20030405.1600.01-2-CE43
CE59	CNN_IP_20030405.1600.01-2-CE44
CE60	CNN_IP_20030405.1600.01-2-CE45
CE61	CNN_IP_20030405.1600.01-2-CE46
CE62	CNN_IP_20030405.1600.01-2-CE47
CE63	CNN_IP_20030405.1600.01-2-CE48
CE64	CNN_IP_20030405.1600.01-2-CE49
CE65	CNN_IP_20030405.1600.01-2-CE50
CE66	CNN_IP_20030405.1600.01-2-CE51
CE67	CNN_IP_20030405.1600.01-2-CE52
CE68	CNN_IP_20030405.1600.01-2-CE53
CE69	CNN_IP_20030405.1600.01-2-CE54
CE70	CNN_IP_20030405.1600.01-2-CE55
CE71	CNN_IP_20030405.1600.01-2-CE56
CE72	CNN_IP_20030405.1600.01-2-CE57
CE73	CNN_IP_20030405.1600.01-2-CE58
CE74	CNN_IP_20030405.1600.01-2-CE59
CE75	CNN_IP_20030405.1600.01-2-CE60
CE76	CNN_IP_20030405.1600.01-2-CE61
CE77	CNN_IP_20030405.1600.01-2-CE62
CE2	CNN_IP_20030405.1600.01-2-CE63
CE79	CNN_IP_20030405.1600.01-2-CE64
CE80	CNN_IP_20030405.1600.01-2-CE65
CE81	CNN_IP_20030405.1600.01-2-CE66
CE3	CNN_IP_20030405.1600.01-2-CE67
CE4	CNN_IP_20030405.1600.01-2-CE68
CE5	CNN_IP_20030405.1600.01-2-CE69
CE6	CNN_IP_20030405.1600.01-2-CE70
CE7	CNN_IP_20030405.1600.01-2-CE71
CE8	CNN_IP_20030405.1600.01-2-CE72
E13	CNN_IP_20030405.1600.01-2-E1
E14	CNN_IP_20030405.1600.01-2-E2
E15	CNN_IP_20030405.1600.01-2-E3
E16	CNN_IP_20030405.1600.01-2-E4
E18	CNN_IP_20030405.1600.01-2-E5
E19	CNN_IP_20030405.1600.01-2-E6
E20	CNN_IP_20030405.1600.01-2-E7
E84	CNN_IP_20030405.1600.01-2-E8
E22	CNN_IP_20030405.1600.01-2-E9
E23	CNN_IP_20030405.1600.01-2-E10
E24	CNN_IP_20030405.1600.01-2-E11
E25	CNN_IP_20030405.1600.01-2-E12
E29	CNN_IP_20030405.1600.01-2-E13
E30	CNN_IP_20030405.1600.01-2-E14
E32	CNN_IP_20030405.1600.01-2-E15
E33	CNN_IP_20030405.1600.01-2-E16
E35	CNN_IP_20030405.1600.01-2-E17
E36	CNN_IP_20030405.1600.01-2-E18
E37	CNN_IP_20030405.1600.01-2-E19
E39	CNN_IP_20030405.1600.01-2-E20
E40	CNN_IP_20030405.1600.01-2-E21
E41	CNN_IP_20030405.1600.01-2-E22
E42	CNN_IP_20030405.1600.01-2-E23
E43	CNN_IP_20030405.1600.01-2-E24
E44	CNN_IP_20030405.1600.01-2-E25
E45	CNN_IP_20030405.1600.01-2-E26
E46	CNN_IP_20030405.1600.01-2-E27
E47	CNN_IP_20030405.1600.01-2-E28
E48	CNN_IP_20030405.1600.01-2-E29
E2	CNN_IP_20030405.1600.01-2-E30
E49	CNN_IP_20030405.1600.01-2-E31
E50	CNN_IP_20030405.1600.01-2-E32
E51	CNN_IP_20030405.1600.01-2-E33
E52	CNN_IP_20030405.1600.01-2-E34
E53	CNN_IP_20030405.1600.01-2-E35
E54	CNN_IP_20030405.1600.01-2-E36
E55	CNN_IP_20030405.1600.01-2-E37
E56	CNN_IP_20030405.1600.01-2-E38
E58	CNN_IP_20030405.1600.01-2-E39
E59	CNN_IP_20030405.1600.01-2-E40
E60	CNN_IP_20030405.1600.01-2-E41
E61	CNN_IP_20030405.1600.01-2-E42
E62	CNN_IP_20030405.1600.01-2-E43
E63	CNN_IP_20030405.1600.01-2-E44
E64	CNN_IP_20030405.1600.01-2-E45
E65	CNN_IP_20030405.1600.01-2-E46
E66	CNN_IP_20030405.1600.01-2-E47
E67	CNN_IP_20030405.1600.01-2-E48
E68	CNN_IP_20030405.1600.01-2-E49
E69	CNN_IP_20030405.1600.01-2-E50
E70	CNN_IP_20030405.1600.01-2-E51
E71	CNN_IP_20030405.1600.01-2-E52
E72	CNN_IP_20030405.1600.01-2-E53
E73	CNN_IP_20030405.1600.01-2-E54
E3	CNN_IP_20030405.1600.01-2-E55
E74	CNN_IP_20030405.1600.01-2-E56
E75	CNN_IP_20030405.1600.01-2-E57
E77	CNN_IP_20030405.1600.01-2-E58
E78	CNN_IP_20030405.1600.01-2-E59
E79	CNN_IP_20030405.1600.01-2-E60
E80	CNN_IP_20030405.1600.01-2-E61
E81	CNN_IP_20030405.1600.01-2-E62
E82	CNN_IP_20030405.1600.01-2-E63
E83	CNN_IP_20030405.1600.01-2-E64
E85	CNN_IP_20030405.1600.01-2-E65
E86	CNN_IP_20030405.1600.01-2-E66
E87	CNN_IP_20030405.1600.01-2-E67
E4	CNN_IP_20030405.1600.01-2-E68
E5	CNN_IP_20030405.1600.01-2-E69
E6	CNN_IP_20030405.1600.01-2-E70
E7	CNN_IP_20030405.1600.01-2-E71
E8	CNN_IP_20030405.1600.01-2-E72
E9	CNN_IP_20030405.1600.01-2-E73
E10	CNN_IP_20030405.1600.01-2-E74
