CE15	CNN_IP_20030329.1600.00-5-CE1
CE16	CNN_IP_20030329.1600.00-5-CE2
CE17	CNN_IP_20030329.1600.00-5-CE3
CE18	CNN_IP_20030329.1600.00-5-CE4
CE19	CNN_IP_20030329.1600.00-5-CE5
CE20	CNN_IP_20030329.1600.00-5-CE6
CE21	CNN_IP_20030329.1600.00-5-CE7
CE22	CNN_IP_20030329.1600.00-5-CE8
CE23	CNN_IP_20030329.1600.00-5-CE9
CE24	CNN_IP_20030329.1600.00-5-CE10
CE25	CNN_IP_20030329.1600.00-5-CE11
CE26	CNN_IP_20030329.1600.00-5-CE12
CE27	CNN_IP_20030329.1600.00-5-CE13
CE28	CNN_IP_20030329.1600.00-5-CE14
CE30	CNN_IP_20030329.1600.00-5-CE15
CE31	CNN_IP_20030329.1600.00-5-CE16
CE32	CNN_IP_20030329.1600.00-5-CE17
CE33	CNN_IP_20030329.1600.00-5-CE18
CE34	CNN_IP_20030329.1600.00-5-CE19
CE35	CNN_IP_20030329.1600.00-5-CE20
CE36	CNN_IP_20030329.1600.00-5-CE21
CE37	CNN_IP_20030329.1600.00-5-CE22
CE38	CNN_IP_20030329.1600.00-5-CE23
CE39	CNN_IP_20030329.1600.00-5-CE24
CE1	CNN_IP_20030329.1600.00-5-CE25
CE2	CNN_IP_20030329.1600.00-5-CE26
CE3	CNN_IP_20030329.1600.00-5-CE27
CE4	CNN_IP_20030329.1600.00-5-CE28
CE5	CNN_IP_20030329.1600.00-5-CE29
CE7	CNN_IP_20030329.1600.00-5-CE30
CE8	CNN_IP_20030329.1600.00-5-CE31
CE9	CNN_IP_20030329.1600.00-5-CE32
CE10	CNN_IP_20030329.1600.00-5-CE33
CE11	CNN_IP_20030329.1600.00-5-CE34
CE12	CNN_IP_20030329.1600.00-5-CE35
CE13	CNN_IP_20030329.1600.00-5-CE36
CE14	CNN_IP_20030329.1600.00-5-CE37
E19	CNN_IP_20030329.1600.00-5-E1
E20	CNN_IP_20030329.1600.00-5-E2
E21	CNN_IP_20030329.1600.00-5-E3
E22	CNN_IP_20030329.1600.00-5-E4
E23	CNN_IP_20030329.1600.00-5-E5
E24	CNN_IP_20030329.1600.00-5-E6
E25	CNN_IP_20030329.1600.00-5-E7
E27	CNN_IP_20030329.1600.00-5-E8
E28	CNN_IP_20030329.1600.00-5-E9
E29	CNN_IP_20030329.1600.00-5-E10
E30	CNN_IP_20030329.1600.00-5-E11
E31	CNN_IP_20030329.1600.00-5-E12
E33	CNN_IP_20030329.1600.00-5-E13
E34	CNN_IP_20030329.1600.00-5-E14
E35	CNN_IP_20030329.1600.00-5-E15
E36	CNN_IP_20030329.1600.00-5-E16
E38	CNN_IP_20030329.1600.00-5-E17
E39	CNN_IP_20030329.1600.00-5-E18
E40	CNN_IP_20030329.1600.00-5-E19
E41	CNN_IP_20030329.1600.00-5-E20
E42	CNN_IP_20030329.1600.00-5-E21
E43	CNN_IP_20030329.1600.00-5-E22
