CE14	CNN_IP_20030409.1600.04-CE1
CE15	CNN_IP_20030409.1600.04-CE2
CE16	CNN_IP_20030409.1600.04-CE3
CE19	CNN_IP_20030409.1600.04-CE4
CE21	CNN_IP_20030409.1600.04-CE5
CE22	CNN_IP_20030409.1600.04-CE6
CE23	CNN_IP_20030409.1600.04-CE7
CE24	CNN_IP_20030409.1600.04-CE8
CE25	CNN_IP_20030409.1600.04-CE9
CE26	CNN_IP_20030409.1600.04-CE10
CE28	CNN_IP_20030409.1600.04-CE11
CE29	CNN_IP_20030409.1600.04-CE12
CE30	CNN_IP_20030409.1600.04-CE13
CE31	CNN_IP_20030409.1600.04-CE14
CE35	CNN_IP_20030409.1600.04-CE15
CE34	CNN_IP_20030409.1600.04-CE16
CE36	CNN_IP_20030409.1600.04-CE17
CE37	CNN_IP_20030409.1600.04-CE18
CE38	CNN_IP_20030409.1600.04-CE19
CE41	CNN_IP_20030409.1600.04-CE20
CE42	CNN_IP_20030409.1600.04-CE21
CE43	CNN_IP_20030409.1600.04-CE22
CE45	CNN_IP_20030409.1600.04-CE23
CE46	CNN_IP_20030409.1600.04-CE24
CE47	CNN_IP_20030409.1600.04-CE25
CE50	CNN_IP_20030409.1600.04-CE26
CE52	CNN_IP_20030409.1600.04-CE27
CE53	CNN_IP_20030409.1600.04-CE28
CE2	CNN_IP_20030409.1600.04-CE29
CE3	CNN_IP_20030409.1600.04-CE30
CE4	CNN_IP_20030409.1600.04-CE31
CE5	CNN_IP_20030409.1600.04-CE32
CE6	CNN_IP_20030409.1600.04-CE33
CE8	CNN_IP_20030409.1600.04-CE34
CE9	CNN_IP_20030409.1600.04-CE35
CE10	CNN_IP_20030409.1600.04-CE36
CE12	CNN_IP_20030409.1600.04-CE37
CE13	CNN_IP_20030409.1600.04-CE38
E19	CNN_IP_20030409.1600.04-E1
E20	CNN_IP_20030409.1600.04-E2
E21	CNN_IP_20030409.1600.04-E3
E22	CNN_IP_20030409.1600.04-E4
E23	CNN_IP_20030409.1600.04-E5
E24	CNN_IP_20030409.1600.04-E6
E27	CNN_IP_20030409.1600.04-E7
E29	CNN_IP_20030409.1600.04-E8
E30	CNN_IP_20030409.1600.04-E9
E31	CNN_IP_20030409.1600.04-E10
E32	CNN_IP_20030409.1600.04-E11
E33	CNN_IP_20030409.1600.04-E12
E34	CNN_IP_20030409.1600.04-E13
E36	CNN_IP_20030409.1600.04-E14
E37	CNN_IP_20030409.1600.04-E15
E38	CNN_IP_20030409.1600.04-E16
E39	CNN_IP_20030409.1600.04-E17
E46	CNN_IP_20030409.1600.04-E18
E41	CNN_IP_20030409.1600.04-E19
E42	CNN_IP_20030409.1600.04-E20
E43	CNN_IP_20030409.1600.04-E21
E47	CNN_IP_20030409.1600.04-E22
E51	CNN_IP_20030409.1600.04-E23
E50	CNN_IP_20030409.1600.04-E24
E52	CNN_IP_20030409.1600.04-E25
E53	CNN_IP_20030409.1600.04-E26
E54	CNN_IP_20030409.1600.04-E27
E55	CNN_IP_20030409.1600.04-E28
E59	CNN_IP_20030409.1600.04-E29
E60	CNN_IP_20030409.1600.04-E30
E61	CNN_IP_20030409.1600.04-E31
E63	CNN_IP_20030409.1600.04-E32
E64	CNN_IP_20030409.1600.04-E33
E65	CNN_IP_20030409.1600.04-E34
E68	CNN_IP_20030409.1600.04-E35
E2	CNN_IP_20030409.1600.04-E36
E70	CNN_IP_20030409.1600.04-E37
E71	CNN_IP_20030409.1600.04-E38
E4	CNN_IP_20030409.1600.04-E39
E6	CNN_IP_20030409.1600.04-E40
E7	CNN_IP_20030409.1600.04-E41
E8	CNN_IP_20030409.1600.04-E42
E9	CNN_IP_20030409.1600.04-E43
E45	CNN_IP_20030409.1600.04-E44
E12	CNN_IP_20030409.1600.04-E45
E13	CNN_IP_20030409.1600.04-E46
E14	CNN_IP_20030409.1600.04-E47
E15	CNN_IP_20030409.1600.04-E48
E17	CNN_IP_20030409.1600.04-E49
E18	CNN_IP_20030409.1600.04-E50
EM58	CNN_IP_20030409.1600.04-E50-1
EM16	CNN_IP_20030409.1600.04-E50-2
EM17	CNN_IP_20030409.1600.04-E1-3
EM18	CNN_IP_20030409.1600.04-E2-4
EM19	CNN_IP_20030409.1600.04-E3-5
EM20	CNN_IP_20030409.1600.04-E4-6
EM21	CNN_IP_20030409.1600.04-E5-7
EM22	CNN_IP_20030409.1600.04-E6-8
EM61	CNN_IP_20030409.1600.04-E50-9
EM62	CNN_IP_20030409.1600.04-E50-10
EM63	CNN_IP_20030409.1600.04-E14-11
EM25	CNN_IP_20030409.1600.04-E7-12
EM64	CNN_IP_20030409.1600.04-E8-13
EM27	CNN_IP_20030409.1600.04-E8-14
EM28	CNN_IP_20030409.1600.04-E45-15
EM29	CNN_IP_20030409.1600.04-E3-16
EM30	CNN_IP_20030409.1600.04-E9-17
EM31	CNN_IP_20030409.1600.04-E10-18
EM32	CNN_IP_20030409.1600.04-E11-19
EM33	CNN_IP_20030409.1600.04-E12-20
EM34	CNN_IP_20030409.1600.04-E13-21
EM66	CNN_IP_20030409.1600.04-E14-22
EM67	CNN_IP_20030409.1600.04-E50-23
EM37	CNN_IP_20030409.1600.04-E14-24
EM38	CNN_IP_20030409.1600.04-E15-25
EM39	CNN_IP_20030409.1600.04-E16-26
EM40	CNN_IP_20030409.1600.04-E16-27
EM41	CNN_IP_20030409.1600.04-E16-28
EM42	CNN_IP_20030409.1600.04-E14-29
EM43	CNN_IP_20030409.1600.04-E41-30
EM44	CNN_IP_20030409.1600.04-E14-31
EM45	CNN_IP_20030409.1600.04-E14-32
EM46	CNN_IP_20030409.1600.04-E16-33
EM47	CNN_IP_20030409.1600.04-E17-34
EM48	CNN_IP_20030409.1600.04-E14-35
EM49	CNN_IP_20030409.1600.04-E14-36
EM50	CNN_IP_20030409.1600.04-E16-37
EM68	CNN_IP_20030409.1600.04-E18-38
EM52	CNN_IP_20030409.1600.04-E14-39
EM53	CNN_IP_20030409.1600.04-E19-40
EM54	CNN_IP_20030409.1600.04-E14-41
EM55	CNN_IP_20030409.1600.04-E20-42
EM56	CNN_IP_20030409.1600.04-E21-43
EM69	CNN_IP_20030409.1600.04-E22-44
EM57	CNN_IP_20030409.1600.04-E14-45
EM70	CNN_IP_20030409.1600.04-E49-46
EM71	CNN_IP_20030409.1600.04-E14-47
EM72	CNN_IP_20030409.1600.04-E43-48
EM73	CNN_IP_20030409.1600.04-E14-49
EM85	CNN_IP_20030409.1600.04-E23-50
EM86	CNN_IP_20030409.1600.04-E50-51
EM76	CNN_IP_20030409.1600.04-E12-52
EM77	CNN_IP_20030409.1600.04-E50-53
EM78	CNN_IP_20030409.1600.04-E24-54
EM79	CNN_IP_20030409.1600.04-E50-55
EM80	CNN_IP_20030409.1600.04-E12-56
EM81	CNN_IP_20030409.1600.04-E50-57
EM82	CNN_IP_20030409.1600.04-E50-58
EM83	CNN_IP_20030409.1600.04-E24-59
EM87	CNN_IP_20030409.1600.04-E25-60
EM88	CNN_IP_20030409.1600.04-E23-61
EM89	CNN_IP_20030409.1600.04-E26-62
EM90	CNN_IP_20030409.1600.04-E23-63
EM91	CNN_IP_20030409.1600.04-E25-64
EM92	CNN_IP_20030409.1600.04-E12-65
EM93	CNN_IP_20030409.1600.04-E27-66
EM94	CNN_IP_20030409.1600.04-E12-67
EM95	CNN_IP_20030409.1600.04-E28-68
EM2	CNN_IP_20030409.1600.04-E36-69
EM96	CNN_IP_20030409.1600.04-E49-70
EM97	CNN_IP_20030409.1600.04-E12-71
EM100	CNN_IP_20030409.1600.04-E29-72
EM101	CNN_IP_20030409.1600.04-E29-73
EM102	CNN_IP_20030409.1600.04-E12-74
EM103	CNN_IP_20030409.1600.04-E30-75
EM104	CNN_IP_20030409.1600.04-E12-76
EM105	CNN_IP_20030409.1600.04-E31-77
EM107	CNN_IP_20030409.1600.04-E50-78
EM108	CNN_IP_20030409.1600.04-E50-79
EM109	CNN_IP_20030409.1600.04-E32-80
EM110	CNN_IP_20030409.1600.04-E31-81
