CE11	CNN_IP_20030405.1600.00-3-CE1
CE12	CNN_IP_20030405.1600.00-3-CE2
CE13	CNN_IP_20030405.1600.00-3-CE3
CE14	CNN_IP_20030405.1600.00-3-CE4
CE15	CNN_IP_20030405.1600.00-3-CE5
CE16	CNN_IP_20030405.1600.00-3-CE6
CE18	CNN_IP_20030405.1600.00-3-CE7
CE19	CNN_IP_20030405.1600.00-3-CE8
CE20	CNN_IP_20030405.1600.00-3-CE9
CE21	CNN_IP_20030405.1600.00-3-CE10
CE22	CNN_IP_20030405.1600.00-3-CE11
CE23	CNN_IP_20030405.1600.00-3-CE12
CE24	CNN_IP_20030405.1600.00-3-CE13
CE26	CNN_IP_20030405.1600.00-3-CE14
CE27	CNN_IP_20030405.1600.00-3-CE15
CE28	CNN_IP_20030405.1600.00-3-CE16
CE29	CNN_IP_20030405.1600.00-3-CE17
CE30	CNN_IP_20030405.1600.00-3-CE18
CE31	CNN_IP_20030405.1600.00-3-CE19
CE32	CNN_IP_20030405.1600.00-3-CE20
CE34	CNN_IP_20030405.1600.00-3-CE21
CE35	CNN_IP_20030405.1600.00-3-CE22
CE36	CNN_IP_20030405.1600.00-3-CE23
CE37	CNN_IP_20030405.1600.00-3-CE24
CE1	CNN_IP_20030405.1600.00-3-CE25
CE38	CNN_IP_20030405.1600.00-3-CE26
CE39	CNN_IP_20030405.1600.00-3-CE27
CE40	CNN_IP_20030405.1600.00-3-CE28
CE41	CNN_IP_20030405.1600.00-3-CE29
CE2	CNN_IP_20030405.1600.00-3-CE30
CE3	CNN_IP_20030405.1600.00-3-CE31
CE4	CNN_IP_20030405.1600.00-3-CE32
CE5	CNN_IP_20030405.1600.00-3-CE33
CE6	CNN_IP_20030405.1600.00-3-CE34
CE7	CNN_IP_20030405.1600.00-3-CE35
CE8	CNN_IP_20030405.1600.00-3-CE36
CE9	CNN_IP_20030405.1600.00-3-CE37
E12	CNN_IP_20030405.1600.00-3-E1
E13	CNN_IP_20030405.1600.00-3-E2
E14	CNN_IP_20030405.1600.00-3-E3
E15	CNN_IP_20030405.1600.00-3-E4
E16	CNN_IP_20030405.1600.00-3-E5
E17	CNN_IP_20030405.1600.00-3-E6
E18	CNN_IP_20030405.1600.00-3-E7
E20	CNN_IP_20030405.1600.00-3-E8
E22	CNN_IP_20030405.1600.00-3-E9
E23	CNN_IP_20030405.1600.00-3-E10
E24	CNN_IP_20030405.1600.00-3-E11
E25	CNN_IP_20030405.1600.00-3-E12
E26	CNN_IP_20030405.1600.00-3-E13
E27	CNN_IP_20030405.1600.00-3-E14
E29	CNN_IP_20030405.1600.00-3-E15
E30	CNN_IP_20030405.1600.00-3-E16
E31	CNN_IP_20030405.1600.00-3-E17
E33	CNN_IP_20030405.1600.00-3-E18
E34	CNN_IP_20030405.1600.00-3-E19
E35	CNN_IP_20030405.1600.00-3-E20
E37	CNN_IP_20030405.1600.00-3-E21
E38	CNN_IP_20030405.1600.00-3-E22
E39	CNN_IP_20030405.1600.00-3-E23
E40	CNN_IP_20030405.1600.00-3-E24
E43	CNN_IP_20030405.1600.00-3-E25
E44	CNN_IP_20030405.1600.00-3-E26
E45	CNN_IP_20030405.1600.00-3-E27
E46	CNN_IP_20030405.1600.00-3-E28
E47	CNN_IP_20030405.1600.00-3-E29
E48	CNN_IP_20030405.1600.00-3-E30
E49	CNN_IP_20030405.1600.00-3-E31
E50	CNN_IP_20030405.1600.00-3-E32
E51	CNN_IP_20030405.1600.00-3-E33
E52	CNN_IP_20030405.1600.00-3-E34
E2	CNN_IP_20030405.1600.00-3-E35
E3	CNN_IP_20030405.1600.00-3-E36
E4	CNN_IP_20030405.1600.00-3-E37
E5	CNN_IP_20030405.1600.00-3-E38
E6	CNN_IP_20030405.1600.00-3-E39
E7	CNN_IP_20030405.1600.00-3-E40
E8	CNN_IP_20030405.1600.00-3-E41
E9	CNN_IP_20030405.1600.00-3-E42
E10	CNN_IP_20030405.1600.00-3-E43
EM1	CNN_IP_20030405.1600.00-3-E35-1
EM20	CNN_IP_20030405.1600.00-3-E39-2
EM21	CNN_IP_20030405.1600.00-3-E39-3
EM22	CNN_IP_20030405.1600.00-3-E42-4
EM23	CNN_IP_20030405.1600.00-3-E1-5
EM24	CNN_IP_20030405.1600.00-3-E2-6
EM25	CNN_IP_20030405.1600.00-3-E3-7
EM26	CNN_IP_20030405.1600.00-3-E39-8
EM28	CNN_IP_20030405.1600.00-3-E4-9
EM29	CNN_IP_20030405.1600.00-3-E5-10
EM30	CNN_IP_20030405.1600.00-3-E6-11
EM32	CNN_IP_20030405.1600.00-3-E36-12
EM33	CNN_IP_20030405.1600.00-3-E36-13
EM34	CNN_IP_20030405.1600.00-3-E39-14
EM35	CNN_IP_20030405.1600.00-3-E39-15
EM36	CNN_IP_20030405.1600.00-3-E39-16
EM37	CNN_IP_20030405.1600.00-3-E36-17
EM38	CNN_IP_20030405.1600.00-3-E7-18
EM40	CNN_IP_20030405.1600.00-3-E8-19
EM42	CNN_IP_20030405.1600.00-3-E9-20
EM43	CNN_IP_20030405.1600.00-3-E10-21
EM44	CNN_IP_20030405.1600.00-3-E11-22
EM45	CNN_IP_20030405.1600.00-3-E12-23
