CE13	CNN_IP_20030412.1600.00-1-CE1
CE14	CNN_IP_20030412.1600.00-1-CE2
CE15	CNN_IP_20030412.1600.00-1-CE3
CE16	CNN_IP_20030412.1600.00-1-CE4
CE17	CNN_IP_20030412.1600.00-1-CE5
CE18	CNN_IP_20030412.1600.00-1-CE6
CE19	CNN_IP_20030412.1600.00-1-CE7
CE20	CNN_IP_20030412.1600.00-1-CE8
CE21	CNN_IP_20030412.1600.00-1-CE9
CE22	CNN_IP_20030412.1600.00-1-CE10
CE23	CNN_IP_20030412.1600.00-1-CE11
CE24	CNN_IP_20030412.1600.00-1-CE12
CE25	CNN_IP_20030412.1600.00-1-CE13
CE26	CNN_IP_20030412.1600.00-1-CE14
CE27	CNN_IP_20030412.1600.00-1-CE15
CE28	CNN_IP_20030412.1600.00-1-CE16
CE29	CNN_IP_20030412.1600.00-1-CE17
CE85	CNN_IP_20030412.1600.00-1-CE18
CE30	CNN_IP_20030412.1600.00-1-CE19
CE31	CNN_IP_20030412.1600.00-1-CE20
CE32	CNN_IP_20030412.1600.00-1-CE21
CE33	CNN_IP_20030412.1600.00-1-CE22
CE34	CNN_IP_20030412.1600.00-1-CE23
CE1	CNN_IP_20030412.1600.00-1-CE24
CE35	CNN_IP_20030412.1600.00-1-CE25
CE36	CNN_IP_20030412.1600.00-1-CE26
CE37	CNN_IP_20030412.1600.00-1-CE27
CE38	CNN_IP_20030412.1600.00-1-CE28
CE39	CNN_IP_20030412.1600.00-1-CE29
CE40	CNN_IP_20030412.1600.00-1-CE30
CE41	CNN_IP_20030412.1600.00-1-CE31
CE42	CNN_IP_20030412.1600.00-1-CE32
CE43	CNN_IP_20030412.1600.00-1-CE33
CE44	CNN_IP_20030412.1600.00-1-CE34
CE45	CNN_IP_20030412.1600.00-1-CE35
CE46	CNN_IP_20030412.1600.00-1-CE36
CE47	CNN_IP_20030412.1600.00-1-CE37
CE48	CNN_IP_20030412.1600.00-1-CE38
CE49	CNN_IP_20030412.1600.00-1-CE39
CE50	CNN_IP_20030412.1600.00-1-CE40
CE51	CNN_IP_20030412.1600.00-1-CE41
CE52	CNN_IP_20030412.1600.00-1-CE42
CE53	CNN_IP_20030412.1600.00-1-CE43
CE54	CNN_IP_20030412.1600.00-1-CE44
CE55	CNN_IP_20030412.1600.00-1-CE45
CE56	CNN_IP_20030412.1600.00-1-CE46
CE86	CNN_IP_20030412.1600.00-1-CE47
CE58	CNN_IP_20030412.1600.00-1-CE48
CE59	CNN_IP_20030412.1600.00-1-CE49
CE60	CNN_IP_20030412.1600.00-1-CE50
CE61	CNN_IP_20030412.1600.00-1-CE51
CE62	CNN_IP_20030412.1600.00-1-CE52
CE63	CNN_IP_20030412.1600.00-1-CE53
CE64	CNN_IP_20030412.1600.00-1-CE54
CE65	CNN_IP_20030412.1600.00-1-CE55
CE66	CNN_IP_20030412.1600.00-1-CE56
CE67	CNN_IP_20030412.1600.00-1-CE57
CE2	CNN_IP_20030412.1600.00-1-CE58
CE68	CNN_IP_20030412.1600.00-1-CE59
CE69	CNN_IP_20030412.1600.00-1-CE60
CE70	CNN_IP_20030412.1600.00-1-CE61
CE71	CNN_IP_20030412.1600.00-1-CE62
CE72	CNN_IP_20030412.1600.00-1-CE63
CE73	CNN_IP_20030412.1600.00-1-CE64
CE74	CNN_IP_20030412.1600.00-1-CE65
CE75	CNN_IP_20030412.1600.00-1-CE66
CE76	CNN_IP_20030412.1600.00-1-CE67
CE77	CNN_IP_20030412.1600.00-1-CE68
CE78	CNN_IP_20030412.1600.00-1-CE69
CE79	CNN_IP_20030412.1600.00-1-CE70
CE80	CNN_IP_20030412.1600.00-1-CE71
CE81	CNN_IP_20030412.1600.00-1-CE72
CE82	CNN_IP_20030412.1600.00-1-CE73
CE83	CNN_IP_20030412.1600.00-1-CE74
CE84	CNN_IP_20030412.1600.00-1-CE75
CE87	CNN_IP_20030412.1600.00-1-CE76
CE88	CNN_IP_20030412.1600.00-1-CE77
CE89	CNN_IP_20030412.1600.00-1-CE78
CE90	CNN_IP_20030412.1600.00-1-CE79
CE91	CNN_IP_20030412.1600.00-1-CE80
CE92	CNN_IP_20030412.1600.00-1-CE81
CE93	CNN_IP_20030412.1600.00-1-CE82
CE3	CNN_IP_20030412.1600.00-1-CE83
CE4	CNN_IP_20030412.1600.00-1-CE84
CE5	CNN_IP_20030412.1600.00-1-CE85
CE6	CNN_IP_20030412.1600.00-1-CE86
CE7	CNN_IP_20030412.1600.00-1-CE87
CE8	CNN_IP_20030412.1600.00-1-CE88
CE9	CNN_IP_20030412.1600.00-1-CE89
CE10	CNN_IP_20030412.1600.00-1-CE90
CE11	CNN_IP_20030412.1600.00-1-CE91
CE12	CNN_IP_20030412.1600.00-1-CE92
E15	CNN_IP_20030412.1600.00-1-E1
E16	CNN_IP_20030412.1600.00-1-E2
E17	CNN_IP_20030412.1600.00-1-E3
E18	CNN_IP_20030412.1600.00-1-E4
E19	CNN_IP_20030412.1600.00-1-E5
E20	CNN_IP_20030412.1600.00-1-E6
E22	CNN_IP_20030412.1600.00-1-E7
E23	CNN_IP_20030412.1600.00-1-E8
E24	CNN_IP_20030412.1600.00-1-E9
E25	CNN_IP_20030412.1600.00-1-E10
E27	CNN_IP_20030412.1600.00-1-E11
E28	CNN_IP_20030412.1600.00-1-E12
E29	CNN_IP_20030412.1600.00-1-E13
E30	CNN_IP_20030412.1600.00-1-E14
E32	CNN_IP_20030412.1600.00-1-E15
E33	CNN_IP_20030412.1600.00-1-E16
E34	CNN_IP_20030412.1600.00-1-E17
E35	CNN_IP_20030412.1600.00-1-E18
E36	CNN_IP_20030412.1600.00-1-E19
E37	CNN_IP_20030412.1600.00-1-E20
E38	CNN_IP_20030412.1600.00-1-E21
E39	CNN_IP_20030412.1600.00-1-E22
E116	CNN_IP_20030412.1600.00-1-E23
E41	CNN_IP_20030412.1600.00-1-E24
E1	CNN_IP_20030412.1600.00-1-E25
E42	CNN_IP_20030412.1600.00-1-E26
E43	CNN_IP_20030412.1600.00-1-E27
E45	CNN_IP_20030412.1600.00-1-E28
E47	CNN_IP_20030412.1600.00-1-E29
E48	CNN_IP_20030412.1600.00-1-E30
E49	CNN_IP_20030412.1600.00-1-E31
E50	CNN_IP_20030412.1600.00-1-E32
E52	CNN_IP_20030412.1600.00-1-E33
E54	CNN_IP_20030412.1600.00-1-E34
E55	CNN_IP_20030412.1600.00-1-E35
E56	CNN_IP_20030412.1600.00-1-E36
E57	CNN_IP_20030412.1600.00-1-E37
E58	CNN_IP_20030412.1600.00-1-E38
E59	CNN_IP_20030412.1600.00-1-E39
E60	CNN_IP_20030412.1600.00-1-E40
E61	CNN_IP_20030412.1600.00-1-E41
E62	CNN_IP_20030412.1600.00-1-E42
E63	CNN_IP_20030412.1600.00-1-E43
E64	CNN_IP_20030412.1600.00-1-E44
E65	CNN_IP_20030412.1600.00-1-E45
E66	CNN_IP_20030412.1600.00-1-E46
E67	CNN_IP_20030412.1600.00-1-E47
E68	CNN_IP_20030412.1600.00-1-E48
E69	CNN_IP_20030412.1600.00-1-E49
E70	CNN_IP_20030412.1600.00-1-E50
E71	CNN_IP_20030412.1600.00-1-E51
E72	CNN_IP_20030412.1600.00-1-E52
E73	CNN_IP_20030412.1600.00-1-E53
E74	CNN_IP_20030412.1600.00-1-E54
E75	CNN_IP_20030412.1600.00-1-E55
E76	CNN_IP_20030412.1600.00-1-E56
E118	CNN_IP_20030412.1600.00-1-E57
E78	CNN_IP_20030412.1600.00-1-E58
E2	CNN_IP_20030412.1600.00-1-E59
E79	CNN_IP_20030412.1600.00-1-E60
E80	CNN_IP_20030412.1600.00-1-E61
E81	CNN_IP_20030412.1600.00-1-E62
E82	CNN_IP_20030412.1600.00-1-E63
E83	CNN_IP_20030412.1600.00-1-E64
E84	CNN_IP_20030412.1600.00-1-E65
E85	CNN_IP_20030412.1600.00-1-E66
E87	CNN_IP_20030412.1600.00-1-E67
E89	CNN_IP_20030412.1600.00-1-E68
E90	CNN_IP_20030412.1600.00-1-E69
E91	CNN_IP_20030412.1600.00-1-E70
E92	CNN_IP_20030412.1600.00-1-E71
E93	CNN_IP_20030412.1600.00-1-E72
E95	CNN_IP_20030412.1600.00-1-E73
E96	CNN_IP_20030412.1600.00-1-E74
E97	CNN_IP_20030412.1600.00-1-E75
E98	CNN_IP_20030412.1600.00-1-E76
E99	CNN_IP_20030412.1600.00-1-E77
E101	CNN_IP_20030412.1600.00-1-E78
E102	CNN_IP_20030412.1600.00-1-E79
E103	CNN_IP_20030412.1600.00-1-E80
E104	CNN_IP_20030412.1600.00-1-E81
E105	CNN_IP_20030412.1600.00-1-E82
E106	CNN_IP_20030412.1600.00-1-E83
E107	CNN_IP_20030412.1600.00-1-E84
E108	CNN_IP_20030412.1600.00-1-E85
E109	CNN_IP_20030412.1600.00-1-E86
E110	CNN_IP_20030412.1600.00-1-E87
E111	CNN_IP_20030412.1600.00-1-E88
E112	CNN_IP_20030412.1600.00-1-E89
E113	CNN_IP_20030412.1600.00-1-E90
E114	CNN_IP_20030412.1600.00-1-E91
E115	CNN_IP_20030412.1600.00-1-E92
E120	CNN_IP_20030412.1600.00-1-E93
E121	CNN_IP_20030412.1600.00-1-E94
E122	CNN_IP_20030412.1600.00-1-E95
E123	CNN_IP_20030412.1600.00-1-E96
E124	CNN_IP_20030412.1600.00-1-E97
E125	CNN_IP_20030412.1600.00-1-E98
E126	CNN_IP_20030412.1600.00-1-E99
E127	CNN_IP_20030412.1600.00-1-E100
E3	CNN_IP_20030412.1600.00-1-E101
E128	CNN_IP_20030412.1600.00-1-E102
E4	CNN_IP_20030412.1600.00-1-E103
E6	CNN_IP_20030412.1600.00-1-E104
E7	CNN_IP_20030412.1600.00-1-E105
E8	CNN_IP_20030412.1600.00-1-E106
E9	CNN_IP_20030412.1600.00-1-E107
E10	CNN_IP_20030412.1600.00-1-E108
E11	CNN_IP_20030412.1600.00-1-E109
E12	CNN_IP_20030412.1600.00-1-E110
E13	CNN_IP_20030412.1600.00-1-E111
E14	CNN_IP_20030412.1600.00-1-E112
EM1	CNN_IP_20030412.1600.00-1-E25-1
EM18	CNN_IP_20030412.1600.00-1-E1-2
EM19	CNN_IP_20030412.1600.00-1-E105-3
EM20	CNN_IP_20030412.1600.00-1-E2-4
EM202	CNN_IP_20030412.1600.00-1-E23-5
