CE11	CNN_IP_20030330.1600.06-CE1
CE12	CNN_IP_20030330.1600.06-CE2
CE13	CNN_IP_20030330.1600.06-CE3
CE14	CNN_IP_20030330.1600.06-CE4
CE15	CNN_IP_20030330.1600.06-CE5
CE16	CNN_IP_20030330.1600.06-CE6
CE39	CNN_IP_20030330.1600.06-CE7
CE17	CNN_IP_20030330.1600.06-CE8
CE18	CNN_IP_20030330.1600.06-CE9
CE20	CNN_IP_20030330.1600.06-CE10
CE21	CNN_IP_20030330.1600.06-CE11
CE22	CNN_IP_20030330.1600.06-CE12
CE23	CNN_IP_20030330.1600.06-CE13
CE24	CNN_IP_20030330.1600.06-CE14
CE25	CNN_IP_20030330.1600.06-CE15
CE26	CNN_IP_20030330.1600.06-CE16
CE27	CNN_IP_20030330.1600.06-CE17
CE28	CNN_IP_20030330.1600.06-CE18
CE30	CNN_IP_20030330.1600.06-CE19
CE31	CNN_IP_20030330.1600.06-CE20
CE32	CNN_IP_20030330.1600.06-CE21
CE33	CNN_IP_20030330.1600.06-CE22
CE40	CNN_IP_20030330.1600.06-CE23
CE35	CNN_IP_20030330.1600.06-CE24
CE36	CNN_IP_20030330.1600.06-CE25
CE38	CNN_IP_20030330.1600.06-CE26
CE1	CNN_IP_20030330.1600.06-CE27
CE41	CNN_IP_20030330.1600.06-CE28
CE42	CNN_IP_20030330.1600.06-CE29
CE44	CNN_IP_20030330.1600.06-CE30
CE45	CNN_IP_20030330.1600.06-CE31
CE46	CNN_IP_20030330.1600.06-CE32
CE47	CNN_IP_20030330.1600.06-CE33
CE2	CNN_IP_20030330.1600.06-CE34
CE3	CNN_IP_20030330.1600.06-CE35
CE4	CNN_IP_20030330.1600.06-CE36
CE5	CNN_IP_20030330.1600.06-CE37
CE6	CNN_IP_20030330.1600.06-CE38
CE7	CNN_IP_20030330.1600.06-CE39
CE8	CNN_IP_20030330.1600.06-CE40
CE9	CNN_IP_20030330.1600.06-CE41
CE10	CNN_IP_20030330.1600.06-CE42
E14	CNN_IP_20030330.1600.06-E1
E15	CNN_IP_20030330.1600.06-E2
E16	CNN_IP_20030330.1600.06-E3
E17	CNN_IP_20030330.1600.06-E4
E19	CNN_IP_20030330.1600.06-E5
E20	CNN_IP_20030330.1600.06-E6
E49	CNN_IP_20030330.1600.06-E7
E21	CNN_IP_20030330.1600.06-E8
E22	CNN_IP_20030330.1600.06-E9
E23	CNN_IP_20030330.1600.06-E10
E50	CNN_IP_20030330.1600.06-E11
E25	CNN_IP_20030330.1600.06-E12
E26	CNN_IP_20030330.1600.06-E13
E27	CNN_IP_20030330.1600.06-E14
E28	CNN_IP_20030330.1600.06-E15
E29	CNN_IP_20030330.1600.06-E16
E30	CNN_IP_20030330.1600.06-E17
E31	CNN_IP_20030330.1600.06-E18
E32	CNN_IP_20030330.1600.06-E19
E33	CNN_IP_20030330.1600.06-E20
E34	CNN_IP_20030330.1600.06-E21
E51	CNN_IP_20030330.1600.06-E22
E37	CNN_IP_20030330.1600.06-E23
E1	CNN_IP_20030330.1600.06-E24
E38	CNN_IP_20030330.1600.06-E25
E39	CNN_IP_20030330.1600.06-E26
E40	CNN_IP_20030330.1600.06-E27
E41	CNN_IP_20030330.1600.06-E28
E44	CNN_IP_20030330.1600.06-E29
E45	CNN_IP_20030330.1600.06-E30
E53	CNN_IP_20030330.1600.06-E31
E47	CNN_IP_20030330.1600.06-E32
E48	CNN_IP_20030330.1600.06-E33
E54	CNN_IP_20030330.1600.06-E34
E55	CNN_IP_20030330.1600.06-E35
E56	CNN_IP_20030330.1600.06-E36
E57	CNN_IP_20030330.1600.06-E37
E59	CNN_IP_20030330.1600.06-E38
E60	CNN_IP_20030330.1600.06-E39
E61	CNN_IP_20030330.1600.06-E40
E62	CNN_IP_20030330.1600.06-E41
E63	CNN_IP_20030330.1600.06-E42
E2	CNN_IP_20030330.1600.06-E43
E3	CNN_IP_20030330.1600.06-E44
E4	CNN_IP_20030330.1600.06-E45
E5	CNN_IP_20030330.1600.06-E46
E6	CNN_IP_20030330.1600.06-E47
E7	CNN_IP_20030330.1600.06-E48
E8	CNN_IP_20030330.1600.06-E49
E9	CNN_IP_20030330.1600.06-E50
E10	CNN_IP_20030330.1600.06-E51
E11	CNN_IP_20030330.1600.06-E52
EM1	CNN_IP_20030330.1600.06-E24-1
EM19	CNN_IP_20030330.1600.06-E1-2
EM20	CNN_IP_20030330.1600.06-E2-3
EM21	CNN_IP_20030330.1600.06-E3-4
EM22	CNN_IP_20030330.1600.06-E3-5
EM23	CNN_IP_20030330.1600.06-E4-6
EM24	CNN_IP_20030330.1600.06-E5-7
EM76	CNN_IP_20030330.1600.06-E7-8
EM25	CNN_IP_20030330.1600.06-E43-9
EM26	CNN_IP_20030330.1600.06-E47-10
EM27	CNN_IP_20030330.1600.06-E6-11
EM28	CNN_IP_20030330.1600.06-E4-12
