CE14	CNN_IP_20030406.1600.03-CE1
CE15	CNN_IP_20030406.1600.03-CE2
CE16	CNN_IP_20030406.1600.03-CE3
CE17	CNN_IP_20030406.1600.03-CE4
CE18	CNN_IP_20030406.1600.03-CE5
CE19	CNN_IP_20030406.1600.03-CE6
CE20	CNN_IP_20030406.1600.03-CE7
CE21	CNN_IP_20030406.1600.03-CE8
CE22	CNN_IP_20030406.1600.03-CE9
CE23	CNN_IP_20030406.1600.03-CE10
CE24	CNN_IP_20030406.1600.03-CE11
CE25	CNN_IP_20030406.1600.03-CE12
CE26	CNN_IP_20030406.1600.03-CE13
CE27	CNN_IP_20030406.1600.03-CE14
CE30	CNN_IP_20030406.1600.03-CE15
CE31	CNN_IP_20030406.1600.03-CE16
CE32	CNN_IP_20030406.1600.03-CE17
CE33	CNN_IP_20030406.1600.03-CE18
CE34	CNN_IP_20030406.1600.03-CE19
CE35	CNN_IP_20030406.1600.03-CE20
CE36	CNN_IP_20030406.1600.03-CE21
CE37	CNN_IP_20030406.1600.03-CE22
CE38	CNN_IP_20030406.1600.03-CE23
CE39	CNN_IP_20030406.1600.03-CE24
CE40	CNN_IP_20030406.1600.03-CE25
CE41	CNN_IP_20030406.1600.03-CE26
CE42	CNN_IP_20030406.1600.03-CE27
CE1	CNN_IP_20030406.1600.03-CE28
CE43	CNN_IP_20030406.1600.03-CE29
CE44	CNN_IP_20030406.1600.03-CE30
CE45	CNN_IP_20030406.1600.03-CE31
CE46	CNN_IP_20030406.1600.03-CE32
CE47	CNN_IP_20030406.1600.03-CE33
CE48	CNN_IP_20030406.1600.03-CE34
CE49	CNN_IP_20030406.1600.03-CE35
CE50	CNN_IP_20030406.1600.03-CE36
CE51	CNN_IP_20030406.1600.03-CE37
CE2	CNN_IP_20030406.1600.03-CE38
CE3	CNN_IP_20030406.1600.03-CE39
CE4	CNN_IP_20030406.1600.03-CE40
CE5	CNN_IP_20030406.1600.03-CE41
CE6	CNN_IP_20030406.1600.03-CE42
CE7	CNN_IP_20030406.1600.03-CE43
CE8	CNN_IP_20030406.1600.03-CE44
CE9	CNN_IP_20030406.1600.03-CE45
CE10	CNN_IP_20030406.1600.03-CE46
CE11	CNN_IP_20030406.1600.03-CE47
CE12	CNN_IP_20030406.1600.03-CE48
CE13	CNN_IP_20030406.1600.03-CE49
E17	CNN_IP_20030406.1600.03-E1
E18	CNN_IP_20030406.1600.03-E2
E20	CNN_IP_20030406.1600.03-E3
E21	CNN_IP_20030406.1600.03-E4
E22	CNN_IP_20030406.1600.03-E5
E23	CNN_IP_20030406.1600.03-E6
E24	CNN_IP_20030406.1600.03-E7
E25	CNN_IP_20030406.1600.03-E8
E26	CNN_IP_20030406.1600.03-E9
E27	CNN_IP_20030406.1600.03-E10
E28	CNN_IP_20030406.1600.03-E11
E29	CNN_IP_20030406.1600.03-E12
E30	CNN_IP_20030406.1600.03-E13
E31	CNN_IP_20030406.1600.03-E14
E32	CNN_IP_20030406.1600.03-E15
E34	CNN_IP_20030406.1600.03-E16
E35	CNN_IP_20030406.1600.03-E17
E36	CNN_IP_20030406.1600.03-E18
E37	CNN_IP_20030406.1600.03-E19
E38	CNN_IP_20030406.1600.03-E20
E40	CNN_IP_20030406.1600.03-E21
E43	CNN_IP_20030406.1600.03-E22
E44	CNN_IP_20030406.1600.03-E23
E45	CNN_IP_20030406.1600.03-E24
E46	CNN_IP_20030406.1600.03-E25
E1	CNN_IP_20030406.1600.03-E26
E47	CNN_IP_20030406.1600.03-E27
E48	CNN_IP_20030406.1600.03-E28
E49	CNN_IP_20030406.1600.03-E29
E50	CNN_IP_20030406.1600.03-E30
E51	CNN_IP_20030406.1600.03-E31
E52	CNN_IP_20030406.1600.03-E32
E53	CNN_IP_20030406.1600.03-E33
E54	CNN_IP_20030406.1600.03-E34
E55	CNN_IP_20030406.1600.03-E35
E56	CNN_IP_20030406.1600.03-E36
E57	CNN_IP_20030406.1600.03-E37
E58	CNN_IP_20030406.1600.03-E38
E59	CNN_IP_20030406.1600.03-E39
E60	CNN_IP_20030406.1600.03-E40
E61	CNN_IP_20030406.1600.03-E41
E62	CNN_IP_20030406.1600.03-E42
E63	CNN_IP_20030406.1600.03-E43
E64	CNN_IP_20030406.1600.03-E44
E65	CNN_IP_20030406.1600.03-E45
E66	CNN_IP_20030406.1600.03-E46
E67	CNN_IP_20030406.1600.03-E47
E68	CNN_IP_20030406.1600.03-E48
E69	CNN_IP_20030406.1600.03-E49
E70	CNN_IP_20030406.1600.03-E50
E71	CNN_IP_20030406.1600.03-E51
E72	CNN_IP_20030406.1600.03-E52
E73	CNN_IP_20030406.1600.03-E53
E74	CNN_IP_20030406.1600.03-E54
E2	CNN_IP_20030406.1600.03-E55
E4	CNN_IP_20030406.1600.03-E56
E5	CNN_IP_20030406.1600.03-E57
E6	CNN_IP_20030406.1600.03-E58
E7	CNN_IP_20030406.1600.03-E59
E8	CNN_IP_20030406.1600.03-E60
E9	CNN_IP_20030406.1600.03-E61
E10	CNN_IP_20030406.1600.03-E62
E11	CNN_IP_20030406.1600.03-E63
E12	CNN_IP_20030406.1600.03-E64
E13	CNN_IP_20030406.1600.03-E65
E14	CNN_IP_20030406.1600.03-E66
E16	CNN_IP_20030406.1600.03-E67
EM1	CNN_IP_20030406.1600.03-E26-1
EM16	CNN_IP_20030406.1600.03-E1-2
EM17	CNN_IP_20030406.1600.03-E2-3
EM18	CNN_IP_20030406.1600.03-E3-4
EM19	CNN_IP_20030406.1600.03-E2-5
EM20	CNN_IP_20030406.1600.03-E4-6
EM21	CNN_IP_20030406.1600.03-E5-7
EM22	CNN_IP_20030406.1600.03-E6-8
EM23	CNN_IP_20030406.1600.03-E7-9
EM24	CNN_IP_20030406.1600.03-E5-10
EM25	CNN_IP_20030406.1600.03-E8-11
EM26	CNN_IP_20030406.1600.03-E9-12
EM27	CNN_IP_20030406.1600.03-E10-13
EM28	CNN_IP_20030406.1600.03-E60-14
EM29	CNN_IP_20030406.1600.03-E60-15
EM30	CNN_IP_20030406.1600.03-E11-16
EM31	CNN_IP_20030406.1600.03-E12-17
EM32	CNN_IP_20030406.1600.03-E13-18
EM33	CNN_IP_20030406.1600.03-E62-19
EM34	CNN_IP_20030406.1600.03-E62-20
EM35	CNN_IP_20030406.1600.03-E14-21
EM36	CNN_IP_20030406.1600.03-E11-22
EM37	CNN_IP_20030406.1600.03-E15-23
EM38	CNN_IP_20030406.1600.03-E16-24
EM39	CNN_IP_20030406.1600.03-E17-25
EM40	CNN_IP_20030406.1600.03-E18-26
