CE11	CNN_IP_20030329.1600.00-2-CE1
CE12	CNN_IP_20030329.1600.00-2-CE2
CE13	CNN_IP_20030329.1600.00-2-CE3
CE15	CNN_IP_20030329.1600.00-2-CE4
CE16	CNN_IP_20030329.1600.00-2-CE5
CE17	CNN_IP_20030329.1600.00-2-CE6
CE18	CNN_IP_20030329.1600.00-2-CE7
CE19	CNN_IP_20030329.1600.00-2-CE8
CE20	CNN_IP_20030329.1600.00-2-CE9
CE21	CNN_IP_20030329.1600.00-2-CE10
CE22	CNN_IP_20030329.1600.00-2-CE11
CE23	CNN_IP_20030329.1600.00-2-CE12
CE24	CNN_IP_20030329.1600.00-2-CE13
CE25	CNN_IP_20030329.1600.00-2-CE14
CE26	CNN_IP_20030329.1600.00-2-CE15
CE27	CNN_IP_20030329.1600.00-2-CE16
CE30	CNN_IP_20030329.1600.00-2-CE17
CE31	CNN_IP_20030329.1600.00-2-CE18
CE32	CNN_IP_20030329.1600.00-2-CE19
CE33	CNN_IP_20030329.1600.00-2-CE20
CE34	CNN_IP_20030329.1600.00-2-CE21
CE1	CNN_IP_20030329.1600.00-2-CE22
CE35	CNN_IP_20030329.1600.00-2-CE23
CE36	CNN_IP_20030329.1600.00-2-CE24
CE38	CNN_IP_20030329.1600.00-2-CE25
CE39	CNN_IP_20030329.1600.00-2-CE26
CE40	CNN_IP_20030329.1600.00-2-CE27
CE41	CNN_IP_20030329.1600.00-2-CE28
CE42	CNN_IP_20030329.1600.00-2-CE29
CE43	CNN_IP_20030329.1600.00-2-CE30
CE44	CNN_IP_20030329.1600.00-2-CE31
CE45	CNN_IP_20030329.1600.00-2-CE32
CE46	CNN_IP_20030329.1600.00-2-CE33
CE47	CNN_IP_20030329.1600.00-2-CE34
CE48	CNN_IP_20030329.1600.00-2-CE35
CE49	CNN_IP_20030329.1600.00-2-CE36
CE50	CNN_IP_20030329.1600.00-2-CE37
CE51	CNN_IP_20030329.1600.00-2-CE38
CE55	CNN_IP_20030329.1600.00-2-CE39
CE56	CNN_IP_20030329.1600.00-2-CE40
CE57	CNN_IP_20030329.1600.00-2-CE41
CE58	CNN_IP_20030329.1600.00-2-CE42
CE59	CNN_IP_20030329.1600.00-2-CE43
CE60	CNN_IP_20030329.1600.00-2-CE44
CE61	CNN_IP_20030329.1600.00-2-CE45
CE62	CNN_IP_20030329.1600.00-2-CE46
