CE8	CNN_IP_20030410.1600.03-2-CE1
CE9	CNN_IP_20030410.1600.03-2-CE2
CE10	CNN_IP_20030410.1600.03-2-CE3
CE11	CNN_IP_20030410.1600.03-2-CE4
CE12	CNN_IP_20030410.1600.03-2-CE5
CE13	CNN_IP_20030410.1600.03-2-CE6
CE14	CNN_IP_20030410.1600.03-2-CE7
CE16	CNN_IP_20030410.1600.03-2-CE8
CE17	CNN_IP_20030410.1600.03-2-CE9
CE18	CNN_IP_20030410.1600.03-2-CE10
CE19	CNN_IP_20030410.1600.03-2-CE11
CE20	CNN_IP_20030410.1600.03-2-CE12
CE21	CNN_IP_20030410.1600.03-2-CE13
CE22	CNN_IP_20030410.1600.03-2-CE14
CE23	CNN_IP_20030410.1600.03-2-CE15
CE24	CNN_IP_20030410.1600.03-2-CE16
CE25	CNN_IP_20030410.1600.03-2-CE17
CE26	CNN_IP_20030410.1600.03-2-CE18
CE27	CNN_IP_20030410.1600.03-2-CE19
CE28	CNN_IP_20030410.1600.03-2-CE20
CE29	CNN_IP_20030410.1600.03-2-CE21
CE30	CNN_IP_20030410.1600.03-2-CE22
CE32	CNN_IP_20030410.1600.03-2-CE23
CE1	CNN_IP_20030410.1600.03-2-CE24
CE33	CNN_IP_20030410.1600.03-2-CE25
CE34	CNN_IP_20030410.1600.03-2-CE26
CE35	CNN_IP_20030410.1600.03-2-CE27
CE36	CNN_IP_20030410.1600.03-2-CE28
CE37	CNN_IP_20030410.1600.03-2-CE29
CE38	CNN_IP_20030410.1600.03-2-CE30
CE39	CNN_IP_20030410.1600.03-2-CE31
CE40	CNN_IP_20030410.1600.03-2-CE32
CE41	CNN_IP_20030410.1600.03-2-CE33
CE42	CNN_IP_20030410.1600.03-2-CE34
CE43	CNN_IP_20030410.1600.03-2-CE35
CE44	CNN_IP_20030410.1600.03-2-CE36
CE45	CNN_IP_20030410.1600.03-2-CE37
CE46	CNN_IP_20030410.1600.03-2-CE38
CE47	CNN_IP_20030410.1600.03-2-CE39
CE48	CNN_IP_20030410.1600.03-2-CE40
CE49	CNN_IP_20030410.1600.03-2-CE41
CE50	CNN_IP_20030410.1600.03-2-CE42
CE51	CNN_IP_20030410.1600.03-2-CE43
CE52	CNN_IP_20030410.1600.03-2-CE44
CE53	CNN_IP_20030410.1600.03-2-CE45
CE54	CNN_IP_20030410.1600.03-2-CE46
CE55	CNN_IP_20030410.1600.03-2-CE47
CE56	CNN_IP_20030410.1600.03-2-CE48
CE57	CNN_IP_20030410.1600.03-2-CE49
CE58	CNN_IP_20030410.1600.03-2-CE50
CE2	CNN_IP_20030410.1600.03-2-CE51
CE3	CNN_IP_20030410.1600.03-2-CE52
CE4	CNN_IP_20030410.1600.03-2-CE53
CE5	CNN_IP_20030410.1600.03-2-CE54
CE6	CNN_IP_20030410.1600.03-2-CE55
CE7	CNN_IP_20030410.1600.03-2-CE56
E14	CNN_IP_20030410.1600.03-2-E1
E15	CNN_IP_20030410.1600.03-2-E2
E16	CNN_IP_20030410.1600.03-2-E3
E17	CNN_IP_20030410.1600.03-2-E4
E19	CNN_IP_20030410.1600.03-2-E5
E20	CNN_IP_20030410.1600.03-2-E6
E21	CNN_IP_20030410.1600.03-2-E7
E22	CNN_IP_20030410.1600.03-2-E8
E23	CNN_IP_20030410.1600.03-2-E9
E24	CNN_IP_20030410.1600.03-2-E10
E26	CNN_IP_20030410.1600.03-2-E11
E27	CNN_IP_20030410.1600.03-2-E12
E28	CNN_IP_20030410.1600.03-2-E13
E29	CNN_IP_20030410.1600.03-2-E14
E30	CNN_IP_20030410.1600.03-2-E15
E31	CNN_IP_20030410.1600.03-2-E16
E32	CNN_IP_20030410.1600.03-2-E17
E33	CNN_IP_20030410.1600.03-2-E18
E34	CNN_IP_20030410.1600.03-2-E19
E1	CNN_IP_20030410.1600.03-2-E20
E35	CNN_IP_20030410.1600.03-2-E21
E36	CNN_IP_20030410.1600.03-2-E22
E37	CNN_IP_20030410.1600.03-2-E23
E38	CNN_IP_20030410.1600.03-2-E24
E39	CNN_IP_20030410.1600.03-2-E25
E40	CNN_IP_20030410.1600.03-2-E26
E41	CNN_IP_20030410.1600.03-2-E27
E43	CNN_IP_20030410.1600.03-2-E28
E44	CNN_IP_20030410.1600.03-2-E29
E45	CNN_IP_20030410.1600.03-2-E30
E46	CNN_IP_20030410.1600.03-2-E31
E47	CNN_IP_20030410.1600.03-2-E32
E48	CNN_IP_20030410.1600.03-2-E33
E49	CNN_IP_20030410.1600.03-2-E34
E50	CNN_IP_20030410.1600.03-2-E35
