CE10	CNN_IP_20030422.1600.03-CE1
CE11	CNN_IP_20030422.1600.03-CE2
CE12	CNN_IP_20030422.1600.03-CE3
CE13	CNN_IP_20030422.1600.03-CE4
CE14	CNN_IP_20030422.1600.03-CE5
CE15	CNN_IP_20030422.1600.03-CE6
CE16	CNN_IP_20030422.1600.03-CE7
CE17	CNN_IP_20030422.1600.03-CE8
CE19	CNN_IP_20030422.1600.03-CE9
CE20	CNN_IP_20030422.1600.03-CE10
CE21	CNN_IP_20030422.1600.03-CE11
CE22	CNN_IP_20030422.1600.03-CE12
CE23	CNN_IP_20030422.1600.03-CE13
CE24	CNN_IP_20030422.1600.03-CE14
CE25	CNN_IP_20030422.1600.03-CE15
CE26	CNN_IP_20030422.1600.03-CE16
CE27	CNN_IP_20030422.1600.03-CE17
CE28	CNN_IP_20030422.1600.03-CE18
CE29	CNN_IP_20030422.1600.03-CE19
CE30	CNN_IP_20030422.1600.03-CE20
CE31	CNN_IP_20030422.1600.03-CE21
CE32	CNN_IP_20030422.1600.03-CE22
CE33	CNN_IP_20030422.1600.03-CE23
CE34	CNN_IP_20030422.1600.03-CE24
CE35	CNN_IP_20030422.1600.03-CE25
CE1	CNN_IP_20030422.1600.03-CE26
CE36	CNN_IP_20030422.1600.03-CE27
CE37	CNN_IP_20030422.1600.03-CE28
CE38	CNN_IP_20030422.1600.03-CE29
CE39	CNN_IP_20030422.1600.03-CE30
CE40	CNN_IP_20030422.1600.03-CE31
CE41	CNN_IP_20030422.1600.03-CE32
CE42	CNN_IP_20030422.1600.03-CE33
CE44	CNN_IP_20030422.1600.03-CE34
CE45	CNN_IP_20030422.1600.03-CE35
CE46	CNN_IP_20030422.1600.03-CE36
CE48	CNN_IP_20030422.1600.03-CE37
CE49	CNN_IP_20030422.1600.03-CE38
CE51	CNN_IP_20030422.1600.03-CE39
CE52	CNN_IP_20030422.1600.03-CE40
CE54	CNN_IP_20030422.1600.03-CE41
CE55	CNN_IP_20030422.1600.03-CE42
CE56	CNN_IP_20030422.1600.03-CE43
CE57	CNN_IP_20030422.1600.03-CE44
CE58	CNN_IP_20030422.1600.03-CE45
CE59	CNN_IP_20030422.1600.03-CE46
CE60	CNN_IP_20030422.1600.03-CE47
CE61	CNN_IP_20030422.1600.03-CE48
CE62	CNN_IP_20030422.1600.03-CE49
CE63	CNN_IP_20030422.1600.03-CE50
CE64	CNN_IP_20030422.1600.03-CE51
CE65	CNN_IP_20030422.1600.03-CE52
CE66	CNN_IP_20030422.1600.03-CE53
CE67	CNN_IP_20030422.1600.03-CE54
CE68	CNN_IP_20030422.1600.03-CE55
CE69	CNN_IP_20030422.1600.03-CE56
CE70	CNN_IP_20030422.1600.03-CE57
CE71	CNN_IP_20030422.1600.03-CE58
CE72	CNN_IP_20030422.1600.03-CE59
CE2	CNN_IP_20030422.1600.03-CE60
CE73	CNN_IP_20030422.1600.03-CE61
CE74	CNN_IP_20030422.1600.03-CE62
CE75	CNN_IP_20030422.1600.03-CE63
CE76	CNN_IP_20030422.1600.03-CE64
CE77	CNN_IP_20030422.1600.03-CE65
CE78	CNN_IP_20030422.1600.03-CE66
CE79	CNN_IP_20030422.1600.03-CE67
CE80	CNN_IP_20030422.1600.03-CE68
CE3	CNN_IP_20030422.1600.03-CE69
CE4	CNN_IP_20030422.1600.03-CE70
CE5	CNN_IP_20030422.1600.03-CE71
CE6	CNN_IP_20030422.1600.03-CE72
CE7	CNN_IP_20030422.1600.03-CE73
CE8	CNN_IP_20030422.1600.03-CE74
CE9	CNN_IP_20030422.1600.03-CE75
E12	CNN_IP_20030422.1600.03-E1
E13	CNN_IP_20030422.1600.03-E2
E15	CNN_IP_20030422.1600.03-E3
E16	CNN_IP_20030422.1600.03-E4
E17	CNN_IP_20030422.1600.03-E5
E18	CNN_IP_20030422.1600.03-E6
E19	CNN_IP_20030422.1600.03-E7
E20	CNN_IP_20030422.1600.03-E8
E21	CNN_IP_20030422.1600.03-E9
E22	CNN_IP_20030422.1600.03-E10
E23	CNN_IP_20030422.1600.03-E11
E25	CNN_IP_20030422.1600.03-E12
E27	CNN_IP_20030422.1600.03-E13
E28	CNN_IP_20030422.1600.03-E14
E29	CNN_IP_20030422.1600.03-E15
E30	CNN_IP_20030422.1600.03-E16
E31	CNN_IP_20030422.1600.03-E17
E32	CNN_IP_20030422.1600.03-E18
E33	CNN_IP_20030422.1600.03-E19
E34	CNN_IP_20030422.1600.03-E20
E35	CNN_IP_20030422.1600.03-E21
E36	CNN_IP_20030422.1600.03-E22
E37	CNN_IP_20030422.1600.03-E23
E38	CNN_IP_20030422.1600.03-E24
E39	CNN_IP_20030422.1600.03-E25
E40	CNN_IP_20030422.1600.03-E26
E1	CNN_IP_20030422.1600.03-E27
E41	CNN_IP_20030422.1600.03-E28
E42	CNN_IP_20030422.1600.03-E29
E43	CNN_IP_20030422.1600.03-E30
E44	CNN_IP_20030422.1600.03-E31
E45	CNN_IP_20030422.1600.03-E32
E46	CNN_IP_20030422.1600.03-E33
E47	CNN_IP_20030422.1600.03-E34
E48	CNN_IP_20030422.1600.03-E35
E49	CNN_IP_20030422.1600.03-E36
E51	CNN_IP_20030422.1600.03-E37
E52	CNN_IP_20030422.1600.03-E38
E54	CNN_IP_20030422.1600.03-E39
E55	CNN_IP_20030422.1600.03-E40
E56	CNN_IP_20030422.1600.03-E41
E57	CNN_IP_20030422.1600.03-E42
E58	CNN_IP_20030422.1600.03-E43
E59	CNN_IP_20030422.1600.03-E44
E60	CNN_IP_20030422.1600.03-E45
E61	CNN_IP_20030422.1600.03-E46
E62	CNN_IP_20030422.1600.03-E47
E63	CNN_IP_20030422.1600.03-E48
E65	CNN_IP_20030422.1600.03-E49
E66	CNN_IP_20030422.1600.03-E50
E67	CNN_IP_20030422.1600.03-E51
E69	CNN_IP_20030422.1600.03-E52
E70	CNN_IP_20030422.1600.03-E53
E71	CNN_IP_20030422.1600.03-E54
E73	CNN_IP_20030422.1600.03-E55
E75	CNN_IP_20030422.1600.03-E56
E76	CNN_IP_20030422.1600.03-E57
E77	CNN_IP_20030422.1600.03-E58
E79	CNN_IP_20030422.1600.03-E59
E80	CNN_IP_20030422.1600.03-E60
E82	CNN_IP_20030422.1600.03-E61
E83	CNN_IP_20030422.1600.03-E62
E84	CNN_IP_20030422.1600.03-E63
E85	CNN_IP_20030422.1600.03-E64
E86	CNN_IP_20030422.1600.03-E65
E87	CNN_IP_20030422.1600.03-E66
E88	CNN_IP_20030422.1600.03-E67
E89	CNN_IP_20030422.1600.03-E68
E90	CNN_IP_20030422.1600.03-E69
E91	CNN_IP_20030422.1600.03-E70
E92	CNN_IP_20030422.1600.03-E71
E2	CNN_IP_20030422.1600.03-E72
E93	CNN_IP_20030422.1600.03-E73
E94	CNN_IP_20030422.1600.03-E74
E95	CNN_IP_20030422.1600.03-E75
E96	CNN_IP_20030422.1600.03-E76
E97	CNN_IP_20030422.1600.03-E77
E98	CNN_IP_20030422.1600.03-E78
E99	CNN_IP_20030422.1600.03-E79
E100	CNN_IP_20030422.1600.03-E80
E101	CNN_IP_20030422.1600.03-E81
E102	CNN_IP_20030422.1600.03-E82
E103	CNN_IP_20030422.1600.03-E83
E104	CNN_IP_20030422.1600.03-E84
E105	CNN_IP_20030422.1600.03-E85
E106	CNN_IP_20030422.1600.03-E86
E107	CNN_IP_20030422.1600.03-E87
E108	CNN_IP_20030422.1600.03-E88
E109	CNN_IP_20030422.1600.03-E89
E110	CNN_IP_20030422.1600.03-E90
E111	CNN_IP_20030422.1600.03-E91
E112	CNN_IP_20030422.1600.03-E92
E3	CNN_IP_20030422.1600.03-E93
E4	CNN_IP_20030422.1600.03-E94
E5	CNN_IP_20030422.1600.03-E95
E6	CNN_IP_20030422.1600.03-E96
E7	CNN_IP_20030422.1600.03-E97
E8	CNN_IP_20030422.1600.03-E98
E9	CNN_IP_20030422.1600.03-E99
E10	CNN_IP_20030422.1600.03-E100
E11	CNN_IP_20030422.1600.03-E101
EM1	CNN_IP_20030422.1600.03-E27-1
EM21	CNN_IP_20030422.1600.03-E100-2
EM22	CNN_IP_20030422.1600.03-E2-3
EM23	CNN_IP_20030422.1600.03-E3-4
EM24	CNN_IP_20030422.1600.03-E4-5
EM25	CNN_IP_20030422.1600.03-E5-6
EM26	CNN_IP_20030422.1600.03-E4-7
EM27	CNN_IP_20030422.1600.03-E6-8
EM28	CNN_IP_20030422.1600.03-E7-9
EM29	CNN_IP_20030422.1600.03-E8-10
EM30	CNN_IP_20030422.1600.03-E4-11
EM31	CNN_IP_20030422.1600.03-E9-12
EM32	CNN_IP_20030422.1600.03-E10-13
EM33	CNN_IP_20030422.1600.03-E11-14
EM34	CNN_IP_20030422.1600.03-E4-15
EM36	CNN_IP_20030422.1600.03-E12-16
EM38	CNN_IP_20030422.1600.03-E13-17
EM39	CNN_IP_20030422.1600.03-E4-18
EM40	CNN_IP_20030422.1600.03-E12-19
EM41	CNN_IP_20030422.1600.03-E14-20
EM42	CNN_IP_20030422.1600.03-E4-21
EM43	CNN_IP_20030422.1600.03-E15-22
EM44	CNN_IP_20030422.1600.03-E16-23
EM45	CNN_IP_20030422.1600.03-E18-24
EM46	CNN_IP_20030422.1600.03-E19-25
EM47	CNN_IP_20030422.1600.03-E20-26
EM48	CNN_IP_20030422.1600.03-E21-27
EM49	CNN_IP_20030422.1600.03-E16-28
EM50	CNN_IP_20030422.1600.03-E16-29
EM51	CNN_IP_20030422.1600.03-E22-30
EM53	CNN_IP_20030422.1600.03-E23-31
EM54	CNN_IP_20030422.1600.03-E24-32
EM55	CNN_IP_20030422.1600.03-E25-33
EM56	CNN_IP_20030422.1600.03-E25-34
EM57	CNN_IP_20030422.1600.03-E26-35
EM58	CNN_IP_20030422.1600.03-E28-36
