CE13	CNN_IP_20030408.1600.03-CE1
CE14	CNN_IP_20030408.1600.03-CE2
CE15	CNN_IP_20030408.1600.03-CE3
CE16	CNN_IP_20030408.1600.03-CE4
CE17	CNN_IP_20030408.1600.03-CE5
CE18	CNN_IP_20030408.1600.03-CE6
CE19	CNN_IP_20030408.1600.03-CE7
CE20	CNN_IP_20030408.1600.03-CE8
CE21	CNN_IP_20030408.1600.03-CE9
CE22	CNN_IP_20030408.1600.03-CE10
CE23	CNN_IP_20030408.1600.03-CE11
CE24	CNN_IP_20030408.1600.03-CE12
CE25	CNN_IP_20030408.1600.03-CE13
CE26	CNN_IP_20030408.1600.03-CE14
CE27	CNN_IP_20030408.1600.03-CE15
CE28	CNN_IP_20030408.1600.03-CE16
CE29	CNN_IP_20030408.1600.03-CE17
CE30	CNN_IP_20030408.1600.03-CE18
CE31	CNN_IP_20030408.1600.03-CE19
CE32	CNN_IP_20030408.1600.03-CE20
CE35	CNN_IP_20030408.1600.03-CE21
CE36	CNN_IP_20030408.1600.03-CE22
CE37	CNN_IP_20030408.1600.03-CE23
CE38	CNN_IP_20030408.1600.03-CE24
CE1	CNN_IP_20030408.1600.03-CE25
CE39	CNN_IP_20030408.1600.03-CE26
CE40	CNN_IP_20030408.1600.03-CE27
CE41	CNN_IP_20030408.1600.03-CE28
CE42	CNN_IP_20030408.1600.03-CE29
CE43	CNN_IP_20030408.1600.03-CE30
CE44	CNN_IP_20030408.1600.03-CE31
CE45	CNN_IP_20030408.1600.03-CE32
CE46	CNN_IP_20030408.1600.03-CE33
CE47	CNN_IP_20030408.1600.03-CE34
CE48	CNN_IP_20030408.1600.03-CE35
CE49	CNN_IP_20030408.1600.03-CE36
CE50	CNN_IP_20030408.1600.03-CE37
CE51	CNN_IP_20030408.1600.03-CE38
CE52	CNN_IP_20030408.1600.03-CE39
CE53	CNN_IP_20030408.1600.03-CE40
CE54	CNN_IP_20030408.1600.03-CE41
CE55	CNN_IP_20030408.1600.03-CE42
CE56	CNN_IP_20030408.1600.03-CE43
CE57	CNN_IP_20030408.1600.03-CE44
CE58	CNN_IP_20030408.1600.03-CE45
CE59	CNN_IP_20030408.1600.03-CE46
CE60	CNN_IP_20030408.1600.03-CE47
CE61	CNN_IP_20030408.1600.03-CE48
CE62	CNN_IP_20030408.1600.03-CE49
CE63	CNN_IP_20030408.1600.03-CE50
CE65	CNN_IP_20030408.1600.03-CE51
CE66	CNN_IP_20030408.1600.03-CE52
CE67	CNN_IP_20030408.1600.03-CE53
CE68	CNN_IP_20030408.1600.03-CE54
CE69	CNN_IP_20030408.1600.03-CE55
CE70	CNN_IP_20030408.1600.03-CE56
CE71	CNN_IP_20030408.1600.03-CE57
CE2	CNN_IP_20030408.1600.03-CE58
CE72	CNN_IP_20030408.1600.03-CE59
CE73	CNN_IP_20030408.1600.03-CE60
CE74	CNN_IP_20030408.1600.03-CE61
CE75	CNN_IP_20030408.1600.03-CE62
CE76	CNN_IP_20030408.1600.03-CE63
CE77	CNN_IP_20030408.1600.03-CE64
