CE10	CNN_IP_20030417.1600.06-CE1
CE11	CNN_IP_20030417.1600.06-CE2
CE12	CNN_IP_20030417.1600.06-CE3
CE13	CNN_IP_20030417.1600.06-CE4
CE14	CNN_IP_20030417.1600.06-CE5
CE1	CNN_IP_20030417.1600.06-CE6
CE2	CNN_IP_20030417.1600.06-CE7
CE3	CNN_IP_20030417.1600.06-CE8
CE4	CNN_IP_20030417.1600.06-CE9
CE5	CNN_IP_20030417.1600.06-CE10
CE6	CNN_IP_20030417.1600.06-CE11
CE7	CNN_IP_20030417.1600.06-CE12
CE8	CNN_IP_20030417.1600.06-CE13
CE9	CNN_IP_20030417.1600.06-CE14
E16	CNN_IP_20030417.1600.06-E1
E18	CNN_IP_20030417.1600.06-E2
E19	CNN_IP_20030417.1600.06-E3
E20	CNN_IP_20030417.1600.06-E4
E21	CNN_IP_20030417.1600.06-E5
E22	CNN_IP_20030417.1600.06-E6
E23	CNN_IP_20030417.1600.06-E7
E1	CNN_IP_20030417.1600.06-E8
E2	CNN_IP_20030417.1600.06-E9
E3	CNN_IP_20030417.1600.06-E10
E4	CNN_IP_20030417.1600.06-E11
E6	CNN_IP_20030417.1600.06-E12
E7	CNN_IP_20030417.1600.06-E13
E8	CNN_IP_20030417.1600.06-E14
E9	CNN_IP_20030417.1600.06-E15
E10	CNN_IP_20030417.1600.06-E16
E11	CNN_IP_20030417.1600.06-E17
E12	CNN_IP_20030417.1600.06-E18
E14	CNN_IP_20030417.1600.06-E19
EM1	CNN_IP_20030417.1600.06-E8-1
EM20	CNN_IP_20030417.1600.06-E9-2
EM21	CNN_IP_20030417.1600.06-E17-3
EM22	CNN_IP_20030417.1600.06-E2-4
EM23	CNN_IP_20030417.1600.06-E3-5
EM24	CNN_IP_20030417.1600.06-E4-6
EM25	CNN_IP_20030417.1600.06-E5-7
EM26	CNN_IP_20030417.1600.06-E6-8
EM27	CNN_IP_20030417.1600.06-E7-9
EM2	CNN_IP_20030417.1600.06-E8-10
EM3	CNN_IP_20030417.1600.06-E8-11
EM4	CNN_IP_20030417.1600.06-E9-12
EM5	CNN_IP_20030417.1600.06-E10-13
EM6	CNN_IP_20030417.1600.06-E11-14
EM7	CNN_IP_20030417.1600.06-E12-15
EM8	CNN_IP_20030417.1600.06-E13-16
EM9	CNN_IP_20030417.1600.06-E14-17
EM10	CNN_IP_20030417.1600.06-E15-18
EM11	CNN_IP_20030417.1600.06-E13-19
EM12	CNN_IP_20030417.1600.06-E16-20
EM13	CNN_IP_20030417.1600.06-E17-21
EM30	CNN_IP_20030417.1600.06-E6-22
EM15	CNN_IP_20030417.1600.06-E18-23
EM18	CNN_IP_20030417.1600.06-E19-24
EM19	CNN_IP_20030417.1600.06-E1-25
R2	CNN_IP_20030417.1600.06-R1
R3	CNN_IP_20030417.1600.06-R2
R5	CNN_IP_20030417.1600.06-R3
RM2	CNN_IP_20030417.1600.06-R1-1
RM3	CNN_IP_20030417.1600.06-R2-1
RM5	CNN_IP_20030417.1600.06-R3-1
V1	CNN_IP_20030417.1600.06-EV1
V2	CNN_IP_20030417.1600.06-EV2
V3	CNN_IP_20030417.1600.06-EV3
V4	CNN_IP_20030417.1600.06-EV4
V5	CNN_IP_20030417.1600.06-EV5
V6	CNN_IP_20030417.1600.06-EV6
V7	CNN_IP_20030417.1600.06-EV7
VM1	CNN_IP_20030417.1600.06-EV1-1
VM2	CNN_IP_20030417.1600.06-EV2-1
VM3	CNN_IP_20030417.1600.06-EV3-1
VM4	CNN_IP_20030417.1600.06-EV4-1
VM5	CNN_IP_20030417.1600.06-EV5-1
VM6	CNN_IP_20030417.1600.06-EV6-1
VM7	CNN_IP_20030417.1600.06-EV7-1
Q2	CNN_IP_20030417.1600.06-T1
Q3	CNN_IP_20030417.1600.06-T2
Q1	CNN_IP_20030417.1600.06-T3
