CE8	CNN_IP_20030329.1600.01-1-CE1
CE12	CNN_IP_20030329.1600.01-1-CE2
CE13	CNN_IP_20030329.1600.01-1-CE3
CE14	CNN_IP_20030329.1600.01-1-CE4
CE15	CNN_IP_20030329.1600.01-1-CE5
CE16	CNN_IP_20030329.1600.01-1-CE6
CE17	CNN_IP_20030329.1600.01-1-CE7
CE18	CNN_IP_20030329.1600.01-1-CE8
CE19	CNN_IP_20030329.1600.01-1-CE9
CE20	CNN_IP_20030329.1600.01-1-CE10
CE21	CNN_IP_20030329.1600.01-1-CE11
CE22	CNN_IP_20030329.1600.01-1-CE12
CE23	CNN_IP_20030329.1600.01-1-CE13
CE24	CNN_IP_20030329.1600.01-1-CE14
CE25	CNN_IP_20030329.1600.01-1-CE15
CE26	CNN_IP_20030329.1600.01-1-CE16
CE27	CNN_IP_20030329.1600.01-1-CE17
CE28	CNN_IP_20030329.1600.01-1-CE18
CE29	CNN_IP_20030329.1600.01-1-CE19
CE1	CNN_IP_20030329.1600.01-1-CE20
CE30	CNN_IP_20030329.1600.01-1-CE21
CE31	CNN_IP_20030329.1600.01-1-CE22
CE32	CNN_IP_20030329.1600.01-1-CE23
CE33	CNN_IP_20030329.1600.01-1-CE24
CE2	CNN_IP_20030329.1600.01-1-CE25
CE3	CNN_IP_20030329.1600.01-1-CE26
CE5	CNN_IP_20030329.1600.01-1-CE27
CE6	CNN_IP_20030329.1600.01-1-CE28
CE7	CNN_IP_20030329.1600.01-1-CE29
E11	CNN_IP_20030329.1600.01-1-E1
E16	CNN_IP_20030329.1600.01-1-E2
E17	CNN_IP_20030329.1600.01-1-E3
E19	CNN_IP_20030329.1600.01-1-E4
E20	CNN_IP_20030329.1600.01-1-E5
E21	CNN_IP_20030329.1600.01-1-E6
E22	CNN_IP_20030329.1600.01-1-E7
E23	CNN_IP_20030329.1600.01-1-E8
E24	CNN_IP_20030329.1600.01-1-E9
E25	CNN_IP_20030329.1600.01-1-E10
E26	CNN_IP_20030329.1600.01-1-E11
E27	CNN_IP_20030329.1600.01-1-E12
E28	CNN_IP_20030329.1600.01-1-E13
E30	CNN_IP_20030329.1600.01-1-E14
E31	CNN_IP_20030329.1600.01-1-E15
E1	CNN_IP_20030329.1600.01-1-E16
E32	CNN_IP_20030329.1600.01-1-E17
E33	CNN_IP_20030329.1600.01-1-E18
E34	CNN_IP_20030329.1600.01-1-E19
E35	CNN_IP_20030329.1600.01-1-E20
E36	CNN_IP_20030329.1600.01-1-E21
E37	CNN_IP_20030329.1600.01-1-E22
E38	CNN_IP_20030329.1600.01-1-E23
E39	CNN_IP_20030329.1600.01-1-E24
E40	CNN_IP_20030329.1600.01-1-E25
E41	CNN_IP_20030329.1600.01-1-E26
E42	CNN_IP_20030329.1600.01-1-E27
E43	CNN_IP_20030329.1600.01-1-E28
E44	CNN_IP_20030329.1600.01-1-E29
E45	CNN_IP_20030329.1600.01-1-E30
E46	CNN_IP_20030329.1600.01-1-E31
E47	CNN_IP_20030329.1600.01-1-E32
E48	CNN_IP_20030329.1600.01-1-E33
E49	CNN_IP_20030329.1600.01-1-E34
E50	CNN_IP_20030329.1600.01-1-E35
E52	CNN_IP_20030329.1600.01-1-E36
E2	CNN_IP_20030329.1600.01-1-E37
E3	CNN_IP_20030329.1600.01-1-E38
E4	CNN_IP_20030329.1600.01-1-E39
E8	CNN_IP_20030329.1600.01-1-E40
E9	CNN_IP_20030329.1600.01-1-E41
E10	CNN_IP_20030329.1600.01-1-E42
EM1	CNN_IP_20030329.1600.01-1-E16-1
EM23	CNN_IP_20030329.1600.01-1-E1-2
EM24	CNN_IP_20030329.1600.01-1-E38-3
EM26	CNN_IP_20030329.1600.01-1-E1-4
EM30	CNN_IP_20030329.1600.01-1-E2-5
EM31	CNN_IP_20030329.1600.01-1-E3-6
EM32	CNN_IP_20030329.1600.01-1-E4-7
EM33	CNN_IP_20030329.1600.01-1-E42-8
EM34	CNN_IP_20030329.1600.01-1-E5-9
EM35	CNN_IP_20030329.1600.01-1-E5-10
EM36	CNN_IP_20030329.1600.01-1-E6-11
EM37	CNN_IP_20030329.1600.01-1-E42-12
EM39	CNN_IP_20030329.1600.01-1-E1-13
EM40	CNN_IP_20030329.1600.01-1-E42-14
EM41	CNN_IP_20030329.1600.01-1-E5-15
EM42	CNN_IP_20030329.1600.01-1-E7-16
EM43	CNN_IP_20030329.1600.01-1-E8-17
EM44	CNN_IP_20030329.1600.01-1-E42-18
EM45	CNN_IP_20030329.1600.01-1-E9-19
EM46	CNN_IP_20030329.1600.01-1-E42-20
EM47	CNN_IP_20030329.1600.01-1-E10-21
EM48	CNN_IP_20030329.1600.01-1-E10-22
EM49	CNN_IP_20030329.1600.01-1-E11-23
EM50	CNN_IP_20030329.1600.01-1-E12-24
EM51	CNN_IP_20030329.1600.01-1-E38-25
EM52	CNN_IP_20030329.1600.01-1-E42-26
EM53	CNN_IP_20030329.1600.01-1-E42-27
EM55	CNN_IP_20030329.1600.01-1-E41-28
EM56	CNN_IP_20030329.1600.01-1-E38-29
EM57	CNN_IP_20030329.1600.01-1-E38-30
EM59	CNN_IP_20030329.1600.01-1-E13-31
EM60	CNN_IP_20030329.1600.01-1-E14-32
EM63	CNN_IP_20030329.1600.01-1-E1-33
EM65	CNN_IP_20030329.1600.01-1-E1-34
EM66	CNN_IP_20030329.1600.01-1-E15-35
EM67	CNN_IP_20030329.1600.01-1-E17-36
EM68	CNN_IP_20030329.1600.01-1-E42-37
EM70	CNN_IP_20030329.1600.01-1-E18-38
EM71	CNN_IP_20030329.1600.01-1-E19-39
EM72	CNN_IP_20030329.1600.01-1-E20-40
EM73	CNN_IP_20030329.1600.01-1-E19-41
EM75	CNN_IP_20030329.1600.01-1-E21-42
EM76	CNN_IP_20030329.1600.01-1-E19-43
