CE12	CNN_IP_20030328.1600.07-CE1
CE13	CNN_IP_20030328.1600.07-CE2
CE14	CNN_IP_20030328.1600.07-CE3
CE15	CNN_IP_20030328.1600.07-CE4
CE16	CNN_IP_20030328.1600.07-CE5
CE17	CNN_IP_20030328.1600.07-CE6
CE18	CNN_IP_20030328.1600.07-CE7
CE19	CNN_IP_20030328.1600.07-CE8
CE20	CNN_IP_20030328.1600.07-CE9
CE21	CNN_IP_20030328.1600.07-CE10
CE22	CNN_IP_20030328.1600.07-CE11
CE23	CNN_IP_20030328.1600.07-CE12
CE24	CNN_IP_20030328.1600.07-CE13
CE25	CNN_IP_20030328.1600.07-CE14
CE26	CNN_IP_20030328.1600.07-CE15
CE27	CNN_IP_20030328.1600.07-CE16
CE28	CNN_IP_20030328.1600.07-CE17
CE29	CNN_IP_20030328.1600.07-CE18
CE30	CNN_IP_20030328.1600.07-CE19
CE31	CNN_IP_20030328.1600.07-CE20
CE32	CNN_IP_20030328.1600.07-CE21
CE33	CNN_IP_20030328.1600.07-CE22
CE34	CNN_IP_20030328.1600.07-CE23
CE35	CNN_IP_20030328.1600.07-CE24
CE1	CNN_IP_20030328.1600.07-CE25
CE36	CNN_IP_20030328.1600.07-CE26
CE37	CNN_IP_20030328.1600.07-CE27
CE38	CNN_IP_20030328.1600.07-CE28
CE40	CNN_IP_20030328.1600.07-CE29
CE41	CNN_IP_20030328.1600.07-CE30
CE42	CNN_IP_20030328.1600.07-CE31
CE43	CNN_IP_20030328.1600.07-CE32
CE44	CNN_IP_20030328.1600.07-CE33
CE45	CNN_IP_20030328.1600.07-CE34
CE46	CNN_IP_20030328.1600.07-CE35
CE47	CNN_IP_20030328.1600.07-CE36
CE48	CNN_IP_20030328.1600.07-CE37
CE49	CNN_IP_20030328.1600.07-CE38
CE2	CNN_IP_20030328.1600.07-CE39
CE3	CNN_IP_20030328.1600.07-CE40
CE4	CNN_IP_20030328.1600.07-CE41
CE5	CNN_IP_20030328.1600.07-CE42
CE6	CNN_IP_20030328.1600.07-CE43
CE7	CNN_IP_20030328.1600.07-CE44
CE8	CNN_IP_20030328.1600.07-CE45
CE9	CNN_IP_20030328.1600.07-CE46
CE10	CNN_IP_20030328.1600.07-CE47
CE11	CNN_IP_20030328.1600.07-CE48
E17	CNN_IP_20030328.1600.07-E1
E18	CNN_IP_20030328.1600.07-E2
E19	CNN_IP_20030328.1600.07-E3
E20	CNN_IP_20030328.1600.07-E4
E21	CNN_IP_20030328.1600.07-E5
E22	CNN_IP_20030328.1600.07-E6
E23	CNN_IP_20030328.1600.07-E7
E24	CNN_IP_20030328.1600.07-E8
E25	CNN_IP_20030328.1600.07-E9
E26	CNN_IP_20030328.1600.07-E10
E27	CNN_IP_20030328.1600.07-E11
E28	CNN_IP_20030328.1600.07-E12
E29	CNN_IP_20030328.1600.07-E13
E31	CNN_IP_20030328.1600.07-E14
E32	CNN_IP_20030328.1600.07-E15
E33	CNN_IP_20030328.1600.07-E16
E34	CNN_IP_20030328.1600.07-E17
E35	CNN_IP_20030328.1600.07-E18
E36	CNN_IP_20030328.1600.07-E19
E37	CNN_IP_20030328.1600.07-E20
E38	CNN_IP_20030328.1600.07-E21
E39	CNN_IP_20030328.1600.07-E22
E40	CNN_IP_20030328.1600.07-E23
E41	CNN_IP_20030328.1600.07-E24
E42	CNN_IP_20030328.1600.07-E25
E1	CNN_IP_20030328.1600.07-E26
E43	CNN_IP_20030328.1600.07-E27
E44	CNN_IP_20030328.1600.07-E28
E45	CNN_IP_20030328.1600.07-E29
E46	CNN_IP_20030328.1600.07-E30
E47	CNN_IP_20030328.1600.07-E31
E48	CNN_IP_20030328.1600.07-E32
E49	CNN_IP_20030328.1600.07-E33
E50	CNN_IP_20030328.1600.07-E34
E51	CNN_IP_20030328.1600.07-E35
E53	CNN_IP_20030328.1600.07-E36
E54	CNN_IP_20030328.1600.07-E37
E55	CNN_IP_20030328.1600.07-E38
E56	CNN_IP_20030328.1600.07-E39
E57	CNN_IP_20030328.1600.07-E40
E59	CNN_IP_20030328.1600.07-E41
E60	CNN_IP_20030328.1600.07-E42
E61	CNN_IP_20030328.1600.07-E43
E62	CNN_IP_20030328.1600.07-E44
E63	CNN_IP_20030328.1600.07-E45
E64	CNN_IP_20030328.1600.07-E46
E2	CNN_IP_20030328.1600.07-E47
E3	CNN_IP_20030328.1600.07-E48
E5	CNN_IP_20030328.1600.07-E49
E6	CNN_IP_20030328.1600.07-E50
E7	CNN_IP_20030328.1600.07-E51
E8	CNN_IP_20030328.1600.07-E52
E9	CNN_IP_20030328.1600.07-E53
E11	CNN_IP_20030328.1600.07-E54
E12	CNN_IP_20030328.1600.07-E55
E13	CNN_IP_20030328.1600.07-E56
E14	CNN_IP_20030328.1600.07-E57
E15	CNN_IP_20030328.1600.07-E58
E16	CNN_IP_20030328.1600.07-E59
EM1	CNN_IP_20030328.1600.07-E26-1
EM17	CNN_IP_20030328.1600.07-E2-2
EM18	CNN_IP_20030328.1600.07-E3-3
EM19	CNN_IP_20030328.1600.07-E4-4
EM20	CNN_IP_20030328.1600.07-E4-5
EM21	CNN_IP_20030328.1600.07-E5-6
EM22	CNN_IP_20030328.1600.07-E6-7
EM23	CNN_IP_20030328.1600.07-E7-8
EM24	CNN_IP_20030328.1600.07-E8-9
EM26	CNN_IP_20030328.1600.07-E9-10
EM27	CNN_IP_20030328.1600.07-E10-11
EM28	CNN_IP_20030328.1600.07-E10-12
EM29	CNN_IP_20030328.1600.07-E11-13
EM30	CNN_IP_20030328.1600.07-E12-14
EM31	CNN_IP_20030328.1600.07-E13-15
EM32	CNN_IP_20030328.1600.07-E14-16
EM33	CNN_IP_20030328.1600.07-E11-17
EM34	CNN_IP_20030328.1600.07-E11-18
EM35	CNN_IP_20030328.1600.07-E15-19
EM36	CNN_IP_20030328.1600.07-E16-20
EM37	CNN_IP_20030328.1600.07-E17-21
EM39	CNN_IP_20030328.1600.07-E18-22
EM40	CNN_IP_20030328.1600.07-E19-23
EM41	CNN_IP_20030328.1600.07-E20-24
EM42	CNN_IP_20030328.1600.07-E21-25
EM43	CNN_IP_20030328.1600.07-E11-26
EM44	CNN_IP_20030328.1600.07-E11-27
EM45	CNN_IP_20030328.1600.07-E22-28
EM46	CNN_IP_20030328.1600.07-E23-29
EM49	CNN_IP_20030328.1600.07-E24-30
EM50	CNN_IP_20030328.1600.07-E25-31
EM51	CNN_IP_20030328.1600.07-E16-32
EM47	CNN_IP_20030328.1600.07-E16-33
EM48	CNN_IP_20030328.1600.07-E16-34
EM52	CNN_IP_20030328.1600.07-E16-35
EM53	CNN_IP_20030328.1600.07-E27-36
EM54	CNN_IP_20030328.1600.07-E16-37
EM55	CNN_IP_20030328.1600.07-E4-38
EM56	CNN_IP_20030328.1600.07-E16-39
EM57	CNN_IP_20030328.1600.07-E28-40
EM58	CNN_IP_20030328.1600.07-E16-41
EM59	CNN_IP_20030328.1600.07-E16-42
EM60	CNN_IP_20030328.1600.07-E16-43
EM61	CNN_IP_20030328.1600.07-E16-44
EM62	CNN_IP_20030328.1600.07-E16-45
EM63	CNN_IP_20030328.1600.07-E4-46
EM64	CNN_IP_20030328.1600.07-E29-47
EM65	CNN_IP_20030328.1600.07-E4-48
EM66	CNN_IP_20030328.1600.07-E30-49
EM67	CNN_IP_20030328.1600.07-E30-50
