CE14	CNN_IP_20030402.1600.02-2-CE1
CE15	CNN_IP_20030402.1600.02-2-CE2
CE16	CNN_IP_20030402.1600.02-2-CE3
CE17	CNN_IP_20030402.1600.02-2-CE4
CE18	CNN_IP_20030402.1600.02-2-CE5
CE19	CNN_IP_20030402.1600.02-2-CE6
CE20	CNN_IP_20030402.1600.02-2-CE7
CE21	CNN_IP_20030402.1600.02-2-CE8
CE22	CNN_IP_20030402.1600.02-2-CE9
CE24	CNN_IP_20030402.1600.02-2-CE10
CE26	CNN_IP_20030402.1600.02-2-CE11
CE27	CNN_IP_20030402.1600.02-2-CE12
CE28	CNN_IP_20030402.1600.02-2-CE13
CE29	CNN_IP_20030402.1600.02-2-CE14
CE30	CNN_IP_20030402.1600.02-2-CE15
CE31	CNN_IP_20030402.1600.02-2-CE16
CE32	CNN_IP_20030402.1600.02-2-CE17
CE33	CNN_IP_20030402.1600.02-2-CE18
CE34	CNN_IP_20030402.1600.02-2-CE19
CE35	CNN_IP_20030402.1600.02-2-CE20
CE1	CNN_IP_20030402.1600.02-2-CE21
CE38	CNN_IP_20030402.1600.02-2-CE22
CE39	CNN_IP_20030402.1600.02-2-CE23
CE40	CNN_IP_20030402.1600.02-2-CE24
CE42	CNN_IP_20030402.1600.02-2-CE25
CE43	CNN_IP_20030402.1600.02-2-CE26
CE44	CNN_IP_20030402.1600.02-2-CE27
CE46	CNN_IP_20030402.1600.02-2-CE28
CE48	CNN_IP_20030402.1600.02-2-CE29
CE49	CNN_IP_20030402.1600.02-2-CE30
CE50	CNN_IP_20030402.1600.02-2-CE31
CE52	CNN_IP_20030402.1600.02-2-CE32
CE53	CNN_IP_20030402.1600.02-2-CE33
CE54	CNN_IP_20030402.1600.02-2-CE34
CE55	CNN_IP_20030402.1600.02-2-CE35
CE84	CNN_IP_20030402.1600.02-2-CE36
CE59	CNN_IP_20030402.1600.02-2-CE37
CE60	CNN_IP_20030402.1600.02-2-CE38
CE61	CNN_IP_20030402.1600.02-2-CE39
CE62	CNN_IP_20030402.1600.02-2-CE40
CE65	CNN_IP_20030402.1600.02-2-CE41
CE66	CNN_IP_20030402.1600.02-2-CE42
CE67	CNN_IP_20030402.1600.02-2-CE43
CE68	CNN_IP_20030402.1600.02-2-CE44
CE69	CNN_IP_20030402.1600.02-2-CE45
CE70	CNN_IP_20030402.1600.02-2-CE46
CE71	CNN_IP_20030402.1600.02-2-CE47
CE73	CNN_IP_20030402.1600.02-2-CE48
CE74	CNN_IP_20030402.1600.02-2-CE49
CE75	CNN_IP_20030402.1600.02-2-CE50
CE76	CNN_IP_20030402.1600.02-2-CE51
CE77	CNN_IP_20030402.1600.02-2-CE52
CE78	CNN_IP_20030402.1600.02-2-CE53
CE79	CNN_IP_20030402.1600.02-2-CE54
CE80	CNN_IP_20030402.1600.02-2-CE55
CE81	CNN_IP_20030402.1600.02-2-CE56
CE82	CNN_IP_20030402.1600.02-2-CE57
CE83	CNN_IP_20030402.1600.02-2-CE58
CE3	CNN_IP_20030402.1600.02-2-CE59
CE85	CNN_IP_20030402.1600.02-2-CE60
CE4	CNN_IP_20030402.1600.02-2-CE61
CE5	CNN_IP_20030402.1600.02-2-CE62
CE6	CNN_IP_20030402.1600.02-2-CE63
CE7	CNN_IP_20030402.1600.02-2-CE64
CE8	CNN_IP_20030402.1600.02-2-CE65
CE9	CNN_IP_20030402.1600.02-2-CE66
CE10	CNN_IP_20030402.1600.02-2-CE67
CE11	CNN_IP_20030402.1600.02-2-CE68
CE12	CNN_IP_20030402.1600.02-2-CE69
CE13	CNN_IP_20030402.1600.02-2-CE70
E15	CNN_IP_20030402.1600.02-2-E1
E16	CNN_IP_20030402.1600.02-2-E2
E17	CNN_IP_20030402.1600.02-2-E3
E18	CNN_IP_20030402.1600.02-2-E4
E19	CNN_IP_20030402.1600.02-2-E5
E20	CNN_IP_20030402.1600.02-2-E6
E21	CNN_IP_20030402.1600.02-2-E7
E22	CNN_IP_20030402.1600.02-2-E8
E24	CNN_IP_20030402.1600.02-2-E9
E25	CNN_IP_20030402.1600.02-2-E10
E26	CNN_IP_20030402.1600.02-2-E11
E27	CNN_IP_20030402.1600.02-2-E12
E29	CNN_IP_20030402.1600.02-2-E13
E32	CNN_IP_20030402.1600.02-2-E14
E33	CNN_IP_20030402.1600.02-2-E15
E34	CNN_IP_20030402.1600.02-2-E16
E35	CNN_IP_20030402.1600.02-2-E17
E36	CNN_IP_20030402.1600.02-2-E18
E37	CNN_IP_20030402.1600.02-2-E19
E38	CNN_IP_20030402.1600.02-2-E20
E1	CNN_IP_20030402.1600.02-2-E21
E39	CNN_IP_20030402.1600.02-2-E22
E40	CNN_IP_20030402.1600.02-2-E23
E41	CNN_IP_20030402.1600.02-2-E24
E42	CNN_IP_20030402.1600.02-2-E25
E44	CNN_IP_20030402.1600.02-2-E26
E45	CNN_IP_20030402.1600.02-2-E27
E46	CNN_IP_20030402.1600.02-2-E28
E49	CNN_IP_20030402.1600.02-2-E29
E50	CNN_IP_20030402.1600.02-2-E30
E51	CNN_IP_20030402.1600.02-2-E31
E52	CNN_IP_20030402.1600.02-2-E32
E53	CNN_IP_20030402.1600.02-2-E33
E54	CNN_IP_20030402.1600.02-2-E34
E56	CNN_IP_20030402.1600.02-2-E35
E57	CNN_IP_20030402.1600.02-2-E36
E58	CNN_IP_20030402.1600.02-2-E37
E59	CNN_IP_20030402.1600.02-2-E38
E61	CNN_IP_20030402.1600.02-2-E39
E62	CNN_IP_20030402.1600.02-2-E40
E64	CNN_IP_20030402.1600.02-2-E41
E65	CNN_IP_20030402.1600.02-2-E42
E66	CNN_IP_20030402.1600.02-2-E43
E68	CNN_IP_20030402.1600.02-2-E44
E69	CNN_IP_20030402.1600.02-2-E45
E70	CNN_IP_20030402.1600.02-2-E46
E71	CNN_IP_20030402.1600.02-2-E47
E111	CNN_IP_20030402.1600.02-2-E48
E75	CNN_IP_20030402.1600.02-2-E49
E76	CNN_IP_20030402.1600.02-2-E50
E77	CNN_IP_20030402.1600.02-2-E51
E78	CNN_IP_20030402.1600.02-2-E52
E79	CNN_IP_20030402.1600.02-2-E53
E82	CNN_IP_20030402.1600.02-2-E54
E83	CNN_IP_20030402.1600.02-2-E55
E84	CNN_IP_20030402.1600.02-2-E56
E85	CNN_IP_20030402.1600.02-2-E57
E86	CNN_IP_20030402.1600.02-2-E58
E87	CNN_IP_20030402.1600.02-2-E59
E88	CNN_IP_20030402.1600.02-2-E60
E89	CNN_IP_20030402.1600.02-2-E61
E90	CNN_IP_20030402.1600.02-2-E62
E91	CNN_IP_20030402.1600.02-2-E63
E93	CNN_IP_20030402.1600.02-2-E64
E94	CNN_IP_20030402.1600.02-2-E65
E95	CNN_IP_20030402.1600.02-2-E66
E96	CNN_IP_20030402.1600.02-2-E67
E97	CNN_IP_20030402.1600.02-2-E68
E98	CNN_IP_20030402.1600.02-2-E69
E99	CNN_IP_20030402.1600.02-2-E70
E100	CNN_IP_20030402.1600.02-2-E71
E101	CNN_IP_20030402.1600.02-2-E72
E103	CNN_IP_20030402.1600.02-2-E73
E104	CNN_IP_20030402.1600.02-2-E74
E105	CNN_IP_20030402.1600.02-2-E75
E106	CNN_IP_20030402.1600.02-2-E76
E107	CNN_IP_20030402.1600.02-2-E77
E109	CNN_IP_20030402.1600.02-2-E78
E4	CNN_IP_20030402.1600.02-2-E79
E112	CNN_IP_20030402.1600.02-2-E80
E5	CNN_IP_20030402.1600.02-2-E81
E6	CNN_IP_20030402.1600.02-2-E82
E7	CNN_IP_20030402.1600.02-2-E83
E8	CNN_IP_20030402.1600.02-2-E84
E9	CNN_IP_20030402.1600.02-2-E85
