CE14	CNN_IP_20030404.1600.00-1-CE1
CE15	CNN_IP_20030404.1600.00-1-CE2
CE16	CNN_IP_20030404.1600.00-1-CE3
CE17	CNN_IP_20030404.1600.00-1-CE4
CE18	CNN_IP_20030404.1600.00-1-CE5
CE19	CNN_IP_20030404.1600.00-1-CE6
CE20	CNN_IP_20030404.1600.00-1-CE7
CE21	CNN_IP_20030404.1600.00-1-CE8
CE22	CNN_IP_20030404.1600.00-1-CE9
CE23	CNN_IP_20030404.1600.00-1-CE10
CE24	CNN_IP_20030404.1600.00-1-CE11
CE25	CNN_IP_20030404.1600.00-1-CE12
CE26	CNN_IP_20030404.1600.00-1-CE13
CE27	CNN_IP_20030404.1600.00-1-CE14
CE28	CNN_IP_20030404.1600.00-1-CE15
CE29	CNN_IP_20030404.1600.00-1-CE16
CE30	CNN_IP_20030404.1600.00-1-CE17
CE31	CNN_IP_20030404.1600.00-1-CE18
CE32	CNN_IP_20030404.1600.00-1-CE19
CE34	CNN_IP_20030404.1600.00-1-CE20
CE35	CNN_IP_20030404.1600.00-1-CE21
CE36	CNN_IP_20030404.1600.00-1-CE22
CE37	CNN_IP_20030404.1600.00-1-CE23
CE38	CNN_IP_20030404.1600.00-1-CE24
CE39	CNN_IP_20030404.1600.00-1-CE25
CE40	CNN_IP_20030404.1600.00-1-CE26
CE41	CNN_IP_20030404.1600.00-1-CE27
CE42	CNN_IP_20030404.1600.00-1-CE28
CE43	CNN_IP_20030404.1600.00-1-CE29
CE44	CNN_IP_20030404.1600.00-1-CE30
CE45	CNN_IP_20030404.1600.00-1-CE31
CE46	CNN_IP_20030404.1600.00-1-CE32
CE47	CNN_IP_20030404.1600.00-1-CE33
CE48	CNN_IP_20030404.1600.00-1-CE34
CE49	CNN_IP_20030404.1600.00-1-CE35
CE50	CNN_IP_20030404.1600.00-1-CE36
CE51	CNN_IP_20030404.1600.00-1-CE37
CE52	CNN_IP_20030404.1600.00-1-CE38
CE1	CNN_IP_20030404.1600.00-1-CE39
CE53	CNN_IP_20030404.1600.00-1-CE40
CE54	CNN_IP_20030404.1600.00-1-CE41
CE2	CNN_IP_20030404.1600.00-1-CE42
CE3	CNN_IP_20030404.1600.00-1-CE43
CE5	CNN_IP_20030404.1600.00-1-CE44
CE6	CNN_IP_20030404.1600.00-1-CE45
CE7	CNN_IP_20030404.1600.00-1-CE46
CE8	CNN_IP_20030404.1600.00-1-CE47
CE9	CNN_IP_20030404.1600.00-1-CE48
CE10	CNN_IP_20030404.1600.00-1-CE49
CE11	CNN_IP_20030404.1600.00-1-CE50
CE12	CNN_IP_20030404.1600.00-1-CE51
E16	CNN_IP_20030404.1600.00-1-E1
