CE13	CNN_IP_20030330.1600.03-CE1
CE14	CNN_IP_20030330.1600.03-CE2
CE15	CNN_IP_20030330.1600.03-CE3
CE16	CNN_IP_20030330.1600.03-CE4
CE17	CNN_IP_20030330.1600.03-CE5
CE18	CNN_IP_20030330.1600.03-CE6
CE19	CNN_IP_20030330.1600.03-CE7
CE20	CNN_IP_20030330.1600.03-CE8
CE21	CNN_IP_20030330.1600.03-CE9
CE22	CNN_IP_20030330.1600.03-CE10
CE23	CNN_IP_20030330.1600.03-CE11
CE24	CNN_IP_20030330.1600.03-CE12
CE25	CNN_IP_20030330.1600.03-CE13
CE26	CNN_IP_20030330.1600.03-CE14
CE27	CNN_IP_20030330.1600.03-CE15
CE28	CNN_IP_20030330.1600.03-CE16
CE46	CNN_IP_20030330.1600.03-CE17
CE29	CNN_IP_20030330.1600.03-CE18
CE30	CNN_IP_20030330.1600.03-CE19
CE32	CNN_IP_20030330.1600.03-CE20
CE33	CNN_IP_20030330.1600.03-CE21
CE34	CNN_IP_20030330.1600.03-CE22
CE35	CNN_IP_20030330.1600.03-CE23
CE1	CNN_IP_20030330.1600.03-CE24
CE36	CNN_IP_20030330.1600.03-CE25
CE37	CNN_IP_20030330.1600.03-CE26
CE38	CNN_IP_20030330.1600.03-CE27
CE39	CNN_IP_20030330.1600.03-CE28
CE40	CNN_IP_20030330.1600.03-CE29
CE41	CNN_IP_20030330.1600.03-CE30
CE42	CNN_IP_20030330.1600.03-CE31
CE43	CNN_IP_20030330.1600.03-CE32
CE44	CNN_IP_20030330.1600.03-CE33
CE45	CNN_IP_20030330.1600.03-CE34
CE48	CNN_IP_20030330.1600.03-CE35
CE49	CNN_IP_20030330.1600.03-CE36
CE50	CNN_IP_20030330.1600.03-CE37
CE51	CNN_IP_20030330.1600.03-CE38
CE52	CNN_IP_20030330.1600.03-CE39
CE53	CNN_IP_20030330.1600.03-CE40
CE54	CNN_IP_20030330.1600.03-CE41
CE56	CNN_IP_20030330.1600.03-CE42
CE57	CNN_IP_20030330.1600.03-CE43
CE58	CNN_IP_20030330.1600.03-CE44
CE59	CNN_IP_20030330.1600.03-CE45
CE60	CNN_IP_20030330.1600.03-CE46
CE61	CNN_IP_20030330.1600.03-CE47
CE62	CNN_IP_20030330.1600.03-CE48
CE63	CNN_IP_20030330.1600.03-CE49
CE64	CNN_IP_20030330.1600.03-CE50
CE65	CNN_IP_20030330.1600.03-CE51
CE66	CNN_IP_20030330.1600.03-CE52
CE67	CNN_IP_20030330.1600.03-CE53
CE68	CNN_IP_20030330.1600.03-CE54
CE69	CNN_IP_20030330.1600.03-CE55
CE3	CNN_IP_20030330.1600.03-CE56
CE4	CNN_IP_20030330.1600.03-CE57
CE5	CNN_IP_20030330.1600.03-CE58
CE6	CNN_IP_20030330.1600.03-CE59
CE7	CNN_IP_20030330.1600.03-CE60
CE9	CNN_IP_20030330.1600.03-CE61
CE10	CNN_IP_20030330.1600.03-CE62
CE11	CNN_IP_20030330.1600.03-CE63
CE12	CNN_IP_20030330.1600.03-CE64
E15	CNN_IP_20030330.1600.03-E1
E16	CNN_IP_20030330.1600.03-E2
E17	CNN_IP_20030330.1600.03-E3
E18	CNN_IP_20030330.1600.03-E4
E19	CNN_IP_20030330.1600.03-E5
E20	CNN_IP_20030330.1600.03-E6
E21	CNN_IP_20030330.1600.03-E7
E23	CNN_IP_20030330.1600.03-E8
E24	CNN_IP_20030330.1600.03-E9
E26	CNN_IP_20030330.1600.03-E10
E27	CNN_IP_20030330.1600.03-E11
E28	CNN_IP_20030330.1600.03-E12
E29	CNN_IP_20030330.1600.03-E13
E30	CNN_IP_20030330.1600.03-E14
E31	CNN_IP_20030330.1600.03-E15
E32	CNN_IP_20030330.1600.03-E16
E60	CNN_IP_20030330.1600.03-E17
E33	CNN_IP_20030330.1600.03-E18
E34	CNN_IP_20030330.1600.03-E19
E35	CNN_IP_20030330.1600.03-E20
E1	CNN_IP_20030330.1600.03-E21
E38	CNN_IP_20030330.1600.03-E22
E39	CNN_IP_20030330.1600.03-E23
E41	CNN_IP_20030330.1600.03-E24
E42	CNN_IP_20030330.1600.03-E25
E43	CNN_IP_20030330.1600.03-E26
E44	CNN_IP_20030330.1600.03-E27
E45	CNN_IP_20030330.1600.03-E28
E46	CNN_IP_20030330.1600.03-E29
E47	CNN_IP_20030330.1600.03-E30
E48	CNN_IP_20030330.1600.03-E31
E49	CNN_IP_20030330.1600.03-E32
E50	CNN_IP_20030330.1600.03-E33
E52	CNN_IP_20030330.1600.03-E34
E54	CNN_IP_20030330.1600.03-E35
E55	CNN_IP_20030330.1600.03-E36
E56	CNN_IP_20030330.1600.03-E37
E57	CNN_IP_20030330.1600.03-E38
E58	CNN_IP_20030330.1600.03-E39
E59	CNN_IP_20030330.1600.03-E40
