CE12	CNN_IP_20030403.1600.00-3-CE1
CE13	CNN_IP_20030403.1600.00-3-CE2
CE14	CNN_IP_20030403.1600.00-3-CE3
CE15	CNN_IP_20030403.1600.00-3-CE4
CE16	CNN_IP_20030403.1600.00-3-CE5
CE17	CNN_IP_20030403.1600.00-3-CE6
CE19	CNN_IP_20030403.1600.00-3-CE7
CE20	CNN_IP_20030403.1600.00-3-CE8
CE21	CNN_IP_20030403.1600.00-3-CE9
CE22	CNN_IP_20030403.1600.00-3-CE10
CE23	CNN_IP_20030403.1600.00-3-CE11
CE25	CNN_IP_20030403.1600.00-3-CE12
CE27	CNN_IP_20030403.1600.00-3-CE13
CE28	CNN_IP_20030403.1600.00-3-CE14
CE29	CNN_IP_20030403.1600.00-3-CE15
CE30	CNN_IP_20030403.1600.00-3-CE16
CE31	CNN_IP_20030403.1600.00-3-CE17
CE32	CNN_IP_20030403.1600.00-3-CE18
CE33	CNN_IP_20030403.1600.00-3-CE19
CE34	CNN_IP_20030403.1600.00-3-CE20
CE36	CNN_IP_20030403.1600.00-3-CE21
CE1	CNN_IP_20030403.1600.00-3-CE22
CE37	CNN_IP_20030403.1600.00-3-CE23
CE38	CNN_IP_20030403.1600.00-3-CE24
CE39	CNN_IP_20030403.1600.00-3-CE25
CE40	CNN_IP_20030403.1600.00-3-CE26
CE41	CNN_IP_20030403.1600.00-3-CE27
CE42	CNN_IP_20030403.1600.00-3-CE28
CE43	CNN_IP_20030403.1600.00-3-CE29
CE44	CNN_IP_20030403.1600.00-3-CE30
CE46	CNN_IP_20030403.1600.00-3-CE31
CE47	CNN_IP_20030403.1600.00-3-CE32
CE48	CNN_IP_20030403.1600.00-3-CE33
CE49	CNN_IP_20030403.1600.00-3-CE34
CE50	CNN_IP_20030403.1600.00-3-CE35
CE51	CNN_IP_20030403.1600.00-3-CE36
CE53	CNN_IP_20030403.1600.00-3-CE37
CE54	CNN_IP_20030403.1600.00-3-CE38
