CE13	CNN_IP_20030407.1600.05-CE1
CE14	CNN_IP_20030407.1600.05-CE2
CE15	CNN_IP_20030407.1600.05-CE3
CE16	CNN_IP_20030407.1600.05-CE4
CE17	CNN_IP_20030407.1600.05-CE5
CE19	CNN_IP_20030407.1600.05-CE6
CE21	CNN_IP_20030407.1600.05-CE7
CE22	CNN_IP_20030407.1600.05-CE8
CE23	CNN_IP_20030407.1600.05-CE9
CE24	CNN_IP_20030407.1600.05-CE10
CE25	CNN_IP_20030407.1600.05-CE11
CE26	CNN_IP_20030407.1600.05-CE12
CE27	CNN_IP_20030407.1600.05-CE13
CE28	CNN_IP_20030407.1600.05-CE14
CE29	CNN_IP_20030407.1600.05-CE15
CE30	CNN_IP_20030407.1600.05-CE16
CE31	CNN_IP_20030407.1600.05-CE17
CE33	CNN_IP_20030407.1600.05-CE18
CE34	CNN_IP_20030407.1600.05-CE19
CE35	CNN_IP_20030407.1600.05-CE20
CE36	CNN_IP_20030407.1600.05-CE21
CE37	CNN_IP_20030407.1600.05-CE22
CE39	CNN_IP_20030407.1600.05-CE23
CE40	CNN_IP_20030407.1600.05-CE24
CE41	CNN_IP_20030407.1600.05-CE25
CE42	CNN_IP_20030407.1600.05-CE26
CE43	CNN_IP_20030407.1600.05-CE27
CE45	CNN_IP_20030407.1600.05-CE28
CE46	CNN_IP_20030407.1600.05-CE29
CE47	CNN_IP_20030407.1600.05-CE30
CE48	CNN_IP_20030407.1600.05-CE31
CE49	CNN_IP_20030407.1600.05-CE32
CE50	CNN_IP_20030407.1600.05-CE33
CE51	CNN_IP_20030407.1600.05-CE34
CE1	CNN_IP_20030407.1600.05-CE35
CE53	CNN_IP_20030407.1600.05-CE36
CE54	CNN_IP_20030407.1600.05-CE37
CE2	CNN_IP_20030407.1600.05-CE38
CE4	CNN_IP_20030407.1600.05-CE39
CE5	CNN_IP_20030407.1600.05-CE40
CE6	CNN_IP_20030407.1600.05-CE41
CE7	CNN_IP_20030407.1600.05-CE42
CE8	CNN_IP_20030407.1600.05-CE43
CE9	CNN_IP_20030407.1600.05-CE44
CE10	CNN_IP_20030407.1600.05-CE45
CE11	CNN_IP_20030407.1600.05-CE46
E16	CNN_IP_20030407.1600.05-E1
E17	CNN_IP_20030407.1600.05-E2
E18	CNN_IP_20030407.1600.05-E3
E19	CNN_IP_20030407.1600.05-E4
E20	CNN_IP_20030407.1600.05-E5
E22	CNN_IP_20030407.1600.05-E6
E24	CNN_IP_20030407.1600.05-E7
E25	CNN_IP_20030407.1600.05-E8
E26	CNN_IP_20030407.1600.05-E9
E27	CNN_IP_20030407.1600.05-E10
E28	CNN_IP_20030407.1600.05-E11
E29	CNN_IP_20030407.1600.05-E12
E30	CNN_IP_20030407.1600.05-E13
E31	CNN_IP_20030407.1600.05-E14
E32	CNN_IP_20030407.1600.05-E15
E33	CNN_IP_20030407.1600.05-E16
E34	CNN_IP_20030407.1600.05-E17
E35	CNN_IP_20030407.1600.05-E18
E37	CNN_IP_20030407.1600.05-E19
E38	CNN_IP_20030407.1600.05-E20
E39	CNN_IP_20030407.1600.05-E21
E41	CNN_IP_20030407.1600.05-E22
E42	CNN_IP_20030407.1600.05-E23
E43	CNN_IP_20030407.1600.05-E24
E45	CNN_IP_20030407.1600.05-E25
E46	CNN_IP_20030407.1600.05-E26
E47	CNN_IP_20030407.1600.05-E27
E48	CNN_IP_20030407.1600.05-E28
E49	CNN_IP_20030407.1600.05-E29
E51	CNN_IP_20030407.1600.05-E30
E53	CNN_IP_20030407.1600.05-E31
E54	CNN_IP_20030407.1600.05-E32
E1	CNN_IP_20030407.1600.05-E33
E55	CNN_IP_20030407.1600.05-E34
E56	CNN_IP_20030407.1600.05-E35
E57	CNN_IP_20030407.1600.05-E36
E58	CNN_IP_20030407.1600.05-E37
E59	CNN_IP_20030407.1600.05-E38
E60	CNN_IP_20030407.1600.05-E39
E62	CNN_IP_20030407.1600.05-E40
E63	CNN_IP_20030407.1600.05-E41
E64	CNN_IP_20030407.1600.05-E42
E2	CNN_IP_20030407.1600.05-E43
E5	CNN_IP_20030407.1600.05-E44
E6	CNN_IP_20030407.1600.05-E45
E7	CNN_IP_20030407.1600.05-E46
E9	CNN_IP_20030407.1600.05-E47
E11	CNN_IP_20030407.1600.05-E48
E12	CNN_IP_20030407.1600.05-E49
E13	CNN_IP_20030407.1600.05-E50
E14	CNN_IP_20030407.1600.05-E51
EM16	CNN_IP_20030407.1600.05-E2-1
EM17	CNN_IP_20030407.1600.05-E3-2
EM18	CNN_IP_20030407.1600.05-E4-3
EM19	CNN_IP_20030407.1600.05-E5-4
EM20	CNN_IP_20030407.1600.05-E5-5
EM21	CNN_IP_20030407.1600.05-E44-6
EM22	CNN_IP_20030407.1600.05-E6-7
EM23	CNN_IP_20030407.1600.05-E6-8
EM24	CNN_IP_20030407.1600.05-E5-9
EM25	CNN_IP_20030407.1600.05-E5-10
EM26	CNN_IP_20030407.1600.05-E6-11
EM27	CNN_IP_20030407.1600.05-E5-12
EM29	CNN_IP_20030407.1600.05-E7-13
EM30	CNN_IP_20030407.1600.05-E7-14
EM31	CNN_IP_20030407.1600.05-E8-15
EM32	CNN_IP_20030407.1600.05-E8-16
EM33	CNN_IP_20030407.1600.05-E33-17
EM34	CNN_IP_20030407.1600.05-E9-18
EM35	CNN_IP_20030407.1600.05-E5-19
EM36	CNN_IP_20030407.1600.05-E6-20
EM37	CNN_IP_20030407.1600.05-E5-21
EM38	CNN_IP_20030407.1600.05-E4-22
EM39	CNN_IP_20030407.1600.05-E4-23
EM40	CNN_IP_20030407.1600.05-E5-24
EM41	CNN_IP_20030407.1600.05-E5-25
EM42	CNN_IP_20030407.1600.05-E5-26
EM43	CNN_IP_20030407.1600.05-E10-27
EM44	CNN_IP_20030407.1600.05-E5-28
EM45	CNN_IP_20030407.1600.05-E5-29
EM46	CNN_IP_20030407.1600.05-E11-30
EM47	CNN_IP_20030407.1600.05-E12-31
EM48	CNN_IP_20030407.1600.05-E13-32
EM49	CNN_IP_20030407.1600.05-E12-33
EM50	CNN_IP_20030407.1600.05-E12-34
EM51	CNN_IP_20030407.1600.05-E14-35
EM52	CNN_IP_20030407.1600.05-E15-36
EM53	CNN_IP_20030407.1600.05-E16-37
EM54	CNN_IP_20030407.1600.05-E17-38
EM55	CNN_IP_20030407.1600.05-E12-39
EM56	CNN_IP_20030407.1600.05-E12-40
EM1	CNN_IP_20030407.1600.05-E33-41
EM57	CNN_IP_20030407.1600.05-E12-42
EM58	CNN_IP_20030407.1600.05-E12-43
EM59	CNN_IP_20030407.1600.05-E12-44
EM60	CNN_IP_20030407.1600.05-E12-45
EM61	CNN_IP_20030407.1600.05-E12-46
EM62	CNN_IP_20030407.1600.05-E12-47
EM63	CNN_IP_20030407.1600.05-E18-48
EM64	CNN_IP_20030407.1600.05-E18-49
EM65	CNN_IP_20030407.1600.05-E18-50
EM67	CNN_IP_20030407.1600.05-E19-51
EM68	CNN_IP_20030407.1600.05-E18-52
EM69	CNN_IP_20030407.1600.05-E12-53
EM70	CNN_IP_20030407.1600.05-E20-54
EM71	CNN_IP_20030407.1600.05-E21-55
EM72	CNN_IP_20030407.1600.05-E22-56
EM73	CNN_IP_20030407.1600.05-E20-57
EM74	CNN_IP_20030407.1600.05-E23-58
EM75	CNN_IP_20030407.1600.05-E24-59
EM76	CNN_IP_20030407.1600.05-E24-60
EM77	CNN_IP_20030407.1600.05-E20-61
EM78	CNN_IP_20030407.1600.05-E20-62
EM80	CNN_IP_20030407.1600.05-E25-63
EM81	CNN_IP_20030407.1600.05-E25-64
EM82	CNN_IP_20030407.1600.05-E25-65
EM83	CNN_IP_20030407.1600.05-E25-66
EM84	CNN_IP_20030407.1600.05-E20-67
EM85	CNN_IP_20030407.1600.05-E26-68
EM86	CNN_IP_20030407.1600.05-E27-69
EM87	CNN_IP_20030407.1600.05-E28-70
EM88	CNN_IP_20030407.1600.05-E28-71
EM89	CNN_IP_20030407.1600.05-E29-72
EM90	CNN_IP_20030407.1600.05-E30-73
EM92	CNN_IP_20030407.1600.05-E4-74
EM3	CNN_IP_20030407.1600.05-E31-75
EM93	CNN_IP_20030407.1600.05-E28-76
EM94	CNN_IP_20030407.1600.05-E32-77
EM95	CNN_IP_20030407.1600.05-E28-78
EM96	CNN_IP_20030407.1600.05-E28-79
EM97	CNN_IP_20030407.1600.05-E28-80
EM98	CNN_IP_20030407.1600.05-E28-81
EM99	CNN_IP_20030407.1600.05-E28-82
EM100	CNN_IP_20030407.1600.05-E34-83
