CE12	CNN_IP_20030405.1600.01-3-CE1
CE13	CNN_IP_20030405.1600.01-3-CE2
CE14	CNN_IP_20030405.1600.01-3-CE3
CE15	CNN_IP_20030405.1600.01-3-CE4
CE16	CNN_IP_20030405.1600.01-3-CE5
CE17	CNN_IP_20030405.1600.01-3-CE6
CE18	CNN_IP_20030405.1600.01-3-CE7
CE19	CNN_IP_20030405.1600.01-3-CE8
CE20	CNN_IP_20030405.1600.01-3-CE9
CE21	CNN_IP_20030405.1600.01-3-CE10
CE22	CNN_IP_20030405.1600.01-3-CE11
CE23	CNN_IP_20030405.1600.01-3-CE12
CE29	CNN_IP_20030405.1600.01-3-CE13
CE25	CNN_IP_20030405.1600.01-3-CE14
CE26	CNN_IP_20030405.1600.01-3-CE15
CE27	CNN_IP_20030405.1600.01-3-CE16
CE1	CNN_IP_20030405.1600.01-3-CE17
CE2	CNN_IP_20030405.1600.01-3-CE18
CE3	CNN_IP_20030405.1600.01-3-CE19
CE4	CNN_IP_20030405.1600.01-3-CE20
CE5	CNN_IP_20030405.1600.01-3-CE21
CE6	CNN_IP_20030405.1600.01-3-CE22
CE7	CNN_IP_20030405.1600.01-3-CE23
CE8	CNN_IP_20030405.1600.01-3-CE24
CE9	CNN_IP_20030405.1600.01-3-CE25
CE11	CNN_IP_20030405.1600.01-3-CE26
E16	CNN_IP_20030405.1600.01-3-E1
E17	CNN_IP_20030405.1600.01-3-E2
E18	CNN_IP_20030405.1600.01-3-E3
E19	CNN_IP_20030405.1600.01-3-E4
E20	CNN_IP_20030405.1600.01-3-E5
E21	CNN_IP_20030405.1600.01-3-E6
E22	CNN_IP_20030405.1600.01-3-E7
E24	CNN_IP_20030405.1600.01-3-E8
E25	CNN_IP_20030405.1600.01-3-E9
E26	CNN_IP_20030405.1600.01-3-E10
E27	CNN_IP_20030405.1600.01-3-E11
E28	CNN_IP_20030405.1600.01-3-E12
E29	CNN_IP_20030405.1600.01-3-E13
E39	CNN_IP_20030405.1600.01-3-E14
E30	CNN_IP_20030405.1600.01-3-E15
E31	CNN_IP_20030405.1600.01-3-E16
E32	CNN_IP_20030405.1600.01-3-E17
E40	CNN_IP_20030405.1600.01-3-E18
E34	CNN_IP_20030405.1600.01-3-E19
E35	CNN_IP_20030405.1600.01-3-E20
E37	CNN_IP_20030405.1600.01-3-E21
E1	CNN_IP_20030405.1600.01-3-E22
E2	CNN_IP_20030405.1600.01-3-E23
E3	CNN_IP_20030405.1600.01-3-E24
E5	CNN_IP_20030405.1600.01-3-E25
E6	CNN_IP_20030405.1600.01-3-E26
E7	CNN_IP_20030405.1600.01-3-E27
E8	CNN_IP_20030405.1600.01-3-E28
E10	CNN_IP_20030405.1600.01-3-E29
E11	CNN_IP_20030405.1600.01-3-E30
E12	CNN_IP_20030405.1600.01-3-E31
E14	CNN_IP_20030405.1600.01-3-E32
E15	CNN_IP_20030405.1600.01-3-E33
EM1	CNN_IP_20030405.1600.01-3-E22-1
EM18	CNN_IP_20030405.1600.01-3-E1-2
EM19	CNN_IP_20030405.1600.01-3-E2-3
EM20	CNN_IP_20030405.1600.01-3-E3-4
EM21	CNN_IP_20030405.1600.01-3-E4-5
EM22	CNN_IP_20030405.1600.01-3-E5-6
EM23	CNN_IP_20030405.1600.01-3-E32-7
EM24	CNN_IP_20030405.1600.01-3-E28-8
EM25	CNN_IP_20030405.1600.01-3-E32-9
EM26	CNN_IP_20030405.1600.01-3-E6-10
EM27	CNN_IP_20030405.1600.01-3-E7-11
EM28	CNN_IP_20030405.1600.01-3-E32-12
EM29	CNN_IP_20030405.1600.01-3-E8-13
EM30	CNN_IP_20030405.1600.01-3-E9-14
EM31	CNN_IP_20030405.1600.01-3-E32-15
EM32	CNN_IP_20030405.1600.01-3-E32-16
EM33	CNN_IP_20030405.1600.01-3-E32-17
EM34	CNN_IP_20030405.1600.01-3-E32-18
EM35	CNN_IP_20030405.1600.01-3-E24-19
EM36	CNN_IP_20030405.1600.01-3-E24-20
EM37	CNN_IP_20030405.1600.01-3-E10-21
EM38	CNN_IP_20030405.1600.01-3-E11-22
EM39	CNN_IP_20030405.1600.01-3-E12-23
EM40	CNN_IP_20030405.1600.01-3-E32-24
EM41	CNN_IP_20030405.1600.01-3-E13-25
EM42	CNN_IP_20030405.1600.01-3-E28-26
EM43	CNN_IP_20030405.1600.01-3-E15-27
EM44	CNN_IP_20030405.1600.01-3-E16-28
EM45	CNN_IP_20030405.1600.01-3-E30-29
EM46	CNN_IP_20030405.1600.01-3-E16-30
EM47	CNN_IP_20030405.1600.01-3-E24-31
EM48	CNN_IP_20030405.1600.01-3-E17-32
EM49	CNN_IP_20030405.1600.01-3-E26-33
EM50	CNN_IP_20030405.1600.01-3-E27-34
EM51	CNN_IP_20030405.1600.01-3-E4-35
EM62	CNN_IP_20030405.1600.01-3-E18-36
EM53	CNN_IP_20030405.1600.01-3-E19-37
EM54	CNN_IP_20030405.1600.01-3-E20-38
EM55	CNN_IP_20030405.1600.01-3-E21-39
EM56	CNN_IP_20030405.1600.01-3-E19-40
EM2	CNN_IP_20030405.1600.01-3-E23-41
EM3	CNN_IP_20030405.1600.01-3-E24-42
EM4	CNN_IP_20030405.1600.01-3-E25-43
EM5	CNN_IP_20030405.1600.01-3-E26-44
EM6	CNN_IP_20030405.1600.01-3-E27-45
EM7	CNN_IP_20030405.1600.01-3-E28-46
EM8	CNN_IP_20030405.1600.01-3-E29-47
EM9	CNN_IP_20030405.1600.01-3-E31-48
EM10	CNN_IP_20030405.1600.01-3-E24-49
EM61	CNN_IP_20030405.1600.01-3-E14-50
EM11	CNN_IP_20030405.1600.01-3-E24-51
EM12	CNN_IP_20030405.1600.01-3-E32-52
EM13	CNN_IP_20030405.1600.01-3-E32-53
EM14	CNN_IP_20030405.1600.01-3-E24-54
EM15	CNN_IP_20030405.1600.01-3-E33-55
