CE13	CNN_IP_20030329.1600.02-CE1
CE14	CNN_IP_20030329.1600.02-CE2
CE15	CNN_IP_20030329.1600.02-CE3
CE16	CNN_IP_20030329.1600.02-CE4
CE17	CNN_IP_20030329.1600.02-CE5
CE18	CNN_IP_20030329.1600.02-CE6
CE19	CNN_IP_20030329.1600.02-CE7
CE20	CNN_IP_20030329.1600.02-CE8
CE21	CNN_IP_20030329.1600.02-CE9
CE22	CNN_IP_20030329.1600.02-CE10
CE23	CNN_IP_20030329.1600.02-CE11
CE24	CNN_IP_20030329.1600.02-CE12
CE25	CNN_IP_20030329.1600.02-CE13
CE26	CNN_IP_20030329.1600.02-CE14
CE28	CNN_IP_20030329.1600.02-CE15
CE29	CNN_IP_20030329.1600.02-CE16
CE30	CNN_IP_20030329.1600.02-CE17
CE31	CNN_IP_20030329.1600.02-CE18
CE32	CNN_IP_20030329.1600.02-CE19
CE33	CNN_IP_20030329.1600.02-CE20
CE35	CNN_IP_20030329.1600.02-CE21
CE36	CNN_IP_20030329.1600.02-CE22
CE37	CNN_IP_20030329.1600.02-CE23
CE38	CNN_IP_20030329.1600.02-CE24
CE40	CNN_IP_20030329.1600.02-CE25
CE1	CNN_IP_20030329.1600.02-CE26
CE41	CNN_IP_20030329.1600.02-CE27
CE42	CNN_IP_20030329.1600.02-CE28
CE43	CNN_IP_20030329.1600.02-CE29
CE44	CNN_IP_20030329.1600.02-CE30
CE45	CNN_IP_20030329.1600.02-CE31
CE46	CNN_IP_20030329.1600.02-CE32
CE47	CNN_IP_20030329.1600.02-CE33
CE48	CNN_IP_20030329.1600.02-CE34
CE49	CNN_IP_20030329.1600.02-CE35
CE50	CNN_IP_20030329.1600.02-CE36
CE52	CNN_IP_20030329.1600.02-CE37
CE53	CNN_IP_20030329.1600.02-CE38
CE54	CNN_IP_20030329.1600.02-CE39
CE55	CNN_IP_20030329.1600.02-CE40
CE56	CNN_IP_20030329.1600.02-CE41
CE57	CNN_IP_20030329.1600.02-CE42
CE58	CNN_IP_20030329.1600.02-CE43
CE59	CNN_IP_20030329.1600.02-CE44
CE2	CNN_IP_20030329.1600.02-CE45
CE60	CNN_IP_20030329.1600.02-CE46
CE61	CNN_IP_20030329.1600.02-CE47
CE62	CNN_IP_20030329.1600.02-CE48
CE63	CNN_IP_20030329.1600.02-CE49
CE64	CNN_IP_20030329.1600.02-CE50
CE65	CNN_IP_20030329.1600.02-CE51
CE66	CNN_IP_20030329.1600.02-CE52
CE67	CNN_IP_20030329.1600.02-CE53
CE68	CNN_IP_20030329.1600.02-CE54
CE69	CNN_IP_20030329.1600.02-CE55
CE71	CNN_IP_20030329.1600.02-CE56
CE72	CNN_IP_20030329.1600.02-CE57
CE3	CNN_IP_20030329.1600.02-CE58
CE73	CNN_IP_20030329.1600.02-CE59
CE4	CNN_IP_20030329.1600.02-CE60
CE5	CNN_IP_20030329.1600.02-CE61
CE6	CNN_IP_20030329.1600.02-CE62
CE7	CNN_IP_20030329.1600.02-CE63
CE8	CNN_IP_20030329.1600.02-CE64
CE9	CNN_IP_20030329.1600.02-CE65
CE10	CNN_IP_20030329.1600.02-CE66
CE11	CNN_IP_20030329.1600.02-CE67
CE12	CNN_IP_20030329.1600.02-CE68
E17	CNN_IP_20030329.1600.02-E1
E18	CNN_IP_20030329.1600.02-E2
E19	CNN_IP_20030329.1600.02-E3
E20	CNN_IP_20030329.1600.02-E4
E21	CNN_IP_20030329.1600.02-E5
E22	CNN_IP_20030329.1600.02-E6
E24	CNN_IP_20030329.1600.02-E7
E25	CNN_IP_20030329.1600.02-E8
E26	CNN_IP_20030329.1600.02-E9
E27	CNN_IP_20030329.1600.02-E10
E28	CNN_IP_20030329.1600.02-E11
E29	CNN_IP_20030329.1600.02-E12
E30	CNN_IP_20030329.1600.02-E13
E31	CNN_IP_20030329.1600.02-E14
E32	CNN_IP_20030329.1600.02-E15
E33	CNN_IP_20030329.1600.02-E16
E34	CNN_IP_20030329.1600.02-E17
E36	CNN_IP_20030329.1600.02-E18
E37	CNN_IP_20030329.1600.02-E19
E38	CNN_IP_20030329.1600.02-E20
E39	CNN_IP_20030329.1600.02-E21
E40	CNN_IP_20030329.1600.02-E22
E41	CNN_IP_20030329.1600.02-E23
E42	CNN_IP_20030329.1600.02-E24
E1	CNN_IP_20030329.1600.02-E25
E43	CNN_IP_20030329.1600.02-E26
E45	CNN_IP_20030329.1600.02-E27
E46	CNN_IP_20030329.1600.02-E28
E47	CNN_IP_20030329.1600.02-E29
E48	CNN_IP_20030329.1600.02-E30
E49	CNN_IP_20030329.1600.02-E31
E51	CNN_IP_20030329.1600.02-E32
E52	CNN_IP_20030329.1600.02-E33
E53	CNN_IP_20030329.1600.02-E34
E54	CNN_IP_20030329.1600.02-E35
E55	CNN_IP_20030329.1600.02-E36
E56	CNN_IP_20030329.1600.02-E37
E57	CNN_IP_20030329.1600.02-E38
E58	CNN_IP_20030329.1600.02-E39
E59	CNN_IP_20030329.1600.02-E40
E60	CNN_IP_20030329.1600.02-E41
E61	CNN_IP_20030329.1600.02-E42
E62	CNN_IP_20030329.1600.02-E43
E63	CNN_IP_20030329.1600.02-E44
E65	CNN_IP_20030329.1600.02-E45
E66	CNN_IP_20030329.1600.02-E46
E67	CNN_IP_20030329.1600.02-E47
E68	CNN_IP_20030329.1600.02-E48
E69	CNN_IP_20030329.1600.02-E49
E70	CNN_IP_20030329.1600.02-E50
E71	CNN_IP_20030329.1600.02-E51
E2	CNN_IP_20030329.1600.02-E52
E72	CNN_IP_20030329.1600.02-E53
E73	CNN_IP_20030329.1600.02-E54
E74	CNN_IP_20030329.1600.02-E55
E75	CNN_IP_20030329.1600.02-E56
E76	CNN_IP_20030329.1600.02-E57
E77	CNN_IP_20030329.1600.02-E58
E78	CNN_IP_20030329.1600.02-E59
E79	CNN_IP_20030329.1600.02-E60
E80	CNN_IP_20030329.1600.02-E61
E81	CNN_IP_20030329.1600.02-E62
E82	CNN_IP_20030329.1600.02-E63
E83	CNN_IP_20030329.1600.02-E64
E84	CNN_IP_20030329.1600.02-E65
E85	CNN_IP_20030329.1600.02-E66
E87	CNN_IP_20030329.1600.02-E67
E88	CNN_IP_20030329.1600.02-E68
E89	CNN_IP_20030329.1600.02-E69
E3	CNN_IP_20030329.1600.02-E70
E90	CNN_IP_20030329.1600.02-E71
E4	CNN_IP_20030329.1600.02-E72
E5	CNN_IP_20030329.1600.02-E73
E6	CNN_IP_20030329.1600.02-E74
E7	CNN_IP_20030329.1600.02-E75
E8	CNN_IP_20030329.1600.02-E76
E9	CNN_IP_20030329.1600.02-E77
E11	CNN_IP_20030329.1600.02-E78
E12	CNN_IP_20030329.1600.02-E79
E13	CNN_IP_20030329.1600.02-E80
E14	CNN_IP_20030329.1600.02-E81
E15	CNN_IP_20030329.1600.02-E82
E16	CNN_IP_20030329.1600.02-E83
EM1	CNN_IP_20030329.1600.02-E25-1
EM17	CNN_IP_20030329.1600.02-E81-2
EM19	CNN_IP_20030329.1600.02-E1-3
EM20	CNN_IP_20030329.1600.02-E2-4
EM21	CNN_IP_20030329.1600.02-E3-5
EM22	CNN_IP_20030329.1600.02-E4-6
EM23	CNN_IP_20030329.1600.02-E5-7
EM24	CNN_IP_20030329.1600.02-E6-8
EM25	CNN_IP_20030329.1600.02-E7-9
EM26	CNN_IP_20030329.1600.02-E8-10
EM27	CNN_IP_20030329.1600.02-E9-11
EM28	CNN_IP_20030329.1600.02-E75-12
EM29	CNN_IP_20030329.1600.02-E10-13
EM30	CNN_IP_20030329.1600.02-E11-14
EM31	CNN_IP_20030329.1600.02-E12-15
EM32	CNN_IP_20030329.1600.02-E13-16
EM33	CNN_IP_20030329.1600.02-E14-17
EM34	CNN_IP_20030329.1600.02-E15-18
EM35	CNN_IP_20030329.1600.02-E16-19
EM36	CNN_IP_20030329.1600.02-E15-20
