CE12	CNN_IP_20030329.1600.00-6-CE1
CE13	CNN_IP_20030329.1600.00-6-CE2
CE14	CNN_IP_20030329.1600.00-6-CE3
CE15	CNN_IP_20030329.1600.00-6-CE4
CE16	CNN_IP_20030329.1600.00-6-CE5
CE17	CNN_IP_20030329.1600.00-6-CE6
CE18	CNN_IP_20030329.1600.00-6-CE7
CE19	CNN_IP_20030329.1600.00-6-CE8
CE20	CNN_IP_20030329.1600.00-6-CE9
CE21	CNN_IP_20030329.1600.00-6-CE10
CE22	CNN_IP_20030329.1600.00-6-CE11
CE23	CNN_IP_20030329.1600.00-6-CE12
CE24	CNN_IP_20030329.1600.00-6-CE13
CE25	CNN_IP_20030329.1600.00-6-CE14
CE26	CNN_IP_20030329.1600.00-6-CE15
CE27	CNN_IP_20030329.1600.00-6-CE16
CE28	CNN_IP_20030329.1600.00-6-CE17
CE29	CNN_IP_20030329.1600.00-6-CE18
CE30	CNN_IP_20030329.1600.00-6-CE19
CE31	CNN_IP_20030329.1600.00-6-CE20
CE32	CNN_IP_20030329.1600.00-6-CE21
CE1	CNN_IP_20030329.1600.00-6-CE22
CE33	CNN_IP_20030329.1600.00-6-CE23
CE34	CNN_IP_20030329.1600.00-6-CE24
CE35	CNN_IP_20030329.1600.00-6-CE25
CE36	CNN_IP_20030329.1600.00-6-CE26
CE37	CNN_IP_20030329.1600.00-6-CE27
CE38	CNN_IP_20030329.1600.00-6-CE28
CE39	CNN_IP_20030329.1600.00-6-CE29
CE40	CNN_IP_20030329.1600.00-6-CE30
CE41	CNN_IP_20030329.1600.00-6-CE31
CE42	CNN_IP_20030329.1600.00-6-CE32
CE43	CNN_IP_20030329.1600.00-6-CE33
CE44	CNN_IP_20030329.1600.00-6-CE34
CE46	CNN_IP_20030329.1600.00-6-CE35
CE47	CNN_IP_20030329.1600.00-6-CE36
CE48	CNN_IP_20030329.1600.00-6-CE37
CE49	CNN_IP_20030329.1600.00-6-CE38
CE50	CNN_IP_20030329.1600.00-6-CE39
CE51	CNN_IP_20030329.1600.00-6-CE40
CE52	CNN_IP_20030329.1600.00-6-CE41
CE53	CNN_IP_20030329.1600.00-6-CE42
CE3	CNN_IP_20030329.1600.00-6-CE43
CE4	CNN_IP_20030329.1600.00-6-CE44
CE5	CNN_IP_20030329.1600.00-6-CE45
CE6	CNN_IP_20030329.1600.00-6-CE46
CE7	CNN_IP_20030329.1600.00-6-CE47
CE8	CNN_IP_20030329.1600.00-6-CE48
CE9	CNN_IP_20030329.1600.00-6-CE49
CE10	CNN_IP_20030329.1600.00-6-CE50
CE11	CNN_IP_20030329.1600.00-6-CE51
E17	CNN_IP_20030329.1600.00-6-E1
E18	CNN_IP_20030329.1600.00-6-E2
E19	CNN_IP_20030329.1600.00-6-E3
E20	CNN_IP_20030329.1600.00-6-E4
E21	CNN_IP_20030329.1600.00-6-E5
E22	CNN_IP_20030329.1600.00-6-E6
E23	CNN_IP_20030329.1600.00-6-E7
E24	CNN_IP_20030329.1600.00-6-E8
E25	CNN_IP_20030329.1600.00-6-E9
E26	CNN_IP_20030329.1600.00-6-E10
E27	CNN_IP_20030329.1600.00-6-E11
E28	CNN_IP_20030329.1600.00-6-E12
E29	CNN_IP_20030329.1600.00-6-E13
E30	CNN_IP_20030329.1600.00-6-E14
E31	CNN_IP_20030329.1600.00-6-E15
E33	CNN_IP_20030329.1600.00-6-E16
E34	CNN_IP_20030329.1600.00-6-E17
E35	CNN_IP_20030329.1600.00-6-E18
E37	CNN_IP_20030329.1600.00-6-E19
E38	CNN_IP_20030329.1600.00-6-E20
E39	CNN_IP_20030329.1600.00-6-E21
E40	CNN_IP_20030329.1600.00-6-E22
E1	CNN_IP_20030329.1600.00-6-E23
E41	CNN_IP_20030329.1600.00-6-E24
E42	CNN_IP_20030329.1600.00-6-E25
E43	CNN_IP_20030329.1600.00-6-E26
E44	CNN_IP_20030329.1600.00-6-E27
E45	CNN_IP_20030329.1600.00-6-E28
E46	CNN_IP_20030329.1600.00-6-E29
E47	CNN_IP_20030329.1600.00-6-E30
E48	CNN_IP_20030329.1600.00-6-E31
E49	CNN_IP_20030329.1600.00-6-E32
E50	CNN_IP_20030329.1600.00-6-E33
E51	CNN_IP_20030329.1600.00-6-E34
E52	CNN_IP_20030329.1600.00-6-E35
E53	CNN_IP_20030329.1600.00-6-E36
E54	CNN_IP_20030329.1600.00-6-E37
E55	CNN_IP_20030329.1600.00-6-E38
E56	CNN_IP_20030329.1600.00-6-E39
E57	CNN_IP_20030329.1600.00-6-E40
E58	CNN_IP_20030329.1600.00-6-E41
E59	CNN_IP_20030329.1600.00-6-E42
E60	CNN_IP_20030329.1600.00-6-E43
E61	CNN_IP_20030329.1600.00-6-E44
E62	CNN_IP_20030329.1600.00-6-E45
E63	CNN_IP_20030329.1600.00-6-E46
E64	CNN_IP_20030329.1600.00-6-E47
E65	CNN_IP_20030329.1600.00-6-E48
E66	CNN_IP_20030329.1600.00-6-E49
E67	CNN_IP_20030329.1600.00-6-E50
E68	CNN_IP_20030329.1600.00-6-E51
E69	CNN_IP_20030329.1600.00-6-E52
E70	CNN_IP_20030329.1600.00-6-E53
E71	CNN_IP_20030329.1600.00-6-E54
E72	CNN_IP_20030329.1600.00-6-E55
E73	CNN_IP_20030329.1600.00-6-E56
E2	CNN_IP_20030329.1600.00-6-E57
E74	CNN_IP_20030329.1600.00-6-E58
E76	CNN_IP_20030329.1600.00-6-E59
E78	CNN_IP_20030329.1600.00-6-E60
E79	CNN_IP_20030329.1600.00-6-E61
E80	CNN_IP_20030329.1600.00-6-E62
E81	CNN_IP_20030329.1600.00-6-E63
E82	CNN_IP_20030329.1600.00-6-E64
E83	CNN_IP_20030329.1600.00-6-E65
E84	CNN_IP_20030329.1600.00-6-E66
E85	CNN_IP_20030329.1600.00-6-E67
E86	CNN_IP_20030329.1600.00-6-E68
E87	CNN_IP_20030329.1600.00-6-E69
E88	CNN_IP_20030329.1600.00-6-E70
E89	CNN_IP_20030329.1600.00-6-E71
E5	CNN_IP_20030329.1600.00-6-E72
E6	CNN_IP_20030329.1600.00-6-E73
E7	CNN_IP_20030329.1600.00-6-E74
E8	CNN_IP_20030329.1600.00-6-E75
E9	CNN_IP_20030329.1600.00-6-E76
E10	CNN_IP_20030329.1600.00-6-E77
E11	CNN_IP_20030329.1600.00-6-E78
E12	CNN_IP_20030329.1600.00-6-E79
E13	CNN_IP_20030329.1600.00-6-E80
E14	CNN_IP_20030329.1600.00-6-E81
E15	CNN_IP_20030329.1600.00-6-E82
EM1	CNN_IP_20030329.1600.00-6-E23-1
EM18	CNN_IP_20030329.1600.00-6-E1-2
EM19	CNN_IP_20030329.1600.00-6-E23-3
EM20	CNN_IP_20030329.1600.00-6-E75-4
