CE11	CNN_IP_20030412.1600.03-CE1
CE12	CNN_IP_20030412.1600.03-CE2
CE13	CNN_IP_20030412.1600.03-CE3
CE14	CNN_IP_20030412.1600.03-CE4
CE16	CNN_IP_20030412.1600.03-CE5
CE17	CNN_IP_20030412.1600.03-CE6
CE19	CNN_IP_20030412.1600.03-CE7
CE20	CNN_IP_20030412.1600.03-CE8
CE21	CNN_IP_20030412.1600.03-CE9
CE22	CNN_IP_20030412.1600.03-CE10
CE23	CNN_IP_20030412.1600.03-CE11
CE24	CNN_IP_20030412.1600.03-CE12
CE25	CNN_IP_20030412.1600.03-CE13
CE26	CNN_IP_20030412.1600.03-CE14
CE27	CNN_IP_20030412.1600.03-CE15
CE29	CNN_IP_20030412.1600.03-CE16
CE30	CNN_IP_20030412.1600.03-CE17
CE1	CNN_IP_20030412.1600.03-CE18
CE31	CNN_IP_20030412.1600.03-CE19
CE32	CNN_IP_20030412.1600.03-CE20
CE33	CNN_IP_20030412.1600.03-CE21
CE34	CNN_IP_20030412.1600.03-CE22
CE35	CNN_IP_20030412.1600.03-CE23
CE36	CNN_IP_20030412.1600.03-CE24
CE37	CNN_IP_20030412.1600.03-CE25
CE38	CNN_IP_20030412.1600.03-CE26
CE39	CNN_IP_20030412.1600.03-CE27
CE40	CNN_IP_20030412.1600.03-CE28
CE41	CNN_IP_20030412.1600.03-CE29
CE42	CNN_IP_20030412.1600.03-CE30
CE43	CNN_IP_20030412.1600.03-CE31
CE46	CNN_IP_20030412.1600.03-CE32
CE47	CNN_IP_20030412.1600.03-CE33
CE48	CNN_IP_20030412.1600.03-CE34
CE49	CNN_IP_20030412.1600.03-CE35
CE2	CNN_IP_20030412.1600.03-CE36
CE3	CNN_IP_20030412.1600.03-CE37
CE4	CNN_IP_20030412.1600.03-CE38
CE5	CNN_IP_20030412.1600.03-CE39
CE6	CNN_IP_20030412.1600.03-CE40
CE7	CNN_IP_20030412.1600.03-CE41
CE8	CNN_IP_20030412.1600.03-CE42
CE10	CNN_IP_20030412.1600.03-CE43
E13	CNN_IP_20030412.1600.03-E1
E14	CNN_IP_20030412.1600.03-E2
E15	CNN_IP_20030412.1600.03-E3
E16	CNN_IP_20030412.1600.03-E4
E17	CNN_IP_20030412.1600.03-E5
E18	CNN_IP_20030412.1600.03-E6
E19	CNN_IP_20030412.1600.03-E7
E20	CNN_IP_20030412.1600.03-E8
E21	CNN_IP_20030412.1600.03-E9
E22	CNN_IP_20030412.1600.03-E10
E23	CNN_IP_20030412.1600.03-E11
E24	CNN_IP_20030412.1600.03-E12
E27	CNN_IP_20030412.1600.03-E13
E29	CNN_IP_20030412.1600.03-E14
E30	CNN_IP_20030412.1600.03-E15
E32	CNN_IP_20030412.1600.03-E16
E35	CNN_IP_20030412.1600.03-E17
E37	CNN_IP_20030412.1600.03-E18
E38	CNN_IP_20030412.1600.03-E19
E39	CNN_IP_20030412.1600.03-E20
E1	CNN_IP_20030412.1600.03-E21
E40	CNN_IP_20030412.1600.03-E22
E41	CNN_IP_20030412.1600.03-E23
E42	CNN_IP_20030412.1600.03-E24
E43	CNN_IP_20030412.1600.03-E25
E44	CNN_IP_20030412.1600.03-E26
E46	CNN_IP_20030412.1600.03-E27
E47	CNN_IP_20030412.1600.03-E28
E48	CNN_IP_20030412.1600.03-E29
E49	CNN_IP_20030412.1600.03-E30
E50	CNN_IP_20030412.1600.03-E31
E51	CNN_IP_20030412.1600.03-E32
E52	CNN_IP_20030412.1600.03-E33
E53	CNN_IP_20030412.1600.03-E34
E54	CNN_IP_20030412.1600.03-E35
E56	CNN_IP_20030412.1600.03-E36
E57	CNN_IP_20030412.1600.03-E37
E58	CNN_IP_20030412.1600.03-E38
E59	CNN_IP_20030412.1600.03-E39
E60	CNN_IP_20030412.1600.03-E40
E61	CNN_IP_20030412.1600.03-E41
E63	CNN_IP_20030412.1600.03-E42
E64	CNN_IP_20030412.1600.03-E43
E65	CNN_IP_20030412.1600.03-E44
E66	CNN_IP_20030412.1600.03-E45
E67	CNN_IP_20030412.1600.03-E46
E68	CNN_IP_20030412.1600.03-E47
E69	CNN_IP_20030412.1600.03-E48
E70	CNN_IP_20030412.1600.03-E49
E71	CNN_IP_20030412.1600.03-E50
E72	CNN_IP_20030412.1600.03-E51
E73	CNN_IP_20030412.1600.03-E52
E2	CNN_IP_20030412.1600.03-E53
E76	CNN_IP_20030412.1600.03-E54
E77	CNN_IP_20030412.1600.03-E55
E78	CNN_IP_20030412.1600.03-E56
E79	CNN_IP_20030412.1600.03-E57
E80	CNN_IP_20030412.1600.03-E58
E81	CNN_IP_20030412.1600.03-E59
E82	CNN_IP_20030412.1600.03-E60
E3	CNN_IP_20030412.1600.03-E61
E4	CNN_IP_20030412.1600.03-E62
E5	CNN_IP_20030412.1600.03-E63
E6	CNN_IP_20030412.1600.03-E64
E7	CNN_IP_20030412.1600.03-E65
E8	CNN_IP_20030412.1600.03-E66
E9	CNN_IP_20030412.1600.03-E67
E12	CNN_IP_20030412.1600.03-E68
EM1	CNN_IP_20030412.1600.03-E21-1
EM21	CNN_IP_20030412.1600.03-E1-2
EM22	CNN_IP_20030412.1600.03-E62-3
EM23	CNN_IP_20030412.1600.03-E2-4
EM24	CNN_IP_20030412.1600.03-E68-5
EM25	CNN_IP_20030412.1600.03-E3-6
EM26	CNN_IP_20030412.1600.03-E4-7
EM27	CNN_IP_20030412.1600.03-E5-8
EM28	CNN_IP_20030412.1600.03-E6-9
EM29	CNN_IP_20030412.1600.03-E7-10
EM31	CNN_IP_20030412.1600.03-E8-11
EM32	CNN_IP_20030412.1600.03-E9-12
EM34	CNN_IP_20030412.1600.03-E62-13
EM35	CNN_IP_20030412.1600.03-E10-14
EM36	CNN_IP_20030412.1600.03-E53-15
EM37	CNN_IP_20030412.1600.03-E62-16
EM38	CNN_IP_20030412.1600.03-E68-17
EM39	CNN_IP_20030412.1600.03-E11-18
EM40	CNN_IP_20030412.1600.03-E62-19
EM41	CNN_IP_20030412.1600.03-E12-20
EM43	CNN_IP_20030412.1600.03-E13-21
EM45	CNN_IP_20030412.1600.03-E14-22
EM46	CNN_IP_20030412.1600.03-E15-23
EM47	CNN_IP_20030412.1600.03-E62-24
EM49	CNN_IP_20030412.1600.03-E16-25
EM50	CNN_IP_20030412.1600.03-E16-26
EM51	CNN_IP_20030412.1600.03-E68-27
EM52	CNN_IP_20030412.1600.03-E62-28
EM54	CNN_IP_20030412.1600.03-E17-29
EM55	CNN_IP_20030412.1600.03-E62-30
EM56	CNN_IP_20030412.1600.03-E18-31
EM57	CNN_IP_20030412.1600.03-E62-32
EM58	CNN_IP_20030412.1600.03-E62-33
EM59	CNN_IP_20030412.1600.03-E19-34
EM60	CNN_IP_20030412.1600.03-E19-35
EM61	CNN_IP_20030412.1600.03-E20-36
EM63	CNN_IP_20030412.1600.03-E19-37
EM64	CNN_IP_20030412.1600.03-E62-38
EM65	CNN_IP_20030412.1600.03-E22-39
EM66	CNN_IP_20030412.1600.03-E64-40
EM67	CNN_IP_20030412.1600.03-E23-41
EM68	CNN_IP_20030412.1600.03-E23-42
EM69	CNN_IP_20030412.1600.03-E23-43
EM70	CNN_IP_20030412.1600.03-E24-44
EM71	CNN_IP_20030412.1600.03-E62-45
EM72	CNN_IP_20030412.1600.03-E62-46
EM73	CNN_IP_20030412.1600.03-E68-47
EM74	CNN_IP_20030412.1600.03-E62-48
EM75	CNN_IP_20030412.1600.03-E24-49
EM76	CNN_IP_20030412.1600.03-E62-50
EM77	CNN_IP_20030412.1600.03-E25-51
EM78	CNN_IP_20030412.1600.03-E26-52
EM79	CNN_IP_20030412.1600.03-E62-53
EM81	CNN_IP_20030412.1600.03-E27-54
EM82	CNN_IP_20030412.1600.03-E62-55
EM83	CNN_IP_20030412.1600.03-E28-56
EM84	CNN_IP_20030412.1600.03-E29-57
EM85	CNN_IP_20030412.1600.03-E62-58
EM86	CNN_IP_20030412.1600.03-E30-59
EM87	CNN_IP_20030412.1600.03-E62-60
EM88	CNN_IP_20030412.1600.03-E31-61
EM89	CNN_IP_20030412.1600.03-E32-62
EM90	CNN_IP_20030412.1600.03-E33-63
EM91	CNN_IP_20030412.1600.03-E33-64
EM92	CNN_IP_20030412.1600.03-E62-65
EM93	CNN_IP_20030412.1600.03-E34-66
EM94	CNN_IP_20030412.1600.03-E35-67
EM95	CNN_IP_20030412.1600.03-E4-68
EM96	CNN_IP_20030412.1600.03-E4-69
EM98	CNN_IP_20030412.1600.03-E36-70
EM99	CNN_IP_20030412.1600.03-E62-71
EM100	CNN_IP_20030412.1600.03-E37-72
EM101	CNN_IP_20030412.1600.03-E38-73
EM102	CNN_IP_20030412.1600.03-E38-74
EM103	CNN_IP_20030412.1600.03-E39-75
EM104	CNN_IP_20030412.1600.03-E40-76
EM105	CNN_IP_20030412.1600.03-E41-77
EM2	CNN_IP_20030412.1600.03-E53-78
EM106	CNN_IP_20030412.1600.03-E15-79
EM107	CNN_IP_20030412.1600.03-E62-80
EM110	CNN_IP_20030412.1600.03-E62-81
EM111	CNN_IP_20030412.1600.03-E42-82
EM112	CNN_IP_20030412.1600.03-E15-83
EM113	CNN_IP_20030412.1600.03-E40-84
EM114	CNN_IP_20030412.1600.03-E43-85
EM115	CNN_IP_20030412.1600.03-E44-86
EM116	CNN_IP_20030412.1600.03-E62-87
EM117	CNN_IP_20030412.1600.03-E68-88
EM118	CNN_IP_20030412.1600.03-E62-89
EM119	CNN_IP_20030412.1600.03-E15-90
EM120	CNN_IP_20030412.1600.03-E45-91
EM121	CNN_IP_20030412.1600.03-E15-92
EM122	CNN_IP_20030412.1600.03-E15-93
EM123	CNN_IP_20030412.1600.03-E46-94
EM124	CNN_IP_20030412.1600.03-E62-95
EM125	CNN_IP_20030412.1600.03-E68-96
EM126	CNN_IP_20030412.1600.03-E62-97
EM128	CNN_IP_20030412.1600.03-E15-98
