CE11	CNN_IP_20030409.1600.02-CE1
CE13	CNN_IP_20030409.1600.02-CE2
CE14	CNN_IP_20030409.1600.02-CE3
CE15	CNN_IP_20030409.1600.02-CE4
CE73	CNN_IP_20030409.1600.02-CE5
CE16	CNN_IP_20030409.1600.02-CE6
CE17	CNN_IP_20030409.1600.02-CE7
CE18	CNN_IP_20030409.1600.02-CE8
CE19	CNN_IP_20030409.1600.02-CE9
CE20	CNN_IP_20030409.1600.02-CE10
CE22	CNN_IP_20030409.1600.02-CE11
CE23	CNN_IP_20030409.1600.02-CE12
CE24	CNN_IP_20030409.1600.02-CE13
CE25	CNN_IP_20030409.1600.02-CE14
CE26	CNN_IP_20030409.1600.02-CE15
CE27	CNN_IP_20030409.1600.02-CE16
CE29	CNN_IP_20030409.1600.02-CE17
CE30	CNN_IP_20030409.1600.02-CE18
CE31	CNN_IP_20030409.1600.02-CE19
CE33	CNN_IP_20030409.1600.02-CE20
CE34	CNN_IP_20030409.1600.02-CE21
CE35	CNN_IP_20030409.1600.02-CE22
CE36	CNN_IP_20030409.1600.02-CE23
CE1	CNN_IP_20030409.1600.02-CE24
CE37	CNN_IP_20030409.1600.02-CE25
CE38	CNN_IP_20030409.1600.02-CE26
CE39	CNN_IP_20030409.1600.02-CE27
CE40	CNN_IP_20030409.1600.02-CE28
CE41	CNN_IP_20030409.1600.02-CE29
CE42	CNN_IP_20030409.1600.02-CE30
CE46	CNN_IP_20030409.1600.02-CE31
CE47	CNN_IP_20030409.1600.02-CE32
CE48	CNN_IP_20030409.1600.02-CE33
CE49	CNN_IP_20030409.1600.02-CE34
CE50	CNN_IP_20030409.1600.02-CE35
CE51	CNN_IP_20030409.1600.02-CE36
CE52	CNN_IP_20030409.1600.02-CE37
CE53	CNN_IP_20030409.1600.02-CE38
CE54	CNN_IP_20030409.1600.02-CE39
CE55	CNN_IP_20030409.1600.02-CE40
CE56	CNN_IP_20030409.1600.02-CE41
CE57	CNN_IP_20030409.1600.02-CE42
CE58	CNN_IP_20030409.1600.02-CE43
CE59	CNN_IP_20030409.1600.02-CE44
CE60	CNN_IP_20030409.1600.02-CE45
CE61	CNN_IP_20030409.1600.02-CE46
CE62	CNN_IP_20030409.1600.02-CE47
CE63	CNN_IP_20030409.1600.02-CE48
CE65	CNN_IP_20030409.1600.02-CE49
CE2	CNN_IP_20030409.1600.02-CE50
CE66	CNN_IP_20030409.1600.02-CE51
CE67	CNN_IP_20030409.1600.02-CE52
CE68	CNN_IP_20030409.1600.02-CE53
