CE14	CNN_IP_20030330.1600.06-CE1
CE15	CNN_IP_20030330.1600.06-CE2
CE16	CNN_IP_20030330.1600.06-CE3
CE17	CNN_IP_20030330.1600.06-CE4
CE18	CNN_IP_20030330.1600.06-CE5
CE20	CNN_IP_20030330.1600.06-CE6
CE21	CNN_IP_20030330.1600.06-CE7
CE22	CNN_IP_20030330.1600.06-CE8
CE23	CNN_IP_20030330.1600.06-CE9
CE24	CNN_IP_20030330.1600.06-CE10
CE25	CNN_IP_20030330.1600.06-CE11
CE26	CNN_IP_20030330.1600.06-CE12
CE27	CNN_IP_20030330.1600.06-CE13
CE28	CNN_IP_20030330.1600.06-CE14
CE29	CNN_IP_20030330.1600.06-CE15
CE30	CNN_IP_20030330.1600.06-CE16
CE31	CNN_IP_20030330.1600.06-CE17
CE33	CNN_IP_20030330.1600.06-CE18
CE34	CNN_IP_20030330.1600.06-CE19
CE1	CNN_IP_20030330.1600.06-CE20
CE35	CNN_IP_20030330.1600.06-CE21
CE36	CNN_IP_20030330.1600.06-CE22
CE37	CNN_IP_20030330.1600.06-CE23
CE38	CNN_IP_20030330.1600.06-CE24
CE40	CNN_IP_20030330.1600.06-CE25
CE2	CNN_IP_20030330.1600.06-CE26
CE3	CNN_IP_20030330.1600.06-CE27
CE4	CNN_IP_20030330.1600.06-CE28
CE5	CNN_IP_20030330.1600.06-CE29
CE6	CNN_IP_20030330.1600.06-CE30
CE7	CNN_IP_20030330.1600.06-CE31
CE8	CNN_IP_20030330.1600.06-CE32
CE9	CNN_IP_20030330.1600.06-CE33
CE10	CNN_IP_20030330.1600.06-CE34
CE11	CNN_IP_20030330.1600.06-CE35
CE12	CNN_IP_20030330.1600.06-CE36
CE13	CNN_IP_20030330.1600.06-CE37
E15	CNN_IP_20030330.1600.06-E1
E17	CNN_IP_20030330.1600.06-E2
E18	CNN_IP_20030330.1600.06-E3
E19	CNN_IP_20030330.1600.06-E4
E20	CNN_IP_20030330.1600.06-E5
E21	CNN_IP_20030330.1600.06-E6
E23	CNN_IP_20030330.1600.06-E7
E24	CNN_IP_20030330.1600.06-E8
E25	CNN_IP_20030330.1600.06-E9
E26	CNN_IP_20030330.1600.06-E10
E27	CNN_IP_20030330.1600.06-E11
E28	CNN_IP_20030330.1600.06-E12
E29	CNN_IP_20030330.1600.06-E13
E31	CNN_IP_20030330.1600.06-E14
E32	CNN_IP_20030330.1600.06-E15
E33	CNN_IP_20030330.1600.06-E16
E34	CNN_IP_20030330.1600.06-E17
E35	CNN_IP_20030330.1600.06-E18
E36	CNN_IP_20030330.1600.06-E19
E37	CNN_IP_20030330.1600.06-E20
E38	CNN_IP_20030330.1600.06-E21
E1	CNN_IP_20030330.1600.06-E22
E39	CNN_IP_20030330.1600.06-E23
E40	CNN_IP_20030330.1600.06-E24
E41	CNN_IP_20030330.1600.06-E25
E42	CNN_IP_20030330.1600.06-E26
E46	CNN_IP_20030330.1600.06-E27
E47	CNN_IP_20030330.1600.06-E28
E48	CNN_IP_20030330.1600.06-E29
E49	CNN_IP_20030330.1600.06-E30
E50	CNN_IP_20030330.1600.06-E31
E51	CNN_IP_20030330.1600.06-E32
E53	CNN_IP_20030330.1600.06-E33
E54	CNN_IP_20030330.1600.06-E34
E55	CNN_IP_20030330.1600.06-E35
E57	CNN_IP_20030330.1600.06-E36
E2	CNN_IP_20030330.1600.06-E37
E3	CNN_IP_20030330.1600.06-E38
E4	CNN_IP_20030330.1600.06-E39
E5	CNN_IP_20030330.1600.06-E40
E6	CNN_IP_20030330.1600.06-E41
E7	CNN_IP_20030330.1600.06-E42
E8	CNN_IP_20030330.1600.06-E43
E9	CNN_IP_20030330.1600.06-E44
E11	CNN_IP_20030330.1600.06-E45
E12	CNN_IP_20030330.1600.06-E46
E13	CNN_IP_20030330.1600.06-E47
E14	CNN_IP_20030330.1600.06-E48
EM1	CNN_IP_20030330.1600.06-E22-1
EM17	CNN_IP_20030330.1600.06-E48-2
EM18	CNN_IP_20030330.1600.06-E1-3
EM20	CNN_IP_20030330.1600.06-E2-4
EM21	CNN_IP_20030330.1600.06-E3-5
EM22	CNN_IP_20030330.1600.06-E39-6
EM23	CNN_IP_20030330.1600.06-E4-7
EM24	CNN_IP_20030330.1600.06-E3-8
EM26	CNN_IP_20030330.1600.06-E1-9
EM27	CNN_IP_20030330.1600.06-E5-10
EM28	CNN_IP_20030330.1600.06-E6-11
EM29	CNN_IP_20030330.1600.06-E6-12
EM32	CNN_IP_20030330.1600.06-E48-13
EM33	CNN_IP_20030330.1600.06-E7-14
EM34	CNN_IP_20030330.1600.06-E40-15
EM35	CNN_IP_20030330.1600.06-E8-16
EM36	CNN_IP_20030330.1600.06-E9-17
EM37	CNN_IP_20030330.1600.06-E10-18
EM38	CNN_IP_20030330.1600.06-E10-19
EM39	CNN_IP_20030330.1600.06-E11-20
EM40	CNN_IP_20030330.1600.06-E11-21
EM41	CNN_IP_20030330.1600.06-E12-22
EM42	CNN_IP_20030330.1600.06-E13-23
EM43	CNN_IP_20030330.1600.06-E14-24
EM45	CNN_IP_20030330.1600.06-E44-25
EM46	CNN_IP_20030330.1600.06-E41-26
EM47	CNN_IP_20030330.1600.06-E15-27
EM48	CNN_IP_20030330.1600.06-E16-28
EM49	CNN_IP_20030330.1600.06-E17-29
EM51	CNN_IP_20030330.1600.06-E18-30
EM52	CNN_IP_20030330.1600.06-E20-31
EM53	CNN_IP_20030330.1600.06-E17-32
EM54	CNN_IP_20030330.1600.06-E43-33
EM55	CNN_IP_20030330.1600.06-E17-34
EM56	CNN_IP_20030330.1600.06-E19-35
EM57	CNN_IP_20030330.1600.06-E37-36
EM58	CNN_IP_20030330.1600.06-E21-37
EM59	CNN_IP_20030330.1600.06-E17-38
