CE11	CNN_IP_20030328.1600.07-CE1
CE12	CNN_IP_20030328.1600.07-CE2
CE13	CNN_IP_20030328.1600.07-CE3
CE14	CNN_IP_20030328.1600.07-CE4
CE15	CNN_IP_20030328.1600.07-CE5
CE16	CNN_IP_20030328.1600.07-CE6
CE17	CNN_IP_20030328.1600.07-CE7
CE18	CNN_IP_20030328.1600.07-CE8
CE19	CNN_IP_20030328.1600.07-CE9
CE20	CNN_IP_20030328.1600.07-CE10
CE21	CNN_IP_20030328.1600.07-CE11
CE22	CNN_IP_20030328.1600.07-CE12
CE23	CNN_IP_20030328.1600.07-CE13
CE24	CNN_IP_20030328.1600.07-CE14
CE25	CNN_IP_20030328.1600.07-CE15
CE26	CNN_IP_20030328.1600.07-CE16
CE27	CNN_IP_20030328.1600.07-CE17
CE28	CNN_IP_20030328.1600.07-CE18
CE29	CNN_IP_20030328.1600.07-CE19
CE30	CNN_IP_20030328.1600.07-CE20
CE31	CNN_IP_20030328.1600.07-CE21
CE32	CNN_IP_20030328.1600.07-CE22
CE33	CNN_IP_20030328.1600.07-CE23
CE34	CNN_IP_20030328.1600.07-CE24
CE35	CNN_IP_20030328.1600.07-CE25
CE1	CNN_IP_20030328.1600.07-CE26
CE36	CNN_IP_20030328.1600.07-CE27
CE37	CNN_IP_20030328.1600.07-CE28
CE38	CNN_IP_20030328.1600.07-CE29
CE39	CNN_IP_20030328.1600.07-CE30
CE40	CNN_IP_20030328.1600.07-CE31
CE41	CNN_IP_20030328.1600.07-CE32
CE42	CNN_IP_20030328.1600.07-CE33
CE43	CNN_IP_20030328.1600.07-CE34
CE45	CNN_IP_20030328.1600.07-CE35
CE46	CNN_IP_20030328.1600.07-CE36
CE47	CNN_IP_20030328.1600.07-CE37
CE48	CNN_IP_20030328.1600.07-CE38
CE49	CNN_IP_20030328.1600.07-CE39
CE50	CNN_IP_20030328.1600.07-CE40
CE51	CNN_IP_20030328.1600.07-CE41
CE52	CNN_IP_20030328.1600.07-CE42
CE53	CNN_IP_20030328.1600.07-CE43
CE54	CNN_IP_20030328.1600.07-CE44
CE55	CNN_IP_20030328.1600.07-CE45
CE56	CNN_IP_20030328.1600.07-CE46
CE57	CNN_IP_20030328.1600.07-CE47
CE58	CNN_IP_20030328.1600.07-CE48
CE59	CNN_IP_20030328.1600.07-CE49
CE2	CNN_IP_20030328.1600.07-CE50
CE60	CNN_IP_20030328.1600.07-CE51
CE3	CNN_IP_20030328.1600.07-CE52
CE4	CNN_IP_20030328.1600.07-CE53
CE5	CNN_IP_20030328.1600.07-CE54
CE6	CNN_IP_20030328.1600.07-CE55
CE7	CNN_IP_20030328.1600.07-CE56
CE8	CNN_IP_20030328.1600.07-CE57
CE10	CNN_IP_20030328.1600.07-CE58
E14	CNN_IP_20030328.1600.07-E1
E16	CNN_IP_20030328.1600.07-E2
E17	CNN_IP_20030328.1600.07-E3
E18	CNN_IP_20030328.1600.07-E4
E19	CNN_IP_20030328.1600.07-E5
E20	CNN_IP_20030328.1600.07-E6
E21	CNN_IP_20030328.1600.07-E7
E22	CNN_IP_20030328.1600.07-E8
E23	CNN_IP_20030328.1600.07-E9
E24	CNN_IP_20030328.1600.07-E10
E25	CNN_IP_20030328.1600.07-E11
E26	CNN_IP_20030328.1600.07-E12
E27	CNN_IP_20030328.1600.07-E13
E28	CNN_IP_20030328.1600.07-E14
E30	CNN_IP_20030328.1600.07-E15
E31	CNN_IP_20030328.1600.07-E16
E33	CNN_IP_20030328.1600.07-E17
E34	CNN_IP_20030328.1600.07-E18
E35	CNN_IP_20030328.1600.07-E19
E36	CNN_IP_20030328.1600.07-E20
E37	CNN_IP_20030328.1600.07-E21
E1	CNN_IP_20030328.1600.07-E22
E38	CNN_IP_20030328.1600.07-E23
E39	CNN_IP_20030328.1600.07-E24
E40	CNN_IP_20030328.1600.07-E25
E41	CNN_IP_20030328.1600.07-E26
E42	CNN_IP_20030328.1600.07-E27
E43	CNN_IP_20030328.1600.07-E28
E44	CNN_IP_20030328.1600.07-E29
E45	CNN_IP_20030328.1600.07-E30
