CE5	CNN_IP_20030405.1600.01-2-CE1
CE6	CNN_IP_20030405.1600.01-2-CE2
CE7	CNN_IP_20030405.1600.01-2-CE3
CE8	CNN_IP_20030405.1600.01-2-CE4
CE9	CNN_IP_20030405.1600.01-2-CE5
CE10	CNN_IP_20030405.1600.01-2-CE6
CE11	CNN_IP_20030405.1600.01-2-CE7
CE12	CNN_IP_20030405.1600.01-2-CE8
CE13	CNN_IP_20030405.1600.01-2-CE9
CE14	CNN_IP_20030405.1600.01-2-CE10
CE15	CNN_IP_20030405.1600.01-2-CE11
CE16	CNN_IP_20030405.1600.01-2-CE12
CE17	CNN_IP_20030405.1600.01-2-CE13
CE1	CNN_IP_20030405.1600.01-2-CE14
CE18	CNN_IP_20030405.1600.01-2-CE15
CE19	CNN_IP_20030405.1600.01-2-CE16
CE20	CNN_IP_20030405.1600.01-2-CE17
CE21	CNN_IP_20030405.1600.01-2-CE18
CE22	CNN_IP_20030405.1600.01-2-CE19
CE23	CNN_IP_20030405.1600.01-2-CE20
CE24	CNN_IP_20030405.1600.01-2-CE21
CE25	CNN_IP_20030405.1600.01-2-CE22
CE26	CNN_IP_20030405.1600.01-2-CE23
CE27	CNN_IP_20030405.1600.01-2-CE24
CE28	CNN_IP_20030405.1600.01-2-CE25
CE29	CNN_IP_20030405.1600.01-2-CE26
CE30	CNN_IP_20030405.1600.01-2-CE27
CE31	CNN_IP_20030405.1600.01-2-CE28
CE32	CNN_IP_20030405.1600.01-2-CE29
CE33	CNN_IP_20030405.1600.01-2-CE30
CE34	CNN_IP_20030405.1600.01-2-CE31
CE35	CNN_IP_20030405.1600.01-2-CE32
CE36	CNN_IP_20030405.1600.01-2-CE33
CE37	CNN_IP_20030405.1600.01-2-CE34
CE38	CNN_IP_20030405.1600.01-2-CE35
CE39	CNN_IP_20030405.1600.01-2-CE36
CE40	CNN_IP_20030405.1600.01-2-CE37
CE41	CNN_IP_20030405.1600.01-2-CE38
CE42	CNN_IP_20030405.1600.01-2-CE39
CE43	CNN_IP_20030405.1600.01-2-CE40
CE44	CNN_IP_20030405.1600.01-2-CE41
CE45	CNN_IP_20030405.1600.01-2-CE42
CE46	CNN_IP_20030405.1600.01-2-CE43
CE47	CNN_IP_20030405.1600.01-2-CE44
CE48	CNN_IP_20030405.1600.01-2-CE45
CE49	CNN_IP_20030405.1600.01-2-CE46
CE50	CNN_IP_20030405.1600.01-2-CE47
CE51	CNN_IP_20030405.1600.01-2-CE48
CE52	CNN_IP_20030405.1600.01-2-CE49
CE53	CNN_IP_20030405.1600.01-2-CE50
CE54	CNN_IP_20030405.1600.01-2-CE51
CE55	CNN_IP_20030405.1600.01-2-CE52
CE56	CNN_IP_20030405.1600.01-2-CE53
CE57	CNN_IP_20030405.1600.01-2-CE54
CE58	CNN_IP_20030405.1600.01-2-CE55
CE2	CNN_IP_20030405.1600.01-2-CE56
CE3	CNN_IP_20030405.1600.01-2-CE57
CE4	CNN_IP_20030405.1600.01-2-CE58
E10	CNN_IP_20030405.1600.01-2-E1
E11	CNN_IP_20030405.1600.01-2-E2
E12	CNN_IP_20030405.1600.01-2-E3
E13	CNN_IP_20030405.1600.01-2-E4
E14	CNN_IP_20030405.1600.01-2-E5
E15	CNN_IP_20030405.1600.01-2-E6
E16	CNN_IP_20030405.1600.01-2-E7
E17	CNN_IP_20030405.1600.01-2-E8
E18	CNN_IP_20030405.1600.01-2-E9
E19	CNN_IP_20030405.1600.01-2-E10
E20	CNN_IP_20030405.1600.01-2-E11
