CE11	CNN_IP_20030402.1600.02-1-CE1
CE13	CNN_IP_20030402.1600.02-1-CE2
CE14	CNN_IP_20030402.1600.02-1-CE3
CE16	CNN_IP_20030402.1600.02-1-CE4
CE17	CNN_IP_20030402.1600.02-1-CE5
CE18	CNN_IP_20030402.1600.02-1-CE6
CE19	CNN_IP_20030402.1600.02-1-CE7
CE20	CNN_IP_20030402.1600.02-1-CE8
CE21	CNN_IP_20030402.1600.02-1-CE9
CE22	CNN_IP_20030402.1600.02-1-CE10
CE23	CNN_IP_20030402.1600.02-1-CE11
CE24	CNN_IP_20030402.1600.02-1-CE12
CE25	CNN_IP_20030402.1600.02-1-CE13
CE26	CNN_IP_20030402.1600.02-1-CE14
CE27	CNN_IP_20030402.1600.02-1-CE15
CE28	CNN_IP_20030402.1600.02-1-CE16
CE29	CNN_IP_20030402.1600.02-1-CE17
CE31	CNN_IP_20030402.1600.02-1-CE18
CE32	CNN_IP_20030402.1600.02-1-CE19
CE33	CNN_IP_20030402.1600.02-1-CE20
CE34	CNN_IP_20030402.1600.02-1-CE21
CE35	CNN_IP_20030402.1600.02-1-CE22
CE36	CNN_IP_20030402.1600.02-1-CE23
CE1	CNN_IP_20030402.1600.02-1-CE24
CE37	CNN_IP_20030402.1600.02-1-CE25
CE38	CNN_IP_20030402.1600.02-1-CE26
CE39	CNN_IP_20030402.1600.02-1-CE27
CE40	CNN_IP_20030402.1600.02-1-CE28
CE41	CNN_IP_20030402.1600.02-1-CE29
CE43	CNN_IP_20030402.1600.02-1-CE30
CE44	CNN_IP_20030402.1600.02-1-CE31
CE46	CNN_IP_20030402.1600.02-1-CE32
CE47	CNN_IP_20030402.1600.02-1-CE33
CE48	CNN_IP_20030402.1600.02-1-CE34
CE49	CNN_IP_20030402.1600.02-1-CE35
CE50	CNN_IP_20030402.1600.02-1-CE36
CE51	CNN_IP_20030402.1600.02-1-CE37
CE52	CNN_IP_20030402.1600.02-1-CE38
CE54	CNN_IP_20030402.1600.02-1-CE39
CE55	CNN_IP_20030402.1600.02-1-CE40
CE56	CNN_IP_20030402.1600.02-1-CE41
CE57	CNN_IP_20030402.1600.02-1-CE42
CE58	CNN_IP_20030402.1600.02-1-CE43
CE59	CNN_IP_20030402.1600.02-1-CE44
CE60	CNN_IP_20030402.1600.02-1-CE45
CE2	CNN_IP_20030402.1600.02-1-CE46
CE3	CNN_IP_20030402.1600.02-1-CE47
CE4	CNN_IP_20030402.1600.02-1-CE48
CE5	CNN_IP_20030402.1600.02-1-CE49
CE6	CNN_IP_20030402.1600.02-1-CE50
CE7	CNN_IP_20030402.1600.02-1-CE51
CE8	CNN_IP_20030402.1600.02-1-CE52
CE9	CNN_IP_20030402.1600.02-1-CE53
CE10	CNN_IP_20030402.1600.02-1-CE54
E15	CNN_IP_20030402.1600.02-1-E1
E18	CNN_IP_20030402.1600.02-1-E2
E19	CNN_IP_20030402.1600.02-1-E3
E20	CNN_IP_20030402.1600.02-1-E4
E21	CNN_IP_20030402.1600.02-1-E5
E22	CNN_IP_20030402.1600.02-1-E6
E23	CNN_IP_20030402.1600.02-1-E7
E24	CNN_IP_20030402.1600.02-1-E8
E26	CNN_IP_20030402.1600.02-1-E9
E27	CNN_IP_20030402.1600.02-1-E10
E28	CNN_IP_20030402.1600.02-1-E11
