CE12	CNN_IP_20030402.1600.00-1-CE1
CE13	CNN_IP_20030402.1600.00-1-CE2
CE14	CNN_IP_20030402.1600.00-1-CE3
CE15	CNN_IP_20030402.1600.00-1-CE4
CE18	CNN_IP_20030402.1600.00-1-CE5
CE19	CNN_IP_20030402.1600.00-1-CE6
CE20	CNN_IP_20030402.1600.00-1-CE7
CE21	CNN_IP_20030402.1600.00-1-CE8
CE22	CNN_IP_20030402.1600.00-1-CE9
CE23	CNN_IP_20030402.1600.00-1-CE10
CE24	CNN_IP_20030402.1600.00-1-CE11
CE26	CNN_IP_20030402.1600.00-1-CE12
CE27	CNN_IP_20030402.1600.00-1-CE13
CE28	CNN_IP_20030402.1600.00-1-CE14
CE29	CNN_IP_20030402.1600.00-1-CE15
CE32	CNN_IP_20030402.1600.00-1-CE16
CE33	CNN_IP_20030402.1600.00-1-CE17
CE1	CNN_IP_20030402.1600.00-1-CE18
CE34	CNN_IP_20030402.1600.00-1-CE19
CE35	CNN_IP_20030402.1600.00-1-CE20
CE36	CNN_IP_20030402.1600.00-1-CE21
CE37	CNN_IP_20030402.1600.00-1-CE22
CE38	CNN_IP_20030402.1600.00-1-CE23
CE39	CNN_IP_20030402.1600.00-1-CE24
CE40	CNN_IP_20030402.1600.00-1-CE25
CE41	CNN_IP_20030402.1600.00-1-CE26
CE42	CNN_IP_20030402.1600.00-1-CE27
CE44	CNN_IP_20030402.1600.00-1-CE28
CE45	CNN_IP_20030402.1600.00-1-CE29
CE46	CNN_IP_20030402.1600.00-1-CE30
CE47	CNN_IP_20030402.1600.00-1-CE31
CE48	CNN_IP_20030402.1600.00-1-CE32
CE50	CNN_IP_20030402.1600.00-1-CE33
CE78	CNN_IP_20030402.1600.00-1-CE34
CE52	CNN_IP_20030402.1600.00-1-CE35
CE53	CNN_IP_20030402.1600.00-1-CE36
CE55	CNN_IP_20030402.1600.00-1-CE37
CE57	CNN_IP_20030402.1600.00-1-CE38
CE58	CNN_IP_20030402.1600.00-1-CE39
CE59	CNN_IP_20030402.1600.00-1-CE40
